bill_id,sponsor_id
437850,12159
437876,8617
437876,10651
437876,10652
437876,10656
437876,10657
437876,10658
437876,10662
437876,10663
437876,10667
437876,11361
437876,11362
437876,11366
437876,11684
437876,11685
437876,11686
437876,11691
437876,11695
437876,11895
437876,12014
437876,12018
437876,12020
437876,12052
437876,12101
437876,12108
437876,12111
437876,12158
437876,12159
437876,12162
437876,12186
437876,12242
437876,12467
437876,12468
437876,12480
437876,12483
437876,12575
437876,12719
437876,14058
437876,14930
437876,14932
437876,14935
437876,14937
437876,14939
437876,14940
437876,14943
437876,14944
437876,14949
437876,14953
437876,14957
437876,14958
437876,14959
437876,14962
437876,14965
437876,14966
437876,14968
437876,14972
437876,14973
437905,10655
437935,10651
437935,10658
437935,12483
437935,14930
437935,14959
437966,12414
437966,14058
437996,10651
438025,10651
438057,10648
438057,10649
438057,10654
438057,10656
438057,10657
438057,10663
438057,10668
438057,10771
438057,11148
438057,11743
438057,11991
438057,12053
438057,12170
438057,12239
438057,12527
438057,14929
438057,14949
438057,14960
438088,10658
438088,14959
438117,10658
438147,10658
438175,10658
438203,10658
438233,10658
438260,10658
438289,10658
438320,10658
438349,10669
438349,10769
438349,12471
438349,12527
438349,14588
438349,14936
438349,14964
438379,10648
438379,10649
438379,10657
438379,12108
438379,14929
439718,10654
440458,10654
445599,11743
445599,12073
445599,12471
445599,12527
445599,12578
445599,14588
445599,14929
445599,14931
445599,14933
445599,14936
445599,14938
445599,14942
445599,14946
445599,14954
445599,14955
445599,14960
445599,14961
445599,14964
445601,10665
448491,11831
448491,12414
448491,12659
448491,14968
448707,10648
448707,10656
448707,10657
448707,11695
449023,10664
449023,11685
449353,12239
449521,11363
449521,12109
450543,12239
450586,8610
450628,8619
450665,11363
450687,12239
450701,12239
450718,10772
450733,10651
450733,10657
450733,10663
450733,10675
450733,11360
450733,11695
450733,12575
450733,14929
450733,14949
450752,10675
450768,11693
450783,8610
450799,10669
450799,11686
450799,12108
450799,12159
450799,12414
450799,12483
450799,12578
450799,12719
450799,14950
450799,14973
450819,12101
450834,12483
450852,12483
450866,10657
450866,11360
450866,11695
450866,12575
450866,14949
450884,8610
450900,8610
450916,8610
450932,8610
450951,8610
450967,8610
450983,8610
450999,8610
451017,8610
451031,8610
451049,8610
451064,8610
451084,8610
451100,8610
451115,8610
451131,8610
451150,8610
451165,8613
451165,10650
451165,10664
451165,10671
451165,10674
451165,10675
451165,10676
451165,10769
451165,10772
451165,11148
451165,11693
451165,11875
451165,11913
451165,12020
451165,12073
451165,12109
451165,12170
451165,12235
451165,12450
451165,12464
451165,12470
451165,12527
451165,14933
451165,14934
451165,14941
451165,14947
451165,14955
451165,14966
451165,14968
451165,14972
451182,8610
451197,8610
451210,8610
451222,8610
452225,8610
452262,8610
452303,8613
452341,11363
452383,11363
452420,8610
452462,8613
452462,10649
452462,10652
452462,10674
452462,10675
452462,11280
452462,11366
452462,11695
452462,11831
452462,12018
452462,12020
452462,12101
452462,12159
452462,12483
452462,14966
452462,14968
452462,14972
452462,14973
452510,10669
453008,10669
453508,14955
455350,10648
455350,10650
455350,10652
455350,10658
455350,10664
455350,10665
455350,10669
455350,10671
455350,10677
455350,11148
455350,11280
455350,11367
455350,11693
455350,11831
455350,11832
455350,11913
455350,11991
455350,12018
455350,12071
455350,12109
455350,12170
455350,12186
455350,12236
455350,12450
455350,12480
455350,12483
455350,12578
455350,14058
455350,14930
455350,14939
455350,14941
455350,14949
455350,14952
455350,14958
455350,14972
455350,14974
455370,11280
455395,14972
455418,11363
455443,8610
455468,8610
455494,8610
455518,8610
455543,8610
455566,8610
455591,12464
455591,14947
455628,12235
455657,10651
455657,10658
455657,10660
455657,10675
455657,11366
455657,11686
455657,11691
455657,11895
455657,12018
455657,12020
455657,12052
455657,12071
455657,12101
455657,12415
455657,12471
455657,12527
455657,12719
455657,14928
455657,14937
455657,14950
455657,14953
455657,14958
455657,14962
455657,14966
455657,14974
455689,8610
455722,8610
455755,8610
455788,8610
455821,8610
455856,8613
455856,14961
455888,10652
455888,14958
455920,10652
455920,14958
455988,10652
455988,14958
456019,10674
456053,11895
456053,12053
456053,12239
456053,12467
456053,14947
456088,11991
456088,14933
456088,14938
456088,14947
456088,14956
456120,10658
456154,10658
456188,10658
456219,10658
456252,10658
456466,10663
456466,10665
456466,11361
456466,11362
456466,11684
456466,11686
456466,11691
456466,12108
456466,12109
456466,12110
456466,12111
456466,12158
456466,12450
456466,12527
456466,12575
456466,14928
456466,14929
456466,14930
456466,14935
456466,14940
456466,14946
456466,14957
456466,14959
456466,14965
456647,10652
456647,14958
456828,8613
456828,10649
456828,10650
456828,10658
456828,10664
456828,10675
456828,10676
456828,10769
456828,11148
456828,11367
456828,11693
456828,11875
456828,11913
456828,14931
456828,14934
456828,14936
456828,14966
457741,8610
457788,8610
457839,8610
457887,10658
457940,10658
457992,10658
458053,11280
458053,11832
458074,8613
458098,8610
458123,8610
458151,8610
458179,8610
458207,8610
458238,8610
458267,8610
458296,10674
458326,14972
458355,11363
458385,8617
458385,10649
458385,10651
458385,10652
458385,10656
458385,10657
458385,10658
458385,10660
458385,10662
458385,10663
458385,10667
458385,10675
458385,10677
458385,11361
458385,11366
458385,11684
458385,11685
458385,11686
458385,11695
458385,11895
458385,11959
458385,12014
458385,12018
458385,12020
458385,12052
458385,12101
458385,12108
458385,12111
458385,12158
458385,12159
458385,12162
458385,12186
458385,12414
458385,12468
458385,12483
458385,12575
458385,12719
458385,14058
458385,14928
458385,14930
458385,14932
458385,14935
458385,14937
458385,14939
458385,14940
458385,14943
458385,14944
458385,14953
458385,14957
458385,14958
458385,14959
458385,14965
458385,14966
458385,14968
458385,14972
458385,14973
458385,14974
458416,10674
458445,8617
458445,10649
458445,10651
458445,10656
458445,10657
458445,10658
458445,10660
458445,10662
458445,10663
458445,10667
458445,10677
458445,11361
458445,11684
458445,11685
458445,11686
458445,11691
458445,11895
458445,12014
458445,12018
458445,12020
458445,12052
458445,12108
458445,12110
458445,12111
458445,12158
458445,12162
458445,12186
458445,12242
458445,12414
458445,12415
458445,12468
458445,12480
458445,12575
458445,12719
458445,14058
458445,14928
458445,14930
458445,14932
458445,14935
458445,14937
458445,14939
458445,14940
458445,14943
458445,14944
458445,14949
458445,14950
458445,14953
458445,14958
458445,14959
458445,14962
458445,14965
458445,14972
458474,8617
458474,10651
458474,10656
458474,10658
458474,10662
458474,10663
458474,10667
458474,10677
458474,11361
458474,11684
458474,11686
458474,11691
458474,12018
458474,12020
458474,12111
458474,12158
458474,12162
458474,12242
458474,12414
458474,12468
458474,12480
458474,12719
458474,14928
458474,14930
458474,14932
458474,14935
458474,14937
458474,14949
458474,14950
458474,14953
458474,14957
458474,14962
458503,8613
458503,8617
458503,10650
458503,10651
458503,10652
458503,10658
458503,10660
458503,10662
458503,10664
458503,10665
458503,10668
458503,10674
458503,10675
458503,10771
458503,11280
458503,11360
458503,11361
458503,11362
458503,11363
458503,11367
458503,11684
458503,11685
458503,11686
458503,11691
458503,11695
458503,11743
458503,11831
458503,11991
458503,11994
458503,12018
458503,12020
458503,12052
458503,12053
458503,12073
458503,12101
458503,12108
458503,12109
458503,12159
458503,12170
458503,12186
458503,12242
458503,12414
458503,12415
458503,12450
458503,12467
458503,12468
458503,12470
458503,12471
458503,12479
458503,12483
458503,12527
458503,12578
458503,12659
458503,12719
458503,14588
458503,14928
458503,14929
458503,14930
458503,14931
458503,14932
458503,14933
458503,14934
458503,14936
458503,14937
458503,14938
458503,14941
458503,14942
458503,14943
458503,14944
458503,14945
458503,14946
458503,14947
458503,14948
458503,14952
458503,14953
458503,14954
458503,14955
458503,14956
458503,14960
458503,14962
458503,14963
458503,14964
458503,14966
458503,14972
458533,10658
458561,8617
458561,10651
458561,10652
458561,10655
458561,10656
458561,10658
458561,10660
458561,10662
458561,10663
458561,10667
458561,10668
458561,10669
458561,10769
458561,11361
458561,11362
458561,11366
458561,11684
458561,11685
458561,11686
458561,11691
458561,11895
458561,12014
458561,12052
458561,12108
458561,12110
458561,12111
