Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id15726,1570.56840804047,1605.15465886813,970,-34.5862508276641,Dana Wachs,15726,Dana,,Wachs,,,0,D,1,Rep,HD-091,2015
id16411,1561.43906080434,1595.92746879509,676,-34.4884079907511,Dave Considine,16411,Dave,,Considine,,,0,D,1,Rep,HD-081,2015
id3922,1556.78043258878,1578.13268122911,997,-21.3522486403263,John Nygren,3922,John,,Nygren,,,1,R,1,Rep,HD-089,2015
id15361,1554.70080056264,1577.28952245035,1062,-22.5887218877081,Evan Goyke,15361,Evan,,Goyke,,,0,D,1,Rep,HD-018,2015
id3824,1553.89574938516,1576.56664625085,1062,-22.6708968656894,Andrew Jorgensen,3824,Andrew,Earl,Jorgensen,,,0,D,1,Rep,HD-043,2015
id3844,1553.73519615585,1575.5552450132,1062,-21.8200488573495,Gary Tauchen,3844,Gary,,Tauchen,,,1,R,1,Rep,HD-006,2015
id3804,1553.63200691395,1574.40213158499,995,-20.7701246710342,Terese Berceau,3804,Terese,,Berceau,,,0,D,1,Rep,HD-077,2015
id14585,1552.85415151482,1577.81417032985,1062,-24.9600188150366,Rob Swearingen,14585,Rob,,Swearingen,,,1,R,1,Rep,HD-034,2015
id15101,1552.80759150858,1575.05752307858,997,-22.2499315700022,Thomas Weatherston,15101,Thomas,Roger,Weatherston,,,1,R,1,Rep,HD-062,2015
id15720,1552.68408158959,1574.07818233785,1062,-21.3941007482676,Debra Kolste,15720,Debra,,Kolste,,,0,D,1,Rep,HD-044,2015
id15100,1552.40070100625,1575.38419090197,1062,-22.9834898957229,Paul Tittl,15100,Paul,R.,Tittl,,,1,R,1,Rep,HD-025,2015
id12258,1552.21345243103,1576.39382587906,1062,-24.1803734480311,Jeremy Thiesfeldt,12258,Jeremy,John,Thiesfeldt,,,1,R,1,Rep,HD-052,2015
id3869,1551.81095385872,1573.39362617528,1062,-21.5826723165596,Nick Milroy,3869,Nick,,Milroy,,,0,D,1,Rep,HD-073,2015
id12275,1551.77399474783,1577.68570139172,1062,-25.911706643886,Mike Kuglitsch,12275,Mike,,Kuglitsch,,,1,R,1,Rep,HD-084,2015
id16408,1551.70627700394,1576.66159742435,861,-24.9553204204137,David Bowen,16408,David,,Bowen,,,0,D,1,Rep,HD-010,2015
id13126,1551.60116107644,1572.80778537721,1062,-21.2066243007789,Steve Doyle,13126,Steve,,Doyle,,,0,D,1,Rep,HD-094,2015
id3812,1551.53430257789,1575.68654653375,1062,-24.1522439558605,Sondy Pope-Roberts,3812,Sondy,,Pope-Roberts,,,0,D,1,Rep,HD-080,2015
id15098,1551.52031974206,1576.90094100547,1062,-25.3806212634079,Michael Schraa,15098,Michael,,Schraa,,,1,R,1,Rep,HD-053,2015
id15719,1551.1440595584,1572.92783672843,1062,-21.7837771700313,Dianne Hesselbein,15719,Dianne,Helen,Hesselbein,,,0,D,1,Rep,HD-079,2015
id16410,1551.14126530401,1576.694012068,861,-25.5527467639927,Jonathan Brostoff,16410,Jonathan,,Brostoff,,,0,D,1,Rep,HD-019,2015
id16428,1550.64267725656,1575.85383259288,861,-25.2111553363275,Lisa Subeck,16428,Lisa,,Subeck,,,0,D,1,Rep,HD-078,2015
id13125,1550.5387541882,1575.81923893733,1062,-25.2804847491257,David Craig,13125,David,J.,Craig,,Dave,1,R,1,Rep,HD-083,2015
id15721,1550.15808012862,1571.6611598189,1062,-21.5030796902772,Tod Ohnstad,15721,Tod,O.,Ohnstad,,,0,D,1,Rep,HD-065,2015
id12291,1550.11595473895,1570.53073855929,1062,-20.4147838203373,Tyler August,12291,Tyler,,August,,,1,R,1,Rep,HD-032,2015
id12268,1550.1150524249,1571.112591009,997,-20.997538584096,Jim Steineke,12268,Jim,,Steineke,,,1,R,1,Rep,HD-005,2015
id3956,1549.82548888993,1572.0284677979,1062,-22.2029789079754,Jeff Fitzgerald,3956,Jeff,,Fitzgerald,,,1,R,1,Rep,HD-039,2015
id3897,1549.73284336032,1571.36283990726,1062,-21.6299965469391,Keith Ripp,3897,Keith,,Ripp,,,1,R,1,Rep,HD-042,2015
id13308,1549.58037193281,1571.07394441778,1062,-21.4935724849754,Chris Taylor,13308,Chris,,Taylor,,,0,D,1,Rep,HD-076,2015
id3926,1549.51984619553,1570.03433236365,1062,-20.5144861681181,Frederick Kessler,3926,Frederick,P.,Kessler,,,0,D,1,Rep,HD-012,2015
