Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id12306,1548.38928818973,1551.36989491647,748,-2.98060672674796,Janet Bewley,12306,Janet,T.,Bewley,,,0,D,2,Sen,SD-025,2015
id3818,1547.57590039864,1552.8726572461,2162,-5.29675684746667,Jennifer Shilling,3818,Jennifer,K.,Shilling,,,0,D,2,Sen,SD-032,2015
id3877,1546.67879863923,1551.79639417096,2539,-5.11759553172533,Kathleen Vinehout,3877,Kathleen,,Vinehout,,,0,D,2,Sen,SD-031,2015
id12308,1546.30880891857,1550.6800579826,1058,-4.37124906402664,Janis Ringhand,12308,Janis,,Ringhand,,,0,D,2,Sen,SD-015,2015
id3835,1546.28216225012,1550.86532178058,2465,-4.58315953045326,Robert Wirch,3835,Robert,W.,Wirch,,,0,D,2,Sen,SD-022,2015
id15363,1546.11063121559,1548.58372450786,1406,-2.47309329226778,Nikiya Harris Dodd,15363,Nikiya,Q.,Harris Dodd,,,0,D,2,Sen,SD-006,2015
id3905,1545.83987533413,1550.31418221278,1840,-4.47430687864767,Jerry Petrowski,3905,Jerry,,Petrowski,,,1,R,2,Sen,SD-029,2015
id3887,1545.55316778912,1549.6509687783,2539,-4.09780098917622,Lena Taylor,3887,Lena,C.,Taylor,,,0,D,2,Sen,SD-004,2015
id3867,1545.43019194081,1549.42684350007,2502,-3.99665155926209,Jon Erpenbach,3867,Jon,,Erpenbach,,,0,D,2,Sen,SD-027,2015
id12304,1545.37731738682,1549.32915013513,2539,-3.95183274830652,Christopher Larson,12304,Christopher,,Larson,,,0,D,2,Sen,SD-007,2015
id3916,1545.29427720073,1548.99857611582,2522,-3.70429891509116,Timothy Carpenter,3916,Timothy,W.,Carpenter,,,0,D,2,Sen,SD-003,2015
id3858,1545.07428882883,1547.81557144316,2509,-2.74128261433361,Robert Cowles,3858,Robert,L.,Cowles,,,1,R,2,Sen,SD-002,2015
id3840,1545.03225943831,1548.29811278679,2539,-3.26585334847732,Mark Miller,3840,Mark,,Miller,,,0,D,2,Sen,SD-016,2015
id3902,1544.70922215507,1549.22767994498,2517,-4.51845778991287,Alberta Darling,3902,Alberta,H.,Darling,,,1,R,2,Sen,SD-008,2015
id3864,1544.47969332538,1547.89749023237,2539,-3.4177969069865,Fred Risser,3864,Fred,,Risser,,,0,D,2,Sen,SD-026,2015
id3837,1544.14225411425,1546.97660342201,2539,-2.83434930775684,David Hansen,3837,David,N.,Hansen,,Dave,0,D,2,Sen,SD-030,2015
id12262,1543.90272345006,1549.53217674627,1727,-5.62945329621789,Van Wanggaard,12262,Van,H.,Wanggaard,,,1,R,2,Sen,SD-021,2015
id3903,1542.51263293975,1550.67329145664,2539,-8.16065851688336,Mary Lazich,3903,Mary,,Lazich,,,1,R,2,Sen,SD-028,2015
id3838,1541.66331778593,1546.9965166503,2467,-5.33319886437221,Julie Lassa,3838,Julie,,Lassa,,,0,D,2,Sen,SD-024,2015
id13127,1537.80791949085,1549.83559798167,1058,-12.0276784908199,Duey Stroebel,13127,Duey,,Stroebel,,,1,R,2,Sen,HD-060,2015
id12301,1536.94305572819,1548.14702740642,1870,-11.2039716782347,Thomas Tiffany,12301,Thomas,,Tiffany,,,1,R,2,Sen,SD-012,2015
id3908,1531.33054323671,1544.04030800844,2539,-12.7097647717308,Sheila Harsdorf,3908,Sheila,,Harsdorf,,,1,R,2,Sen,SD-010,2015
id12278,1515.45274821914,1537.258821684,812,-21.8060734648543,Paul Farrow,12278,Paul,F.,Farrow,,,1,R,2,Sen,SD-033,2015
id12272,1475.70271295609,1509.24592863479,2539,-33.5432156786978,Terry Moulton,12272,Terry,,Moulton,,,1,R,2,Sen,SD-023,2015
id12277,1469.30776009214,1497.02113673717,1058,-27.713376645032,Chris Kapenga,12277,Chris,,Kapenga,,,1,R,2,Sen,HD-099,2015
id3866,1458.94990251615,1453.05903688866,2493,5.89086562748207,Luther Olsen,3866,Luther,S.,Olsen,,,1,R,2,Sen,SD-014,2015
id12271,1454.66549615261,1501.75030750257,2521,-47.0848113499626,Frank Lasee,12271,Frank,,Lasee,,,1,R,2,Sen,SD-001,2015
id3906,1451.98359635535,1450.023911098,966,1.95968525734816,Roger Roth,3906,Roger,J.,Roth,Jr.,,1,R,2,Sen,SD-019,2015
id3920,1414.74323046282,1362.70604421239,2539,52.0371862504264,Scott Fitzgerald,3920,Scott,L.,Fitzgerald,,,1,R,2,Sen,SD-013,2015
id3946,1411.71903730565,1361.93725472078,1058,49.7817825848658,Steve Nass,3946,Steve,,Nass,,,1,R,2,Sen,SD-011,2015
id3894,1401.64332070735,1356.39185068592,1058,45.251470021421,Daniel LeMahieu,3894,Daniel,,LeMahieu,,,1,R,2,Sen,HD-059,2015
id12299,1384.24448711507,1406.88518099803,1058,-22.6406938829546,Howard Marklein,12299,Howard,,Marklein,,,1,R,2,Sen,SD-017,2015
id3943,1357.87003632348,1310.50212359033,2539,47.367912733155,Leah Vukmir,3943,Leah,,Vukmir,,,1,R,2,Sen,SD-005,2015
id15103,1190.8784995046,1169.89025582164,1870,20.9882436829657,Richard Gudex,15103,Richard,,Gudex,,Rick,1,R,2,Sen,SD-018,2015
