Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id15726,1616.40539135423,1617.1732985427,5251,-0.767907188474283,Dana Wachs,15726,Dana,,Wachs,,,0,D,1,Rep,HD-091,2015
id16411,1615.74112410018,1616.91634372109,3129,-1.17521962090268,Dave Considine,16411,Dave,,Considine,,,0,D,1,Rep,HD-081,2015
id12294,1605.43266089419,1610.45954212021,5211,-5.02688122601899,Dean Knudson,12294,Dean,,Knudson,,,1,R,1,Rep,HD-030,2015
id15723,1545.06958066039,1536.59541376094,3603,8.4741668994418,Daniel Riemer,15723,Daniel,,Riemer,,,0,D,1,Rep,HD-007,2015
id16430,1538.12118743324,1518.30106334765,3777,19.8201240855867,Tyler Vorpagel,16430,Tyler,,Vorpagel,,,1,R,1,Rep,HD-027,2015
id15101,1537.94962417283,1518.40578963782,5385,19.5438345350158,Thomas Weatherston,15101,Thomas,Roger,Weatherston,,,1,R,1,Rep,HD-062,2015
id15360,1537.42809397514,1518.19226129045,5807,19.2358326846891,Mandela Barnes,15360,Mandela,,Barnes,,,0,D,1,Rep,HD-011,2015
id15721,1537.16755990306,1517.87948410276,5807,19.2880758002939,Tod Ohnstad,15721,Tod,O.,Ohnstad,,,0,D,1,Rep,HD-065,2015
id13125,1537.12499390642,1518.05508280719,5807,19.0699110992307,David Craig,13125,David,J.,Craig,,Dave,1,R,1,Rep,HD-083,2015
id15093,1536.95895400557,1518.23268773075,5807,18.7262662748215,Rob Hutton,15093,Rob,,Hutton,,,1,R,1,Rep,HD-013,2015
id3895,1536.78535469402,1516.08685580718,5409,20.6984988868421,John Murtha,3895,John,,Murtha,,,1,R,1,Rep,HD-029,2015
id16421,1536.77818610052,1517.39039303613,3685,19.3877930643828,Beth Meyers,16421,Beth,,Meyers,,,0,D,1,Rep,HD-074,2015
id3934,1536.72765811297,1518.11197588171,5807,18.6156822312603,Jim Ott,3934,Jim,,Ott,,,1,R,1,Rep,HD-023,2015
id3914,1536.54061898686,1515.35672433972,5622,21.1838946471378,Josh Zepnick,3914,Josh,,Zepnick,,,0,D,1,Rep,HD-009,2015
id3808,1536.21234036842,1517.69847519989,5144,18.5138651685322,Cory Mason,3808,Cory,,Mason,,,0,D,1,Rep,HD-066,2015
id3869,1536.20728341863,1515.76476356818,5331,20.4425198504532,Nick Milroy,3869,Nick,,Milroy,,,0,D,1,Rep,HD-073,2015
id13308,1536.15411726807,1515.95372479419,5723,20.2003924738781,Chris Taylor,13308,Chris,,Taylor,,,0,D,1,Rep,HD-076,2015
id3824,1536.12653829408,1515.00811613236,5717,21.1184221617202,Andrew Jorgensen,3824,Andrew,Earl,Jorgensen,,,0,D,1,Rep,HD-043,2015
id15092,1535.9732302203,1517.45957157416,5467,18.5136586461431,Mary Czaja,15092,Mary,J.,Czaja,,,1,R,1,Rep,HD-035,2015
id16124,1535.95031858136,1517.53120466539,4000,18.4191139159616,Kenneth Skowronski,16124,Kenneth,P.,Skowronski,,Ken,1,R,1,Rep,HD-082,2015
id15720,1535.91044085688,1517.65698122219,5739,18.2534596346861,Debra Kolste,15720,Debra,,Kolste,,,0,D,1,Rep,HD-044,2015
id3956,1535.84993458934,1516.12884773311,5807,19.7210868562229,Jeff Fitzgerald,3956,Jeff,,Fitzgerald,,,1,R,1,Rep,HD-039,2015
id17720,1535.79491486358,1515.1050074106,2656,20.6899074529861,Cindi Duchow,17720,Cindi,,Duchow,,,1,R,1,Rep,HD-099,2015
id3922,1535.73817796045,1517.12837504278,5742,18.6098029176671,John Nygren,3922,John,,Nygren,,,1,R,1,Rep,HD-089,2015
id3851,1535.66464249462,1514.97763622575,5667,20.6870062688761,Gordon Hintz,3851,Gordon,,Hintz,,,0,D,1,Rep,HD-054,2015
id16428,1535.60768529745,1516.11248435319,3777,19.4952009442586,Lisa Subeck,16428,Lisa,,Subeck,,,0,D,1,Rep,HD-078,2015
id16410,1535.54709934855,1514.2438276076,3777,21.3032717409549,Jonathan Brostoff,16410,Jonathan,,Brostoff,,,0,D,1,Rep,HD-019,2015
id16409,1535.5397191302,1515.57566520397,3777,19.9640539262255,Janel Brandtjen,16409,Janel,,Brandtjen,,,1,R,1,Rep,HD-022,2015
id14585,1535.44406003831,1515.88354970765,5807,19.5605103306514,Rob Swearingen,14585,Rob,,Swearingen,,,1,R,1,Rep,HD-034,2015
id3825,1535.4147985331,1516.30642245004,5807,19.1083760830606,Peter Barca,3825,Peter,W.,Barca,,,0,D,1,Rep,HD-064,2015
id15098,1535.39837774757,1517.08619640794,5740,18.3121813396303,Michael Schraa,15098,Michael,,Schraa,,,1,R,1,Rep,HD-053,2015
id12276,1535.25755292925,1513.95099883296,5714,21.3065540962928,Andre Jacque,12276,Andre,,Jacque,,,1,R,1,Rep,HD-002,2015
id15718,1535.15922963932,1515.21782235245,5807,19.9414072868692,Eric Genrich,15718,Eric,,Genrich,,,0,D,1,Rep,HD-090,2015
id12268,1535.1575172354,1515.61528292227,5742,19.5422343131306,Jim Steineke,12268,Jim,,Steineke,,,1,R,1,Rep,HD-005,2015
id16427,1535.09922301383,1514.2847467789,3777,20.8144762349361,Amanda Stuck,16427,Amanda,,Stuck,,,0,D,1,Rep,HD-057,2015
id12258,1534.99349867408,1513.72480590251,5723,21.2686927715736,Jeremy Thiesfeldt,12258,Jeremy,John,Thiesfeldt,,,1,R,1,Rep,HD-052,2015
id12296,1534.92720817123,1513.93929619506,5352,20.9879119761754,Tom Larson,12296,Tom,,Larson,,,1,R,1,Rep,HD-067,2015
id15362,1534.90995923161,1512.67552336396,5807,22.2344358676542,LaTonya Johnson,15362,LaTonya,,Johnson,,,0,D,1,Rep,HD-017,2015
id15725,1534.82756432823,1512.64581397021,5807,22.1817503580235,Katrina Shankland,15725,Katrina,,Shankland,,,0,D,1,Rep,HD-071,2015
id15361,1534.82587976591,1516.20838066322,5807,18.617499102684,Evan Goyke,15361,Evan,,Goyke,,,0,D,1,Rep,HD-018,2015
id3812,1534.8074695724,1515.41587791093,5807,19.391591661464,Sondy Pope-Roberts,3812,Sondy,,Pope-Roberts,,,0,D,1,Rep,HD-080,2015
id13126,1534.72840873963,1514.59334317432,5628,20.1350655653046,Steve Doyle,13126,Steve,,Doyle,,,0,D,1,Rep,HD-094,2015
id15095,1534.72180082272,1513.42944597076,5241,21.2923548519643,Robb Kahl,15095,Robb,,Kahl,,,0,D,1,Rep,HD-047,2015
id3806,1534.69161810814,1512.09376413193,5526,22.59785397621,Christopher Danou,3806,Christopher,,Danou,,,0,D,1,Rep,HD-092,2015
id13657,1534.68378284688,1513.4730668673,5807,21.2107159795744,Jill Billings,13657,Jill,E.,Billings,,,0,D,1,Rep,HD-095,2015
id16414,1534.67888664835,1518.0976663633,3777,16.5812202850436,Dave Heaton,16414,Dave,,Heaton,,,1,R,1,Rep,HD-085,2015
id3870,1534.56640739481,1515.52066414018,5807,19.0457432546355,Samantha Kerkman,3870,Samantha,,Kerkman,,,1,R,1,Rep,HD-061,2015
id16408,1534.38340536192,1512.79900191215,3777,21.5844034497709,David Bowen,16408,David,,Bowen,,,0,D,1,Rep,HD-010,2015
id16023,1534.24584119645,1513.42970872242,5523,20.8161324740277,Adam Neylon,16023,Adam,,Neylon,,,1,R,1,Rep,HD-098,2015
id16416,1534.24536289869,1514.55132065743,3777,19.6940422412608,Adam Jarchow,16416,Adam,,Jarchow,,,1,R,1,Rep,HD-028,2015
id15724,1534.24482216775,1511.57087585495,5723,22.6739463127965,Melissa Sargent,15724,Melissa,Agard,Sargent,,,0,D,1,Rep,HD-048,2015
id12291,1534.22056566134,1512.72707633971,5739,21.4934893216291,Tyler August,12291,Tyler,,August,,,1,R,1,Rep,HD-032,2015
id16425,1534.17931060783,1512.22868613669,3777,21.9506244711376,Mark Spreitzer,16425,Mark,,Spreitzer,,,0,D,1,Rep,HD-045,2015
id3845,1533.9688317742,1511.98133553564,5623,21.9874962385552,Gary Hebl,3845,Gary,,Hebl,,,0,D,1,Rep,HD-046,2015
id15719,1533.84866399166,1512.05953657215,5588,21.7891274195179,Dianne Hesselbein,15719,Dianne,Helen,Hesselbein,,,0,D,1,Rep,HD-079,2015
id3926,1533.67953852646,1511.88928578585,5807,21.7902527406109,Frederick Kessler,3926,Frederick,P.,Kessler,,,0,D,1,Rep,HD-012,2015
id12286,1533.62524794266,1512.67670381348,5807,20.9485441291756,Jocasta Zamarripa,12286,Jocasta,,Zamarripa,,,0,D,1,Rep,HD-008,2015
id12298,1533.34683813334,1512.78138483197,5450,20.5654533013646,Amy Loudenbeck,12298,Amy,,Loudenbeck,,,1,R,1,Rep,HD-031,2015
id3819,1533.19700791341,1511.4517405602,5529,21.7452673532162,Christine Sinicki,3819,Christine,,Sinicki,,,0,D,1,Rep,HD-020,2015
id15091,1533.01818334245,1516.28407870285,5538,16.7341046395948,Mark Born,15091,Mark,L.,Born,,,1,R,1,Rep,HD-039,2015
id16407,1532.61439225335,1509.75055151418,3592,22.8638407391688,Scott Allen,16407,Scott,E.,Allen,,,1,R,1,Rep,HD-097,2015
id3804,1531.95387580187,1508.7461541032,5740,23.2077216986718,Terese Berceau,3804,Terese,,Berceau,,,0,D,1,Rep,HD-077,2015
id3834,1531.4838280009,1508.00477356421,5807,23.479054436694,Leon Young,3834,Leon,D.,Young,,,0,D,1,Rep,HD-016,2015
id13347,1527.64191545617,1512.39847159557,3777,15.2434438606067,Robert Brooks,13347,Robert,,Brooks,,,1,R,1,Rep,HD-060,2015
id12269,1527.62033051964,1515.84134849068,5440,11.7789820289593,Travis Tranel,12269,Travis,,Tranel,,,1,R,1,Rep,HD-049,2015
id16412,1527.11141916012,1515.40739926513,3693,11.7040198949894,James Edming,16412,James,W.,Edming,,,1,R,1,Rep,HD-087,2015
id16429,1525.59075336943,1512.61302370543,3777,12.9777296639948,Nancy Vander Meer,16429,Nancy,Lynn,Vander Meer,,,1,R,1,Rep,HD-070,2015
id16418,1525.27075502886,1513.92764943332,3777,11.3431055955332,Joel Kitchens,16418,Joel,Coulombe,Kitchens,,,1,R,1,Rep,HD-001,2015
id3846,1524.37580588813,1512.36639349015,5807,12.0094123979732,Jeffrey Mursau,3846,Jeffrey,L.,Mursau,,,1,R,1,Rep,HD-036,2015
id12267,1524.35149598678,1513.34391122529,5600,11.0075847614914,Scott Krug,12267,Scott,,Krug,,,1,R,1,Rep,HD-072,2015
id16422,1524.14566780034,1510.73669647291,3777,13.4089713274252,Todd Novak,16422,Todd,,Novak,,,1,R,1,Rep,HD-051,2015
id16424,1523.74665866723,1512.09534379358,3686,11.6513148736531,Michael Rohrkaste,16424,Michael,Karl,Rohrkaste,,Mike,1,R,1,Rep,HD-055,2015
id3938,1523.50894768181,1511.66981456414,5807,11.8391331176763,Joel Kleefisch,3938,Joel,M.,Kleefisch,,,1,R,1,Rep,HD-038,2015
id3896,1522.46113195436,1509.99216385657,5723,12.468968097784,Lee Nerison,3896,Lee,,Nerison,,,1,R,1,Rep,HD-096,2015
id12264,1518.97352637172,1535.40938147534,5625,-16.4358551036228,Kathleen Bernier,12264,Kathleen,M.,Bernier,,,1,R,1,Rep,HD-068,2015
id15099,1513.99865358651,1510.62925087047,5554,3.3694027160393,John Spiros,15099,John,,Spiros,,,1,R,1,Rep,HD-086,2015
id15094,1513.58246411809,1508.96527480043,5807,4.6171893176579,John Jagler,15094,John,,Jagler,,,1,R,1,Rep,HD-037,2015
id16417,1513.4732125422,1509.72154491521,3777,3.75166762698768,Terry Katsma,16417,Terry,,Katsma,,,1,R,1,Rep,HD-026,2015
id3891,1513.02482086377,1510.42292838453,5807,2.60189247924018,Ed Brooks,3891,Ed,,Brooks,,,1,R,1,Rep,HD-050,2015
id16415,1512.67580856139,1508.25925841124,3777,4.41655015015454,Cody Horlacher,16415,Cody,,Horlacher,,,1,R,1,Rep,HD-033,2015
id16413,1511.61988352971,1505.99553049318,3686,5.62435303653001,Bob Gannon,16413,Bob,,Gannon,,,1,R,1,Rep,HD-058,2015
id16419,1510.35607417609,1508.9265486299,3777,1.42952554618819,Jesse Kremer,16419,Jesse,,Kremer,,,1,R,1,Rep,HD-059,2015
id3933,1500,1500,0,0,Robin Vos,3933,Robin,,Vos,,,1,R,1,Rep,HD-063,2015
id15096,1497.51978929821,1507.01580140711,5554,-9.49601210889932,David Murphy,15096,David,J.,Murphy,,,1,R,1,Rep,HD-056,2015
id16423,1496.23759522743,1503.37699385751,3777,-7.13939863008545,Romaine Quinn,16423,Romaine,Robert,Quinn,,,1,R,1,Rep,HD-075,2015
id15097,1495.54475563443,1507.14476559284,5621,-11.6000099584023,Joe Sanfelippo,15097,Joe,,Sanfelippo,,,1,R,1,Rep,HD-015,2015
id16062,1491.43478333826,1504.70993689572,4373,-13.2751535574639,Jessie Rodriguez,16062,Jessie,,Rodriguez,,,1,R,1,Rep,HD-021,2015
id12275,1457.10342967308,1468.14317499232,5124,-11.03974531925,Mike Kuglitsch,12275,Mike,,Kuglitsch,,,1,R,1,Rep,HD-084,2015
id3844,1456.6504966098,1467.78885314368,5807,-11.1383565338874,Gary Tauchen,3844,Gary,,Tauchen,,,1,R,1,Rep,HD-006,2015
id16426,1452.56046434381,1461.87924928493,3777,-9.31878494111356,David Steffen,16426,David,,Steffen,,,1,R,1,Rep,HD-004,2015
id3897,1452.18022069212,1460.40201495157,5481,-8.22179425945478,Keith Ripp,3897,Keith,,Ripp,,,1,R,1,Rep,HD-042,2015
id3855,1440.56706498575,1462.16109200161,5807,-21.5940270158626,Joan Ballweg,3855,Joan,A.,Ballweg,,,1,R,1,Rep,HD-041,2015
id12300,1436.59707405726,1463.53158663155,5807,-26.9345125742868,Warren Petryk,12300,Warren,,Petryk,,,1,R,1,Rep,HD-093,2015
id16063,1436.27074693186,1458.68284559594,4222,-22.4120986640721,Robert Kulp,16063,Robert,Allen,Kulp,,Bob,1,R,1,Rep,HD-069,2015
id3942,1420.85233515387,1450.46322992636,5807,-29.6108947724917,Kevin Petersen,3942,Kevin,David,Petersen,,,1,R,1,Rep,HD-040,2015
id3847,1416.07204805949,1445.1443636098,5807,-29.0723155503072,Dan Knodl,3847,Dan,,Knodl,,,1,R,1,Rep,HD-024,2015
id16420,1393.44273943444,1435.10651526884,3407,-41.6637758343963,John Macco,16420,John,,Macco,,,1,R,1,Rep,HD-088,2015
id12295,1287.04927900558,1212.81007468849,3841,74.2392043170896,Dale Kooyenga,12295,Dale,,Kooyenga,,,1,R,1,Rep,HD-014,2015
id15100,1259.83839018135,1157.01591102818,5807,102.822479153172,Paul Tittl,15100,Paul,R.,Tittl,,,1,R,1,Rep,HD-025,2015
id3886,1117.03537701736,1039.30517767786,5740,77.7301993395029,Alvin Ott,3886,Alvin,,Ott,,,1,R,1,Rep,HD-003,2015
