Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id6273,1545.57599810229,1574.92839791152,5336,-29.3523998092273,Jackie Winters,6273,Jackie,,Winters,,,1,R,2,Sen,SD-010,2016
id6258,1504.75377280572,1518.69928162834,5904,-13.9455088226205,William Shields,6258,William,,Shields,,Chip,0,D,2,Sen,SD-022,2016
id6271,1497.56477623093,1515.44441322218,6429,-17.8796369912538,Peter Courtney,6271,Peter,,Courtney,,,0,D,2,Sen,SD-011,2016
id6228,1497.45236986232,1515.31069164162,6435,-17.8583217792991,Michael Dembrow,6228,Michael,E.,Dembrow,,,0,D,2,Sen,SD-023,2016
id14781,1497.18869373722,1514.46242858329,6480,-17.2737348460637,Tim Knopp,14781,Tim,,Knopp,,,1,R,2,Sen,SD-027,2016
id6283,1497.14348851989,1514.47526274956,6351,-17.3317742296683,Floyd Prozanski,6283,Floyd,F.,Prozanski,,,0,D,2,Sen,SD-004,2016
id6264,1497.11445793366,1516.14514742256,6429,-19.0306894888938,Richard Devlin,6264,Richard,,Devlin,,,0,D,2,Sen,SD-019,2016
id13858,1497.04263873931,1514.92686968518,6549,-17.8842309458689,Elizabeth Steiner Hayward,13858,Elizabeth,,Steiner Hayward,,,0,D,2,Sen,SD-017,2016
id6255,1497.01696413933,1515.70994502093,6525,-18.6929808815994,Diane Rosenbaum,6255,Diane,,Rosenbaum,,,0,D,2,Sen,SD-021,2016
id6245,1496.62750475222,1513.56329260002,6452,-16.9357878477936,Alan Bates,6245,Alan,C.,Bates,,,0,D,2,Sen,SD-003,2016
id6272,1496.58402924378,1514.00571122565,6549,-17.4216819818705,Laurie Monnes Anderson,6272,Laurie,Monnes,Monnes Anderson,,,0,D,2,Sen,SD-025,2016
id15770,1493.76049130414,1516.37865834189,6501,-22.6181670377521,Herman Baertschiger,15770,Herman,,Baertschiger,Jr.,,1,R,2,Sen,SD-002,2016
id6286,1493.56508007178,1515.44401100257,6525,-21.8789309307854,Douglas Whitsett,6286,Douglas,K.,Whitsett,,,1,R,2,Sen,SD-028,2016
id14780,1493.32935125065,1515.3592709914,6423,-22.0299197407501,Bill Hansell,14780,Bill,,Hansell,,,1,R,2,Sen,SD-029,2016
id6221,1492.82715864476,1514.59986254755,5751,-21.772703902795,Lona Thatcher,6221,Lona,Kim,Thatcher,,,1,R,2,Sen,SD-013,2016
id6275,1492.17857852212,1513.55733143655,6277,-21.378752914427,Fred Girod,6275,Fred,,Girod,,,1,R,2,Sen,SD-009,2016
id12166,1491.81049329239,1513.08898715209,5270,-21.2784938596985,Alan Olsen,12166,Alan,R.,Olsen,,,1,R,2,Sen,SD-020,2016
id6274,1491.12669713002,1502.64088606766,6401,-11.5141889376437,Ted Ferrioli,6274,Ted,,Ferrioli,,,1,R,2,Sen,SD-030,2016
id12024,1490.6819019642,1513.2899332957,6312,-22.6080313314935,Chuck Thomsen,12024,Chuck,,Thomsen,,,1,R,2,Sen,SD-026,2016
id6268,1487.02956462416,1512.87409522854,6549,-25.8445306043843,Mark Hass,6268,Mark,,Hass,,,0,D,2,Sen,SD-014,2016
id6257,1486.71283122198,1512.36175692035,6091,-25.6489256983755,Charles Riley,6257,Charles,D.,Riley,,Chuck,0,D,2,Sen,SD-015,2016
id6256,1484.96705475034,1511.16250889934,6335,-26.1954541489995,Chris Edwards,6256,Chris,,Edwards,,,0,D,2,Sen,SD-007,2016
id6208,1484.55048899345,1510.87004924034,6549,-26.3195602468932,Arnie Roblan,6208,Arnie,,Roblan,,,0,D,2,Sen,SD-005,2016
id6265,1484.2428475862,1510.70113598891,6549,-26.4582884027054,Rod Monroe,6265,Rod,,Monroe,,,0,D,2,Sen,SD-024,2016
id6279,1480.70207701137,1509.310034958,5921,-28.6079579466339,Brian Boquist,6279,Brian,J.,Boquist,,,1,R,2,Sen,SD-012,2016
id6204,1480.63252848641,1509.49331498501,5909,-28.8607864985988,Sara Gelser,6204,Sara,,Gelser,,,0,D,2,Sen,SD-008,2016
id6282,1418.70122850298,1422.87353272514,6549,-4.17230422215971,Jeff Kruse,6282,Jeff,,Kruse,,,1,R,2,Sen,SD-001,2016
id10753,1400.84759896845,1420.52956966745,5874,-19.6819706990013,Leslee Beyer,10753,Leslee,,Beyer,,Lee,0,D,2,Sen,SD-006,2016
id6280,1292.73752927975,1247.79361886067,6123,44.9439104190765,Ginny Burdick,6280,Ginny,,Burdick,,,0,D,2,Sen,SD-018,2016
