Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id13858,1542.14523466146,1520.87767226498,52,21.2675623964781,Elizabeth Steiner Hayward,13858,Elizabeth,,Steiner Hayward,,,0,D,2,Sen,SD-017,2016
id6245,1541.23970283941,1520.53538346856,52,20.7043193708512,Alan Bates,6245,Alan,C.,Bates,,,0,D,2,Sen,SD-003,2016
id6272,1540.34932085701,1520.2009062099,52,20.1484146471137,Laurie Monnes Anderson,6272,Laurie,Monnes,Monnes Anderson,,,0,D,2,Sen,SD-025,2016
id6256,1539.38264251311,1520.18732802855,52,19.1953144845634,Chris Edwards,6256,Chris,,Edwards,,,0,D,2,Sen,SD-007,2016
id6268,1538.95263542925,1520.14140564941,52,18.8112297798441,Mark Hass,6268,Mark,,Hass,,,0,D,2,Sen,SD-014,2016
id6274,1538.51205633591,1519.8432996072,52,18.6687567287108,Ted Ferrioli,6274,Ted,,Ferrioli,,,1,R,2,Sen,SD-030,2016
id6271,1537.66191114814,1519.50756822187,52,18.1543429262729,Peter Courtney,6271,Peter,,Courtney,,,0,D,2,Sen,SD-011,2016
id6286,1537.65965056702,1519.75869475053,52,17.9009558164928,Douglas Whitsett,6286,Douglas,K.,Whitsett,,,1,R,2,Sen,SD-028,2016
id6280,1536.83136897551,1519.17993399126,52,17.6514349842523,Ginny Burdick,6280,Ginny,,Burdick,,,0,D,2,Sen,SD-018,2016
id6208,1536.42193240161,1519.38395026582,52,17.0379821357847,Arnie Roblan,6208,Arnie,,Roblan,,,0,D,2,Sen,SD-005,2016
id6265,1536.01968778219,1518.86019482297,52,17.1594929592111,Rod Monroe,6265,Rod,,Monroe,,,0,D,2,Sen,SD-024,2016
id6283,1535.2427969122,1519.01735533909,52,16.2254415731136,Floyd Prozanski,6283,Floyd,F.,Prozanski,,,0,D,2,Sen,SD-004,2016
id6282,1534.12310389392,1518.65903777413,52,15.4640661197882,Jeff Kruse,6282,Jeff,,Kruse,,,1,R,2,Sen,SD-001,2016
id12024,1533.2850237189,1518.16960327208,52,15.1154204468169,Chuck Thomsen,12024,Chuck,,Thomsen,,,1,R,2,Sen,SD-026,2016
id12166,1533.06197167505,1518.30907568248,52,14.7528959925683,Alan Olsen,12166,Alan,R.,Olsen,,,1,R,2,Sen,SD-020,2016
id15770,1532.05734967191,1517.96750292356,52,14.0898467483457,Herman Baertschiger,15770,Herman,,Baertschiger,Jr.,,1,R,2,Sen,SD-002,2016
id6275,1531.10645855665,1517.63431427954,52,13.4721442771129,Fred Girod,6275,Fred,,Girod,,,1,R,2,Sen,SD-009,2016
id6221,1530.20611660483,1517.30947032384,52,12.8966462809819,Lona Thatcher,6221,Lona,Kim,Thatcher,,,1,R,2,Sen,SD-013,2016
id14780,1529.35297339619,1516.9929019571,52,12.3600714390986,Bill Hansell,14780,Bill,,Hansell,,,1,R,2,Sen,SD-029,2016
id6257,1528.54367111673,1516.68451459595,52,11.8591565207785,Charles Riley,6257,Charles,D.,Riley,,Chuck,0,D,2,Sen,SD-015,2016
id6228,1527.77495109862,1516.38419201064,52,11.3907590879733,Michael Dembrow,6228,Michael,E.,Dembrow,,,0,D,2,Sen,SD-023,2016
id10753,1527.04372007995,1516.09179981467,52,10.9519202652816,Leslee Beyer,10753,Leslee,,Beyer,,Lee,0,D,2,Sen,SD-006,2016
id14781,1500,1500,28,0,Tim Knopp,14781,Tim,,Knopp,,,1,R,2,Sen,SD-027,2016
id6258,1500,1500,28,0,William Shields,6258,William,,Shields,,Chip,0,D,2,Sen,SD-022,2016
id6273,1500,1500,28,0,Jackie Winters,6273,Jackie,,Winters,,,1,R,2,Sen,SD-010,2016
id6279,1500,1500,28,0,Brian Boquist,6279,Brian,J.,Boquist,,,1,R,2,Sen,SD-012,2016
id6264,1246.16080025505,1363.27610427682,52,-117.115304021768,Richard Devlin,6264,Richard,,Devlin,,,0,D,2,Sen,SD-019,2016
id6204,1245.69402173424,1363.66335381086,52,-117.969332076617,Sara Gelser,6204,Sara,,Gelser,,,0,D,2,Sen,SD-008,2016
id6255,1241.17089777514,1361.36443665819,52,-120.193538883049,Diane Rosenbaum,6255,Diane,,Rosenbaum,,,0,D,2,Sen,SD-021,2016
