Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id6222,1504.7199673581,1511.24944178172,937,-6.52947442361119,Jim Thompson,6222,Jim,,Thompson,,,1,R,1,Rep,HD-023,2016
id6207,1500.2614837394,1504.86391750601,11882,-4.60243376660833,Betty Komp,6207,Betty,,Komp,,,0,D,1,Rep,HD-022,2016
id16820,1500.06115772096,1501.19183429371,10658,-1.13067657275064,Mike Nearman,16820,Mike,,Nearman,,,1,R,1,Rep,HD-023,2016
id16812,1500.04699088793,1502.02668400468,11132,-1.97969311675183,Bill Post,16812,Bill,,Post,,,1,R,1,Rep,HD-025,2016
id6202,1499.97257449005,1501.86709373249,11254,-1.89451924243986,Brian Clem,6202,Brian,L.,Clem,,,0,D,1,Rep,HD-021,2016
id14773,1499.96794108979,1501.48252403554,10978,-1.51458294575514,Caddy McKeown,14773,Caddy,,McKeown,,,0,D,1,Rep,HD-009,2016
id15768,1499.76342683984,1504.43563747939,10973,-4.67221063954889,Chris Gorsek,15768,Chris,,Gorsek,,,0,D,1,Rep,HD-049,2016
id6225,1499.71245595495,1501.65831208571,12349,-1.94585613076242,Margaret Doherty,6225,Margaret,,Doherty,,,0,D,1,Rep,HD-035,2016
id6205,1499.71099178773,1501.60482767687,12349,-1.89383588913711,John Huffman,6205,John,E.,Huffman,,,1,R,1,Rep,HD-059,2016
id6240,1499.67210842033,1501.52545377237,11974,-1.85334535204697,Vic Gilliam,6240,Vic,,Gilliam,,,1,R,1,Rep,HD-018,2016
id12023,1499.53854778062,1501.98893761597,12349,-2.45038983534505,Julie Parrish,12023,Julie,N.,Parrish,,,1,R,1,Rep,HD-037,2016
id16815,1499.53162434514,1501.42650735561,10921,-1.89488301047095,Gregory Barreto,16815,Gregory,L.,Barreto,,Greg,1,R,1,Rep,HD-058,2016
id14772,1499.45735236769,1502.23372280256,12349,-2.77637043487539,David Gomberg,14772,David,,Gomberg,,,0,D,1,Rep,HD-010,2016
id6212,1499.41057934984,1501.32389704859,12349,-1.91331769875842,Gene Whisnant,6212,Gene,,Whisnant,,,1,R,1,Rep,HD-053,2016
id16808,1499.39545088767,1501.58626550523,10692,-2.19081461755968,Paul Evans,16808,Paul,,Evans,,,0,D,1,Rep,HD-020,2016
id6230,1499.37579241718,1501.37097299362,12100,-1.99518057643854,Val Hoyle,6230,Val,,Hoyle,,,0,D,1,Rep,HD-014,2016
id6251,1499.3623698796,1502.16991829413,12181,-2.80754841452836,Paul Holvey,6251,Paul,R.,Holvey,,,0,D,1,Rep,HD-008,2016
id10752,1499.35625009554,1501.38570021752,11970,-2.02945012197756,Mike McLane,10752,Mike,,McLane,,,1,R,1,Rep,HD-055,2016
id6234,1499.33107845339,1501.5271069901,12099,-2.1960285367079,Bill Kennemer,6234,Bill,,Kennemer,,,1,R,1,Rep,HD-039,2016
id6215,1499.32211530581,1501.64977140026,11292,-2.32765609445437,Cliff Bentz,6215,Cliff,,Bentz,,,1,R,1,Rep,HD-060,2016
id6214,1499.31595544578,1501.41573371284,10919,-2.09977826706699,Jim Weidner,6214,Jim,,Weidner,,,1,R,1,Rep,HD-024,2016
id16817,1499.28046706506,1501.630000723,10984,-2.34953365794809,Jodi Hack,16817,Jodi,L.,Hack,,,1,R,1,Rep,HD-019,2016
id14776,1499.27084307581,1501.22076257209,11444,-1.94991949627979,Jessica Pederson,14776,Jessica,Vega,Pederson,,,0,D,1,Rep,HD-047,2016
id16819,1499.25858389037,1501.26428124976,10658,-2.00569735939439,Dallas Heard,16819,Dallas,,Heard,,,1,R,1,Rep,HD-002,2016
id6231,1499.22558844628,1500.88007717125,11182,-1.65448872497063,Tina Kotek,6231,Tina,,Kotek,,,0,D,1,Rep,HD-044,2016
id16816,1499.21894444796,1500.95982993778,10590,-1.740885489824,Knute Buehler,16816,Knute,C.,Buehler,,,1,R,1,Rep,HD-054,2016
id16811,1499.16643507768,1502.05282730633,11078,-2.88639222865163,Robert Nosse,16811,Robert,A.,Nosse,Jr.,Rob,0,D,1,Rep,HD-042,2016
id6253,1499.16291112422,1501.45174881745,12195,-2.28883769322465,Bradley Witt,6253,Bradley,K.,Witt,,Brad,0,D,1,Rep,HD-031,2016
id14777,1499.12672137875,1501.06050300341,11857,-1.93378162465933,Jennifer Williamson,14777,Jennifer,,Williamson,,,0,D,1,Rep,HD-036,2016
id6199,1499.04381903931,1500.97534731302,11414,-1.93152827370727,Sal Esquivel,6199,Sal,,Esquivel,,,1,R,1,Rep,HD-006,2016
id6266,1499.03502945677,1501.16099959877,11108,-2.12597014200742,Brent Barton,6266,Brent,,Barton,,,0,D,1,Rep,HD-040,2016
id6260,1498.99741081173,1500.66721713115,12238,-1.66980631942192,Tobias Read,6260,Tobias,,Read,,,0,D,1,Rep,HD-027,2016
id16181,1498.94153046744,1500.85728009304,11973,-1.91574962559594,Barbara Warner,16181,Barbara,Smith,Warner,,,0,D,1,Rep,HD-045,2016
id6247,1498.93153803919,1501.59674706732,12197,-2.6652090281334,Philip Barnhart,6247,Philip,N.,Barnhart,,,0,D,1,Rep,HD-011,2016
id14771,1498.92223146713,1501.7605531353,11545,-2.83832166816205,Joe Gallegos,14771,Joe,,Gallegos,,,0,D,1,Rep,HD-030,2016
id14774,1498.91534813078,1500.53289208619,12130,-1.61754395541061,Jeff Reardon,14774,Jeff,,Reardon,,,0,D,1,Rep,HD-048,2016
id16818,1498.90729118755,1500.89669775574,10822,-1.98940656818104,Cedric Hayden,16818,Cedric,Ross,Hayden,,,1,R,1,Rep,HD-007,2016
id6249,1498.76295548914,1501.66910681198,11781,-2.90615132284279,Mitch Greenlick,6249,Mitch,,Greenlick,,,0,D,1,Rep,HD-033,2016
id6220,1498.69131047853,1500.68853208729,11700,-1.99722160875763,Sherrie Sprenger,6220,Sherrie,,Sprenger,,,1,R,1,Rep,HD-017,2016
id16822,1498.6683105464,1500.43553994267,10913,-1.76722939627552,Dan Rayfield,16822,Dan,,Rayfield,,,0,D,1,Rep,HD-016,2016
id16821,1498.652246211,1501.18612466918,10814,-2.53387845818293,Carla Piluso,16821,Carla,C.,Piluso,,,0,D,1,Rep,HD-050,2016
id6236,1498.60383732331,1501.16875533165,11815,-2.56491800834647,Deborah Boone,6236,Deborah,,Boone,,,0,D,1,Rep,HD-032,2016
id16814,1498.59054964254,1500.33924608961,10765,-1.74869644707587,Kathleen Taylor,16814,Kathleen,,Taylor,,,0,D,1,Rep,HD-041,2016
id15782,1498.57059572688,1500.53382865053,12349,-1.96323292364264,Gail Whitsett,15782,Gail,,Whitsett,,,1,R,1,Rep,HD-056,2016
id16813,1498.47968700161,1500.19834692995,10804,-1.7186599283466,Duane Stark,16813,Duane,A.,Stark,,,1,R,1,Rep,HD-004,2016
id13859,1498.47430593278,1501.13721474645,12009,-2.66290881366831,Alissa Keny-Guyer,13859,Alissa,,Keny-Guyer,,,0,D,1,Rep,HD-046,2016
id6242,1498.42280159507,1500.40904242358,11659,-1.98624082850733,Andy Olson,6242,Andy,,Olson,,,1,R,1,Rep,HD-015,2016
id16810,1498.412337906,1500.3689976558,11132,-1.95665974980375,Susan McLain,16810,Susan,,McLain,,,0,D,1,Rep,HD-029,2016
id15769,1498.40101062145,1500.96191062547,12308,-2.56090000402173,John Lively,15769,John,D.,Lively,,,0,D,1,Rep,HD-012,2016
id15781,1498.38301704411,1500.40982866801,12295,-2.02681162389786,Shemia Fagan,15781,Shemia,,Fagan,,,0,D,1,Rep,HD-051,2016
id6201,1498.33371025566,1500.13842187975,11820,-1.80471162409003,Jeff Barker,6201,Jeff,,Barker,,,0,D,1,Rep,HD-028,2016
id6217,1498.30274331127,1500.17809965463,12296,-1.87535634335791,Wayne Krieger,6217,Wayne,,Krieger,,,1,R,1,Rep,HD-001,2016
id6229,1498.24666350224,1500.62996464866,12349,-2.38330114642713,Lew Frederick,6229,Lew,,Frederick,,,0,D,1,Rep,HD-043,2016
id15780,1497.97860063374,1499.85594396367,11203,-1.87734332993045,John Davis,15780,John,,Davis,,,1,R,1,Rep,HD-026,2016
id6267,1497.72591286691,1500.24421535672,12193,-2.51830248980218,Nancy Nathanson,6267,Nancy,,Nathanson,,,0,D,1,Rep,HD-013,2016
id16208,1458.8894837912,1480.26088198293,12088,-21.371398191726,Ann Lininger,16208,Ann,,Lininger,,,0,D,1,Rep,HD-038,2016
id16809,1458.61098177068,1480.04024795823,11132,-21.4292661875534,Ken Helm,16809,Ken,,Helm,,,0,D,1,Rep,HD-034,2016
id16823,1458.42850264647,1480.04955571704,11132,-21.6210530705698,Carl Wilson,16823,Carl,,Wilson,,,1,R,1,Rep,HD-003,2016
id6244,1457.87480917768,1480.14416893969,11525,-22.2693597620139,Peter Buckley,6244,Peter,,Buckley,,,0,D,1,Rep,HD-005,2016
