Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id6242,1533.73387017933,1518.79525109459,817,14.9386190847354,Andy Olson,6242,Andy,,Olson,,,1,R,1,Rep,HD-015,2016
id6202,1528.08570460446,1506.61912065737,794,21.4665839470899,Brian Clem,6202,Brian,L.,Clem,,,0,D,1,Rep,HD-021,2016
id16811,1527.53954388222,1506.15837018726,670,21.3811736949581,Robert Nosse,16811,Robert,A.,Nosse,Jr.,Rob,0,D,1,Rep,HD-042,2016
id6249,1527.48055850575,1504.61539772026,759,22.8651607854913,Mitch Greenlick,6249,Mitch,,Greenlick,,,0,D,1,Rep,HD-033,2016
id16815,1527.25590368694,1505.13320809188,670,22.1226955950597,Gregory Barreto,16815,Gregory,L.,Barreto,,Greg,1,R,1,Rep,HD-058,2016
id16817,1526.9376788039,1505.18810535891,670,21.7495734449808,Jodi Hack,16817,Jodi,L.,Hack,,,1,R,1,Rep,HD-019,2016
id16181,1526.9223742874,1503.25941253514,794,23.6629617522608,Barbara Warner,16181,Barbara,Smith,Warner,,,0,D,1,Rep,HD-045,2016
id16812,1526.86175007294,1505.78866522376,670,21.0730848491826,Bill Post,16812,Bill,,Post,,,1,R,1,Rep,HD-025,2016
id16816,1526.48244417903,1507.3504984493,670,19.1319457297311,Knute Buehler,16816,Knute,C.,Buehler,,,1,R,1,Rep,HD-054,2016
id16823,1526.43202005378,1506.70682834474,670,19.725191709043,Carl Wilson,16823,Carl,,Wilson,,,1,R,1,Rep,HD-003,2016
id16820,1526.15389238171,1505.9651348324,670,20.188757549306,Mike Nearman,16820,Mike,,Nearman,,,1,R,1,Rep,HD-023,2016
id16818,1525.95203892315,1506.21730068194,670,19.7347382412065,Cedric Hayden,16818,Cedric,Ross,Hayden,,,1,R,1,Rep,HD-007,2016
id16813,1525.63324660395,1505.73219954835,670,19.9010470556002,Duane Stark,16813,Duane,A.,Stark,,,1,R,1,Rep,HD-004,2016
id6266,1524.14491092913,1506.78379217372,815,17.3611187554127,Brent Barton,6266,Brent,,Barton,,,0,D,1,Rep,HD-040,2016
id6234,1522.56454171571,1507.43383731873,829,15.1307043969812,Bill Kennemer,6234,Bill,,Kennemer,,,1,R,1,Rep,HD-039,2016
id6231,1522.55899177717,1503.63998947191,814,18.9190023052558,Tina Kotek,6231,Tina,,Kotek,,,0,D,1,Rep,HD-044,2016
id6214,1521.3295756271,1503.59173259876,829,17.7378430283334,Jim Weidner,6214,Jim,,Weidner,,,1,R,1,Rep,HD-024,2016
id6222,1518.90654251188,1503.19819318755,200,15.7083493243213,Jim Thompson,6222,Jim,,Thompson,,,1,R,1,Rep,HD-023,2016
id6205,1517.30334639532,1508.43588631558,870,8.86746007974398,John Huffman,6205,John,E.,Huffman,,,1,R,1,Rep,HD-059,2016
id15782,1517.136731126,1507.98905655591,870,9.14767457008338,Gail Whitsett,15782,Gail,,Whitsett,,,1,R,1,Rep,HD-056,2016
id6217,1517.11652466093,1505.53666792652,870,11.5798567344061,Wayne Krieger,6217,Wayne,,Krieger,,,1,R,1,Rep,HD-001,2016
id15781,1516.81412420948,1506.78051577074,870,10.0336084387402,Shemia Fagan,15781,Shemia,,Fagan,,,0,D,1,Rep,HD-051,2016
id12023,1516.38815224601,1504.96773121846,870,11.420421027555,Julie Parrish,12023,Julie,N.,Parrish,,,1,R,1,Rep,HD-037,2016
id6207,1516.36887398573,1507.88944128297,762,8.47943270275459,Betty Komp,6207,Betty,,Komp,,,0,D,1,Rep,HD-022,2016
id6244,1515.98337373037,1504.08939840551,870,11.8939753248587,Peter Buckley,6244,Peter,,Buckley,,,0,D,1,Rep,HD-005,2016
id6220,1515.76289604347,1504.08310191242,870,11.6797941310499,Sherrie Sprenger,6220,Sherrie,,Sprenger,,,1,R,1,Rep,HD-017,2016
id6199,1515.13668588529,1503.87607150883,870,11.2606143764638,Sal Esquivel,6199,Sal,,Esquivel,,,1,R,1,Rep,HD-006,2016
id10752,1514.90448464856,1502.57360895374,870,12.3308756948247,Mike McLane,10752,Mike,,McLane,,,1,R,1,Rep,HD-055,2016
id6215,1509.0553434323,1502.03995678692,815,7.01538664538225,Cliff Bentz,6215,Cliff,,Bentz,,,1,R,1,Rep,HD-060,2016
id16819,1503.63927888499,1503.17052862807,670,0.468750256920657,Dallas Heard,16819,Dallas,,Heard,,,1,R,1,Rep,HD-002,2016
id6240,1502.30020164272,1504.52142094373,870,-2.22121930100889,Vic Gilliam,6240,Vic,,Gilliam,,,1,R,1,Rep,HD-018,2016
id6212,1500.64879056484,1502.37489231432,870,-1.72610174948591,Gene Whisnant,6212,Gene,,Whisnant,,,1,R,1,Rep,HD-053,2016
id15780,1498.84383712982,1508.52047696178,817,-9.67663983196576,John Davis,15780,John,,Davis,,,1,R,1,Rep,HD-026,2016
id14771,1494.88512127867,1499.30205975954,870,-4.41693848086948,Joe Gallegos,14771,Joe,,Gallegos,,,0,D,1,Rep,HD-030,2016
id6253,1494.86675261182,1501.05716286137,870,-6.19041024954049,Bradley Witt,6253,Bradley,K.,Witt,,Brad,0,D,1,Rep,HD-031,2016
id14774,1494.85803934501,1501.49538191689,870,-6.63734257188344,Jeff Reardon,14774,Jeff,,Reardon,,,0,D,1,Rep,HD-048,2016
id6229,1494.8441981132,1500.13494459016,870,-5.29074647696052,Lew Frederick,6229,Lew,,Frederick,,,0,D,1,Rep,HD-043,2016
id14777,1494.76297519532,1499.46482603815,870,-4.70185084282639,Jennifer Williamson,14777,Jennifer,,Williamson,,,0,D,1,Rep,HD-036,2016
id13859,1494.60924036569,1500.1547354579,870,-5.54549509220624,Alissa Keny-Guyer,13859,Alissa,,Keny-Guyer,,,0,D,1,Rep,HD-046,2016
id6247,1494.49129131915,1499.07506847757,870,-4.58377715842425,Philip Barnhart,6247,Philip,N.,Barnhart,,,0,D,1,Rep,HD-011,2016
id15769,1494.11749119896,1500.71755026652,870,-6.60005906756578,John Lively,15769,John,D.,Lively,,,0,D,1,Rep,HD-012,2016
id14772,1494.08397746736,1500.3141652928,870,-6.23018782544636,David Gomberg,14772,David,,Gomberg,,,0,D,1,Rep,HD-010,2016
id14776,1493.22181417683,1497.85615266579,870,-4.63433848895625,Jessica Pederson,14776,Jessica,Vega,Pederson,,,0,D,1,Rep,HD-047,2016
id6225,1493.12680622847,1497.68079783598,870,-4.55399160750517,Margaret Doherty,6225,Margaret,,Doherty,,,0,D,1,Rep,HD-035,2016
id16808,1493.0604914175,1502.28953248903,670,-9.22904107153022,Paul Evans,16808,Paul,,Evans,,,0,D,1,Rep,HD-020,2016
id16809,1492.43599049219,1500.74749549329,670,-8.31150500110539,Ken Helm,16809,Ken,,Helm,,,0,D,1,Rep,HD-034,2016
id16822,1492.2286021359,1501.10754135472,670,-8.87893921882073,Dan Rayfield,16822,Dan,,Rayfield,,,0,D,1,Rep,HD-016,2016
id16814,1492.20016551625,1501.22581979391,670,-9.0256542776558,Kathleen Taylor,16814,Kathleen,,Taylor,,,0,D,1,Rep,HD-041,2016
id6260,1491.71171907488,1500.54722036505,814,-8.83550129017249,Tobias Read,6260,Tobias,,Read,,,0,D,1,Rep,HD-027,2016
id6236,1491.26705010273,1501.69745943441,815,-10.4304093316757,Deborah Boone,6236,Deborah,,Boone,,,0,D,1,Rep,HD-032,2016
id6251,1491.02988920128,1500.99117545574,794,-9.96128625445749,Paul Holvey,6251,Paul,R.,Holvey,,,0,D,1,Rep,HD-008,2016
id16208,1490.56289992706,1501.63958862646,794,-11.0766886994022,Ann Lininger,16208,Ann,,Lininger,,,0,D,1,Rep,HD-038,2016
id6201,1490.32642151888,1501.32331626764,815,-10.9968947487616,Jeff Barker,6201,Jeff,,Barker,,,0,D,1,Rep,HD-028,2016
id6230,1477.9388472288,1498.894363519,870,-20.9555162901981,Val Hoyle,6230,Val,,Hoyle,,,0,D,1,Rep,HD-014,2016
id14773,1459.77436918928,1476.19072191328,870,-16.4163527240034,Caddy McKeown,14773,Caddy,,McKeown,,,0,D,1,Rep,HD-009,2016
id6267,1458.43674708842,1472.19987370382,870,-13.7631266153967,Nancy Nathanson,6267,Nancy,,Nathanson,,,0,D,1,Rep,HD-013,2016
id16821,1433.43529787713,1476.64283117079,670,-43.2075332936608,Carla Piluso,16821,Carla,C.,Piluso,,,0,D,1,Rep,HD-050,2016
id16810,1403.81460245823,1469.25467596173,670,-65.4400735035056,Susan McLain,16810,Susan,,McLain,,,0,D,1,Rep,HD-029,2016
id15768,1396.44117108774,1408.96974632638,761,-12.5285752386342,Chris Gorsek,15768,Chris,,Gorsek,,,0,D,1,Rep,HD-049,2016
