Row,id10957,id10959,id10960,id10965,id10971,id10972,id10973,id11610,id11611,id11920,id14091,id14092,id14094,id14095,id14096,id14097,id14100,id14101,id14103,id14104,id14105,id14107,id14108,id14109,id14110,id14114,id14115,id14117,id14119,id14120,id14121,id14122,id14124,id14125,id14219,id1496,id16033,id16087,id16094,id16282,id16284,id16290,id16291,id16292,id16293,id16296,id16297,id16298,id16301,id16302,id9547
id10957,1,1,0.992805755395684,0.985507246376812,0.991869918699187,1,0.992857142857143,1,0.0305343511450382,0.992647058823529,0.032258064516129,0.970149253731343,1,0.96969696969697,1,0.137931034482759,0.983870967741936,0.983606557377049,0.984615384615385,1,1,1,1,0.985507246376812,0.957142857142857,0.0491803278688525,1,0.0149253731343284,0.984848484848485,1,1,0.985714285714286,0.985714285714286,0.0655737704918033,1,1,0.983050847457627,0.978723404255319,0.933333333333333,1,1,0,0.928571428571429,0.0769230769230769,0.233333333333333,1,0.964285714285714,0.0333333333333333,1,0.0333333333333333,0.907801418439716
id10959,1,1,1,1,0.966666666666667,1,0.985074626865672,1,0.015625,0.984375,0,1,1,0.921052631578947,1,0.147058823529412,0.914285714285714,0.945945945945946,0.945945945945946,1,1,1,1,1,0.95,0.0303030303030303,1,0,1,1,1,1,1,0.09375,1,1,0.96551724137931,0.954545454545455,0.9,1,0.9375,0,0.933333333333333,0.125,0.125,1,0.933333333333333,0,1,0.0666666666666667,0.91044776119403
id10960,1,1,1,1,1,1,1,1,0.0294117647058824,1,0,1,1,0.976190476190476,1,0.105263157894737,1,0.976190476190476,1,1,1,1,1,0.977272727272727,0.977272727272727,0.0256410256410256,1,0,1,1,1,1,1,0.175,1,1,1,1,1,1,1,0,0.9,0,0.272727272727273,1,1,0,1,0,0.971153846153846
id10965,1,1,1,1,1,1,1,1,0.0208333333333333,1,0.0114942528735632,1,1,1,1,0.0561797752808989,1,0.99438202247191,1,1,1,1,1,1,0.994535519125683,0.0228571428571429,1,0.0171428571428571,1,1,1,1,1,0.0446927374301676,1,1,1,1,0.992957746478873,1,0.988636363636364,0,0.97752808988764,0.0344827586206897,0.1,1,1,0.0449438202247191,1,0.0112359550561798,0.987654320987654
id10971,1,1,1,1,1,1,0.977777777777778,1,0.0731707317073171,0.976190476190476,0.0588235294117647,1,1,0.95,1,0.210526315789474,1,0.947368421052632,1,1,1,1,1,1,0.95,0,1,0,1,1,1,1,1,0.142857142857143,1,NaN,0.933333333333333,0.909090909090909,1,1,1,0,1,0.2,0.4,1,0.8,0,1,0,0.977272727272727
id10972,1,1,1,1,0.984375,1,0.985294117647059,1,0.0149253731343284,0.984848484848485,0,1,1,0.966666666666667,1,0.0967741935483871,0.96551724137931,0.933333333333333,1,1,1,0.956521739130435,1,1,0.941176470588235,0.0333333333333333,1,0,1,1,1,0.970588235294118,1,0.0689655172413793,1,NaN,0.962962962962963,0.944444444444444,0.894736842105263,1,1,0,1,0,0,1,0,0,1,0,0.884057971014493
id10973,1,1,0.993670886075949,0.993630573248408,0.980769230769231,1,1,1,0.0392156862745098,1,0.0265486725663717,1,1,1,1,0.0608695652173913,1,0.991071428571429,0.991228070175439,0.991596638655462,1,1,1,1,0.991666666666667,0.0263157894736842,1,0.0256410256410256,1,1,1,1,0.991596638655462,0.0803571428571429,1,1,1,1,1,1,1,0,0.978260869565217,0.0227272727272727,0.0978260869565217,1,1,0.0108695652173913,1,0.0434782608695652,0.95625
id11232,0.875,0.875,0.75,0.75,1,0.857142857142857,0.833333333333333,0.857142857142857,0.375,0.857142857142857,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0.75,0.5,0.5,0.666666666666667,0.5,0.333333333333333,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.25,0.333333333333333,0.5,0.666666666666667,0,0.333333333333333,0,0.5,0,0,1,0,1,1,0,0,1,0,1,0.875
id11609,1,1,1,1,1,1,1,1,0.0909090909090909,1,0.25,1,1,1,1,0.666666666666667,1,0.833333333333333,1,1,1,1,1,1,1,0.2,1,0,1,1,1,1,1,0.333333333333333,1,NaN,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0.818181818181818
id11610,0.994252873563218,0.994318181818182,0.994318181818182,0.994285714285714,0.984,1,0.994318181818182,0.994350282485876,0.0115606936416185,0.992700729927007,0.00675675675675676,0.993506493506494,0.993630573248408,0.993548387096774,0.993630573248408,0.0397350993377483,0.991228070175439,0.987096774193548,0.980392156862745,0.993630573248408,0.993630573248408,0.992424242424242,0.993589743589744,0.987261146496815,0.980891719745223,0.0264900662251656,0.993589743589744,0.0193548387096774,0.987261146496815,0.993630573248408,0.993589743589744,0.993630573248408,0.993589743589744,0.038961038961039,0.993548387096774,0.978260869565217,0.992424242424242,0.992248062015504,0.984375,0.987951807228916,0.962962962962963,0.0121951219512195,0.963414634146341,0.0476190476190476,0.0952380952380952,0.987951807228916,0.9875,0.0238095238095238,0.988095238095238,0.0238095238095238,0.994318181818182
