Row,id10968,id10969,id10970,id11612,id11614,id11921,id14130,id14134,id1495,id1498,id1500,id1502,id1516,id1525,id1527,id1528,id1532,id1535,id1536,id1541,id1546,id1548,id1552,id1582,id1588,id1590,id1591,id1597,id1604,id16048,id1606,id1610,id16304,id16305,id16306,id16307,id16308,id16309,id16310,id17671,id17701,id17703
id1500,0.6,1,NaN,0.666666666666667,0,0.769230769230769,0.6,0.75,0.769230769230769,0.571428571428571,1,0.571428571428571,0.333333333333333,0.666666666666667,0.8,0.416666666666667,0.333333333333333,0.315789473684211,0.4,1,0.25,0.75,1,0.666666666666667,1,0.666666666666667,0.444444444444444,0.5,0.857142857142857,1,0.75,0,NaN,NaN,NaN,NaN,0.5,NaN,NaN,NaN,0.5,0.5
id1502,1,1,1,1,0.166666666666667,1,0.909090909090909,1,0.1875,1,0.571428571428571,1,1,0.333333333333333,0.333333333333333,1,1,1,0.916666666666667,0.2,1,1,0.272727272727273,1,0.2,0.933333333333333,0.909090909090909,0.916666666666667,0.285714285714286,0.375,0.928571428571429,0.896551724137931,1,NaN,NaN,1,1,0.166666666666667,0,0,1,0
id1516,1,1,NaN,1,0.166666666666667,0.625,1,1,0.116279069767442,1,0.333333333333333,1,1,0.285714285714286,0.132743362831858,0.875,0.95,1,1,0.05,1,1,0.1,1,0.5,1,1,1,0.0697674418604651,0.142857142857143,1,1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id1525,0.5,NaN,NaN,0.25,NaN,0.692307692307692,0,1,1,1,0.666666666666667,0.333333333333333,0.285714285714286,1,0.9,0.75,NaN,0.142857142857143,0.181818181818182,1,0.5,0.4,1,0.0615384615384615,0.948717948717949,0.0714285714285714,0.0714285714285714,0.142857142857143,1,1,0.118421052631579,0.0188679245283019,0,NaN,0,NaN,NaN,NaN,1,NaN,NaN,NaN
id1527,0.161616161616162,0.5,NaN,0.727272727272727,1,0.733333333333333,0.416666666666667,0.714285714285714,1,0.4375,0.8,0.333333333333333,0.132743362831858,0.9,1,0.785714285714286,1,0.416666666666667,0.147058823529412,0.8,0.428571428571429,0.2,0.8,0.186046511627907,0.866666666666667,0.241379310344828,0.391304347826087,0.264705882352941,0.955555555555556,0.75,0.210526315789474,0.136363636363636,0,0.6,NaN,0,0.4,NaN,NaN,NaN,1,0
id1528,0.933333333333333,1,NaN,0.909090909090909,NaN,0.956521739130435,0.666666666666667,1,1,0.933333333333333,0.416666666666667,1,0.875,0.75,0.785714285714286,1,1,0.909090909090909,0.909090909090909,1,1,1,0.75,0.9,1,0.666666666666667,0.833333333333333,0.777777777777778,1,0.285714285714286,1,0,0.666666666666667,0.5,NaN,0.833333333333333,1,NaN,NaN,NaN,1,0
id1532,1,1,0.985074626865672,1,0,NaN,NaN,1,0.5,1,0.333333333333333,1,0.95,NaN,1,1,1,1,0.981012658227848,0,1,1,0.153374233128834,NaN,NaN,1,NaN,NaN,NaN,0.5,1,NaN,NaN,NaN,NaN,NaN,1,0,NaN,0,1,0
id1535,1,1,0.909090909090909,1,0.1,0.583333333333333,1,1,0.166666666666667,1,0.315789473684211,1,1,0.142857142857143,0.416666666666667,0.909090909090909,1,1,1,0.0952380952380952,1,1,0.130434782608696,1,0.3,1,1,0.933333333333333,0.25,0.333333333333333,1,1,NaN,NaN,1,NaN,1,0.117647058823529,NaN,0.25,1,0
id1536,0.99746192893401,1,NaN,1,0,0.75,1,0.75,0.5,1,0.4,0.916666666666667,1,0.181818181818182,0.147058823529412,0.909090909090909,0.981012658227848,1,1,0.153846153846154,1,1,0.0893470790378007,1,0.5,1,1,0.941176470588235,0.0731707317073171,0.5,0.857142857142857,1,NaN,0.0625,NaN,1,1,NaN,NaN,NaN,1,0
id1541,0.4,0.0769230769230769,NaN,0.25,1,1,0.25,0.6,1,0.1,1,0.2,0.05,1,0.8,1,0,0.0952380952380952,0.153846153846154,1,NaN,0.142857142857143,1,0.05,1,0.4,0.0588235294117647,0.25,1,1,0.130434782608696,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id1546,1,1,1,NaN,NaN,1,1,1,1,1,0.25,1,1,0.5,0.428571428571429,1,1,1,1,NaN,1,1,0.0612244897959184,NaN,0,1,0.75,NaN,NaN,0.25,NaN,1,0.666666666666667,0.0684931506849315,NaN,0.98936170212766,1,NaN,0.0833333333333333,NaN,NaN,0
id1548,1,1,0.972222222222222,0.9375,0.0714285714285714,0.75,0.984615384615385,1,0.09375,1,0.75,1,1,0.4,0.2,1,1,1,1,0.142857142857143,1,1,0.176470588235294,1,0.181818181818182,1,0.961538461538462,1,0.0625,0.3125,0.975609756097561,0.935483870967742,1,NaN,1,1,1,0.153846153846154,0.1,0.2,0.9,0
id1552,0.0963855421686747,0.136986301369863,0.125,0,0.846153846153846,0.666666666666667,0.166666666666667,0.315789473684211,0.785714285714286,0.0591715976331361,1,0.272727272727273,0.1,1,0.8,0.75,0.153374233128834,0.130434782608696,0.0893470790378007,1,0.0612244897959184,0.176470588235294,1,0.0833333333333333,1,0.1875,0.4,0.1,1,1,0.222222222222222,0.222222222222222,0.25,0.91304347826087,NaN,0.0657894736842105,0.0285714285714286,0.833333333333333,0.75,0.833333333333333,0,NaN
id1582,1,1,NaN,1,0.125,0.909090909090909,1,0.923076923076923,0.0714285714285714,1,0.666666666666667,1,1,0.0615384615384615,0.186046511627907,0.9,NaN,1,1,0.05,NaN,1,0.0833333333333333,1,0.140845070422535,1,1,1,0.0588235294117647,0.333333333333333,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id1588,0.666666666666667,1,0,0.2,NaN,1,0.25,0.75,1,0.666666666666667,1,0.2,0.5,0.948717948717949,0.866666666666667,1,NaN,0.3,0.5,1,0,0.181818181818182,1,0.140845070422535,1,0.150943396226415,0.164705882352941,0.236842105263158,1,0.75,0.15625,0.115789473684211,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
id1590,1,1,1,1,0,0.5,1,0.933333333333333,0.087378640776699,1,0.666666666666667,0.933333333333333,1,0.0714285714285714,0.241379310344828,0.666666666666667,1,1,1,0.4,1,1,0.1875,1,0.150943396226415,1,1,0.979166666666667,0.105590062111801,0.304347826086957,0.973958333333333,0.990521327014218,1,0.5,1,NaN,1,0.166666666666667,0.0384615384615385,0.2,0.9,NaN
id1591,1,1,0.75,1,0,0.818181818181818,1,0.857142857142857,0.0941176470588235,1,0.444444444444444,0.909090909090909,1,0.0714285714285714,0.391304347826087,0.833333333333333,NaN,1,1,0.0588235294117647,0.75,0.961538461538462,0.4,1,0.164705882352941,1,1,1,0.15625,0.5,0.981981981981982,0.977272727272727,1,NaN,1,0.75,NaN,NaN,0,NaN,0.875,0.5
id1597,0.956521739130435,1,1,0.947368421052632,0,0.590909090909091,0.935483870967742,0.866666666666667,0.2,0.962962962962963,0.5,0.916666666666667,1,0.142857142857143,0.264705882352941,0.777777777777778,NaN,0.933333333333333,0.941176470588235,0.25,NaN,1,0.1,1,0.236842105263158,0.979166666666667,1,1,0.105882352941176,0.375,0.944444444444444,0.958333333333333,1,0.5,0.933333333333333,NaN,NaN,0.0666666666666667,0.181818181818182,0.142857142857143,1,NaN
id1604,0.0632911392405063,1,NaN,1,NaN,0.833333333333333,0.0588235294117647,0.666666666666667,1,0.1,0.857142857142857,0.285714285714286,0.0697674418604651,1,0.955555555555556,1,NaN,0.25,0.0731707317073171,1,NaN,0.0625,1,0.0588235294117647,1,0.105590062111801,0.15625,0.105882352941176,1,1,0.105263157894737,0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
id16048,0.333333333333333,0.5,0.25,0.555555555555556,1,0.4,0.269230769230769,0.666666666666667,0.761904761904762,0.5,1,0.375,0.142857142857143,1,0.75,0.285714285714286,0.5,0.333333333333333,0.5,1,0.25,0.3125,1,0.333333333333333,0.75,0.304347826086957,0.5,0.375,1,1,0.444444444444444,0.2,0.25,NaN,0.5,0.25,0.5,NaN,0.6,NaN,0.5,0.75
id1606,1,0.944444444444444,0.882352941176471,0.916666666666667,0,0.647058823529412,0.866666666666667,0.947368421052632,0.131147540983607,0.975,0.75,0.928571428571429,1,0.118421052631579,0.210526315789474,1,1,1,0.857142857142857,0.130434782608696,NaN,0.975609756097561,0.222222222222222,1,0.15625,0.973958333333333,0.981981981981982,0.944444444444444,0.105263157894737,0.444444444444444,1,0.993506493506494,0.9,NaN,1,NaN,1,0.25,0.181818181818182,0,1,NaN
id1610,1,0.916666666666667,0.909090909090909,0.75,0,0,0.944444444444444,0.818181818181818,0.0816326530612245,0.909090909090909,0,0.896551724137931,1,0.0188679245283019,0.136363636363636,0,NaN,1,1,0,1,0.935483870967742,0.222222222222222,1,0.115789473684211,0.990521327014218,0.977272727272727,0.958333333333333,0.07,0.2,0.993506493506494,1,0.909090909090909,NaN,1,1,NaN,0.333333333333333,0,0,0.9,0
id16304,NaN,1,1,0.8,0,0.714285714285714,1,0.818181818181818,0.1,0.833333333333333,NaN,1,NaN,0,0,0.666666666666667,NaN,NaN,NaN,NaN,0.666666666666667,1,0.25,NaN,NaN,1,1,1,NaN,0.25,0.9,0.909090909090909,1,0.2,1,0.857142857142857,0.714285714285714,0,0.125,0,NaN,NaN
id16305,0.0563380281690141,NaN,NaN,NaN,NaN,0.4,0.5,0.5,NaN,0.0684931506849315,NaN,NaN,0,NaN,0.6,0.5,NaN,NaN,0.0625,NaN,0.0684931506849315,NaN,0.91304347826087,NaN,NaN,0.5,NaN,0.5,NaN,NaN,NaN,NaN,0.2,1,NaN,0.0246913580246914,0.130434782608696,NaN,NaN,NaN,NaN,NaN
id16306,1,NaN,NaN,0.8,NaN,NaN,1,NaN,0.0714285714285714,1,NaN,NaN,NaN,0,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,0.933333333333333,NaN,0.5,1,1,1,NaN,1,NaN,NaN,0.1,0.4,0.352941176470588,NaN,NaN
id16307,1,NaN,1,NaN,NaN,0.857142857142857,NaN,0.833333333333333,NaN,0.988888888888889,NaN,1,NaN,NaN,0,0.833333333333333,NaN,NaN,1,NaN,0.98936170212766,1,0.0657894736842105,NaN,0,NaN,0.75,NaN,NaN,0.25,NaN,1,0.857142857142857,0.0246913580246914,NaN,1,0.857142857142857,NaN,NaN,NaN,NaN,0
id16308,1,1,1,1,0,1,NaN,1,0,1,0.5,1,NaN,NaN,0.4,1,1,1,1,NaN,1,1,0.0285714285714286,NaN,NaN,1,NaN,NaN,NaN,0.5,1,NaN,0.714285714285714,0.130434782608696,NaN,0.857142857142857,1,NaN,NaN,0,1,0
id16309,0.111111111111111,0.166666666666667,0.153846153846154,NaN,1,NaN,NaN,0.181818181818182,1,0.125,NaN,0.166666666666667,NaN,NaN,NaN,NaN,0,0.117647058823529,NaN,NaN,NaN,0.153846153846154,0.833333333333333,NaN,NaN,0.166666666666667,NaN,0.0666666666666667,NaN,NaN,0.25,0.333333333333333,0,NaN,0.1,NaN,NaN,1,0.75,0.846153846153846,0.5,NaN
id16310,NaN,0.0625,0,0.5,NaN,NaN,0.133333333333333,0,0.75,0,NaN,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0.0833333333333333,0.1,0.75,NaN,NaN,0.0384615384615385,0,0.181818181818182,NaN,0.6,0.181818181818182,0,0.125,NaN,0.4,NaN,NaN,0.75,1,1,0.1,NaN
id17671,0.333333333333333,0,0,NaN,1,NaN,0.375,0,0.6,0.176470588235294,NaN,0,NaN,NaN,NaN,NaN,0,0.25,NaN,NaN,NaN,0.2,0.833333333333333,NaN,NaN,0.2,NaN,0.142857142857143,NaN,NaN,0,0,0,NaN,0.352941176470588,NaN,0,0.846153846153846,1,1,0,NaN
id17701,1,1,1,1,NaN,NaN,NaN,1,0.3,1,0.5,1,NaN,NaN,1,1,1,1,1,NaN,NaN,0.9,0,NaN,NaN,0.9,0.875,1,NaN,0.5,1,0.9,NaN,NaN,NaN,NaN,1,0.5,0.1,0,1,0
id17703,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0,NaN,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.75,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,0,1
