Row,id10957,id10959,id10960,id10965,id10971,id10972,id10973,id11232,id11609,id11610,id11611,id11616,id11920,id13078,id14091,id14092,id14094,id14095,id14096,id14097,id14098,id14099,id14100,id14101,id14103,id14104,id14105,id14106,id14107,id14108,id14109,id14110,id14111,id14112,id14113,id14114,id14115,id14117,id14119,id14120,id14121,id14122,id14123,id14124,id14125,id14219,id1496,id16033,id16087,id16094,id16221,id16278,id16279,id16280,id16281,id16282,id16283,id16284,id16285,id16286,id16287,id16288,id16289,id16290,id16291,id16292,id16293,id16294,id16295,id16296,id16297,id16298,id16299,id16300,id16301,id16302,id16303,id16317,id17428,id17429,id9547
id11611,0.4,0.363636363636364,0.5,0.222222222222222,0.555555555555556,0.2,0.272727272727273,0.9,0.777777777777778,0.4,1,0.923076923076923,0.571428571428571,0.888888888888889,0.666666666666667,0.166666666666667,0,0.4,0.2,0.6,0.5,0.666666666666667,0.5,0.4,0.4,0.25,0.25,0.5,0.4,0.2,0.4,0.4,0.666666666666667,0.6,0.333333333333333,1,0.5,0.6,0.2,0.5,0.333333333333333,0.333333333333333,0.8,0.2,0.75,0.2,1,0.333333333333333,0,0.666666666666667,1,1,1,1,1,1,NaN,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,1,1,1,1,0.5,0.666666666666667,0.538461538461538
id11616,0.2,0.3,0.0631578947368421,0.0555555555555556,0.555555555555556,0.272727272727273,0.166666666666667,0.818181818181818,0.818181818181818,0.12,0.923076923076923,1,0.0821917808219178,1,0.990740740740741,0.0520833333333333,0.0384615384615385,0.6,0.142857142857143,0.8,0.666666666666667,1,0.074468085106383,0.0517241379310345,0.2,0.285714285714286,0.0333333333333333,0.666666666666667,0.0442477876106195,0.0427350427350427,0.4,0.6,0.866666666666667,0.75,0.166666666666667,1,0.285714285714286,0.909090909090909,0.0431034482758621,0.111111111111111,0.25,0.111111111111111,1,0.0353982300884956,1,0.4,1,0.043956043956044,0,0.5,0.99009900990099,1,1,1,0.853658536585366,0.1,NaN,1,1,0.0412371134020619,0.95959595959596,0.5,1,NaN,1,NaN,1,1,1,0,0.125,1,0.0459770114942529,1,1,1,0.04,1,0.666666666666667,0.285714285714286,0.2
id11920,1,1,0.966292134831461,1,1,0.833333333333333,1,0.8,0.833333333333333,1,0.571428571428571,0.0821917808219178,1,0.25,0.0684931506849315,0.977272727272727,0.977011494252874,1,1,1,1,1,0.988095238095238,0.988505747126437,0.833333333333333,1,1,1,0.988095238095238,0.988505747126437,1,1,1,1,0.833333333333333,1,0.833333333333333,0.333333333333333,0.977011494252874,1,1,0.833333333333333,0.666666666666667,0.976190476190476,1,1,1,0.977272727272727,1,1,0.0909090909090909,1,1,1,0.193548387096774,1,1,1,1,0.9875,0.0746268656716418,1,1,0,1,NaN,1,1,1,0.8,1,0.0869565217391304,0.988235294117647,1,1,1,0.988095238095238,1,1,0.8,1
id13078,0.285714285714286,0.285714285714286,0,0.142857142857143,0.666666666666667,0.125,0,0.888888888888889,0.857142857142857,0.142857142857143,0.888888888888889,1,0.25,1,1,0.25,0.25,0.666666666666667,0.333333333333333,0.75,0.75,1,0.75,0.666666666666667,0,0.5,0,0.75,0.333333333333333,0.5,0.333333333333333,0.666666666666667,1,0.75,0,1,0.25,1,0.5,0.25,0.5,0,1,0,1,0.333333333333333,NaN,0,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.75,1,0.3
id14091,1,0.666666666666667,0.043010752688172,0.111111111111111,1,0.333333333333333,0,1,1,0,0.666666666666667,0.990740740740741,0.0684931506849315,1,1,0.0404040404040404,0.0373831775700935,1,0.111111111111111,1,1,1,0.0631578947368421,0.0423728813559322,0,1,0,1,0.0373831775700935,0.0416666666666667,0.5,1,0.866666666666667,1,0,1,0.333333333333333,1,0.0420168067226891,0.0714285714285714,0.666666666666667,0,1,0.0260869565217391,1,0.5,NaN,0.0319148936170213,NaN,1,1,NaN,NaN,NaN,0.829268292682927,NaN,NaN,NaN,NaN,0.0297029702970297,0.936842105263158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.976744186046512,0.0326086956521739,NaN,NaN,NaN,0.0288461538461538,NaN,1,0.25,0.125
id14092,0.857142857142857,0.875,0.981818181818182,1,0.8,1,1,0.5,0.75,1,0.166666666666667,0.0520833333333333,0.977272727272727,0.25,0.0404040404040404,1,1,0.875,1,0.666666666666667,0.75,0.333333333333333,0.980952380952381,0.991228070175439,0.875,1,1,0.75,0.990990990990991,0.991304347826087,0.875,0.875,0.4,0.6,0.9,0.25,0.625,0.3,0.982456140350877,0.818181818181818,0.875,0.875,0.4,1,0.5,1,1,0.990825688073395,1,0.8,0.0449438202247191,0.5,1,1,0.222222222222222,1,1,1,1,1,0.0681818181818182,1,1,NaN,1,0,1,1,0.5,0.947368421052632,1,0.0561797752808989,1,1,1,1,1,1,0.75,0.6,0.75
id14094,0.833333333333333,0.857142857142857,0.981651376146789,1,0.857142857142857,1,1,0.333333333333333,0.666666666666667,1,0,0.0384615384615385,0.977011494252874,0.25,0.0373831775700935,1,1,0.833333333333333,1,0.5,0.714285714285714,0.333333333333333,0.982142857142857,0.991803278688525,0.833333333333333,1,1,0.714285714285714,0.991596638655462,0.991935483870968,0.857142857142857,0.833333333333333,0.333333333333333,0.5,0.857142857142857,0,0.571428571428571,0.222222222222222,0.983739837398374,0.9,0.857142857142857,0.857142857142857,0.25,1,0.333333333333333,1,1,0.990740740740741,1,0.75,0.0309278350515464,NaN,NaN,1,0.193181818181818,1,1,1,1,1,0.0618556701030928,1,NaN,NaN,1,NaN,NaN,1,NaN,0.947368421052632,1,0.0561797752808989,1,NaN,1,NaN,1,1,0.714285714285714,0.6,0.714285714285714
id14095,1,0.857142857142857,0.833333333333333,1,1,0.75,0.833333333333333,1,1,0.833333333333333,0.4,0.6,1,0.666666666666667,1,0.875,0.833333333333333,1,0.857142857142857,1,1,1,1,1,0.857142857142857,1,0.857142857142857,1,0.833333333333333,0.833333333333333,0.833333333333333,1,0.666666666666667,1,0.75,0.666666666666667,0.571428571428571,1,0.857142857142857,0.714285714285714,0.857142857142857,0.714285714285714,0.8,0.833333333333333,1,0.875,1,0.75,1,1,1,0.5,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,0,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,0.8,0.714285714285714
id14096,1,1,0.928571428571429,1,1,1,1,0.75,1,1,0.2,0.142857142857143,1,0.333333333333333,0.111111111111111,1,1,0.857142857142857,1,0.75,0.857142857142857,0.5,0.857142857142857,1,0.833333333333333,1,1,0.857142857142857,1,1,1,1,0.5,0.5,0.857142857142857,0.5,0.714285714285714,0.75,1,0.857142857142857,1,0.9,0.5,1,0.75,1,1,0.928571428571429,1,1,0.142857142857143,1,1,1,0.6,1,1,1,1,1,0.142857142857143,1,1,NaN,1,NaN,1,1,1,0.888888888888889,1,0.125,1,1,1,1,1,1,0.857142857142857,0.75,0.888888888888889
id14097,1,0.8,0.5,1,1,0.5,0.6,0.8,1,0.666666666666667,0.6,0.8,1,0.75,1,0.666666666666667,0.5,1,0.75,1,1,1,1,1,0.5,1,0.666666666666667,1,0.75,0.75,0.666666666666667,1,1,1,0.5,1,0.6,1,0.8,0.6,0.8,0.4,0.833333333333333,0.5,0.833333333333333,0.8,1,0.5,NaN,1,1,1,1,1,1,1,NaN,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,0.6
id14098,1,0.875,0.75,1,1,0.6,0.833333333333333,1,1,0.833333333333333,0.5,0.666666666666667,1,0.75,1,0.75,0.714285714285714,1,0.857142857142857,1,1,1,1,1,0.714285714285714,1,0.833333333333333,1,0.888888888888889,0.857142857142857,0.857142857142857,1,1,0.857142857142857,0.625,1,0.666666666666667,1,0.857142857142857,0.75,0.875,0.625,0.75,0.714285714285714,1,0.857142857142857,1,0.7,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.8,0.75
id14099,1,0.666666666666667,0,1,1,0.333333333333333,0,1,1,0,0.666666666666667,1,1,1,1,0.333333333333333,0.333333333333333,1,0.5,1,1,1,1,1,0,1,0,1,0.5,0.666666666666667,0.5,1,1,1,0,1,0.333333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,0.25,1,0,1,0.5,NaN,0.25,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.333333333333333
id14100,1,0.875,0.979591836734694,1,1,0.6,0.833333333333333,1,1,0.875,0.5,0.074468085106383,0.988095238095238,0.75,0.0631578947368421,0.980952380952381,0.982142857142857,1,0.857142857142857,1,1,1,1,1,0.777777777777778,1,0.954545454545455,1,0.990740740740741,0.991071428571429,0.857142857142857,1,0.833333333333333,1,0.727272727272727,0.666666666666667,0.625,0.5,0.981981981981982,0.9,0.875,0.625,0.8,0.981308411214953,1,0.857142857142857,1,0.969072164948454,1,1,0.0574712643678161,0.333333333333333,1,1,0.194805194805195,1,1,1,1,1,0.0581395348837209,1,1,NaN,1,0,1,1,0.5,0.916666666666667,1,0.0649350649350649,1,1,1,1,1,1,1,0.8,0.75
id14101,1,1,0.972727272727273,1,1,0.75,1,1,1,1,0.4,0.0517241379310345,0.988505747126437,0.666666666666667,0.0423728813559322,0.991228070175439,0.991803278688525,1,1,1,1,1,1,1,0.714285714285714,1,1,1,1,1,1,1,0.357142857142857,1,0.714285714285714,1,0.75,0.444444444444444,0.992537313432836,0.947368421052632,1,0.714285714285714,0.8,0.992307692307692,1,1,1,0.981308411214953,1,1,0.05,1,1,1,0.202247191011236,1,1,1,1,1,0.0618556701030928,1,1,NaN,1,NaN,1,1,1,0.947368421052632,1,0.0454545454545455,1,1,1,1,1,1,1,0.888888888888889,0.9
id14103,0.714285714285714,0.714285714285714,1,0.8,0.6,0.75,1,0.333333333333333,0.5,1,0.4,0.2,0.833333333333333,0,0,0.875,0.833333333333333,0.857142857142857,0.833333333333333,0.5,0.714285714285714,0,0.777777777777778,0.714285714285714,1,0.833333333333333,1,0.714285714285714,0.833333333333333,0.666666666666667,0.833333333333333,0.714285714285714,0.25,0.5,1,0.25,0.714285714285714,0.5,0.666666666666667,0.857142857142857,0.714285714285714,1,0.25,1,0.333333333333333,0.833333333333333,1,1,1,0.8,0.5,0.333333333333333,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,0,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.714285714285714,0.6,0.857142857142857
id14104,1,1,0.833333333333333,1,1,1,1,1,1,1,0.25,0.285714285714286,1,0.5,1,1,1,1,1,1,1,1,1,1,0.833333333333333,1,1,1,1,1,1,1,1,0.454545454545455,0.833333333333333,1,0.666666666666667,1,1,0.833333333333333,1,0.888888888888889,0.666666666666667,1,1,1,1,0.833333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0.142857142857143,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.75,0.833333333333333
id14105,1,1,1,1,1,1,1,0.5,1,1,0.25,0.0333333333333333,1,0,0,1,1,0.857142857142857,1,0.666666666666667,0.833333333333333,0,0.954545454545455,1,1,1,1,0.833333333333333,1,1,1,1,0.142857142857143,0.666666666666667,1,0.333333333333333,0.833333333333333,0.666666666666667,1,1,1,1,0.333333333333333,1,0.5,1,1,1,1,1,0.0588235294117647,0.5,1,1,0.166666666666667,1,1,1,1,1,0,1,1,NaN,1,0,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.833333333333333,0.875,0.95
id14106,1,0.875,0.714285714285714,1,1,0.6,0.833333333333333,1,1,0.833333333333333,0.5,0.666666666666667,1,0.75,1,0.75,0.714285714285714,1,0.857142857142857,1,1,1,1,1,0.714285714285714,1,0.833333333333333,1,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,0.625,1,0.625,1,0.857142857142857,0.75,0.875,0.666666666666667,0.8,0.714285714285714,1,0.857142857142857,1,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NaN,1,NaN,1,1,1,0.75,1,1,1,1,1,1,1,1,1,0.8,0.75
id14107,1,1,0.980952380952381,1,1,0.75,1,0.666666666666667,1,1,0.4,0.0442477876106195,0.988095238095238,0.333333333333333,0.0373831775700935,0.990990990990991,0.991596638655462,0.833333333333333,1,0.75,0.888888888888889,0.5,0.990740740740741,1,0.833333333333333,1,1,0.857142857142857,1,1,1,1,0.666666666666667,0.454545454545455,0.857142857142857,0.666666666666667,0.857142857142857,0.333333333333333,0.991869918699187,1,1,0.9,0.5,0.991935483870968,0.666666666666667,1,1,0.990566037735849,1,1,0.0495049504950495,1,1,1,0.206896551724138,1,1,1,1,1,0.0693069306930693,1,1,NaN,1,NaN,1,1,1,0.947368421052632,1,0.0581395348837209,1,1,1,1,1,1,0.857142857142857,0.888888888888889,1
id14108,1,1,0.972477064220184,1,1,0.8,1,0.75,1,1,0.2,0.0427350427350427,0.988505747126437,0.5,0.0416666666666667,0.991304347826087,0.991935483870968,0.833333333333333,1,0.75,0.857142857142857,0.666666666666667,0.991071428571429,1,0.666666666666667,1,1,0.857142857142857,1,1,1,1,0.266666666666667,0.6,0.714285714285714,0.5,0.714285714285714,0.333333333333333,0.992700729927007,0.947368421052632,1,0.714285714285714,0.5,0.992424242424242,0.75,1,1,0.981481481481482,1,1,0.04,NaN,NaN,1,0.211111111111111,1,1,1,1,1,0.0618556701030928,1,NaN,NaN,1,NaN,NaN,1,NaN,0.947368421052632,1,0.0561797752808989,1,NaN,1,NaN,1,1,0.857142857142857,0.875,0.91304347826087
id14109,1,1,0.833333333333333,1,1,0.8,1,0.75,1,1,0.4,0.4,1,0.333333333333333,0.5,0.875,0.857142857142857,0.833333333333333,1,0.666666666666667,0.857142857142857,0.5,0.857142857142857,1,0.833333333333333,1,1,0.857142857142857,1,1,1,1,0.666666666666667,0.75,0.875,0.666666666666667,0.857142857142857,0.75,1,1,1,0.857142857142857,0.5,0.888888888888889,0.75,1,1,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,0.857142857142857,0.833333333333333,1
id14110,0.888888888888889,1,0.714285714285714,0.857142857142857,1,0.75,1,1,0.833333333333333,1,0.4,0.6,1,0.666666666666667,1,0.875,0.833333333333333,1,1,1,1,1,1,1,0.714285714285714,1,1,1,1,1,1,1,1,1,0.777777777777778,0.75,0.666666666666667,1,1,0.777777777777778,1,0.714285714285714,0.75,0.857142857142857,1,1,1,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0.8,0.857142857142857
id14111,1,0.666666666666667,0.333333333333333,1,1,0.333333333333333,0.5,1,1,0.285714285714286,0.666666666666667,0.866666666666667,1,1,0.866666666666667,0.4,0.333333333333333,0.666666666666667,0.5,1,1,1,0.833333333333333,0.357142857142857,0.25,1,0.142857142857143,1,0.666666666666667,0.266666666666667,0.666666666666667,1,1,1,0.428571428571429,0.8,0.5,1,0.266666666666667,0.333333333333333,0.666666666666667,0,1,0.2,1,0.5,NaN,0.25,NaN,1,0.333333333333333,0.5,NaN,NaN,NaN,1,0.5,NaN,0.5,0.5,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,1,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.266666666666667
id14112,0.571428571428571,0.8,0.6,1,1,0.5,0.666666666666667,1,1,0.666666666666667,0.6,0.75,1,0.75,1,0.6,0.5,1,0.5,1,0.857142857142857,1,1,1,0.5,0.454545454545455,0.666666666666667,1,0.454545454545455,0.6,0.75,1,1,1,0.4,1,0.6,1,0.75,0.6,0.5,0.285714285714286,0.857142857142857,0.5,1,0.75,1,0.428571428571429,NaN,1,1,1,1,1,1,0.444444444444444,NaN,1,1,1,0.666666666666667,1,1,NaN,1,NaN,1,1,1,NaN,0.6,NaN,1,1,1,1,1,1,1,1,0.6
id14113,0.714285714285714,0.75,1,0.8,0.6,0.8,1,0.25,0.5,1,0.333333333333333,0.166666666666667,0.833333333333333,0,0,0.9,0.857142857142857,0.75,0.857142857142857,0.5,0.625,0,0.727272727272727,0.714285714285714,1,0.833333333333333,1,0.625,0.857142857142857,0.714285714285714,0.875,0.777777777777778,0.428571428571429,0.4,1,0.333333333333333,0.75,0.4,0.714285714285714,0.875,0.75,1,0.2,1,0.25,0.875,1,1,1,0.8,0.5,0.333333333333333,1,1,1,1,1,1,1,1,NaN,1,1,NaN,1,0,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.625,0.6,0.875
id14114,0.5,0.666666666666667,0.5,0,1,0,0.5,1,1,0.5,1,1,1,1,1,0.25,0,0.666666666666667,0.5,1,1,1,0.666666666666667,1,0.25,1,0.333333333333333,1,0.666666666666667,0.5,0.666666666666667,0.75,0.8,1,0.333333333333333,1,0.4,1,0.5,0.4,0.666666666666667,0.333333333333333,1,0.333333333333333,1,0.5,1,0.333333333333333,NaN,1,1,1,1,1,1,1,0,1,0.333333333333333,0.333333333333333,NaN,1,1,NaN,1,1,1,1,1,NaN,0.333333333333333,NaN,1,1,1,1,1,1,1,1,0.666666666666667
id14115,0.777777777777778,0.75,0.75,0.8,0.6,0.6,0.833333333333333,0.5,0.5,0.833333333333333,0.5,0.285714285714286,0.833333333333333,0.25,0.333333333333333,0.625,0.571428571428571,0.571428571428571,0.714285714285714,0.6,0.666666666666667,0.333333333333333,0.625,0.75,0.714285714285714,0.666666666666667,0.833333333333333,0.625,0.857142857142857,0.714285714285714,0.857142857142857,0.666666666666667,0.5,0.6,0.75,0.4,1,0.5,0.714285714285714,0.9,0.75,0.75,0.5,0.777777777777778,0.5,0.777777777777778,1,0.75,0.666666666666667,0.833333333333333,1,1,0.5,0.666666666666667,1,0.75,0.5,0.666666666666667,0.666666666666667,0.5,NaN,0.75,1,0,0.666666666666667,NaN,1,0.8,1,1,0.75,0,0.666666666666667,1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.625,1,0.875
id14117,1,0.8,0.222222222222222,1,1,0.5,0.666666666666667,1,1,0.666666666666667,0.6,0.909090909090909,0.333333333333333,1,1,0.3,0.222222222222222,1,0.75,1,1,1,0.5,0.444444444444444,0.5,1,0.666666666666667,1,0.333333333333333,0.333333333333333,0.75,1,1,1,0.4,1,0.5,1,0.333333333333333,0.6,0.8,0.4,1,0.222222222222222,1,0.75,1,0.2,1,0.75,1,1,1,1,1,1,0,1,1,0.166666666666667,1,0.5,1,1,1,NaN,1,0.5,1,0,0.5,1,0.166666666666667,1,0.5,1,0.166666666666667,1,1,0.75,0.6
id14119,1,1,0.962962962962963,1,1,0.8,1,0.666666666666667,1,1,0.2,0.0431034482758621,0.977011494252874,0.5,0.0420168067226891,0.982456140350877,0.983739837398374,0.857142857142857,1,0.8,0.857142857142857,0.666666666666667,0.981981981981982,0.992537313432836,0.666666666666667,1,1,0.857142857142857,0.991869918699187,0.992700729927007,1,1,0.266666666666667,0.75,0.714285714285714,0.5,0.714285714285714,0.333333333333333,1,0.947368421052632,1,0.714285714285714,0.6,0.984732824427481,0.75,1,1,0.972222222222222,1,1,0.0404040404040404,NaN,NaN,1,0.193181818181818,1,1,1,1,0.991150442477876,0.0625,1,NaN,NaN,1,NaN,NaN,1,NaN,0.944444444444444,1,0.0568181818181818,0.990291262135922,NaN,1,NaN,0.991452991452991,1,0.857142857142857,0.888888888888889,0.904761904761905
id14120,0.888888888888889,0.875,0.857142857142857,0.9375,0.8,0.666666666666667,1,0.5,0.5,1,0.5,0.111111111111111,1,0.25,0.0714285714285714,0.818181818181818,0.9,0.714285714285714,0.857142857142857,0.6,0.75,0.333333333333333,0.9,0.947368421052632,0.857142857142857,0.833333333333333,1,0.75,1,0.947368421052632,1,0.777777777777778,0.333333333333333,0.6,0.875,0.4,0.9,0.6,0.947368421052632,1,0.875,0.875,0.4,0.944444444444444,0.5,0.857142857142857,1,0.875,1,1,0.142857142857143,1,1,1,0.166666666666667,1,1,1,1,1,0,1,1,NaN,1,NaN,1,1,1,0.5,1,1,1,1,1,1,1,1,0.75,0.833333333333333,1
