bill_id,date,action
436091,2012-11-07,"Filed for intro."
436091,2013-01-08,"Intro., P1C."
436091,2013-01-09,"P2C Held on desk pending committee appointments"
436091,2013-01-10,"Ref. to S. Jud. Comm."
436091,2013-01-23,"Placed on S. Jud Comm. cal. for 1/29/2013"
436091,2013-01-29,"Action Def. in S. Jud. Comm. to 2/5/2013"
436091,2013-01-30,"Placed on S. Jud Comm. cal. for 2/5/2013"
436091,2013-02-05,"Rec. for adoption, by S. Jud. Comm., ref. to S. Cal. Comm. "
436091,2013-02-07,"Placed on Senate Regular Calendar cal. for 2/11/2013"
436091,2013-02-11,"Passed S. on 1st Reading"
436091,2013-02-11,"Placed on Senate Regular Calendar cal. for 2/13/2013"
436091,2013-02-12,"Placed on Senate Regular Calendar cal. for 2/14/2013"
436091,2013-02-13,"Passed S. on 2nd Reading"
436091,2013-02-14,"S. Reset on Cal. for 2/21/2013"
436091,2013-02-14,"Passed S. on 3rd Reading "
436091,2013-02-15,"Placed on Senate Regular Calendar cal. for 2/21/2013"
436091,2013-02-21,"Adopted, Ayes 29, Nays 2"
436091,2013-02-21,"Engrossed; ready for transmission to House"
436091,2013-02-25,"H. Read on 1st Reading"
436091,2013-02-25,"H. Placed on Regular Calendar for 2/28/2013"
436091,2013-02-28,"H. Read on 2nd Reading"
436091,2013-02-28,"H. Placed on Regular Calendar for 3/11/2013"
436091,2013-03-11,"H. Read on 3rd Reading"
436091,2013-03-11,"Concurred, Ayes 78, Nays 14"
436091,2013-03-13,"Enrolled and ready for signatures"
436091,2013-03-13,"Signed by S. Speaker"
436091,2013-03-19,"Signed by H. Speaker"
436201,2012-11-07,"Filed for intro."
436201,2013-01-08,"Intro., P1C."
436201,2013-01-09,"P2C Held on desk pending committee appointments"
436201,2013-01-10,"Ref. to S. Jud. Comm."
436201,2013-01-23,"Placed on S. Jud Comm. cal. for 1/29/2013"
436201,2013-01-29,"Rec. for pass; ref to S. FW&M Comm Ayes 9, Nays 0 "
436201,2013-01-30,"Placed on S. FW&M Comm. cal. for 2/5/2013"
436201,2013-02-05,"Rec. for adoption by S. FW&M Comm. ref to: S. Cal. Comm."
436201,2013-02-07,"Placed on Senate Regular Calendar cal. for 2/11/2013"
436201,2013-02-11,"Passed S. on 1st Reading"
436201,2013-02-11,"Placed on Senate Regular Calendar cal. for 2/13/2013"
436201,2013-02-12,"Placed on Senate Regular Calendar cal. for 2/14/2013"
436201,2013-02-13,"Passed S. on 2nd Reading"
436201,2013-02-14,"Adopted, Ayes 27, Nays 3"
436201,2013-02-14,"Engrossed; ready for transmission to House"
436201,2013-02-14,"Passed S. on 3rd Reading "
436201,2013-02-14,"Adopted, Ayes 27, Nays 4"
436201,2013-02-21,"Ref. to State Government Committee "
436201,2013-02-27,"Placed on cal. State Government Committee for 3/5/2013"
436201,2013-03-05,"Rec. For Pass. ref. to: Finance, Ways & Means Committee"
436201,2013-03-05,"Assigned to s/c Finance, Ways & Means Subcommittee"
436201,2013-03-06,"Placed on s/c cal Finance, Ways & Means Subcommittee for 3/13/2013"
436201,2013-03-13,"Rec. For Pass. by s/c ref. to Finance, Ways & Means Committee "
436201,2013-03-13,"Placed on cal. Finance, Ways & Means Committee for 3/19/2013"
436201,2013-03-19,"Rec. For Pass. ref. to: Calendar & Rules Committee"
436201,2013-03-20,"Placed on cal. Calendar & Rules Committee for 3/21/2013"
436201,2013-03-21,"H. Placed on Regular Calendar for 3/28/2013"
436201,2013-03-28,"H. Read on 1st Reading"
436201,2013-03-28,"H. Placed on Regular Calendar for 4/3/2013"
436201,2013-04-03,"H. Read on 2nd Reading"
436201,2013-04-03,"H. Placed on Regular Calendar for 4/8/2013"
436201,2013-04-08,"H. Read on 3rd Reading"
436201,2013-04-08,"Concurred, Ayes 80, Nays 8"
436201,2013-04-09,"Enrolled and ready for signatures"
436201,2013-04-10,"Signed by S. Speaker"
436201,2013-04-10,"Signed by H. Speaker"
436312,2012-11-07,"Filed for intro."
436312,2013-01-08,"Intro., P1C."
436312,2013-01-09,"P2C Held on desk pending committee appointments"
436312,2013-01-10,"Ref. to S. C&L Comm."
436312,2013-03-05,"Assigned to Gen. Sub of S. C&L Comm. "
437848,2012-12-07,"Filed for intro."
437848,2013-01-08,"Intro., P1C."
437848,2013-01-09,"P2C Held on desk pending committee appointments"
437848,2013-01-10,"Ref. to S. Cal. Comm."
437848,2013-01-29,"Placed on Senate Consent Calendar cal. for 1/31/2013"
437848,2013-01-31,"Adopted, Ayes 32, Nays 0"
437848,2013-01-31,"Engrossed; ready for transmission to House"
437848,2013-01-31,"SJR placed on H. consent cal. for 2/4/13"
