st	alpha	fips	icpsr	year	hou_chamber	sen_chamber	hou_dem	hou_rep	hou_majority	sen_dem	sen_rep	sen_majority	h_diffs	s_diffs	h_distance	s_distance	h_dem_sd	s_dem_sd	h_rep_sd	s_rep_sd	h_chamber_sd	s_chamber_sd	hou_dem_error	hou_chamber_error	hou_rep_error	hou_majority_error	sen_dem_error	sen_chamber_error	sen_rep_error	sen_majority_error
"CA"	5	6	71	1999	-0.953	-1.014	-1.338	1.243	-1.338	-1.386	1.35	-1.386	2.5810000000000004	2.7359999999999998	1.5214022981319648	1.4910280462401417	0.4202243506503516	0.3653768397660303	0.35610588787468495	0.45602526827177736	1.363052993938527	1.3484555572498536	0.059	0.06	0.029	0.059	0.074	0.076	0.041	0.074
"CA"	5	6	71	2000	-0.953	-1.014	-1.338	1.243	-1.338	-1.386	1.35	-1.386	2.5810000000000004	2.7359999999999998	1.5214022981319648	1.4910280462401417	0.4202243506503516	0.3653768397660303	0.35610588787468495	0.45602526827177736	1.363052993938527	1.3484555572498536	0.06	0.059	0.027	0.06	0.071	0.081	0.041	0.071
"CA"	5	6	71	2001	-1.17	-1.138	-1.565	1.217	-1.565	-1.386	1.409	-1.386	2.782	2.795	1.5360363111981168	1.5246063721838592	0.48273701391725815	0.3601916498285514	0.2872546341563575	0.42359808312869357	1.380459389144968	1.3967215900484766	0.061	0.072	0.029	0.061	0.072	0.074	0.04	0.072
"CA"	5	6	71	2002	-1.17	-1.138	-1.565	1.217	-1.565	-1.386	1.409	-1.386	2.782	2.795	1.5360363111981168	1.5246063721838592	0.48273701391725815	0.3601916498285514	0.2872546341563575	0.42359808312869357	1.380459389144968	1.3967215900484766	0.064	0.07	0.028	0.064	0.072	0.074	0.039	0.072
"CA"	5	6	71	2003	-1.287	-1.138	-1.72	1.206	-1.72	-1.492	1.426	-1.492	2.926	2.918	1.6571304975761592	1.5409015713379952	0.5102219054349705	0.3374916696470778	0.3426036520133527	0.33546649462106953	1.4854877246327443	1.410942552965462	0.07	0.076	0.025	0.07	0.074	0.078	0.042	0.074
"CA"	5	6	71	2004	-1.287	-1.138	-1.72	1.206	-1.72	-1.492	1.426	-1.492	2.926	2.918	1.6571304975761592	1.5409015713379952	0.5102219054349705	0.3374916696470778	0.3426036520133527	0.33546649462106953	1.4854877246327443	1.410942552965462	0.071	0.079	0.025	0.071	0.076	0.075	0.041	0.076
"CA"	5	6	71	2005	-1.251	-1.181	-1.671	1.216	-1.671	-1.525	1.354	-1.525	2.887	2.879	1.6931870374132125	1.558936111351647	0.5022394844304113	0.3480199437855013	0.3661258239951288	0.31598324007731854	1.5151875693726926	1.4196266540627795	0.07	0.076	0.028	0.07	0.078	0.087	0.034	0.078
"CA"	5	6	71	2006	-1.251	-1.181	-1.671	1.216	-1.671	-1.525	1.354	-1.525	2.887	2.879	1.6931870374132125	1.558936111351647	0.5022394844304113	0.3480199437855013	0.3661258239951288	0.31598324007731854	1.5151875693726926	1.4196266540627795	0.07	0.073	0.028	0.07	0.081	0.087	0.036	0.081
"CA"	5	6	71	2007	-1.39	-1.122	-1.735	1.275	-1.735	-1.615	1.329	-1.615	3.01	2.944	1.663624939574424	1.5625436695849237	0.4177296131076826	0.42341465915805715	0.321427136529136	0.321843381824764	1.5126847701626545	1.414091429570234	0.066	0.07	0.03	0.066	0.087	0.09	0.039	0.087
"CA"	5	6	71	2008	-1.39	-1.122	-1.735	1.275	-1.735	-1.615	1.329	-1.615	3.01	2.944	1.663624939574424	1.5625436695849237	0.4177296131076826	0.42341465915805715	0.321427136529136	0.321843381824764	1.5126847701626545	1.414091429570234	0.07	0.07	0.03	0.07	0.087	0.092	0.037	0.087
"CA"	5	6	71	2009	-1.418	-1.132	-1.648	1.362	-1.648	-1.664	1.329	-1.664	3.01	2.993	1.5966581523704046	1.651252947937292	0.39509170761259077	0.5034404390288539	0.3176723881127971	0.34156512664502114	1.4682009637152023	1.4827788759562597	0.07	0.067	0.032	0.07	0.092	0.093	0.036	0.092
"CA"	5	6	71	2010	-1.416	-1.202	-1.64	1.362	-1.64	-1.664	1.336	-1.664	3.002	3	1.5837456787487794	1.6388220038792298	0.4061437291073134	0.5034404390288539	0.3112603163470148	0.35373919760635963	1.4546399405197343	1.4752036391792438	0.065	0.067	0.031	0.065	0.091	0.101	0.034	0.091
"CA"	5	6	71	2011	-1.42	-1.332	-1.647	1.449	-1.647	-1.615	1.374	-1.615	3.096	2.989	1.6647611370513253	1.6702403337677143	0.3907401380866898	0.4869745054134164	0.4543712696378211	0.37464076791047085	1.5393032114300516	1.5026567572895086	0.068	0.069	0.033	0.068	0.095	0.093	0.041	0.095
"CA"	5	6	71	2012	-1.42	-1.332	-1.647	1.449	-1.647	-1.615	1.374	-1.615	3.096	2.989	1.668509501327384	1.6702403337677143	0.3907401380866898	0.4869745054134164	0.45740179356059923	0.37464076791047085	1.5425993899807766	1.5026567572895086	0.065	0.067	0.033	0.065	0.094	0.091	0.043	0.094
"CA"	5	6	71	2013	-1.218	-1.37	-1.602	1.494	-1.602	-1.558	1.453	-1.558	3.096	3.011	1.5847540923420098	1.5779929252058502	0.4977585154293166	0.4977197902324593	0.41791011197988587	0.40429609520491006	1.4597798629370666	1.4553562134770768	0.07	0.067	0.038	0.07	0.086	0.086	0.049	0.086
"CA"	5	6	71	2014	-1.189	-1.395	-1.587	1.494	-1.587	-1.627	1.547	-1.627	3.081	3.174	1.582944255621234	1.700127581644973	0.5005345207971166	0.5041030734444919	0.41791011197988587	0.4564839519556381	1.4515801019649608	1.5606018300083782	0.074	0.068	0.038	0.074	0.091	0.09	0.049	0.091
"CO"	6	8	62	1993																										
"CO"	6	8	62	1994																										
"CO"	6	8	62	1995																										
"CO"	6	8	62	1996	0.609	0.127	-1.029	0.911	0.911	-0.951	0.613	0.613	1.94	1.564	1.2061188599765835	1.3054588554738071	0.4807653257552359	0.6315967762044259	0.4319664368448424	0.6147445807433369	1.063514300861532	1.1315008154264057	0.056	0.028	0.04	0.04	0.061	0.077	0.054	0.054
"CO"	6	8	62	1997	0.538	0.204	-1.132	0.763	0.763	-1.05	0.681	0.681	1.895	1.731	1.1485767825353947	1.342744258689946	0.47275686997222893	0.6150012212860406	0.4249970124231351	0.542653389812716	1.0114450990509423	1.1625725181815505	0.043	0.031	0.037	0.037	0.05	0.072	0.063	0.063
"CO"	6	8	62	1998	0.597	0.256	-1.132	0.877	0.877	-1.037	0.681	0.681	2.009	1.718	1.1662991490423567	1.3285642237771667	0.47275686997222893	0.6015095332578912	0.4235365317403063	0.5426012894792384	1.0257433668855735	1.1520741647599275	0.045	0.028	0.036	0.036	0.052	0.057	0.059	0.059
"CO"	6	8	62	1999	0.514	0.531	-1.153	0.886	0.886	-1.037	0.981	0.981	2.039	2.018	1.2168407604289007	1.3446478817923082	0.382573035920664	0.5987727727145661	0.4432446722810216	0.4534814680896261	1.0716205983204468	1.1779614059076302	0.037	0.03	0.033	0.033	0.05	0.044	0.045	0.045
"CO"	6	8	62	2000	0.514	0.468	-1.153	0.967	0.967	-1.037	0.986	0.986	2.12	2.0229999999999997	1.2335214223440487	1.3620044642813305	0.382573035920664	0.5987727727145661	0.4489711827757723	0.46162673981885016	1.0839220047938698	1.190002428150275	0.038	0.029	0.036	0.036	0.053	0.066	0.039	0.039
"CO"	6	8	62	2001	0.559	-0.149	-1.087	0.967	0.967	-1.142	1.059	-1.142	2.054	2.2009999999999996	1.224654624703491	1.3790593847213464	0.32261389361854687	0.4774916765533004	0.4646917841255149	0.3981588121875894	1.077896287814928	1.1981496700305831	0.041	0.029	0.034	0.034	0.049	0.074	0.04	0.049
"CO"	6	8	62	2002	0.559	-0.51	-1.087	0.967	0.967	-1.147	1.125	-1.147	2.054	2.2720000000000002	1.2180188799693759	1.4067503470763163	0.32261389361854687	0.4234694953560597	0.45555327440269555	0.38171093766725006	1.0726536864095624	1.2291937790455485	0.042	0.029	0.032	0.032	0.045	0.069	0.05	0.045
"CO"	6	8	62	2003	0.502	-0.048	-1.01	1.015	1.015	-1.14	1.053	-1.14	2.025	2.1929999999999996	1.276844463253334	1.3122265264257413	0.3453715388879689	0.3593720062735168	0.47260380412667335	0.39880599516994464	1.1231133328879292	1.1494209502530464	0.038	0.035	0.031	0.031	0.041	0.046	0.044	0.041
"CO"	6	8	62	2004	0.552	0.413	-0.984	1.051	1.051	-1.138	1.053	1.053	2.035	2.191	1.2927719497798555	1.2443425191439192	0.3671335066637438	0.24719737210869303	0.4800524838543673	0.39880599516994464	1.1335866732987057	1.0965116329825046	0.039	0.034	0.032	0.032	0.044	0.057	0.044	0.044
"CO"	6	8	62	2005	-0.625	-0.523	-1.098	1.058	-1.098	-1.132	0.981	-1.132	2.156	2.113	1.2955243490349275	1.2163584613771514	0.3253049570446007	0.2371077619288371	0.5153628790202129	0.3390918169076374	1.1462375927511703	1.0791064963889394	0.039	0.046	0.04	0.039	0.04	0.078	0.052	0.04
"CO"	6	8	62	2006	-0.625	-0.632	-1.061	1.016	-1.061	-1.127	0.981	-1.127	2.077	2.108	1.2828406693015582	1.2239791696147608	0.32284199006861386	0.23078989355861826	0.5046990614414548	0.343890903916672	1.1357219910675629	1.089342560620675	0.036	0.046	0.034	0.036	0.044	0.051	0.051	0.044
"CO"	6	8	62	2007	-0.778	-0.753	-1.132	1.166	-1.132	-1.067	1.357	-1.067	2.298	2.424	1.3213882683989053	1.339666723641734	0.3399087374948988	0.23493346947678428	0.5590957630039	0.4640714043493341	1.1836153824004625	1.2022890604405772	0.035	0.04	0.036	0.035	0.041	0.049	0.055	0.041
"CO"	6	8	62	2008	-0.789	-0.753	-1.115	1.202	-1.115	-1.005	1.357	-1.005	2.317	2.362	1.2921099897996446	1.3622600575599033	0.32869940923094093	0.2228901991742242	0.562027598967357	0.5214063235622453	1.1653070910000936	1.224571502298804	0.034	0.041	0.04	0.034	0.041	0.048	0.059	0.041
"CO"	6	8	62	2009	-0.811	-0.811	-1.177	1.215	-1.177	-1.118	1.504	-1.118	2.3920000000000003	2.622	1.3617191812862808	1.4603179010576044	0.3259049534427355	0.2369438666532413	0.5952034896690208	0.5666360328208523	1.2213109642516484	1.3277925664874803	0.035	0.052	0.031	0.035	0.045	0.042	0.052	0.045
"CO"	6	8	62	2010	-0.811	-0.811	-1.177	1.215	-1.177	-1.118	1.504	-1.118	2.3920000000000003	2.622	1.3617191812862808	1.4603179010576044	0.3259049534427355	0.2369438666532413	0.5952034896690208	0.5666360328208523	1.2213109642516484	1.3277925664874803	0.034	0.05	0.03	0.034	0.047	0.041	0.051	0.047
"CO"	6	8	62	2011	-0.328	-0.753	-1.401	1.342	1.342	-1.246	1.512	-1.246	2.7430000000000003	2.758	1.7799687700558335	1.6211371016223108	0.5608947803511135	0.3714044677618249	0.7585935984167064	0.5734073072883071	1.582761001986253	1.4418800773576543	0.045	0.106	0.037	0.037	0.051	0.051	0.057	0.051
"CO"	6	8	62	2012	-0.006	-0.767	-1.397	1.342	1.342	-1.246	1.504	-1.246	2.739	2.75	1.7223534144756352	1.6042186020884406	0.42141639642712675	0.3714044677618249	0.7585935984167064	0.5930556782664483	1.5304235237003931	1.4315182806274869	0.046	0.054	0.036	0.036	0.052	0.046	0.053	0.052
"CO"	6	8	62	2013	-1.177	-0.741	-1.405	1.528	-1.405	-1.246	1.7	-1.246	2.933	2.9459999999999997	1.7936580930744275	1.7574437959515523	0.32563219812921695	0.44183183289186007	0.6019017462499261	0.5877663642590438	1.6355375413105042	1.5551260350743696	0.04	0.047	0.045	0.04	0.05	0.059	0.059	0.05
"CO"	6	8	62	2014	-1.008	-0.528	-1.423	1.505	-1.423	-1.244	1.649	-1.244	2.928	2.893	1.816360507945697	1.7069173083262297	0.3329676969911539	0.3904806147085328	0.7272622249825962	0.5971242806174054	1.6428093613471042	1.5012202874039566	0.041	0.059	0.048	0.041	0.055	0.052	0.058	0.055
"CT"	7	9	1	1993																										
"CT"	7	9	1	1994																										
"CT"	7	9	1	1995																										
"CT"	7	9	1	1996	-0.877	-0.021	-1.057	0.088	-1.057	-1.301	0.18	0.18	1.145	1.4809999999999999	0.6414567522739448	0.8900858896437935	0.17189188483052012	0.24568921084715448	0.2096711982003998	0.18508421106779016	0.5764479846574552	0.7976416165326811	0.015	0.017	0.022	0.015	0.042	0.043	0.031	0.031
"CT"	7	9	1	1997	-0.912	-0.922	-1.057	0.115	-1.057	-1.339	0.18	-1.339	1.172	1.519	0.6369177042905517	0.8950674809143953	0.1767504568199282	0.26944053077443747	0.20190802941259256	0.1177435150669833	0.5775708527440907	0.8004685548988978	0.015	0.016	0.021	0.015	0.04	0.047	0.032	0.04
"CT"	7	9	1	1998	-0.914	-0.922	-1.057	0.114	-1.057	-1.342	0.175	-1.342	1.171	1.5170000000000001	0.6323488382130777	0.9040259689660424	0.1767504568199282	0.2690031428690234	0.20098223774447957	0.12145911190772682	0.5740634807863091	0.8077856527080958	0.015	0.016	0.021	0.015	0.039	0.049	0.032	0.039
"CT"	7	9	1	1999	-0.939	-0.922	-1.068	0.106	-1.068	-1.339	0.18	-1.339	1.1740000000000002	1.519	0.6434352621659654	0.8908091875579879	0.1645881085763562	0.26944053077443747	0.19844954002248394	0.11363332143056115	0.5865971439375048	0.7976503551094647	0.015	0.016	0.021	0.015	0.041	0.049	0.031	0.041
"CT"	7	9	1	2000	-0.939	-0.922	-1.068	0.106	-1.068	-1.339	0.18	-1.339	1.1740000000000002	1.519	0.642671676322294	0.8908091875579879	0.1645881085763562	0.26944053077443747	0.19796698797687526	0.11363332143056115	0.5858879917705934	0.7976503551094647	0.014	0.017	0.02	0.014	0.039	0.048	0.031	0.039
"CT"	7	9	1	2001	-0.945	-1.013	-1.064	0.113	-1.064	-1.301	0.18	-1.301	1.177	1.4809999999999999	0.6282491951357642	0.8709208141507898	0.16362974761332846	0.2823408713188024	0.2137458735446104	0.11738048006227436	0.5780906603572009	0.7753745006072962	0.015	0.015	0.021	0.015	0.037	0.039	0.032	0.037
"CT"	7	9	1	2002	-0.948	-1.013	-1.06	0.114	-1.06	-1.301	0.18	-1.301	1.1740000000000002	1.4809999999999999	0.6358761227504627	0.8709208141507898	0.16947771022408858	0.2823408713188024	0.20868021150054744	0.11738048006227436	0.5850194677620619	0.7753745006072962	0.015	0.015	0.021	0.015	0.038	0.04	0.034	0.038
"CT"	7	9	1	2003	-0.937	-1.092	-1.07	0.108	-1.07	-1.3	0.18	-1.3	1.1780000000000002	1.48	0.6728792909927389	0.8739588387888124	0.18871390548858658	0.2601943087140193	0.18614802995713295	0.10927318886886288	0.6104314571220559	0.7850900400193822	0.015	0.016	0.019	0.015	0.034	0.036	0.031	0.034
"CT"	7	9	1	2004	-0.944	-1.092	-1.07	0.108	-1.07	-1.3	0.18	-1.3	1.1780000000000002	1.48	0.6690144487174241	0.8739588387888124	0.18493983135910388	0.2601943087140193	0.16685809227999937	0.10927318886886288	0.6086675543619949	0.7850900400193822	0.015	0.016	0.019	0.015	0.035	0.035	0.033	0.035
"CT"	7	9	1	2005	-0.976	-1.093	-1.109	0.114	-1.109	-1.26	0.181	-1.26	1.223	1.441	0.663626344247891	0.8362133757908073	0.17874395874458127	0.3049896329590637	0.17491802870324694	0.1228591125310684	0.6104429796954518	0.7538010005542514	0.014	0.015	0.019	0.014	0.035	0.031	0.035	0.035
"CT"	7	9	1	2006	-0.981	-1.092	-1.115	0.114	-1.115	-1.233	0.181	-1.233	1.229	1.4140000000000001	0.6640980296285398	0.8396356075639831	0.17795845014586167	0.30908385398343075	0.17491802870324694	0.1228591125310684	0.6112293817282657	0.755880138003792	0.014	0.015	0.019	0.014	0.033	0.029	0.034	0.033
"CT"	7	9	1	2007	-1.017	-1.084	-1.132	0.135	-1.132	-1.233	0.18	-1.233	1.267	1.413	0.6452900596541762	0.8565118732552163	0.17622168696386142	0.32025490087235103	0.1468848028942257	0.13688543284332688	0.6074313731156621	0.7634282772890911	0.015	0.014	0.021	0.015	0.032	0.032	0.038	0.032
"CT"	7	9	1	2008	-1.017	-1.074	-1.132	0.134	-1.132	-1.26	0.18	-1.26	1.266	1.44	0.6411279167874301	0.8558532162607876	0.17622168696386142	0.32684984793799315	0.14851013188203874	0.10927036417450853	0.6046980037997959	0.7612665264528045	0.014	0.014	0.022	0.014	0.039	0.031	0.038	0.039
"CT"	7	9	1	2009																										
"CT"	7	9	1	2010		-1.087				-1.255	0.143	-1.255		1.398		0.8334193169378106		0.319847056324219		0.1291522588861476		0.7439799425879515					0.035	0.03	0.037	0.035
"CT"	7	9	1	2011	-1.013	-1.048	-1.148	0.12	-1.148	-1.255	0.153	-1.255	1.2679999999999998	1.408	0.7088829228712761	0.8447124293570891	0.19180969802878595	0.30092224933281475	0.1551205767919284	0.11732768956868184	0.6507992295542148	0.75331097645406	0.016	0.016	0.021	0.016	0.033	0.033	0.033	0.033
"CT"	7	9	1	2012	-1.013	-1.048	-1.148	0.12	-1.148	-1.255	0.153	-1.255	1.2679999999999998	1.408	0.7042972932190071	0.8447124293570891	0.1858754404323419	0.30092224933281475	0.1551205767919284	0.11732768956868184	0.6477817988086338	0.75331097645406	0.016	0.016	0.019	0.016	0.035	0.033	0.034	0.035
"CT"	7	9	1	2013	-1.01	-1.025	-1.121	0.129	-1.121	-1.255	0.191	-1.255	1.25	1.446	0.6942504876409074	0.8169375863166113	0.18195677614587508	0.24776313455316631	0.1463315952749942	0.11526485169923162	0.6399622277672435	0.7308103536809318	0.016	0.015	0.02	0.016	0.037	0.036	0.034	0.037
"CT"	7	9	1	2014	-1.009	-1.025	-1.135	0.134	-1.135	-1.255	0.191	-1.255	1.2690000000000001	1.446	0.7076803592861409	0.7981619916709577	0.1822579626038116	0.22598294546358555	0.1489811658978724	0.11526485169923162	0.6501303915986714	0.7178240520182175	0.016	0.015	0.02	0.016	0.036	0.035	0.034	0.036
"DE"	8	10	11	1993																										
"DE"	8	10	11	1994																										
"DE"	8	10	11	1995	-0.11	-0.318	-0.587	0.018	0.018	-0.476	0.16	-0.476	0.605	0.636	0.3908165005704557	0.351731027288511	0.22246266025337652	0.19434951699886532	0.21148474611606027	0.12554481939926787	0.3443452608138849	0.3077865945863421	0.047	0.038	0.035	0.035	0.037	0.05	0.068	0.037
"DE"	8	10	11	1996	-0.11	-0.318	-0.587	0.018	0.018	-0.476	0.16	-0.476	0.605	0.636	0.3908165005704557	0.351731027288511	0.22246266025337652	0.19434951699886532	0.21148474611606027	0.12554481939926787	0.3443452608138849	0.3077865945863421	0.046	0.037	0.036	0.036	0.038	0.049	0.065	0.038
"DE"	8	10	11	1997	-0.103	-0.318	-0.699	0.018	0.018	-0.48	0.18	-0.48	0.717	0.6599999999999999	0.41261344682552753	0.3661421323238889	0.16990799415747534	0.14258857308934994	0.15652909601524365	0.12982840899542325	0.3649374913039191	0.3192417163570832	0.049	0.039	0.035	0.035	0.04	0.056	0.06	0.04
"DE"	8	10	11	1998	-0.103	-0.318	-0.699	0.018	0.018	-0.48	0.18	-0.48	0.717	0.6599999999999999	0.41261344682552753	0.3661421323238889	0.16990799415747534	0.14258857308934994	0.15652909601524365	0.12982840899542325	0.3649374913039191	0.3192417163570832	0.047	0.039	0.036	0.036	0.04	0.054	0.061	0.04
"DE"	8	10	11	1999	-0.103	-0.318	-0.722	0.015	0.015	-0.485	0.16	-0.485	0.737	0.645	0.4492505525515283	0.3695694179418518	0.17531460848689082	0.14776764609956486	0.1410706019276516	0.1569784456165005	0.3983324686426905	0.3225442383619231	0.052	0.039	0.037	0.037	0.04	0.055	0.062	0.04
"DE"	8	10	11	2000	-0.103	-0.318	-0.722	0.015	0.015	-0.485	0.16	-0.485	0.737	0.645	0.4492505525515283	0.3695694179418518	0.17531460848689082	0.14776764609956486	0.1410706019276516	0.1569784456165005	0.3983324686426905	0.3225442383619231	0.049	0.039	0.037	0.037	0.04	0.056	0.064	0.04
"DE"	8	10	11	2001	-0.041	-0.318	-0.722	0.074	0.074	-0.485	0.093	-0.485	0.7959999999999999	0.578	0.4580939813553189	0.35249304009018506	0.17531460848689082	0.14776764609956486	0.14326761088850584	0.18911959535508796	0.40687952498715385	0.3077288992838741	0.048	0.04	0.038	0.038	0.04	0.051	0.064	0.04
"DE"	8	10	11	2002	-0.041	-0.318	-0.722	0.074	0.074	-0.485	0.093	-0.485	0.7959999999999999	0.578	0.4580939813553189	0.35249304009018506	0.17531460848689082	0.14776764609956486	0.14326761088850584	0.18911959535508796	0.40687952498715385	0.3077288992838741	0.052	0.039	0.038	0.038	0.04	0.052	0.063	0.04
"DE"	8	10	11	2003	-0	-0.25	-0.864	0.096	0.096	-0.48	0.093	-0.48	0.96	0.573	0.5201854375743398	0.3968783489187158	0.19346685615462525	0.23492669639114358	0.2116033852689521	0.2506219042107529	0.4710869729455642	0.3449419923510209	0.053	0.036	0.037	0.037	0.041	0.054	0.069	0.041
"DE"	8	10	11	2004	-0	-0.25	-0.864	0.096	0.096	-0.48	0.093	-0.48	0.96	0.573	0.5201854375743398	0.3968783489187158	0.19346685615462525	0.23492669639114358	0.2116033852689521	0.2506219042107529	0.4710869729455642	0.3449419923510209	0.053	0.037	0.037	0.037	0.043	0.057	0.065	0.043
"DE"	8	10	11	2005	-0.024	-0.25	-0.86	0.1	0.1	-0.48	0.093	-0.48	0.96	0.573	0.5761722488356757	0.3968783489187158	0.17667952980596036	0.23492669639114358	0.21594891211902528	0.2506219042107529	0.510628349762506	0.3449419923510209	0.052	0.042	0.04	0.04	0.043	0.056	0.068	0.043
"DE"	8	10	11	2006	-0.024	-0.25	-0.86	0.1	0.1	-0.48	0.093	-0.48	0.96	0.573	0.5761722488356757	0.3968783489187158	0.17667952980596036	0.23492669639114358	0.21594891211902528	0.2506219042107529	0.510628349762506	0.3449419923510209	0.05	0.039	0.04	0.04	0.042	0.056	0.07	0.042
"DE"	8	10	11	2007	-0.147	-0.318	-0.841	0.103	0.103	-0.476	0.12	-0.476	0.944	0.596	0.6254343425704137	0.3962469586322442	0.20380820288883442	0.22577983936306828	0.3318987370101025	0.2476354460826505	0.5480104512625406	0.3477013728338668	0.047	0.049	0.041	0.041	0.038	0.05	0.079	0.038
"DE"	8	10	11	2008	-0.147	-0.318	-0.841	0.103	0.103	-0.476	0.12	-0.476	0.944	0.596	0.6254343425704137	0.3962469586322442	0.20380820288883442	0.22577983936306828	0.3318987370101025	0.2476354460826505	0.5480104512625406	0.3477013728338668	0.047	0.05	0.043	0.043	0.039	0.052	0.073	0.039
"DE"	8	10	11	2009	-0.64	-0.438	-0.837	0.106	-0.837	-0.495	0.179	-0.495	0.943	0.6739999999999999	0.6361524985374736	0.36127191742417347	0.20410723751014873	0.15813702242175773	0.3633085464038656	0.24888661735926274	0.5742364054549404	0.32571980328513	0.04	0.059	0.052	0.04	0.036	0.039	0.078	0.036
"DE"	8	10	11	2010	-0.64	-0.454	-0.837	0.106	-0.837	-0.51	0.179	-0.51	0.943	0.6890000000000001	0.6629625573397044	0.370163858937681	0.2265093699525174	0.15863938289311894	0.3731973654580568	0.24888661735926274	0.5941367053936245	0.33374327132266485	0.043	0.064	0.053	0.043	0.038	0.043	0.076	0.038
"DE"	8	10	11	2011	-0.742	-0.423	-0.845	0.225	-0.845	-0.528	0.291	-0.528	1.07	0.819	0.7280517948605697	0.4761478133395917	0.24980644890890655	0.16452318976717367	0.38063581764153204	0.42729096786482607	0.6640295130258766	0.44839500095094165	0.039	0.048	0.067	0.039	0.038	0.05	0.095	0.038
"DE"	8	10	11	2012	-0.742	-0.423	-0.845	0.225	-0.845	-0.528	0.291	-0.528	1.07	0.819	0.7280517948605697	0.4761478133395917	0.24980644890890655	0.16452318976717367	0.38063581764153204	0.42729096786482607	0.6640295130258766	0.44839500095094165	0.041	0.045	0.072	0.041	0.039	0.049	0.096	0.039
"DE"	8	10	11	2013	-0.778	-0.473	-0.894	0.266	-0.894	-0.558	0.293	-0.558	1.1600000000000001	0.851	0.7666132331805983	0.6214590774454396	0.2946991723342276	0.20594954555243003	0.3841199783303639	0.36745456388061387	0.6898926335191079	0.5578215210535928	0.043	0.048	0.073	0.043	0.042	0.052	0.085	0.042
