sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
5215,"James Fannin",James,R.,Fannin,,Jim,2,R,2,Sen,HD-013
5218,"Walt Leger",Walt,,Leger,III,,1,D,1,Rep,HD-091
5225,"Frank Hoffmann",Frank,A.,Hoffmann,,,2,R,1,Rep,HD-015
5226,"Jack Montoucet",Jack,,Montoucet,,,1,D,1,Rep,HD-042
5228,"James Morris",James,H.,Morris,,Jim,2,R,1,Rep,HD-001
5229,"Kevin Pearson","J. Kevin",,Pearson,,,2,R,1,Rep,HD-076
5230,"Scott Simon",Scott,M.,Simon,,,2,R,1,Rep,HD-074
5232,"Regina Barrow",Regina,Ashford,Barrow,,,1,D,2,Sen,SD-015
5236,"Thomas Carmody",Thomas,Gaughan,Carmody,Jr.,,2,R,1,Rep,HD-006
5238,"Charles Chaney",Charles,R.,Chaney,,Bubba,2,R,1,Rep,HD-019
5239,"Patrick Connick",Patrick,,Connick,,,2,R,1,Rep,HD-084
5240,"George Cromer",George,Gregory,Cromer,,Greg,2,R,1,Rep,HD-090
5242,"Jerry Gisclair",Jerry,,Gisclair,,Truck,1,D,1,Rep,HD-054
5243,"John Guinn",John,E.,Guinn,,Johnny,2,R,1,Rep,HD-037
5245,"Frank Howard",Frank,A.,Howard,,,2,R,1,Rep,HD-024
5247,"Eddie Lambert",Eddie,J.,Lambert,,,2,R,2,Sen,HD-059
5249,"Fred Mills",Fred,H.,Mills,Jr.,,2,R,2,Sen,SD-022
5251,"Rogers Pope","J. Rogers",,Pope,,,2,R,1,Rep,HD-071
5253,"Gary Smith",Gary,L.,Smith,Jr.,,1,D,2,Sen,SD-019
5258,"Neil Abramson",Neil,C.,Abramson,,,1,D,1,Rep,HD-098
5260,"Charles Kleckley",Charles,E.,Kleckley,,Chuck,2,R,1,Rep,HD-036
5262,"Patricia Smith",Patricia,Haynes,Smith,,,1,D,1,Rep,HD-067
5263,"Kirk Talbot",Kirk,,Talbot,,,2,R,1,Rep,HD-078
5264,"Franklin Foil",Franklin,J.,Foil,,,2,R,1,Rep,HD-070
5267,"Robert Billiot",Robert,E.,Billiot,,,1,D,1,Rep,HD-083
5272,"Mack White",Mack,A.,White,Jr.,Bodi,2,R,2,Sen,SD-006
5273,"John Anders",John,F.,Anders,,Andy,1,D,1,Rep,HD-021
5275,"Jonathan Perry",Jonathan,W.,Perry,,,2,R,2,Sen,SD-026
5277,"Michael Danahay",Michael,E.,Danahay,,Mike,1,D,1,Rep,HD-033
5279,"Joseph Lopinto",Joseph,P.,Lopinto,III,,2,R,1,Rep,HD-080
5280,"Cameron Henry",Cameron,,Henry,Jr.,,2,R,1,Rep,HD-082
5286,"Sam Jones",Sam,,Jones,,,1,D,1,Rep,HD-050
5288,"Thomas Willmott",Thomas,P.,Willmott,,,2,R,1,Rep,HD-092
5289,"Nancy Landry",Nancy,R.,Landry,,,2,R,1,Rep,HD-031
5290,"Bernard LeBas","H. Bernard",,LeBas,,,1,D,1,Rep,HD-038
5291,"Jerome Richard",Jerome,,Richard,,Dee,3,I,1,Rep,HD-055
5292,"John Schroder",John,M.,Schroder,Sr.,,2,R,1,Rep,HD-077
5296,"Patrick Cortez",Patrick,Page,Cortez,,,2,R,2,Sen,SD-023
5297,"James Armes",James,K.,Armes,III,,1,D,1,Rep,HD-030
5298,"John Edwards",John,Bel,Edwards,,,1,D,1,Rep,HD-072
5299,"Taylor Barras",Taylor,F.,Barras,,,2,R,1,Rep,HD-048
5307,"Lowell Hazel",Lowell,C.,Hazel,,Chris,2,R,1,Rep,HD-027
5309,"Dorothy Hill",Dorothy,Sue,Hill,,,1,D,1,Rep,HD-032
5313,"Stephen Pugh",Stephen,E.,Pugh,,Steve,2,R,1,Rep,HD-073
5318,"Stephen Carter",Stephen,F.,Carter,,Steve,2,R,1,Rep,HD-068
5319,"Robert Johnson",Robert,A.,Johnson,,,1,D,1,Rep,HD-028
5320,"Major Thibaut",Major,,Thibaut,Jr.,,1,D,1,Rep,HD-018
5328,"Francis Thompson",Francis,C.,Thompson,,,1,D,2,Sen,SD-034
5329,"Barbara Norton",Barbara,M.,Norton,,,1,D,1,Rep,HD-003
5343,"A.B. Franklin",A.B.,,Franklin,,,1,D,1,Rep,HD-034
5356,"John Smith",John,R.,Smith,,,2,R,2,Sen,SD-030
5358,"Daniel Martiny",Daniel,R.,Martiny,,Danny,2,R,2,Sen,SD-010
5364,"Conrad Appel",Conrad,,Appel,,,2,R,2,Sen,SD-009
5367,"John Alario",John,A.,Alario,Jr.,,2,R,2,Sen,SD-008
5369,"Neil Riser",Neil,,Riser,,,2,R,2,Sen,SD-032
5371,"Jean-Paul Morrell",Jean-Paul,,Morrell,,JP,1,D,2,Sen,SD-003
5373,"Gerald Long",Gerald,,Long,,,2,R,2,Sen,SD-031
5376,"Michael Walsworth",Michael,A.,Walsworth,,Mike,2,R,2,Sen,SD-033
5379,"Karen Peterson",Karen,Carter,Peterson,,,1,D,2,Sen,SD-005
5383,"Jack Donahue",Jack,,Donahue,Jr.,,2,R,2,Sen,SD-011
5402,"Dan Morrish",Dan,W.,Morrish,,Blade,2,R,2,Sen,SD-025
5403,"Norby Chabert",Norby,,Chabert,,,2,R,2,Sen,SD-020
5404,"Eric LaFleur",Eric,,LaFleur,,,1,D,2,Sen,SD-028
5413,"Dale Erdey",Dale,M.,Erdey,,,2,R,2,Sen,SD-013
5421,"Dan Claitor",Dan,,Claitor,,,2,R,2,Sen,SD-016
9541,"Helena Moreno",Helena,N.,Moreno,,,1,D,1,Rep,HD-093
13042,"Alan Seabaugh",Alan,T.,Seabaugh,,,2,R,1,Rep,HD-005
13044,"Wesley Bishop",Wesley,T.,Bishop,,,1,D,2,Sen,SD-004
13045,"Mike Huval",Mike,,Huval,,Pete,2,R,1,Rep,HD-046
13075,"Bob Hensgens",Bob,,Hensgens,,,2,R,1,Rep,HD-047
13851,"Sherman Mack",Sherman,Q.,Mack,,,2,R,1,Rep,HD-095
13852,"John Berthelot",John,A.,Berthelot,,Johnny,2,R,1,Rep,HD-088
13855,"Lance Harris",Lance,,Harris,,,2,R,1,Rep,HD-025
13856,"Barrow Peacock",Barrow,,Peacock,,,2,R,2,Sen,SD-037
13863,"John Morris",John,C.,Morris,III,,2,R,1,Rep,HD-014
13873,"Clay Schexnayder",Clay,,Schexnayder,,,2,R,1,Rep,HD-081
13878,"Edward James",Edward,C.,James,II,Ted,1,D,1,Rep,HD-101
13881,"Christopher Broadwater",Christopher,,Broadwater,,Chris,2,R,1,Rep,HD-086
13886,"Kenneth Havard",Kenneth,E.,Havard,,Kenny,2,R,1,Rep,HD-062
13888,"Terry Brown",Terry,R.,Brown,,,3,I,1,Rep,HD-022
13893,"Ronnie Johns",Ronnie,,Johns,,,2,R,2,Sen,SD-027
13895,"Kenny Cox",Kenny,R.,Cox,,,1,D,1,Rep,HD-023
13896,"Steve Pylant",Steve,E.,Pylant,,,2,R,1,Rep,HD-020
13898,"Bryan Adams",Bryan,,Adams,,,2,R,1,Rep,HD-085
13899,"Eugene Reynolds","H. Eugene",,Reynolds,,Gene,1,D,1,Rep,HD-010
13901,"Valarie Hodges",Valarie,H.,Hodges,,,2,R,1,Rep,HD-064
13905,"Raymond Garofalo",Raymond,E.,Garofalo,Jr.,,2,R,1,Rep,HD-103
13906,"Katrina Jackson",Katrina,R.,Jackson,,,1,D,1,Rep,HD-016
13907,"R Allain",R,L.,Allain,II,Bret,2,R,2,Sen,SD-021
13909,"Vincent Pierre",Vincent,J.,Pierre,,,1,D,1,Rep,HD-044
13910,"Troy Brown",Troy,E.,Brown,,,1,D,2,Sen,SD-002
13913,"Marcus Hunter",Marcus,L.,Hunter,,,1,D,1,Rep,HD-017
13914,"Terry Landry",Terry,C.,Landry,Sr.,,1,D,1,Rep,HD-096
13915,"Gregory Miller",Gregory,A.,Miller,,,2,R,1,Rep,HD-056
13917,"Rick Ward",Rick,,Ward,III,,1,D,2,Sen,SD-017
13919,"Christopher Leopold",Christopher,J.,Leopold,,Chris,2,R,1,Rep,HD-105
13920,"Paul Hollis",Paul,B.,Hollis,,,2,R,1,Rep,HD-104
13921,"Randal Gaines",Randal,L.,Gaines,,,1,D,1,Rep,HD-057
13922,"Robert Shadoin",Robert,E.,Shadoin,,Rob,2,R,1,Rep,HD-012
13928,"Gregory Tarver",Gregory,W.,Tarver,,,1,D,2,Sen,SD-039
13929,"Edward Price",Edward,J.,Price,,Ed,1,D,1,Rep,HD-058
13930,"Patrick Jefferson",Patrick,O.,Jefferson,,,1,D,1,Rep,HD-011
13937,"Stuart Bishop",Stuart,J.,Bishop,,,2,R,1,Rep,HD-043
15980,"Barry Ivey",Barry,,Ivey,,,2,R,1,Rep,HD-065
15982,"Julie Stokes",Julie,,Stokes,,,2,R,1,Rep,HD-079
17673,"Joseph Bouie",Joseph,,Bouie,,Joe,1,D,1,Rep,HD-097
17675,"Jeff Hall",Jeff,,Hall,,,1,D,1,Rep,HD-026
17677,"Blake Miguez",Blake,,Miguez,,,2,R,1,Rep,HD-049
17680,"Mike Johnson",Mike,,Johnson,,,2,R,1,Rep,HD-008
17810,"Dodie Horton",Dodie,,Horton,,,2,R,1,Rep,HD-009
17824,"Stephen Dwight",Stephen,C.,Dwight,,,2,R,1,Rep,HD-035
17852,"Chad Brown",Chad,,Brown,,,1,D,1,Rep,HD-060
17860,"Tony Bacala",Tony,,Bacala,,,2,R,1,Rep,HD-059
17869,"John Bagneris",John,,Bagneris,,,1,D,1,Rep,HD-100
17877,"Paula Davis",Paula,,Davis,,,2,R,1,Rep,HD-069
17878,"Beryl Amedee",Beryl,Adams,Amedee,,,2,R,1,Rep,HD-051
17879,"Robert Carter",Robert,,Carter,,Robby,1,D,1,Rep,HD-072
17880,"Troy Carter",Troy,,Carter,,,1,D,2,Sen,SD-007
17881,"Gerald Boudreaux",Gerald,,Boudreaux,,,1,D,2,Sen,HD-024
17882,"Yvonne Dorsey-Colomb",Yvonne,,Dorsey-Colomb,,,1,D,2,Sen,SD-014
17883,"Ryan Gatti",Ryan,E.,Gatti,,,2,R,2,Sen,SD-036
17884,"John Milkovich",John,,Milkovich,,,1,D,2,Sen,SD-038
17885,"Beth Mizell",Beth,,Mizell,,,2,R,2,Sen,SD-012
17886,"Sharon Hewitt",Sharon,,Hewitt,,,2,R,2,Sen,SD-001
17887,"W. Jay Luneau","W. Jay",,Luneau,,,1,D,2,Sen,SD-029
17888,"Malinda White",Malinda,B.,White,,,1,D,1,Rep,HD-075
17889,"Samuel Jenkins",Samuel,L.,Jenkins,Jr.,Sam,1,D,1,Rep,HD-002
17890,"Barbara Carpenter",Barbara,West,Carpenter,,,1,D,1,Rep,HD-063
17895,"Rick Edmonds",Rick,,Edmonds,,,2,R,1,Rep,HD-066
17896,"Stephanie Hilferty",Stephanie,,Hilferty,,,2,R,1,Rep,HD-094
17897,"Phillip DeVillier",Phillip,R.,DeVillier,,,2,R,1,Rep,HD-041
17898,"Mark Abraham",Mark,,Abraham,,,2,R,1,Rep,HD-036
17900,"Lawrence Bagley",Lawrence,A.,Bagley,,Larry,2,R,1,Rep,HD-007
17901,"Gary Carter",Gary,M.,Carter,Jr.,Jeff,1,D,1,Rep,HD-102
17902,"Jean-paul Coussan",Jean-paul,,Coussan,,,2,R,1,Rep,HD-045
17903,"Julie Emerson",Julie,,Emerson,,,2,R,1,Rep,HD-039
17904,"Reid Falconer",Reid,,Falconer,,,2,R,1,Rep,HD-089
17905,"Cedric Glover",Cedric,B.,Glover,,,1,D,1,Rep,HD-004
17906,"Jimmy Harris",Jimmy,,Harris,,,1,D,1,Rep,HD-099
17907,"Rodney Lyons",Rodney,,Lyons,,,1,D,1,Rep,HD-087
17908,"Tanner Magee",Tanner,,Magee,,,2,R,1,Rep,HD-053
