bill_number,bill_id,title
HB1184,448521,"Sewer rates for multipurpose buildings."
HB1185,448516,"Sales tax holiday."
HB1186,448509,"Incorporation of towns."
HB1187,448503,"Suspension of court costs for parking violation."
HB1188,448495,"Precious metal and rental purchase agreements."
HB1189,448486,"Open burning."
HB1190,448479,"Uninsured and underinsured motorist coverage."
HB1191,448473,"Disclosure of lessors in government leases."
HB1192,448465,"Bankruptcy exemptions."
HB1193,448455,"Economic development."
HB1194,448447,"Hunting preserves."
HB1195,448443,"Death certificates."
HB1196,448435,"Genetically engineered food."
HB1197,448430,"Motorized bicycles."
HB1198,448422,"Soil productivity factors."
HB1199,448418,"Medical licensing board investigation fund."
HB1200,448412,Annexation.
HB1201,448406,"Municipal street light contracts."
HB1202,448393,"Lawn fertilizers containing phosphorus."
HB1203,448386,"Charter school board hearings."
HB1204,448376,"Water pollution control board matters."
HB1205,448371,"Income tax exemption for military pay."
HB1206,448364,"Motor vehicle excise tax credit."
HB1207,448357,"Construction manager as constructor."
HB1208,448351,"Study of free and reduced lunch program."
HB1209,448345,"Environmental review of hydraulic fracturing."
HB1210,448338,"IURC fining authority."
HB1211,448330,"Rate adjustment mechanisms."
HB1212,448320,"Sales tax."
HB1213,448314,"Sales tax exemption for data warehouse equipment."
HB1214,448307,"Sales and use tax exemption."
HB1215,448301,"Fire protection districts."
HB1216,448293,"Tax credit for hiring offenders."
HB1217,448289,"Reporting requirements concerning public expenditures."
HB1218,448281,"Bonding at risk job seekers."
HB1219,450678,"Privacy of home addresses."
HB1220,450683,"Battery on a utility worker."
HB1221,450690,"High pressure boiler operators."
HB1222,450694,"Lobbyists and legislative liaisons."
HB1223,450700,"PERF and TRF minimum benefit."
HB1224,450707,"Uniform Commercial Code (UCC) fund transfer provisions."
HB1225,450712,"Sale of electronic cigarettes to minors."
HB1226,450719,"Killing an endangered species; repeat poachers."
HB1228,450724,"Property taxes."
HB1229,450731,"Participation in school athletics."
HB1230,450740,"Inheritance tax."
HB1231,450746,"Disability antidiscrimination."
HB1232,450753,"Tuition at state educational institutions."
HB1233,450758,"School corporation capital projects fund."
HB1234,450764,"Family friendly school designation."
HB1235,450770,"Tax deduction for certain public safety providers."
HB1236,450775,"Identity deception."
HB1237,450782,"Intrastate transportation regulation."
HB1238,450787,"Guardianship of minors."
HB1239,450794,"Child care and development fund eligibility."
HB1240,450800,"Use of tax increment financing (TIF) proceeds for public safety."
HB1241,450811,"Lake County municipal taxes."
HB1242,469530,"Licensing of diabetes educators."
HB1243,450815,"Public safety personnel in elected office."
HB1244,450822,"Schools may not be used as polling sites."
HB1245,450829,"Indiana University Purdue University-Fort Wayne."
HB1246,450835,"Indiana state museum."
HB1247,450840,"Waiver of unemployment benefit overpayments."
HB1248,450845,"Sewer liens for tenant occupied property."
HB1249,450854,"Educational credit time."
HB1250,450859,"Levy limits."
HB1251,450864,"State board of education."
HB1252,450871,"Veterans business set-aside."
HB1253,450879,"Underground utility facility protection."
HB1254,450883,"Goose Pond fish and wildlife area."
HB1255,450891,"Real estate matters."
HB1256,450897,"Unlawful possession of items in penal facilities."
HB1257,450905,"Partition fences."
HB1258,450909,"Hospital liens and ambulance liens."
HB1259,450915,"Alcoholic beverage permit residency requirements."
HB1260,450923,"Veterans business set aside."
HB1261,450928,"Property taxes in a covered county."
HB1262,450934,"Alcohol server online and self-study training."
HB1263,450944,"Funding for aviation facilities."
HB1264,450949,"Maximum property tax levies in Lake County."
HB1265,450955,"Educational equity."
HB1266,469513,"Tobacco use by prospective health care employee."
HB1267,450960,"Deduction for military retirement pension income."
HB1268,450968,"Military income tax deduction."
HB1269,450974,"Environmental coverage."
HB1270,469500,"TIF districts for housing programs."
HB1271,450978,"Anatomical gift agencies."
HB1272,469484,"Dietitian licensure."
HB1273,450986,Annexation.
HB1274,450992,"Service of warrants for unsafe buildings."
HB1275,451000,"Collection of sales disclosure form penalties."
HB1276,451004,"Township board meetings."
HB1277,451013,"Documents generated during attorney representation."
HB1278,451019,"Sex offender voting by absentee ballot."
HB1279,451024,"Special group, disabled Hoosier veteran, and National Guard license plates."
HB1280,451029,"Economic development in Delaware County."
HB1281,451038,"Local income tax laws."
HB1282,469472,"Removal of public officers."
HB1283,469456,"Teaching methods."
HB1284,469441,"Common core state educational standards."
HB1285,451044,"Dissolution of human remains."
HB1286,451048,"Highway funding."
HB1287,451054,"Local government."
HB1288,451061,"Work sharing unemployment benefit."
HB1289,451068,"Levee repair and reimbursement."
HB1290,451073,"Veterans education center of excellence."
HB1291,451083,"Proof of identification."
HB1292,451089,"Gasoline tax."
HB1293,451096,"Artisan distiller's permit."
HB1294,451101,"Taxation of civil service annuities."
HB1295,451108,"Indiana University school of public health."
HB1296,451113,"Apportionment of broadcaster income."
HB1297,451119,Annexation.
HB1298,469428,"Circuit court clerk administrative matters."
HB1299,451125,"Protective orders and employment."
HB1300,451130,"Battery against court employees."
HB1301,451138,"Disability benefits for volunteers."
HB1302,451143,"Age for mandatory school attendance."
HB1303,451152,"Collection of amounts owed to local units."
HB1304,451159,"Funding public safety answering points."
HB1305,451164,"Plumbing consumer safety matters."
HB1306,451171,"Age for mandatory school attendance."
HB1307,469414,"Municipally owned utilities."
HB1308,451176,"Mortgage foreclosure counseling and education fee."
HB1309,451184,"State board of education and roundtable."
HB1310,451190,"Bell requirements on a locomotive."
HB1311,451194,"Election matters."
HB1312,469397,"EARN Indiana program."
HB1313,451201,"Regulation of residential landlords, builders, and remodelers."
HB1314,454021,"Proprietary education."
HB1315,454032,"Professional health services."
HB1316,454044,"Higher education stipends."
HB1317,454053,"Land banks."
HB1318,454063,"Tax credits."
HB1319,454076,"Health benefit exchange provisions."
HB1320,454085,"Worker's compensation."
HB1321,454098,"Insurance matters."
HB1322,454106,"Certificates of insurance."
HB1323,454117,"Small employer qualified wellness program tax credit."
HB1324,454131,"Alternative fuels."
HB1325,454141,"Mobile support unit personnel for disaster relief."
HB1326,454150,"Gaming matters."
HB1327,454162,"Hospital and health facility assessment fees."
HB1328,454172,"Health matters."
HB1329,454185,"Charging of employer unemployment experience accounts."
HB1330,454196,"Taxation of mobile homes."
HB1331,454208,"Police reserve officers."
HB1332,454221,"Worker's compensation claims."
HB1333,454230,"Public offices."
HB1334,454242,"Teacher liability insurance."
HB1335,454254,"Hoosier business investment tax credit."
HB1336,454267,"Abortion ban at IU Hospital and teaching facilities."
HB1337,454276,"School accountability and turnaround academies."
HB1338,454288,"Charter schools."
HB1339,454298,"Various education matters."
HB1340,454308,"High school graduation waivers."
HB1341,454323,"Standard electronic transcripts."
HB1342,454334,"Choice scholarship program administration."
HB1343,454343,"Irrigation and sprinkler systems."
HB1344,454357,"Clerk of a second class city."
HB1345,454366,"Distribution of water resources."
HB1346,454381,"Art therapy."
HB1347,454390,"Chaplain driving personal vehicle to emergency."
HB1348,454400,"Administration of scholarships and grants."
HB1349,454413,"Personal property tax deduction."
HB1350,454425,"Sales and use taxes."
HB1351,464703,"Prosecuting attorney pensions."
HB1352,464704,"Public deposits."
HB1353,469384,"Wagering taxes."
HB1354,464706,"Enterprise zones."
HB1355,464708,"Ephedrine and pseudoephedrine."
HB1356,464709,"Credit time for child molesters."
HB1357,464711,"School administrators."
HB1358,464712,"Parental initiatives for school reorganization."
HB1359,464718,"Age-restricted housing programs."
HB1360,464719,"Education and workforce roundtable."
HB1361,464720,"Statewide assessment scores."
HB1362,464724,"Controlled project referenda."
HB1363,464725,"Road funding."
HB1364,464728,"Intimidation or torment of a school employee."
HB1365,464730,"Lake County innkeeper's tax."
HB1366,464733,"Highway and street pilot program."
HB1367,464737,"Deceptive consumer sales law."
HB1368,464738,"Automated traffic enforcement safety devices."
HB1369,464742,"Indirect contempt of court."
HB1370,464743,"Telephone privacy issues."
HB1371,464744,"School instructional time."
HB1372,464748,"Knowledge imputed to real estate broker."
HB1373,464750,"Business rapid response to disaster emergencies."
HB1374,464756,"Taxation of certain utilities    ."
HB1375,464757,"Repeal of petroleum severance tax."
HB1376,464760,"Various privacy issues."
HB1377,464765,"Transfer of school property."
HB1378,464766,"Virtual incubator program."
HB1379,464770,"Purchase of Moon Valley property."
HB1380,464771,"Port authority purchase of petroleum products."
HB1381,464773,"Public school transfers."
HB1382,464777,"Controlled substances."
HB1383,464778,"Practice of polysomnography."
HB1384,464786,"Marion County magistrates."
HB1385,464787,"Complete streets guidelines."
HB1386,464789,"Unfair practices concerning motor vehicle sales."
HB1387,464791,"Veterans' affairs."
HB1388,464793,"Limitation of home rule power."
HB1389,464799,Veterinarians.
HB1390,464800,"Fire protection territories."
HB1391,464801,"Election administration."
HB1392,464807,"Restricting criminal background checks."
HB1393,464809,"Judicial technology and automation."
HB1394,464811,"Various business law matters."
HB1395,464813,Parole.
HB1396,464814,"Data privacy."
HB1397,464822,"Student centered school funding."
HB1398,464823,"Meningitis immunizations."
HB1399,464827,"Indianapolis-Marion County issues."
HB1400,464829,"Marion County courts."
HB1401,464833,"Approval of public library budgets."
HB1402,464837,"Refinancing of underwater mortgages."
HB1403,464838,"Lap and shoulder safety belts on school buses."
HB1404,464840,"Various election law matters."
HB1405,464841,"Redemption of real property sold in a tax sale."
HB1406,464843,"The department of child services ombudsman."
HB1407,464849,"Utility company mergers."
HB1408,464850,"Elect utility regulatory commission members."
HB1409,464853,"Worker's compensation statutes of limitations."
HB1410,464855,"Speed limit for larger motor vehicles."
HB1411,464857,"Court staff attorney pilot program."
HB1412,464859,"Economic development."
HB1413,464861,"RITE program grants."
HB1414,464866,"Indiana new markets jobs act."
HB1415,464871,"Ineligibility for TANF assistance for truancy."
HB1416,464872,"Tax credit for family caregivers."
HB1417,464876,"Indiana check-up plan chiropractor services."
HB1418,464880,"Income tax rate reduction."
HB1419,464882,"Personal exemptions."
HB1420,464883,"Child fatality reviews."
HB1421,464886,"Student discipline."
HB1422,464888,"Teacher certification fees and incentives."
HB1423,464890,Antibullying.
HB1424,464894,"Teacher recruitment and retention."
HB1425,464895,"Property tax exemption."
HB1426,464908,"Water management authority."
HB1427,464910,"Various education matters."
HB1428,464913,"Home and community based services and brain injury services."
HB1429,469371,"Certified technology parks."
HB1430,464914,"Race and sex-selective abortions."
HB1431,464916,"Partial unemployment benefit."
HB1432,464917,"Video service franchise fee."
HB1433,464921,"Recording of new lots."
HB1434,464923,"Motor vehicle excise tax."
HB1435,464924,"Higher education textbook grant."
HB1436,464928,"Prosecuting attorneys' pension."
HB1437,464931,"Income tax credit for student loan borrowers."
HB1438,464933,"Small business loans."
HB1439,464934,"Affordable care study committee."
HB1440,469358,"Convenience store employee safety."
HB1441,469342,"Valuable metal and scrap vehicles."
HB1442,469323,"Renter's deduction."
HB1443,469310,"Teacher loan repayment; teacher academy."
HB1444,464936,"Vacant and abandoned residential housing loans."
HB1445,469297,"Landlord registry."
HB1446,464940,"Redistricting commission."
HB1447,464946,"Water liens."
HB1448,464950,"Claim deadlines."
HB1449,464953,"Township assistance tax rate."
HB1450,464955,"Commuter transportation districts."
HB1451,464957,"High achiever's award program."
HB1452,464958,"Utility facilitation of job creation."
HB1453,464965,"Anti-hazing policies."
HB1454,464966,"Local government rainy day funds."
HB1455,464967,"Use of computer software in assistance programs."
HB1456,464974,"New employee tax credit."
HB1457,464975,"Unemployment insurance."
HB1458,464977,"Department of toxicolgy fees."
HB1459,464978,"Income tax credit."
HB1460,464981,"School absenteeism."
HB1461,469281,"Health care professionals conscience clause."
HB1462,464983,"Economic development."
HB1463,464986,"Study of pharmacy take-back programs."
HB1464,464990,"Immunizations by pharmacists and pharmacy students."
HB1465,464991,"Prescriptions and INSPECT program."
HB1466,464993,"Social workers in school programs."
HB1467,464995,"Compliance with restitution orders."
HB1468,464997,"Leave for disaster service."
HB1469,464999,"Study of the use and prescribing of methadone."
HB1471,465001,"Sales tax refunds in disaster areas."
HB1472,465013,"Jackson County adjusted gross income tax."
HB1473,465016,"Possession of firearms on school property."
HB1474,465017,"Dual credit courses."
HB1475,465020,"Environmental rules."
HB1476,465021,"Salaries of municipal elected officers."
HB1477,465023,"Beauty culture professionals."
HB1478,465026,"Student transfers."
HB1479,465029,"Administration of county income taxes."
HB1480,465032,"Residential onsite sewage systems."
HB1481,465033,"Permits for loads."
HB1482,465035,Expungement.
HB1483,465037,"Drug testing of recipients of assistance."
HB1484,465042,Bail.
HB1485,465045,"Expedited EMS certification for military spouse."
HB1486,465046,"Military trained emergency medical providers."
HB1487,465047,"Foreclosure prevention."
HB1488,465054,"Priority liens for maintenance expenses."
HB1489,465055,"Grants for green industry jobs."
HB1490,465058,"Residential energy conservation program."
HB1491,465060,"Property tax appeal deadlines."
HB1492,465064,"Property tax abatements for certain buildings."
HB1493,465066,"Child care ministry advisory committee."
HB1494,465072,"National criminal history background checks for child care."
HB1495,465077,"Historic hotel preservation and maintenance fund."
HB1496,465078,"Rural entrepreneurship areas."
HB1497,465079,"Regional water, sewage, and solid waste districts."
HB1498,465084,"Refusal of certain health care coverage."
HB1499,465085,"County income taxes."
HB1500,465088,"Funding for reach out and read program."
HB1501,469269,"Companion animal sterilization program."
HB1502,465089,"Limited liability arising from trespassing."
HB1503,465090,"Lake County solid waste management district."
HB1504,465095,"Expenses of property tax appeals."
HB1505,465096,"Notices relating to vacancies in local offices."
HB1506,465098,"Campaign finance reports."
HB1507,465101,"Payment in lieu of taxes for Burns Harbor."
HB1508,465102,"Local government and mediation."
HB1509,465116,"Accessible parking spaces."
HB1510,465117,"Water liens."
HB1511,465119,"Spotlighting wildlife."
HB1512,465122,"Charity gaming events."
HB1513,469255,"Legislators and state contracts."
HB1514,465124,"Insurance for environmental claims."
HB1515,465128,"Substitute natural gas contracts."
HB1516,465129,"Tax credit for donations to schools."
HB1517,465130,"Ignition interlock devices."
HB1518,465132,"State board of nursing."
HB1519,465139,"Donations of agricultural products and livestock."
HB1520,465141,"School bus camera enforcement devices."
HB1521,465142,"Tax increment funds."
HB1522,465147,"Homestead benefits for property sold by contract."
HB1523,465152,"Moped operation and licensing."
HB1524,465153,"Synthetic drugs."
HB1525,465156,"Synthetic drugs."
HB1526,465159,"School evaluations."
HB1527,465161,"Utility bills for tenant occupied property."
HB1528,465163,"Assessment of agricultural land."
HB1529,465168,"Teacher evaluations."
HB1530,465172,"Exemption of personal property."
HB1531,465173,"Appeal process for public safety medical expenses."
HB1532,465174,"Marion County fire consolidation."
HB1533,465176,"Abortion inducing drugs."
HB1534,465178,"Permitted uses of choice scholarships."
HB1535,465181,"Administrative rules oversight committee."
HB1536,465186,"Solid waste management districts."
HB1537,465187,"Abandoned houses."
HB1538,465191,"Disposition of stolen secondhand goods."
HB1539,465192,"Methamphetamine decontamination grant program."
HB1540,465194,"Public transportation corporations."
HB1541,465201,"Various tax matters."
HB1542,465202,"Inheritance tax."
HB1543,465205,"Use tax nexus and collection."
HB1544,465207,Motorsports.
HB1545,465212,"Various tax matters."
HB1546,465213,"Tax administration."
HB1547,465214,"Indiana college graduate employment credit."
HB1548,465221,"Kindergarten readiness."
HB1549,465222,"Golden Hoosier discount card."
HB1550,465225,"Veterinary education equivalence."
HB1551,465226,"Motor vehicle financial responsibility."
HB1552,465229,"Sentencing for habitual drug dealers."
HB1553,465234,"Tax incentives for new employees."
HB1554,465235,"Low interest loans for small businesses."
HB1555,465240,"Abandoned property."
HB1556,465241,"Redevelopment commissions and brownfields."
HB1557,465243,"Informed consent brochure for abortions."
HB1558,465246,"Consumer lawsuit lending."
HB1559,465247,"PERF and TRF annuity savings account (ASA) distributions."
HB1560,465252,"Rollovers of school retirement accounts."
HB1561,465255,"1977 fund membership."
HB1562,465256,"Agricultural crimes."
HB1563,465262,"Natural resources matters."
HB1564,465264,"Motorboat registration."
HB1565,465267,Gaming.
HB1566,465268,"Agritourism liability."
HB1567,465271,"Property tax deduction for farm security items."
HB1568,465273,"Real property subject to tax sale."
HB1569,465275,"Land based casinos."
HB1570,465280,"Textbook sales tax holiday."
HB1571,465282,"Automatic and semiautomatic weapons."
HB1572,465283,"Terminate choice scholarship program."
HB1573,469238,"Sewer and storm water fees incurred by tenants."
HB1574,465286,"Credit time for behavior management programs."
HB1575,465288,"Commission for a drug free Indiana."
HB1576,465291,"Veteran's excise tax credit."
HB1577,465292,"Termination of charter school board."
HB1578,465293,"Choice scholarships."
HB1579,465299,"Open container laws."
HB1580,465300,"Property tax deductions and credits."
HB1581,465302,"Vote centers."
HB1582,465304,"Nuisance actions."
HB1583,469224,"Review of administrative rules."
HB1584,469211,"Municipal elections in even-numbered years."
HB1585,469194,"Township and municipal matters."
HB1586,469184,"Lifetime unlimited handgun license fees."
HB1587,469163,"Commercial identification cards from the BMV."
HB1588,469146,"County income taxes."
HB1589,469133,"Ports of Indiana procurement and public works."
HB1590,469119,"PERF and TRF cost of living adjustment."
HB1591,469102,"Medicaid matters."
HB1592,469088,"Vehicle Bill."
HB1593,469077,"Vehicle Bill."
HB1594,469061,"Vehicle Bill."
HB1595,469048,"Vehicle Bill."
HB1596,469029,"Vehicle Bill."
HB1597,469015,"Vehicle Bill."
HB1598,469000,"Vehicle Bill."
HB1599,468987,"Vehicle Bill."
HB1600,468974,"Vehicle Bill."
HB1601,468958,"Vehicle Bill."
HB1602,468944,"Vehicle Bill."
HB1603,468930,"Vehicle Bill."
HB1604,468914,"Vehicle Bill."
HB1605,468902,"Vehicle Bill."
HB1606,468886,"Vehicle Bill."
HB1607,468873,"Vehicle Bill."
HB1608,468858,"Vehicle Bill."
HB1609,468845,"Vehicle Bill."
HB1610,468828,"Vehicle Bill."
HB1611,468814,"Vehicle Bill."
HB1612,468800,"Vehicle Bill."
HB1613,468787,"Vehicle Bill."
HB1614,468771,"Vehicle Bill."
HB1615,468759,"Vehicle Bill."
HR0001,446498,"Honoring Jack Dunkley, volunteer firefighter for 60 years."
HR0002,451209,"Recognizing September as Chiara Malformation Month."
HR0003,478231,"Honoring Loogootee HS basketball team, Class 1A state champions."
HR0004,485194,"Honoring Winchester HS band on winning its second state title."
HR0005,452651,"Probate code study commission to study trust beneficiaries."
HR0006,452625,"Recognizing Brazilian Day at Rose-Hulman Institute of Technology."
HR0007,452596,"Honoring Adam Martin upon becoming an Eagle Scout."
HR0008,458592,"Commemorating Dr. Martin Luther King, Jr. Day."
HR0009,457859,"Commission on developmental disabilities to study emergency placements."
HR0010,457920,"Urging INDOT to erect a memorial honoring State Trooper Scott Patrick."
HR0011,485120,"Celebrating Black History Month."
HR0012,507678,"Honoring Jasper HS Marching Band, Class B state champions."
HR0013,457983,"Recognizing the contributions of the Indiana Sheriffs' Association."
HR0014,458039,"Memorializing Sergeant JaBraun Knox, who was killed in Afghanistan in 2012."
HR0015,470930,"Urging the Governor to declare November as Epilepsy Awareness Month."
HR0016,471186,"Recognizing Deputy Dillon McDaniel for acts of bravery."
HR0017,475861,"Urging Governor to proclaim March as Multiple System Atrophy Awareness Month."
HR0018,492898,"Honoring Jay County HS cheerleading squad, state champions several times."
HR0019,490219,"Honoring Albion Lions Club on its 60th anniversary."
HR0020,490314,"Honoring Harry Vorhis of Indianapolis on his 103rd birthday."
HR0021,492842,"Urging priority of placement for veterans and reservists."
HR0022,492790,"Memorializing Eric von Fuhrmann, professor at University of Southern Indiana."
HR0023,494748,"Honoring Wapahani HS girls volleyball team, Class 2A state champions."
HR0024,494752,"Urging a study of gun violence and associated health effects."
HR0025,511202,"Recognizing the Community Harvest Food Bank of Northeast Indiana, Inc."
HR0026,510868,"Memorializing Timothy McCormick & Cody Medley, EMTs killed in the line of duty."
HR0027,509646,"Honoring Kellie Dippel, Prudential Spirit of Community Award winner."
HR0028,509539,"Honoring Clayton Smith, Prudential Spirit of Community Award winner."
HR0029,509435,"Study committee on topics related to the practice of polysomnography."
HR0030,509326,"Honoring international partners who share goals with Commonwealth of Azerbaijan."
HR0031,509224,"Honoring FFA for its contributions to agricultural education."
HR0032,514464,"Honoring Courtland Cottle, Prudential Spirit of Community Award winner."
HR0033,523051,"Study committee on operation of riding lawn mowers by young children."
HR0034,523108,"Study committee on the use of coal tar pavement products."
HR0035,526636,"Study committee on licensure of nutritionists."
HR0036,526573,"Study committee on the topic of abandoned houses."
HR0037,526509,"Urging INDOT to designate a Purple Heart Trail in the state of Indiana."
HR0038,526447,"Study committee on which time zone Indianapolis should observe."
HR0039,530084,"Honoring Central Indiana Young Marines."
