roll_call_id,sponsor_id,vote
64682,936,1
64682,937,1
64682,938,1
64682,940,1
64682,941,1
64682,942,1
64682,944,1
64682,946,1
64682,948,1
64682,949,1
64682,950,1
64682,951,1
64682,952,1
64682,953,1
64682,954,1
64682,955,1
64682,956,1
64682,957,1
64682,958,1
64682,960,1
64682,961,1
64682,963,1
64682,964,1
64682,965,1
64682,966,1
64682,967,1
64682,969,1
64682,970,1
64682,972,1
64682,973,1
64682,974,1
64682,975,1
64682,976,1
64682,977,1
64682,978,1
64682,979,1
64682,980,1
64682,981,1
64682,984,1
64682,986,1
64682,987,1
64682,988,1
64682,990,1
64682,991,1
64682,992,1
64682,993,1
64682,995,1
64682,996,1
64682,998,1
64682,999,1
64682,1000,1
64682,1001,1
64682,1002,1
64682,1004,1
64682,1005,1
64682,1006,1
64682,1007,1
64682,1008,1
64682,1009,1
64682,1011,1
64682,1012,1
64682,1013,1
64682,1014,1
64682,1015,1
64682,1016,1
64682,1017,1
64682,1018,1
64682,1020,1
64682,1021,1
64682,1022,1
64682,1023,1
64682,1024,1
64682,1025,1
64682,1027,1
64682,1029,1
64682,1032,4
64682,1033,1
64682,1034,1
64682,1038,1
64682,1039,1
64682,1040,1
64682,1042,1
64682,1045,1
64682,1046,1
64682,1047,1
64682,1049,1
64682,1112,1
64682,1113,1
64682,1115,1
64682,1116,1
64682,4407,1
64682,5847,1
64682,9627,1
64682,11224,1
64682,11225,1
64682,11226,1
64682,11227,1
64682,11228,1
64682,11229,1
64682,11230,1
64682,11231,1
64682,11334,1
64682,11595,1
64682,11596,1
64682,11644,1
64682,11645,1
64682,11646,1
64682,11653,1
64682,11929,1
64682,12077,1
64682,12114,1
64682,12175,1
77048,936,1
77048,937,1
77048,938,1
77048,940,1
77048,941,1
77048,942,1
77048,944,2
77048,946,2
77048,948,1
77048,949,2
77048,950,1
77048,951,1
77048,952,1
77048,953,2
77048,954,2
77048,955,1
77048,956,1
77048,957,2
77048,958,2
77048,960,2
77048,961,2
77048,963,1
77048,964,2
77048,965,2
77048,966,2
77048,967,1
77048,969,1
77048,970,1
77048,972,1
77048,973,2
77048,974,1
77048,975,2
77048,976,2
77048,977,1
77048,978,1
77048,979,1
77048,980,1
77048,981,1
77048,984,2
77048,985,2
77048,986,1
77048,987,2
77048,988,2
77048,990,1
77048,991,2
77048,992,2
77048,993,1
77048,995,1
77048,996,1
77048,998,2
77048,999,1
77048,1000,2
77048,1001,1
77048,1002,1
77048,1004,1
77048,1005,1
77048,1006,2
77048,1007,1
77048,1008,1
77048,1009,1
77048,1011,1
77048,1012,1
77048,1013,2
77048,1014,1
77048,1015,1
77048,1016,1
77048,1017,1
77048,1018,2
77048,1020,2
77048,1021,2
77048,1022,1
77048,1023,1
77048,1024,2
77048,1025,2
77048,1027,2
77048,1028,2
77048,1029,2
77048,1032,1
77048,1033,2
77048,1034,2
77048,1035,2
77048,1037,2
77048,1038,2
77048,1039,2
77048,1040,1
77048,1042,2
77048,1043,1
77048,1045,2
77048,1046,2
77048,1047,2
77048,1049,1
77048,1112,1
77048,1113,2
77048,1114,2
77048,1115,2
77048,1116,1
77048,4407,1
77048,5847,1
77048,9627,1
77048,11224,2
77048,11225,2
77048,11226,2
77048,11227,2
77048,11228,2
77048,11229,2
77048,11230,2
77048,11231,2
77048,11334,2
77048,11595,1
77048,11596,2
77048,11644,2
77048,11645,2
77048,11646,2
77048,11653,1
77048,11929,1
77048,12077,1
77048,12114,1
77048,12175,1
103433,936,1
103433,937,1
103433,938,1
103433,940,1
103433,941,1
103433,942,1
103433,944,2
103433,946,2
103433,948,1
103433,949,2
103433,950,1
103433,951,1
103433,952,1
103433,953,2
103433,954,2
103433,955,1
103433,956,2
103433,957,2
103433,958,2
103433,960,2
103433,961,2
103433,963,1
103433,964,2
103433,965,2
103433,966,2
103433,967,1
103433,969,1
103433,970,1
103433,972,1
103433,973,2
103433,974,1
103433,975,2
103433,976,2
103433,977,1
103433,978,1
103433,979,1
103433,980,1
103433,981,1
103433,984,2
103433,985,2
103433,986,2
103433,987,2
103433,988,2
103433,990,1
103433,991,2
103433,992,2
103433,993,1
103433,995,1
103433,996,1
103433,998,2
103433,999,1
103433,1000,2
103433,1001,1
103433,1002,1
103433,1004,1
103433,1005,1
103433,1006,2
103433,1007,1
103433,1008,1
103433,1009,1
103433,1011,1
103433,1012,1
103433,1013,2
103433,1014,1
103433,1015,1
103433,1016,1
103433,1017,2
103433,1018,2
103433,1020,1
103433,1021,2
103433,1022,1
103433,1023,1
103433,1024,2
103433,1025,2
103433,1027,2
103433,1028,2
103433,1029,2
103433,1032,1
103433,1033,2
103433,1034,2
103433,1035,2
103433,1038,2
103433,1039,2
103433,1040,1
103433,1042,2
103433,1043,1
103433,1045,2
103433,1046,2
103433,1047,2
103433,1049,1
103433,1112,2
103433,1113,2
103433,1115,2
103433,1116,1
103433,4407,1
103433,5847,1
103433,9627,1
103433,11224,2
103433,11225,2
103433,11226,2
103433,11227,2
103433,11228,2
103433,11229,2
103433,11230,2
103433,11231,2
103433,11334,2
103433,11595,1
103433,11596,2
103433,11644,1
103433,11645,2
103433,11646,2
103433,11653,1
103433,11929,1
103433,12077,1
103433,12114,1
103433,12175,1
43315,936,1
43315,937,1
43315,938,1
43315,939,2
43315,940,1
43315,941,1
43315,942,1
43315,944,1
43315,946,1
43315,948,1
43315,949,1
43315,950,1
43315,951,1
43315,952,1
43315,953,1
43315,954,1
43315,955,1
43315,956,1
43315,957,1
43315,958,1
43315,960,1
43315,961,1
43315,963,1
43315,964,1
43315,965,1
43315,966,1
43315,967,1
43315,969,1
43315,970,1
43315,972,1
43315,973,1
43315,975,1
43315,976,1
43315,977,1
43315,978,1
43315,979,4
43315,980,1
43315,981,1
43315,984,1
43315,985,1
43315,986,1
43315,987,1
43315,988,1
43315,990,1
43315,991,1
43315,992,1
43315,993,1
43315,995,1
43315,996,1
43315,998,1
43315,999,1
43315,1000,1
43315,1001,1
43315,1002,1
43315,1004,4
43315,1005,1
43315,1006,1
43315,1007,1
43315,1008,1
43315,1009,1
43315,1011,1
43315,1012,1
43315,1013,1
43315,1014,1
43315,1015,1
43315,1017,1
43315,1018,1
43315,1020,1
43315,1021,1
43315,1022,1
43315,1023,1
43315,1025,1
43315,1027,1
43315,1028,1
43315,1029,1
43315,1032,1
43315,1033,1
43315,1034,1
43315,1035,1
43315,1037,1
43315,1038,1
43315,1039,1
43315,1040,1
43315,1042,1
43315,1043,1
43315,1045,1
43315,1046,1
43315,1047,1
43315,1049,1
43315,1112,1
43315,1114,1
43315,1115,1
43315,1116,1
43315,4407,1
43315,5847,1
43315,9627,2
43315,11224,1
43315,11225,2
43315,11226,1
43315,11227,1
43315,11228,1
43315,11229,1
43315,11230,1
43315,11231,1
43315,11334,1
43315,11595,1
43315,11596,1
43315,11644,1
43315,11645,1
