bill_id,date,action
219588,2010-12-28,"Prefiled with Clerk by Rep. Michael W. Tryon"
219588,2011-01-12,"First Reading"
219588,2011-01-12,"Referred to Rules Committee"
219588,2011-01-31,"Added Chief Co-Sponsor Rep. Michael G. Connelly"
219588,2011-02-08,"Assigned to Judiciary I - Civil Law Committee"
219588,2011-03-17,"Rule 19(a) / Re-referred to Rules Committee"
219588,2013-01-08,"Session Sine Die"
219589,2010-12-28,"Prefiled with Clerk by Rep. Michael W. Tryon"
219589,2011-01-12,"First Reading"
219589,2011-01-12,"Referred to Rules Committee"
219589,2011-01-31,"Added Chief Co-Sponsor Rep. Michael G. Connelly"
219589,2011-02-08,"Added Chief Co-Sponsor Rep. Sidney H. Mathias"
219589,2011-02-08,"Assigned to Executive Committee"
219589,2011-02-25,"Added Chief Co-Sponsor Rep. Patricia R. Bellock"
219589,2011-02-25,"Added Chief Co-Sponsor Rep. Jason Barickman"
219589,2011-02-25,"Added Co-Sponsor Rep. John D. Cavaletto"
219589,2011-02-25,"Added Co-Sponsor Rep. Sandra M. Pihos"
219589,2011-02-25,"Added Co-Sponsor Rep. Kay Hatcher"
219589,2011-02-25,"Added Co-Sponsor Rep. Thomas Morrison"
219589,2011-02-25,"Added Co-Sponsor Rep. Sandy Cole"
219589,2011-02-25,"Added Co-Sponsor Rep. Jil Tracy"
219589,2011-02-25,"Added Co-Sponsor Rep. Richard Morthland"
219589,2011-02-25,"Added Co-Sponsor Rep. David Harris"
219589,2011-03-17,"Rule 19(a) / Re-referred to Rules Committee"
219589,2013-01-08,"Session Sine Die"
219590,2010-12-28,"Prefiled with Clerk by Rep. Mike Bost"
219590,2011-01-12,"First Reading"
219590,2011-01-12,"Referred to Rules Committee"
219590,2011-02-08,"Assigned to Agriculture & Conservation Committee"
219590,2011-02-09,"Added Chief Co-Sponsor Rep. Lisa M. Dugan"
219590,2011-02-16,"Added Chief Co-Sponsor Rep. John E. Bradley"
219590,2011-02-22,"Do Pass / Short Debate Agriculture & Conservation Committee; 013-001-000"
219590,2011-02-23,"Placed on Calendar 2nd Reading - Short Debate"
219590,2011-02-24,"Second Reading - Short Debate"
219590,2011-02-24,"Placed on Calendar Order of 3rd Reading - Short Debate"
219590,2011-04-15,"Rule 19(a) / Re-referred to Rules Committee"
219590,2013-01-08,"Session Sine Die"
219591,2010-12-28,"Prefiled with Clerk by Rep. Mike Bost"
219591,2011-01-12,"First Reading"
219591,2011-01-12,"Referred to Rules Committee"
219591,2011-02-08,"Assigned to Agriculture & Conservation Committee"
219591,2011-02-16,"Added Chief Co-Sponsor Rep. John E. Bradley"
219591,2011-02-22,"Do Pass / Short Debate Agriculture & Conservation Committee; 013-001-000"
219591,2011-02-23,"Placed on Calendar 2nd Reading - Short Debate"
219591,2011-02-24,"Second Reading - Short Debate"
219591,2011-02-24,"Placed on Calendar Order of 3rd Reading - Short Debate"
219591,2011-04-15,"Rule 19(a) / Re-referred to Rules Committee"
219591,2013-01-08,"Session Sine Die"
219592,2010-12-28,"Prefiled with Clerk by Rep. Mike Bost"
219592,2011-01-12,"First Reading"
219592,2011-01-12,"Referred to Rules Committee"
219592,2011-02-08,"Assigned to Agriculture & Conservation Committee"
219592,2011-02-22,"Do Pass / Short Debate Agriculture & Conservation Committee; 013-001-000"
219592,2011-02-23,"Placed on Calendar 2nd Reading - Short Debate"
219592,2011-02-24,"Second Reading - Short Debate"
219592,2011-02-24,"Placed on Calendar Order of 3rd Reading - Short Debate"
219592,2011-04-15,"Rule 19(a) / Re-referred to Rules Committee"
219592,2012-01-27,"Added Co-Sponsor Rep. Jerry F. Costello, II"
219592,2013-01-08,"Session Sine Die"
219593,2010-12-28,"Prefiled with Clerk by Rep. John D. Cavaletto"
219593,2011-01-12,"First Reading"
219593,2011-01-12,"Referred to Rules Committee"
219593,2011-02-08,"Assigned to Agriculture & Conservation Committee"
219593,2011-03-03,"House Committee Amendment No. 1 Filed with Clerk by Rep. John D. Cavaletto"
219593,2011-03-03,"House Committee Amendment No. 1 Referred to Rules Committee"
219593,2011-03-07,"House Committee Amendment No. 1 Rules Refers to Agriculture & Conservation Committee"
219593,2011-03-15,"House Committee Amendment No. 1 Adopted in Agriculture & Conservation Committee; by Voice Vote"
219593,2011-03-15,"Do Pass as Amended / Short Debate Agriculture & Conservation Committee; 013-000-000"
219593,2011-03-16,"Placed on Calendar 2nd Reading - Short Debate"
219593,2011-03-17,"Second Reading - Short Debate"
219593,2011-03-17,"Placed on Calendar Order of 3rd Reading - Short Debate"
219593,2011-04-05,"Third Reading - Short Debate - Passed 103-000-000"
219593,2011-04-06,"Arrive in Senate"
219593,2011-04-06,"Placed on Calendar Order of First Reading April 7, 2011"
219593,2011-04-11,"Chief Senate Sponsor Sen. Sue Rezin"
219593,2011-04-12,"First Reading"
219593,2011-04-12,"Referred to Assignments"
219593,2011-04-27,"Assigned to Agriculture and Conservation"
219593,2011-05-04,"Do Pass Agriculture and Conservation; 007-000-000"
219593,2011-05-04,"Placed on Calendar Order of 2nd Reading May 5, 2011"
219593,2011-05-06,"Second Reading"
219593,2011-05-06,"Placed on Calendar Order of 3rd Reading May 10, 2011"
219593,2011-05-12,"Third Reading - Passed; 055-000-000"
219593,2011-05-12,"Passed Both Houses"
219593,2011-06-10,"Sent to the Governor"
219593,2011-06-28,"Governor Approved"
219593,2011-06-28,"Effective Date June 28, 2011"
219593,2011-06-28,"Public Act . . . . . . . . . 97-0019"
219594,2010-12-28,"Prefiled with Clerk by Rep. Ron Stephens"
219594,2011-01-12,"First Reading"
219594,2011-01-12,"Referred to Rules Committee"
219594,2011-02-08,"Assigned to Judiciary I - Civil Law Committee"
219594,2011-02-22,"House Committee Amendment No. 1 Filed with Clerk by Rep. Ron Stephens"
219594,2011-02-22,"House Committee Amendment No. 1 Referred to Rules Committee"
219594,2011-02-22,"House Committee Amendment No. 2 Filed with Clerk by Rep. Ron Stephens"
219594,2011-02-22,"House Committee Amendment No. 2 Referred to Rules Committee"
219594,2011-02-22,"House Committee Amendment No. 1 Rules Refers to Judiciary I - Civil Law Committee"
219594,2011-02-22,"House Committee Amendment No. 2 Rules Refers to Judiciary I - Civil Law Committee"
219594,2011-03-02,"Added Chief Co-Sponsor Rep. Bill Mitchell"
219594,2011-03-02,"Added Chief Co-Sponsor Rep. Mike Bost"
219594,2011-03-02,"Added Chief Co-Sponsor Rep. Adam Brown"
219594,2011-03-02,"Added Chief Co-Sponsor Rep. Dan Reitz"
219594,2011-03-02,"Added Co-Sponsor Rep. David Reis"
219594,2011-03-02,"Added Co-Sponsor Rep. Wayne Rosenthal"
219594,2011-03-02,"Added Co-Sponsor Rep. Jim Watson"
219594,2011-03-02,"Added Co-Sponsor Rep. Pam Roth"
219594,2011-03-02,"Added Co-Sponsor Rep. Norine Hammond"
219594,2011-03-02,"Added Co-Sponsor Rep. Jason Barickman"
219594,2011-03-02,"Added Co-Sponsor Rep. Brandon W. Phelps"
219594,2011-03-02,"Added Co-Sponsor Rep. Dwight Kay"
219594,2011-03-02,"Added Co-Sponsor Rep. Chapin Rose"
219594,2011-03-02,"Added Co-Sponsor Rep. Rich Brauer"
219594,2011-03-02,"House Committee Amendment No. 1 Adopted in Judiciary I - Civil Law Committee; by Voice Vote"
219594,2011-03-02,"House Committee Amendment No. 2 Adopted in Judiciary I - Civil Law Committee; by Voice Vote"
219594,2011-03-02,"Motion Do Pass as Amended - Lost Judiciary I - Civil Law Committee; 005-005-000"
219594,2011-03-02,"Remains in Judiciary I - Civil Law Committee"
219594,2011-03-02,"Added Co-Sponsor Rep. Ed Sullivan, Jr."
219594,2011-03-02,"Added Co-Sponsor Rep. Michael Unes"
219594,2011-03-02,"Added Co-Sponsor Rep. Chad Hays"
219594,2011-03-02,"Added Co-Sponsor Rep. Richard Morthland"
219594,2011-03-02,"Added Co-Sponsor Rep. Thomas Morrison"
219594,2011-03-02,"Added Co-Sponsor Rep. Franco Coladipietro"
219594,2011-03-02,"Added Co-Sponsor Rep. Michael G. Connelly"
219594,2011-03-02,"Added Co-Sponsor Rep. Mark H. Beaubien, Jr."
219594,2011-03-02,"Added Co-Sponsor Rep. Raymond Poe"
219594,2011-03-02,"Added Co-Sponsor Rep. Joe Sosnowski"
219594,2011-03-02,"Added Co-Sponsor Rep. John D. Cavaletto"
219594,2011-03-03,"Added Co-Sponsor Rep. David Harris"
219594,2011-03-03,"Added Co-Sponsor Rep. Roger L. Eddy"
219594,2011-03-03,"Added Co-Sponsor Rep. Randy Ramey, Jr."
219594,2011-03-03,"Added Co-Sponsor Rep. Linda Chapa LaVia"
219594,2011-03-03,"Added Co-Sponsor Rep. Kay Hatcher"
219594,2011-03-03,"Added Co-Sponsor Rep. Thomas Holbrook"
219594,2011-03-03,"Added Co-Sponsor Rep. Daniel V. Beiser"
219594,2011-03-03,"Added Co-Sponsor Rep. Jil Tracy"
219594,2011-03-03,"Added Co-Sponsor Rep. Dan Brady"
219594,2011-03-03,"Added Co-Sponsor Rep. Sandy Cole"
219594,2011-03-03,"Added Co-Sponsor Rep. Jim Durkin"
219594,2011-03-03,"Added Co-Sponsor Rep. Jim Sacia"
219594,2011-03-03,"Added Co-Sponsor Rep. Robert W. Pritchard"
219594,2011-03-08,"Added Co-Sponsor Rep. Mike Fortner"
219594,2011-03-08,"Added Co-Sponsor Rep. David R. Leitch"
219594,2011-03-08,"Added Co-Sponsor Rep. Michael W. Tryon"
219594,2011-03-10,"Added Co-Sponsor Rep. Patrick J. Verschoore"
219594,2011-03-17,"Rule 19(a) / Re-referred to Rules Committee"
219594,2011-04-04,"Added Co-Sponsor Rep. Chris Nybo"
219594,2013-01-08,"Session Sine Die"
219595,2010-12-28,"Prefiled with Clerk by Rep. Randy Ramey, Jr."
219595,2011-01-12,"First Reading"
219595,2011-01-12,"Referred to Rules Committee"
219595,2011-02-08,"Assigned to Agriculture & Conservation Committee"
219595,2011-02-22,"Do Pass / Short Debate Agriculture & Conservation Committee; 013-001-000"
219595,2011-02-23,"Placed on Calendar 2nd Reading - Short Debate"
219595,2011-02-24,"Second Reading - Short Debate"
219595,2011-02-24,"Placed on Calendar Order of 3rd Reading - Short Debate"
219595,2011-04-15,"Rule 19(a) / Re-referred to Rules Committee"
219595,2013-01-08,"Session Sine Die"
219596,2010-12-28,"Prefiled with Clerk by Rep. Jim Sacia"
219596,2011-01-12,"First Reading"
219596,2011-01-12,"Referred to Rules Committee"
219596,2011-02-08,"Added Chief Co-Sponsor Rep. Keith Farnham"
219596,2011-02-08,"Assigned to Revenue & Finance Committee"
219596,2011-02-24,"Added Chief Co-Sponsor Rep. Randy Ramey, Jr."
219596,2011-03-03,"Added Chief Co-Sponsor Rep. Carol A. Sente"
219596,2011-03-03,"Added Chief Co-Sponsor Rep. Jack McGuire"
219596,2011-03-03,"Added Co-Sponsor Rep. Deborah Mell"
219596,2011-03-17,"Rule 19(a) / Re-referred to Rules Committee"
219596,2013-01-08,"Session Sine Die"
219597,2010-12-28,"Prefiled with Clerk by Rep. Jim Sacia"
219597,2011-01-12,"First Reading"
219597,2011-01-12,"Referred to Rules Committee"
219597,2011-02-04,"Added Chief Co-Sponsor Rep. Adam Brown"
219597,2011-02-08,"Assigned to Human Services Committee"
219597,2011-02-17,"Added Chief Co-Sponsor Rep. David Reis"
