sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
3386,"William Beasley",William,M.,Beasley,,Billy,1,D,2,Sen,SD-028
3388,"James Buskey",James,E.,Buskey,,,1,D,1,Rep,HD-099
3405,"Robert Ward",Robert,Cameron,Ward,,,2,R,2,Sen,SD-014
3406,"Craig Ford",Craig,,Ford,,,1,D,1,Rep,HD-028
3415,"Victor Gaston",Victor,,Gaston,,,2,R,1,Rep,HD-100
3420,"Gerald Allen",Gerald,,Allen,,,2,R,2,Sen,SD-021
3426,"Alan Baker",Alan,,Baker,,,2,R,1,Rep,HD-066
3429,"Jim McClendon",Jim,,McClendon,,,2,R,2,Sen,SD-011
3461,"J.T. Waggoner","J. T.",,Waggoner,,Jabo,2,R,2,Sen,SD-016
3462,"Del Marsh",Del,,Marsh,,,2,R,2,Sen,SD-012
3464,"Trip Pittman",Trip,,Pittman,,,2,R,2,Sen,SD-032
3465,"Rodger Smitherman",Rodger,M.,Smitherman,,,1,D,2,Sen,SD-018
3467,"Paul Sanford",Paul,L.,Sanford,,,2,R,2,Sen,SD-007
3469,"Rusty Glover",Rusty,,Glover,,,2,R,2,Sen,SD-034
3470,"Hank Sanders",Hank,,Sanders,,,1,D,2,Sen,SD-023
3472,"Quinton Ross",Quinton,T.,Ross,Jr.,,1,D,2,Sen,SD-026
3479,"Linda Coleman",Linda,,Coleman,,,1,D,2,Sen,SD-020
3480,"Priscilla Dunn",Priscilla,,Dunn,,,1,D,2,Sen,SD-019
3481,"Arthur Orr",Arthur,,Orr,,,2,R,2,Sen,SD-003
3482,"Bobby Singleton",Bobby,,Singleton,,,1,D,2,Sen,SD-024
3490,"Vivian Figures",Vivian,Davis,Figures,,,1,D,2,Sen,SD-033
3491,"Jimmy Holley",Jimmy,W.,Holley,,,2,R,2,Sen,SD-031
3493,"Harri Smith",Harri,Anne,Smith,,,3,I,2,Sen,SD-029
12486,"Terri Collins",Terri,,Collins,,,2,R,1,Rep,HD-008
12492,"Greg Reed",Greg,,Reed,,,2,R,2,Sen,SD-005
12495,"Dick Brewbaker",Dick,L.,Brewbaker,,,2,R,2,Sen,SD-025
12496,"Paul Bussman",Paul,,Bussman,,,2,R,2,Sen,SD-004
12497,"Bill Holtzclaw",Bill,,Holtzclaw,,,2,R,2,Sen,SD-002
12498,"Phil Williams",Phil,,Williams,,,2,R,2,Sen,SD-010
12499,"Clay Scofield",Clay,,Scofield,,,2,R,2,Sen,SD-009
12515,"Gerald Dial",Gerald,,Dial,,,2,R,2,Sen,SD-013
12521,"Thomas Whatley",Thomas,M.,Whatley,,,2,R,2,Sen,SD-027
12541,"Slade Blackwell",Slade,,Blackwell,,,2,R,2,Sen,SD-015
15984,"Bill Hightower",Bill,,Hightower,,,2,R,2,Sen,SD-035
16871,"Greg Albritton",Greg,,Albritton,,,2,R,2,Sen,SD-022
16872,"Clyde Chambliss",Clyde,,Chambliss,Jr.,,2,R,2,Sen,SD-030
16873,"Steve Livingston",Steve,,Livingston,,,2,R,2,Sen,SD-008
16874,"Shay Shelnutt",Shay,,Shelnutt,,,2,R,2,Sen,SD-017
16875,"Tim Melson",Tim,,Melson,,,2,R,2,Sen,
16876,"Larry Stutts",Larry,,Stutts,,,2,R,2,Sen,SD-006
