Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id5497,1546.68603337399,1578.26845404792,411,-31.5824206739364,Brian Bosma,5497,Brian,C.,Bosma,,,1,R,1,Rep,HD-088,2016
id5518,1521.73400675603,1513.54516135813,958,8.18884539789747,Vanessa Summers,5518,Vanessa,J.,Summers,,,0,D,1,Rep,HD-099,2016
id14191,1519.28950827431,1509.99414471355,761,9.29536356076142,Dan Forestal,14191,Dan,,Forestal,,,0,D,1,Rep,HD-100,2016
id14442,1518.27438868924,1508.14645444376,761,10.1279342454859,Justin Moed,14442,Justin,,Moed,,,0,D,1,Rep,HD-097,2016
id5571,1512.86266896584,1510.24420375034,1250,2.61846521550206,Donald Lehe,5571,Donald,J.,Lehe,,Don,1,R,1,Rep,HD-025,2016
id5546,1512.47704958714,1510.09152714608,1248,2.38552244105949,David Wolkins,5546,David,A.,Wolkins,,,1,R,1,Rep,HD-018,2016
id14436,1512.22540335419,1509.35561154812,853,2.86979180607182,Christina Hale,14436,Christina,,Hale,,,0,D,1,Rep,HD-087,2016
id5529,1511.83405526116,1509.90446378549,1188,1.92959147566921,Earl Harris,5529,Earl,L.,Harris,,,0,D,1,Rep,HD-002,2016
id14441,1511.72560909723,1509.29409626226,853,2.43151283496877,Peggy Mayfield,14441,Peggy,,Mayfield,,,1,R,1,Rep,HD-060,2016
id16085,1511.59963496162,1509.40268097812,448,2.19695398350518,Casey Cox,16085,Casey,,Cox,,,1,R,1,Rep,HD-085,2016
id10584,1511.55139220951,1508.12806727017,1248,3.42332493933759,Milo Smith,10584,Milo,,Smith,Jr.,,1,R,1,Rep,HD-059,2016
id16115,1511.31563286882,1509.22999793743,448,2.08563493138263,Holli Sullivan,16115,Holli,,Sullivan,,,1,R,1,Rep,HD-078,2016
id5565,1511.26062170371,1507.83956595575,1166,3.42105574795642,David Frizzell,5565,David,N.,Frizzell,,,1,R,1,Rep,HD-093,2016
id14767,1511.19502293916,1507.64972784241,853,3.54529509674308,Cindy Ziemke,14767,Cindy,Meyer,Ziemke,,,1,R,1,Rep,HD-055,2016
id5624,1511.1674461861,1507.31607948773,853,3.85136669836811,Sue Errington,5624,Sue,E.,Errington,,,0,D,1,Rep,HD-034,2016
id14443,1510.94726969568,1507.59771104477,853,3.34955865090274,Alan Morrison,14443,Alan,,Morrison,,,1,R,1,Rep,HD-042,2016
