Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id17692,2028.17728642337,1865.97385858857,192,162.203427834808,Donna Harris,17692,Donna,J.,Harris,,,0,D,1,Rep,HD-002,2016
id10579,1502.67922582448,1505.13063322857,531,-2.45140740409283,Matthew Ubelhor,10579,Matthew,,Ubelhor,,Matt,1,R,1,Rep,HD-062,2016
id16807,1502.33575157532,1502.21756155134,192,0.118190023981924,Anthony Cook,16807,Anthony,,Cook,,,1,R,1,Rep,,2016
id16530,1502.23855985299,1502.38791926973,192,-0.149359416739344,Micheal Aylesworth,16530,Micheal,,Aylesworth,,Mike,1,R,1,Rep,HD-011,2016
id16175,1502.0390713359,1502.05928764088,192,-0.0202163049825685,Greg Beumer,16175,Greg,,Beumer,,,1,R,1,Rep,HD-033,2016
id16703,1502.0276631851,1502.11185126599,192,-0.0841880808934548,Melanie Wright,16703,Melanie,M.,Wright,,,0,D,1,Rep,HD-035,2016
id16537,1502.00995770035,1501.72722493179,192,0.282732768556571,Curt Nisly,16537,Curt,,Nisly,,,1,R,1,Rep,HD-022,2016
id17750,1501.9326590916,1502.03572502842,192,-0.10306593681571,Randy Lyness,17750,Randy,,Lyness,,,1,R,1,Rep,HD-068,2016
id16801,1501.92994050169,1501.6743073281,192,0.255633173590013,Donna Schaibley,16801,Donna,,Schaibley,,,1,R,1,Rep,,2016
id16538,1501.87067617098,1501.67566877323,192,0.195007397752534,Christopher Judy,16538,Christopher,N.,Judy,,Chris,1,R,1,Rep,HD-083,2016
id10572,1501.78698369051,1504.57969082017,531,-2.79270712965445,Judson McMillin,10572,Judson,G.,McMillin,,Jud,1,R,1,Rep,HD-068,2016
id11394,1501.74656808695,1502.6025716121,723,-0.856003525151891,Timothy Wesco,11394,Timothy,,Wesco,,,1,R,1,Rep,HD-021,2016
id12223,1501.58580646514,1502.5203667354,723,-0.934560270261272,Charlie Brown,12223,Charlie,,Brown,,,0,D,1,Rep,HD-003,2016
