sponsor_id,name
1,"Richard Thompson"
2,"William Anderson"
5,"Tim Armstead"
6,"Bob Ashley"
12,"Larry Border"
16,"Thomas Campbell"
20,"Mitch Carmichael"
22,"Kevin Craig"
25,"John Doyle"
27,"Jeff Eldridge"
31,"Allen Evans"
36,"Nancy Peoples Guthrie"
43,"Richard Iaquinta"
46,"Orphy Klempa"
47,"Steven Kominar"
51,"Virginia Mahan"
53,"Charlene Marshall"
60,"Jim Morgan"
65,"Don Perdue"
70,"Mary Poling"
81,"Kelli Sobonya"
82,"Sharon Spencer"
94,"Ron Walters"
97,"Harry White"
101,"Earl Tomblin"
107,"Truman Chafin"
115,"Mike Hall"
820,"Linda Phillips"
