bill_number,bill_id,title
HR10,563377,"Honoring Salem Institutional Baptist Church in Dallas on the 125th anniversary of its founding."
HR60,563398,"Congratulating Dr. Charles L. Branch, Sr., and Sylvia Lee Boswell Branch on the occasion of their 60th wedding anniversary."
HJR1,562958,"Proposing a constitutional amendment to provide for the transfer of certain general revenue to the economic stabilization fund and to the state highway fund and for the dedication of the revenue transferred to the state highway fund."
HJR2,562959,"Proposing a constitutional amendment limiting to two the number of consecutive terms for which a person may be elected or appointed to hold certain state offices."
HJR3,562960,"Proposing a constitutional amendment providing that a member of the legislature or person holding a statewide elective office automatically vacates office on announcing a candidacy or becoming a candidate for another elective office before December 1 of the last full odd-numbered year of the person's term of office."
SB1,562962,"Relating to the creation and functions of legislative select committees on transportation funding, expenditures, and finance and to the preservation of a sufficient balance in the economic stabilization fund."
SB3,562963,"Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation."
SB4,562964,"Relating to the creation, purpose, implementation, and funding of the County Park Beautification and Improvement Program."
SB5,562965,"Relating to authorizing the issuance of revenue bonds for The University of Texas at Austin."
SB6,562966,"Relating to the limitation on the rate of growth in appropriations from state tax revenues."
SB7,562967,"Relating to the establishment of the Texas Equal Opportunity Scholarship Program."
SB8,562968,"Relating to certain offenses relating to carrying concealed handguns on property owned or leased by a governmental entity; providing a civil penalty."
SB9,562969,"Relating to the use by a school district or district employee of certain existing student curriculum materials developed or provided by a regional education service center."
SB10,562970,"Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education."
SB11,562980,"Relating to authorizing the issuance of revenue bonds for Texas A&M University--San Antonio."
SB12,562981,"Relating to electronic voter registration."
SB13,563072,"Relating to the designation of a segment of Interstate Highway 45 in Montgomery County as the George P. Mitchell Memorial Highway."
SB14,563262,"Relating to the enforcement of state and federal laws governing immigration by certain governmental entities; providing a civil penalty."
SB15,563256,"Relating to authorizing the issuance of revenue bonds to fund capital projects for the Texas Tech University Health Sciences Center at El Paso."
SB16,563265,"Relating to authorizing the issuance of revenue bonds to fund an interdisciplinary research facility at The University of Texas at El Paso."
SB17,563267,"Relating to a pregnant woman's completion of a resource awareness session before performance or inducement of an abortion; providing penalties."
SB18,563396,"Relating to a school choice program for certain students with disabilities."
SB19,563381,"Relating to the number of charters that may be granted for open-enrollment charter schools."
SB20,563391,"Relating to the licensing and regulation of hospitals in this state; increasing the amount of administrative penalties assessed or imposed against certain hospitals."
SB21,563397,"Relating to state savings and government efficiency achieved through a taxpayer savings grant program."
SR1,563380,"Commending Conner Beene for achieving the rank of Eagle Scout."
SR2,563383,"Recognizing Salem Institutional Baptist Church on the occasion of its 125th anniversary."
SR3,563390,"In memory of Martha Lee Frazar Woolf."
SR4,563394,"In memory of Colin Coe."
SR5,563382,"Recognizing the West Veterans Honor Guard for its contributions to the community."
SR6,563384,"Recognizing the Hillsboro Cotton Pickin' Fair and Barbecue Cook-off."
SR7,563386,"In memory of Carmen Sotello Gonzalez."
SR8,563378,"Recognizing the North Side High School Mariachi Espuelas de Plata."
SR9,563379,"In memory of Andres ""Andy"" Muñiz, Jr."
SR10,563395,"Recognizing Samuel E. Jackson, Jr., on the occasion of his retirement."
SR11,563387,"Recognizing Ola V. Allen on the occasion of her 90th birthday."
SR12,563385,"Recognizing Jodie Lee Jiles on the occasion of his retirement."
SR13,563388,"Recognizing the 217th Training Squadron of the Texas Air National Guard."
SR14,563465,"In memory of John Graves."
SR15,563466,"In memory of Karla Diaz Davalos."
SR16,563462,"Welcoming UniverSoul Circus to Texas."
SR17,563464,"Recognizing Teleton USA for its work in the field of children's health care."
SR18,563463,"Recognizing Armando Chapa on the occasion of his retirement."
SJR1,562971,"Proposing a constitutional amendment to provide for the transfer of certain general revenue to the economic stabilization fund and to the state highway fund and for the dedication of the revenue transferred to the state highway fund."
SJR3,562972,"Proposing a constitutional amendment relating to appropriations for the preservation and perpetuation of certain items of historical value; allowing the legislature and state agencies to accept on behalf of the state gifts of items of historical value and contributions to purchase such items."
