Row,id11238,id11242,id11244,id11245,id11257,id11258,id11259,id12121,id12122,id12195,id13719,id13750,id13903,id15989,id15990,id15991,id15999,id16002,id16005,id16006,id16008,id16019,id16108,id16244,id2593,id2599,id2601,id2605,id2606,id2610,id2612,id2613,id2615,id2616,id2619,id2620,id2625,id2627,id2628,id2631,id2633,id2636,id2638,id2639,id2643,id2648,id2649,id2650,id2652,id2654,id2655,id2659,id2660,id2664,id2667,id2669,id2672,id2676,id2677,id2679,id2684,id2691,id2694,id2695,id2700,id2707,id2708,id2709,id2715,id2718,id2721,id2723,id2725,id2726,id2730
id13719,1,0.964285714285714,0.846153846153846,0.807692307692308,1,1,0.791666666666667,0.785714285714286,0.916666666666667,1,1,0.833333333333333,1,0.964285714285714,1,0.821428571428571,0.814814814814815,0.928571428571429,0.925925925925926,0.785714285714286,1,0.928571428571429,1,0.5,0.928571428571429,0.8,1,0.192307692307692,0.928571428571429,0.916666666666667,0.571428571428571,0.833333333333333,1,0.5,0.692307692307692,1,0.904761904761905,1,0.909090909090909,1,1,1,0.892857142857143,1,0.964285714285714,1,1,0.892857142857143,0.892857142857143,1,1,0.642857142857143,0.851851851851852,0.92,1,1,0.678571428571429,0.9,1,1,1,1,1,0.888888888888889,1,0.769230769230769,1,1,1,1,1,1,1,0.846153846153846,1
id13750,0.84,0.8,0.652173913043478,0.695652173913043,0.91304347826087,0.84,0.608695652173913,0.583333333333333,0.9,0.826086956521739,0.833333333333333,1,0.84,0.8,0.91304347826087,0.64,0.708333333333333,0.76,0.916666666666667,0.6,0.84,0.92,1,0.666666666666667,0.76,0.625,0.84,0.434782608695652,0.92,1,0.545454545454545,0.739130434782609,0.9,0.52,0.565217391304348,0.84,0.777777777777778,0.84,0.714285714285714,0.84,0.84,0.833333333333333,0.88,0.91304347826087,0.8,0.84,0.818181818181818,0.8,0.72,0.8,0.826086956521739,0.76,0.666666666666667,0.727272727272727,0.84,0.84,0.88,0.764705882352941,0.84,0.84,0.84,0.833333333333333,0.826086956521739,0.791666666666667,0.826086956521739,0.826086956521739,0.818181818181818,0.84,0.84,1,0.833333333333333,0.84,0.80952380952381,1,0.833333333333333
id13903,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id15989,0.962962962962963,0.931034482758621,0.814814814814815,0.851851851851852,0.962962962962963,0.96551724137931,0.84,0.821428571428571,0.875,0.962962962962963,0.964285714285714,0.8,0.96551724137931,1,0.962962962962963,0.862068965517241,0.821428571428571,0.896551724137931,0.892857142857143,0.758620689655172,0.96551724137931,0.896551724137931,0.875,1,0.896551724137931,0.846153846153846,0.96551724137931,0.222222222222222,0.896551724137931,0.88,0.590909090909091,0.84,0.954545454545455,0.551724137931034,0.666666666666667,0.96551724137931,0.863636363636364,0.96551724137931,0.869565217391304,0.96551724137931,0.962962962962963,0.964285714285714,0.862068965517241,0.962962962962963,0.931034482758621,0.96551724137931,0.961538461538462,0.931034482758621,0.931034482758621,0.954545454545455,0.962962962962963,0.689655172413793,0.821428571428571,0.923076923076923,0.96551724137931,0.96551724137931,0.724137931034483,0.857142857142857,0.962962962962963,0.96551724137931,0.96551724137931,1,0.962962962962963,0.928571428571429,1,0.740740740740741,1,0.96,0.96551724137931,1,0.964285714285714,0.96551724137931,0.96,0.814814814814815,1
id15990,1,0.962962962962963,0.84,0.8,1,1,0.782608695652174,0.769230769230769,0.916666666666667,1,1,0.91304347826087,1,0.962962962962963,1,0.814814814814815,0.807692307692308,0.925925925925926,0.923076923076923,0.777777777777778,1,0.925925925925926,1,0.666666666666667,0.925925925925926,0.791666666666667,1,0.24,0.925925925925926,1,0.6,0.826086956521739,1,0.555555555555556,0.68,1,0.9,1,0.904761904761905,1,1,1,0.888888888888889,1,0.962962962962963,1,1,0.888888888888889,0.888888888888889,1,1,0.703703703703704,0.846153846153846,0.916666666666667,1,1,0.740740740740741,0.904761904761905,1,1,1,1,1,0.884615384615385,1,0.76,1,1,1,1,1,1,1,0.92,1
id15991,0.814814814814815,0.793103448275862,0.814814814814815,0.851851851851852,0.814814814814815,0.827586206896552,0.76,0.678571428571429,0.708333333333333,0.814814814814815,0.821428571428571,0.64,0.827586206896552,0.862068965517241,0.814814814814815,1,0.678571428571429,0.758620689655172,0.75,0.896551724137931,0.827586206896552,0.758620689655172,0.875,1,0.896551724137931,0.846153846153846,0.827586206896552,0.222222222222222,0.758620689655172,0.72,0.590909090909091,0.68,0.772727272727273,0.551724137931034,0.518518518518518,0.827586206896552,0.863636363636364,0.827586206896552,0.869565217391304,0.827586206896552,0.814814814814815,0.821428571428571,0.724137931034483,0.814814814814815,0.793103448275862,0.827586206896552,0.807692307692308,0.793103448275862,0.931034482758621,0.772727272727273,0.888888888888889,0.551724137931034,0.821428571428571,0.769230769230769,0.827586206896552,0.827586206896552,0.586206896551724,0.761904761904762,0.814814814814815,0.827586206896552,0.827586206896552,0.857142857142857,0.888888888888889,0.785714285714286,0.851851851851852,0.740740740740741,0.846153846153846,0.8,0.827586206896552,1,0.821428571428571,0.827586206896552,0.8,0.666666666666667,0.846153846153846
id15999,0.884615384615385,0.785714285714286,0.730769230769231,0.807692307692308,0.807692307692308,0.821428571428571,0.791666666666667,0.851851851851852,0.695652173913043,0.807692307692308,0.814814814814815,0.708333333333333,0.821428571428571,0.821428571428571,0.807692307692308,0.678571428571429,1,0.75,0.740740740740741,0.607142857142857,0.821428571428571,0.75,0.857142857142857,1,0.75,0.72,0.821428571428571,0.407407407407407,0.75,0.791666666666667,0.428571428571429,0.96,0.952380952380952,0.642857142857143,0.653846153846154,0.821428571428571,0.761904761904762,0.821428571428571,0.681818181818182,0.821428571428571,0.884615384615385,0.851851851851852,0.714285714285714,0.807692307692308,0.785714285714286,0.821428571428571,0.8,0.892857142857143,0.75,0.857142857142857,0.807692307692308,0.642857142857143,0.666666666666667,0.769230769230769,0.821428571428571,0.821428571428571,0.678571428571429,0.65,0.884615384615385,0.821428571428571,0.821428571428571,0.821428571428571,0.807692307692308,0.888888888888889,0.814814814814815,0.730769230769231,0.884615384615385,0.875,0.821428571428571,1,0.814814814814815,0.821428571428571,0.791666666666667,0.730769230769231,0.884615384615385
id16002,0.925925925925926,0.896551724137931,0.777777777777778,0.740740740740741,0.925925925925926,0.931034482758621,0.72,0.785714285714286,0.833333333333333,0.962962962962963,0.928571428571429,0.76,0.931034482758621,0.896551724137931,0.925925925925926,0.758620689655172,0.75,1,0.857142857142857,0.724137931034483,0.931034482758621,0.862068965517241,0.75,0.666666666666667,0.862068965517241,0.730769230769231,0.931034482758621,0.259259259259259,0.862068965517241,0.84,0.5,0.76,0.909090909090909,0.448275862068966,0.777777777777778,0.931034482758621,0.863636363636364,0.931034482758621,0.826086956521739,0.931034482758621,0.925925925925926,0.928571428571429,0.827586206896552,0.925925925925926,0.96551724137931,0.931034482758621,0.923076923076923,0.827586206896552,0.827586206896552,0.909090909090909,0.925925925925926,0.586206896551724,0.785714285714286,0.846153846153846,0.931034482758621,0.931034482758621,0.620689655172414,0.80952380952381,0.925925925925926,0.931034482758621,0.931034482758621,0.928571428571429,0.925925925925926,0.821428571428571,0.962962962962963,0.703703703703704,0.923076923076923,0.92,0.931034482758621,1,0.928571428571429,0.931034482758621,0.92,0.777777777777778,0.923076923076923
id16005,0.923076923076923,0.892857142857143,0.769230769230769,0.730769230769231,1,0.928571428571429,0.708333333333333,0.740740740740741,0.91304347826087,0.923076923076923,0.925925925925926,0.916666666666667,0.928571428571429,0.892857142857143,0.923076923076923,0.75,0.740740740740741,0.857142857142857,1,0.714285714285714,0.928571428571429,1,1,0.5,0.857142857142857,0.72,0.928571428571429,0.307692307692308,1,0.916666666666667,0.476190476190476,0.75,1,0.464285714285714,0.692307692307692,0.928571428571429,0.904761904761905,0.928571428571429,0.818181818181818,0.928571428571429,0.923076923076923,0.925925925925926,0.964285714285714,1,0.892857142857143,0.928571428571429,0.92,0.821428571428571,0.821428571428571,0.904761904761905,0.923076923076923,0.571428571428571,0.777777777777778,0.84,0.928571428571429,0.928571428571429,0.75,0.80952380952381,0.923076923076923,0.928571428571429,0.928571428571429,0.925925925925926,0.923076923076923,0.814814814814815,0.923076923076923,0.846153846153846,0.92,0.916666666666667,0.928571428571429,1,0.925925925925926,0.928571428571429,0.916666666666667,0.923076923076923,0.92
id16006,0.777777777777778,0.758620689655172,0.777777777777778,0.740740740740741,0.777777777777778,0.793103448275862,0.64,0.571428571428571,0.666666666666667,0.777777777777778,0.785714285714286,0.6,0.793103448275862,0.758620689655172,0.777777777777778,0.896551724137931,0.607142857142857,0.724137931034483,0.714285714285714,1,0.793103448275862,0.724137931034483,1,0.666666666666667,0.862068965517241,0.884615384615385,0.793103448275862,0.296296296296296,0.724137931034483,0.68,0.454545454545455,0.6,0.727272727272727,0.586206896551724,0.481481481481481,0.793103448275862,0.818181818181818,0.793103448275862,0.91304347826087,0.793103448275862,0.777777777777778,0.785714285714286,0.689655172413793,0.777777777777778,0.758620689655172,0.793103448275862,0.769230769230769,0.689655172413793,0.827586206896552,0.727272727272727,0.851851851851852,0.586206896551724,0.928571428571429,0.846153846153846,0.793103448275862,0.793103448275862,0.620689655172414,0.80952380952381,0.777777777777778,0.793103448275862,0.793103448275862,0.785714285714286,0.851851851851852,0.678571428571429,0.777777777777778,0.777777777777778,0.769230769230769,0.76,0.793103448275862,1,0.785714285714286,0.793103448275862,0.84,0.62962962962963,0.769230769230769
id16008,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id16019,0.925925925925926,0.896551724137931,0.777777777777778,0.740740740740741,1,0.931034482758621,0.72,0.714285714285714,0.916666666666667,0.925925925925926,0.928571428571429,0.92,0.931034482758621,0.896551724137931,0.925925925925926,0.758620689655172,0.75,0.862068965517241,1,0.724137931034483,0.931034482758621,1,1,0.666666666666667,0.862068965517241,0.730769230769231,0.931034482758621,0.296296296296296,1,0.92,0.454545454545455,0.76,1,0.448275862068966,0.703703703703704,0.931034482758621,0.909090909090909,0.931034482758621,0.826086956521739,0.931034482758621,0.925925925925926,0.928571428571429,0.96551724137931,1,0.896551724137931,0.931034482758621,0.923076923076923,0.827586206896552,0.827586206896552,0.909090909090909,0.925925925925926,0.586206896551724,0.785714285714286,0.846153846153846,0.931034482758621,0.931034482758621,0.758620689655172,0.80952380952381,0.925925925925926,0.931034482758621,0.931034482758621,0.928571428571429,0.925925925925926,0.821428571428571,0.925925925925926,0.851851851851852,0.923076923076923,0.92,0.931034482758621,1,0.928571428571429,0.931034482758621,0.92,0.925925925925926,0.923076923076923
id16108,1,0.875,1,0.875,1,1,0.875,0.428571428571429,1,1,1,1,1,0.875,1,0.875,0.857142857142857,0.75,1,1,1,1,1,0.666666666666667,1,0.857142857142857,1,0.333333333333333,1,1,0.333333333333333,1,1,0.5,0.625,1,1,1,1,1,1,1,1,1,0.875,1,1,0.875,0.875,1,1,0.75,1,1,1,1,0.875,1,1,1,1,1,1,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
id16244,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,1,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.333333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0.666666666666667,1,0.5,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,1,0.666666666666667,0.666666666666667,NaN,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1
id2593,0.925925925925926,0.896551724137931,0.925925925925926,0.888888888888889,0.925925925925926,0.931034482758621,0.72,0.714285714285714,0.833333333333333,0.925925925925926,0.928571428571429,0.76,0.931034482758621,0.896551724137931,0.925925925925926,0.896551724137931,0.75,0.862068965517241,0.857142857142857,0.862068965517241,0.931034482758621,0.862068965517241,1,0.666666666666667,1,0.884615384615385,0.931034482758621,0.296296296296296,0.862068965517241,0.84,0.454545454545455,0.76,0.909090909090909,0.586206896551724,0.62962962962963,0.931034482758621,1,0.931034482758621,1,0.931034482758621,0.925925925925926,0.928571428571429,0.827586206896552,0.925925925925926,0.896551724137931,0.931034482758621,0.923076923076923,0.827586206896552,0.96551724137931,0.909090909090909,0.925925925925926,0.586206896551724,0.928571428571429,0.846153846153846,0.931034482758621,0.931034482758621,0.620689655172414,0.904761904761905,0.925925925925926,0.931034482758621,0.931034482758621,0.928571428571429,1,0.821428571428571,0.925925925925926,0.851851851851852,0.923076923076923,0.92,0.931034482758621,1,0.928571428571429,0.931034482758621,0.92,0.777777777777778,0.923076923076923
id2599,0.807692307692308,0.807692307692308,0.791666666666667,0.916666666666667,0.791666666666667,0.807692307692308,0.636363636363636,0.64,0.666666666666667,0.791666666666667,0.8,0.625,0.807692307692308,0.846153846153846,0.791666666666667,0.846153846153846,0.72,0.730769230769231,0.72,0.884615384615385,0.807692307692308,0.730769230769231,0.857142857142857,1,0.884615384615385,1,0.807692307692308,0.416666666666667,0.730769230769231,0.681818181818182,0.409090909090909,0.727272727272727,0.761904761904762,0.769230769230769,0.5,0.807692307692308,0.842105263157895,0.807692307692308,0.95,0.807692307692308,0.807692307692308,0.8,0.692307692307692,0.791666666666667,0.769230769230769,0.807692307692308,0.782608695652174,0.846153846153846,0.923076923076923,0.736842105263158,0.791666666666667,0.769230769230769,0.961538461538462,0.91304347826087,0.807692307692308,0.807692307692308,0.769230769230769,0.833333333333333,0.807692307692308,0.807692307692308,0.807692307692308,0.84,0.875,0.84,0.833333333333333,0.875,0.826086956521739,0.791666666666667,0.807692307692308,1,0.8,0.807692307692308,0.863636363636364,0.625,0.84
id2601,1,0.96551724137931,0.851851851851852,0.814814814814815,1,1,0.8,0.785714285714286,0.916666666666667,1,1,0.84,1,0.96551724137931,1,0.827586206896552,0.821428571428571,0.931034482758621,0.928571428571429,0.793103448275862,1,0.931034482758621,1,0.666666666666667,0.931034482758621,0.807692307692308,1,0.222222222222222,0.931034482758621,0.92,0.545454545454545,0.84,1,0.517241379310345,0.703703703703704,1,0.909090909090909,1,0.91304347826087,1,1,1,0.896551724137931,1,0.96551724137931,1,1,0.896551724137931,0.896551724137931,1,1,0.655172413793103,0.857142857142857,0.923076923076923,1,1,0.689655172413793,0.904761904761905,1,1,1,1,1,0.892857142857143,1,0.777777777777778,1,1,1,1,1,1,1,0.851851851851852,1
id2605,0.24,0.259259259259259,0.4,0.4,0.24,0.222222222222222,0.173913043478261,0.384615384615385,0.318181818181818,0.192307692307692,0.192307692307692,0.434782608695652,0.222222222222222,0.222222222222222,0.24,0.222222222222222,0.407407407407407,0.259259259259259,0.307692307692308,0.296296296296296,0.222222222222222,0.296296296296296,0.333333333333333,0.5,0.296296296296296,0.416666666666667,0.222222222222222,1,0.296296296296296,0.347826086956522,0.142857142857143,0.375,0.3,0.62962962962963,0.52,0.222222222222222,0.285714285714286,0.222222222222222,0.380952380952381,0.222222222222222,0.24,0.230769230769231,0.333333333333333,0.24,0.222222222222222,0.222222222222222,0.208333333333333,0.296296296296296,0.296296296296296,0.15,0.16,0.555555555555556,0.384615384615385,0.32,0.222222222222222,0.222222222222222,0.518518518518518,0.368421052631579,0.24,0.222222222222222,0.222222222222222,0.222222222222222,0.24,0.269230769230769,0.222222222222222,0.48,0.24,0.260869565217391,0.222222222222222,1,0.192307692307692,0.222222222222222,0.260869565217391,0.4,0.24
id2606,0.925925925925926,0.896551724137931,0.777777777777778,0.740740740740741,1,0.931034482758621,0.72,0.714285714285714,0.916666666666667,0.925925925925926,0.928571428571429,0.92,0.931034482758621,0.896551724137931,0.925925925925926,0.758620689655172,0.75,0.862068965517241,1,0.724137931034483,0.931034482758621,1,1,0.666666666666667,0.862068965517241,0.730769230769231,0.931034482758621,0.296296296296296,1,0.92,0.454545454545455,0.76,1,0.448275862068966,0.703703703703704,0.931034482758621,0.909090909090909,0.931034482758621,0.826086956521739,0.931034482758621,0.925925925925926,0.928571428571429,0.96551724137931,1,0.896551724137931,0.931034482758621,0.923076923076923,0.827586206896552,0.827586206896552,0.909090909090909,0.925925925925926,0.586206896551724,0.785714285714286,0.846153846153846,0.931034482758621,0.931034482758621,0.758620689655172,0.80952380952381,0.925925925925926,0.931034482758621,0.931034482758621,0.928571428571429,0.925925925925926,0.821428571428571,0.925925925925926,0.851851851851852,0.923076923076923,0.92,0.931034482758621,1,0.928571428571429,0.931034482758621,0.92,0.925925925925926,0.923076923076923
