Row,id11239,id11241,id11249,id11251,id11255,id11256,id15988,id15993,id15995,id15996,id16000,id16004,id16007,id16009,id16018,id2602,id2604,id2607,id2621,id2622,id2624,id2629,id2641,id2642,id2647,id2657,id2663,id2673,id2681,id2690,id2692,id2701,id2712,id2713,id2716,id2728,id2736
id16004,0.8,0.652173913043478,0.75,0.689655172413793,0.931034482758621,0.818181818181818,0.931034482758621,0.724137931034483,0.689655172413793,0.862068965517241,0.551724137931034,1,0.75,0.862068965517241,0.866666666666667,0.565217391304348,0.64,0.68,0.758620689655172,0.793103448275862,0.655172413793103,0.655172413793103,0.857142857142857,0.857142857142857,0.846153846153846,0.642857142857143,0.777777777777778,0.909090909090909,0.517241379310345,0.931034482758621,0.740740740740741,0.724137931034483,0.931034482758621,0.5,0.586206896551724,0.821428571428571,0.555555555555556
id16007,0.75,0.681818181818182,0.642857142857143,0.714285714285714,0.821428571428571,0.863636363636364,0.821428571428571,0.75,0.607142857142857,0.892857142857143,0.571428571428571,0.75,1,0.892857142857143,0.866666666666667,0.5,0.75,0.75,0.785714285714286,0.821428571428571,0.678571428571429,0.75,0.888888888888889,0.888888888888889,0.96,0.518518518518518,0.807692307692308,0.761904761904762,0.678571428571429,0.821428571428571,0.615384615384615,0.75,0.821428571428571,0.6,0.678571428571429,0.851851851851852,0.518518518518518
id16009,0.8,0.826086956521739,0.75,0.827586206896552,0.931034482758621,0.909090909090909,0.931034482758621,0.862068965517241,0.689655172413793,1,0.689655172413793,0.862068965517241,0.892857142857143,1,1,0.478260869565217,0.8,0.84,0.896551724137931,0.931034482758621,0.793103448275862,0.793103448275862,1,1,1,0.642857142857143,0.925925925925926,0.818181818181818,0.655172413793103,0.931034482758621,0.740740740740741,0.862068965517241,0.931034482758621,0.653846153846154,0.724137931034483,0.964285714285714,0.555555555555556
id16018,0.933333333333333,0.692307692307692,0.666666666666667,0.866666666666667,1,0.909090909090909,0.866666666666667,0.866666666666667,0.733333333333333,1,0.733333333333333,0.866666666666667,0.866666666666667,1,1,0.454545454545455,0.846153846153846,1,0.866666666666667,1,0.666666666666667,0.866666666666667,1,1,1,0.6,0.846153846153846,0.866666666666667,0.733333333333333,1,0.846153846153846,1,1,0.538461538461538,0.866666666666667,1,0.6
id2602,0.578947368421053,0.352941176470588,0.454545454545455,0.521739130434783,0.478260869565217,0.5,0.565217391304348,0.478260869565217,0.521739130434783,0.478260869565217,0.695652173913043,0.565217391304348,0.5,0.478260869565217,0.454545454545455,1,0.571428571428571,0.578947368421053,0.434782608695652,0.565217391304348,0.304347826086957,0.739130434782609,0.478260869565217,0.454545454545455,0.478260869565217,0.545454545454545,0.523809523809524,0.666666666666667,0.565217391304348,0.478260869565217,0.782608695652174,0.652173913043478,0.478260869565217,0.409090909090909,0.652173913043478,0.521739130434783,0.80952380952381
id2604,0.571428571428571,0.736842105263158,0.666666666666667,0.76,0.72,0.611111111111111,0.72,0.64,0.6,0.8,0.76,0.64,0.75,0.8,0.846153846153846,0.571428571428571,1,0.782608695652174,0.68,0.72,0.56,0.88,0.791666666666667,0.791666666666667,0.791666666666667,0.833333333333333,0.869565217391304,0.65,0.64,0.72,0.652173913043478,0.8,0.72,0.791666666666667,0.64,0.75,0.608695652173913
id2607,0.695652173913043,0.736842105263158,0.583333333333333,0.88,0.76,0.722222222222222,0.76,0.76,0.8,0.84,0.8,0.68,0.75,0.84,1,0.578947368421053,0.782608695652174,1,0.8,0.84,0.68,0.84,0.833333333333333,0.833333333333333,0.818181818181818,0.666666666666667,0.739130434782609,0.8,0.76,0.76,0.869565217391304,0.92,0.76,0.590909090909091,0.84,0.875,0.695652173913043
id2621,0.76,0.91304347826087,0.785714285714286,0.793103448275862,0.827586206896552,0.863636363636364,0.827586206896552,0.896551724137931,0.655172413793103,0.896551724137931,0.793103448275862,0.758620689655172,0.785714285714286,0.896551724137931,0.866666666666667,0.434782608695652,0.68,0.8,1,0.827586206896552,0.896551724137931,0.758620689655172,0.892857142857143,0.892857142857143,0.884615384615385,0.535714285714286,0.888888888888889,0.772727272727273,0.758620689655172,0.827586206896552,0.703703703703704,0.758620689655172,0.827586206896552,0.692307692307692,0.827586206896552,0.928571428571429,0.518518518518518
id2622,0.8,0.739130434782609,0.678571428571429,0.758620689655172,0.862068965517241,0.818181818181818,0.862068965517241,0.931034482758621,0.620689655172414,0.931034482758621,0.758620689655172,0.793103448275862,0.821428571428571,0.931034482758621,1,0.565217391304348,0.72,0.84,0.827586206896552,1,0.724137931034483,0.724137931034483,0.928571428571429,0.928571428571429,0.923076923076923,0.571428571428571,0.851851851851852,0.727272727272727,0.724137931034483,0.862068965517241,0.814814814814815,0.931034482758621,0.862068965517241,0.576923076923077,0.793103448275862,0.892857142857143,0.62962962962963
id2624,0.64,0.956521739130435,0.678571428571429,0.827586206896552,0.724137931034483,0.727272727272727,0.724137931034483,0.793103448275862,0.689655172413793,0.793103448275862,0.689655172413793,0.655172413793103,0.678571428571429,0.793103448275862,0.666666666666667,0.304347826086957,0.56,0.68,0.896551724137931,0.724137931034483,1,0.655172413793103,0.785714285714286,0.785714285714286,0.769230769230769,0.571428571428571,0.777777777777778,0.636363636363636,0.655172413793103,0.724137931034483,0.592592592592593,0.655172413793103,0.724137931034483,0.730769230769231,0.724137931034483,0.821428571428571,0.555555555555556
id2629,0.72,0.782608695652174,0.678571428571429,0.827586206896552,0.724137931034483,0.727272727272727,0.724137931034483,0.655172413793103,0.689655172413793,0.793103448275862,0.827586206896552,0.655172413793103,0.75,0.793103448275862,0.866666666666667,0.739130434782609,0.88,0.84,0.758620689655172,0.724137931034483,0.655172413793103,1,0.785714285714286,0.785714285714286,0.769230769230769,0.714285714285714,0.851851851851852,0.818181818181818,0.655172413793103,0.724137931034483,0.740740740740741,0.793103448275862,0.724137931034483,0.730769230769231,0.793103448275862,0.821428571428571,0.777777777777778
id2641,0.833333333333333,0.818181818181818,0.740740740740741,0.821428571428571,0.928571428571429,0.952380952380952,0.928571428571429,0.857142857142857,0.678571428571429,1,0.678571428571429,0.857142857142857,0.888888888888889,1,1,0.478260869565217,0.791666666666667,0.833333333333333,0.892857142857143,0.928571428571429,0.785714285714286,0.785714285714286,1,1,1,0.62962962962963,0.923076923076923,0.80952380952381,0.642857142857143,0.928571428571429,0.740740740740741,0.857142857142857,0.928571428571429,0.64,0.714285714285714,0.962962962962963,0.538461538461538
id2642,0.791666666666667,0.826086956521739,0.740740740740741,0.821428571428571,0.928571428571429,0.904761904761905,0.928571428571429,0.857142857142857,0.714285714285714,1,0.678571428571429,0.857142857142857,0.888888888888889,1,1,0.454545454545455,0.791666666666667,0.833333333333333,0.892857142857143,0.928571428571429,0.785714285714286,0.785714285714286,1,1,1,0.62962962962963,0.923076923076923,0.818181818181818,0.642857142857143,0.928571428571429,0.730769230769231,0.857142857142857,0.928571428571429,0.68,0.714285714285714,0.962962962962963,0.555555555555556
id2647,0.818181818181818,0.8,0.72,0.807692307692308,0.923076923076923,0.947368421052632,0.923076923076923,0.846153846153846,0.653846153846154,1,0.653846153846154,0.846153846153846,0.96,1,1,0.478260869565217,0.791666666666667,0.818181818181818,0.884615384615385,0.923076923076923,0.769230769230769,0.769230769230769,1,1,1,0.6,0.916666666666667,0.789473684210526,0.692307692307692,0.923076923076923,0.72,0.846153846153846,0.923076923076923,0.64,0.692307692307692,0.96,0.5
id2657,0.4,0.727272727272727,0.518518518518518,0.75,0.571428571428571,0.428571428571429,0.714285714285714,0.5,0.75,0.642857142857143,0.607142857142857,0.642857142857143,0.518518518518518,0.642857142857143,0.6,0.545454545454545,0.833333333333333,0.666666666666667,0.535714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.62962962962963,0.62962962962963,0.6,1,0.692307692307692,0.714285714285714,0.428571428571429,0.571428571428571,0.653846153846154,0.642857142857143,0.571428571428571,0.730769230769231,0.5,0.592592592592593,0.769230769230769
id2663,0.695652173913043,0.904761904761905,0.884615384615385,0.740740740740741,0.851851851851852,0.818181818181818,0.851851851851852,0.851851851851852,0.592592592592593,0.925925925925926,0.814814814814815,0.777777777777778,0.807692307692308,0.925925925925926,0.846153846153846,0.523809523809524,0.869565217391304,0.739130434782609,0.888888888888889,0.851851851851852,0.777777777777778,0.851851851851852,0.923076923076923,0.923076923076923,0.916666666666667,0.692307692307692,1,0.7,0.62962962962963,0.851851851851852,0.64,0.777777777777778,0.851851851851852,0.791666666666667,0.703703703703704,0.884615384615385,0.6
id2673,0.833333333333333,0.631578947368421,0.571428571428571,0.772727272727273,0.818181818181818,0.764705882352941,0.909090909090909,0.636363636363636,0.818181818181818,0.818181818181818,0.590909090909091,0.909090909090909,0.761904761904762,0.818181818181818,0.866666666666667,0.666666666666667,0.65,0.8,0.772727272727273,0.727272727272727,0.636363636363636,0.818181818181818,0.80952380952381,0.818181818181818,0.789473684210526,0.714285714285714,0.7,1,0.545454545454545,0.818181818181818,0.85,0.727272727272727,0.818181818181818,0.473684210526316,0.727272727272727,0.857142857142857,0.714285714285714
id2681,0.6,0.695652173913043,0.535714285714286,0.689655172413793,0.586206896551724,0.545454545454545,0.586206896551724,0.793103448275862,0.551724137931034,0.655172413793103,0.827586206896552,0.517241379310345,0.678571428571429,0.655172413793103,0.733333333333333,0.565217391304348,0.64,0.76,0.758620689655172,0.724137931034483,0.655172413793103,0.655172413793103,0.642857142857143,0.642857142857143,0.692307692307692,0.428571428571429,0.62962962962963,0.545454545454545,1,0.586206896551724,0.740740740740741,0.793103448275862,0.586206896551724,0.653846153846154,0.862068965517241,0.678571428571429,0.555555555555556
id2690,0.88,0.739130434782609,0.821428571428571,0.758620689655172,1,0.909090909090909,0.862068965517241,0.793103448275862,0.620689655172414,0.931034482758621,0.620689655172414,0.931034482758621,0.821428571428571,0.931034482758621,1,0.478260869565217,0.72,0.76,0.827586206896552,0.862068965517241,0.724137931034483,0.724137931034483,0.928571428571429,0.928571428571429,0.923076923076923,0.571428571428571,0.851851851851852,0.818181818181818,0.586206896551724,1,0.666666666666667,0.793103448275862,1,0.576923076923077,0.655172413793103,0.892857142857143,0.481481481481481
id2692,0.695652173913043,0.619047619047619,0.5,0.777777777777778,0.666666666666667,0.6,0.814814814814815,0.740740740740741,0.777777777777778,0.740740740740741,0.777777777777778,0.740740740740741,0.615384615384615,0.740740740740741,0.846153846153846,0.782608695652174,0.652173913043478,0.869565217391304,0.703703703703704,0.814814814814815,0.592592592592593,0.740740740740741,0.740740740740741,0.730769230769231,0.72,0.653846153846154,0.64,0.85,0.740740740740741,0.666666666666667,1,0.888888888888889,0.666666666666667,0.5,0.814814814814815,0.777777777777778,0.8
id2701,0.72,0.739130434782609,0.607142857142857,0.827586206896552,0.793103448275862,0.727272727272727,0.793103448275862,0.862068965517241,0.689655172413793,0.862068965517241,0.827586206896552,0.724137931034483,0.75,0.862068965517241,1,0.652173913043478,0.8,0.92,0.758620689655172,0.931034482758621,0.655172413793103,0.793103448275862,0.857142857142857,0.857142857142857,0.846153846153846,0.642857142857143,0.777777777777778,0.727272727272727,0.793103448275862,0.793103448275862,0.888888888888889,1,0.793103448275862,0.653846153846154,0.862068965517241,0.821428571428571,0.703703703703704
id2712,0.88,0.739130434782609,0.821428571428571,0.758620689655172,1,0.909090909090909,0.862068965517241,0.793103448275862,0.620689655172414,0.931034482758621,0.620689655172414,0.931034482758621,0.821428571428571,0.931034482758621,1,0.478260869565217,0.72,0.76,0.827586206896552,0.862068965517241,0.724137931034483,0.724137931034483,0.928571428571429,0.928571428571429,0.923076923076923,0.571428571428571,0.851851851851852,0.818181818181818,0.586206896551724,1,0.666666666666667,0.793103448275862,1,0.576923076923077,0.655172413793103,0.892857142857143,0.481481481481481
id2713,0.391304347826087,1,0.68,0.769230769230769,0.576923076923077,0.526315789473684,0.576923076923077,0.653846153846154,0.692307692307692,0.653846153846154,0.769230769230769,0.5,0.6,0.653846153846154,0.538461538461538,0.409090909090909,0.791666666666667,0.590909090909091,0.692307692307692,0.576923076923077,0.730769230769231,0.730769230769231,0.64,0.68,0.64,0.730769230769231,0.791666666666667,0.473684210526316,0.653846153846154,0.576923076923077,0.5,0.653846153846154,0.576923076923077,1,0.653846153846154,0.6,0.666666666666667
id2716,0.72,0.782608695652174,0.607142857142857,0.758620689655172,0.655172413793103,0.727272727272727,0.655172413793103,0.862068965517241,0.620689655172414,0.724137931034483,0.896551724137931,0.586206896551724,0.678571428571429,0.724137931034483,0.866666666666667,0.652173913043478,0.64,0.84,0.827586206896552,0.793103448275862,0.724137931034483,0.793103448275862,0.714285714285714,0.714285714285714,0.692307692307692,0.5,0.703703703703704,0.727272727272727,0.862068965517241,0.655172413793103,0.814814814814815,0.862068965517241,0.655172413793103,0.653846153846154,1,0.75,0.703703703703704
id2728,0.833333333333333,0.818181818181818,0.740740740740741,0.857142857142857,0.892857142857143,0.857142857142857,0.892857142857143,0.821428571428571,0.714285714285714,0.964285714285714,0.714285714285714,0.821428571428571,0.851851851851852,0.964285714285714,1,0.521739130434783,0.75,0.875,0.928571428571429,0.892857142857143,0.821428571428571,0.821428571428571,0.962962962962963,0.962962962962963,0.96,0.592592592592593,0.884615384615385,0.857142857142857,0.678571428571429,0.892857142857143,0.777777777777778,0.821428571428571,0.892857142857143,0.6,0.75,1,0.576923076923077
id2736,0.521739130434783,0.681818181818182,0.444444444444444,0.740740740740741,0.481481481481481,0.428571428571429,0.62962962962963,0.555555555555556,0.814814814814815,0.555555555555556,0.740740740740741,0.555555555555556,0.518518518518518,0.555555555555556,0.6,0.80952380952381,0.608695652173913,0.695652173913043,0.518518518518518,0.62962962962963,0.555555555555556,0.777777777777778,0.538461538461538,0.555555555555556,0.5,0.769230769230769,0.6,0.714285714285714,0.555555555555556,0.481481481481481,0.8,0.703703703703704,0.481481481481481,0.666666666666667,0.703703703703704,0.576923076923077,1
