Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id15363,1548.51270621217,1533.26131060748,126000,29.8345627115241,Nikiya Harris Dodd,15363,Nikiya,Q.,Harris Dodd,,,0,D,2,Sen,SD-006,2015
id15103,1424.13671802916,1347.47144055476,219000,89.7575925978128,Richard Gudex,15103,Richard,,Gudex,,Rick,1,R,2,Sen,SD-018,2015
id13127,1530.42496258152,1533.46193681613,124000,0.317424426500793,Duey Stroebel,13127,Duey,,Stroebel,,,1,R,2,Sen,HD-060,2015
id12308,1530.492730975,1533.33574606564,124000,5.08138916901544,Janis Ringhand,12308,Janis,,Ringhand,,,0,D,2,Sen,SD-015,2015
id12306,1530.37928711979,1533.52021972045,124000,-0.443252642540301,Janet Bewley,12306,Janet,T.,Bewley,,,0,D,2,Sen,SD-025,2015
id12304,1537.07815579201,1535.75933215268,238000,10.0275919922587,Christopher Larson,12304,Christopher,,Larson,,,0,D,2,Sen,SD-007,2015
id12301,1498.02629201647,1531.1718896059,219000,-26.6186856195322,Thomas Tiffany,12301,Thomas,,Tiffany,,,1,R,2,Sen,SD-012,2015
id12299,1421.52274974908,1346.4588216933,124000,77.8353832755042,Howard Marklein,12299,Howard,,Marklein,,,1,R,2,Sen,SD-017,2015
id12278,1548.20800636672,1516.26331821139,95000,49.2937530417548,Paul Farrow,12278,Paul,F.,Farrow,,,1,R,2,Sen,SD-033,2015
id12277,1530.34588219316,1533.4344917629,124000,2.08974272050887,Chris Kapenga,12277,Chris,,Kapenga,,,1,R,2,Sen,HD-099,2015
id12272,1465.77955346538,1528.35674774557,238000,-53.2226652915015,Terry Moulton,12272,Terry,,Moulton,,,1,R,2,Sen,SD-023,2015
id12271,1406.80800840238,1436.64302792848,238000,-20.2366139383992,Frank Lasee,12271,Frank,,Lasee,,,1,R,2,Sen,SD-001,2015
id12262,1527.91255499395,1533.71123513067,143000,-0.873800601455059,Van Wanggaard,12262,Van,H.,Wanggaard,,,1,R,2,Sen,SD-021,2015
id3946,1343.58732712798,1441.95144142234,124000,-90.7206286563492,Steve Nass,3946,Steve,,Nass,,,1,R,2,Sen,SD-011,2015
id3943,1537.1572587323,1535.81942686386,238000,14.4678343122871,Leah Vukmir,3943,Leah,,Vukmir,,,1,R,2,Sen,SD-005,2015
id3920,1462.02594651251,1482.42897875731,238000,-9.64481189834805,Scott Fitzgerald,3920,Scott,L.,Fitzgerald,,,1,R,2,Sen,SD-013,2015
id3916,1515.35721939459,1533.12504642913,238000,-6.98111052509103,Timothy Carpenter,3916,Timothy,W.,Carpenter,,,0,D,2,Sen,SD-003,2015
id3908,1465.66149713718,1528.25179001889,238000,-47.2362250642509,Sheila Harsdorf,3908,Sheila,,Harsdorf,,,1,R,2,Sen,SD-010,2015
id3906,1272.13515186886,1343.59876374399,93000,-43.4810236139165,Roger Roth,3906,Roger,J.,Roth,Jr.,,1,R,2,Sen,SD-019,2015
id3905,1534.6643912232,1535.62785325766,219000,14.9356009767084,Jerry Petrowski,3905,Jerry,,Petrowski,,,1,R,2,Sen,SD-029,2015
id3903,1515.91727833389,1527.6153538573,238000,5.54909063898685,Mary Lazich,3903,Mary,,Lazich,,,1,R,2,Sen,SD-028,2015
id3902,1537.22687474955,1535.89284588292,238000,11.2109314733129,Alberta Darling,3902,Alberta,H.,Darling,,,1,R,2,Sen,SD-008,2015
id3894,1343.76343667606,1442.09580334718,124000,-90.0564279910657,Daniel LeMahieu,3894,Daniel,,LeMahieu,,,1,R,2,Sen,HD-059,2015
id3887,1537.11039656933,1535.67484410415,238000,10.0262991121988,Lena Taylor,3887,Lena,C.,Taylor,,,0,D,2,Sen,SD-004,2015
id3877,1537.12457472715,1535.73133651518,238000,12.1563889829642,Kathleen Vinehout,3877,Kathleen,,Vinehout,,,0,D,2,Sen,SD-031,2015
id3867,1537.21891020698,1535.7955072608,238000,14.6132173528586,Jon Erpenbach,3867,Jon,,Erpenbach,,,0,D,2,Sen,SD-027,2015
id3866,1424.90186432698,1348.62584743061,215000,90.2801186171534,Luther Olsen,3866,Luther,S.,Olsen,,,1,R,2,Sen,SD-014,2015
id3864,1537.02114688899,1535.71211705026,238000,11.3563288511377,Fred Risser,3864,Fred,,Risser,,,0,D,2,Sen,SD-026,2015
id3858,1477.83765187006,1490.41872552432,238000,-3.39500153268364,Robert Cowles,3858,Robert,L.,Cowles,,,1,R,2,Sen,SD-002,2015
id3840,1537.13856317595,1535.75035348216,238000,11.371174005719,Mark Miller,3840,Mark,,Miller,,,0,D,2,Sen,SD-016,2015
id3838,1537.18238982439,1535.81420228563,238000,11.0783688320146,Julie Lassa,3838,Julie,,Lassa,,,0,D,2,Sen,SD-024,2015
id3837,1537.08736432228,1535.79113809209,238000,18.3713839988984,David Hansen,3837,David,N.,Hansen,,Dave,0,D,2,Sen,SD-030,2015
id3835,1515.48797159462,1533.14416190065,238000,-9.70558981827708,Robert Wirch,3835,Robert,W.,Wirch,,,0,D,2,Sen,SD-022,2015
id3818,1483.16233182405,1528.28494477823,219000,-38.4470261758629,Jennifer Shilling,3818,Jennifer,K.,Shilling,,,0,D,2,Sen,SD-032,2015
