Row,score_variable_k,score_fixed_k,count,difference,name,sponsor_id,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,year
id17720,1542.52357892501,1570.48705610141,764000,-41.1398777893664,Cindi Duchow,17720,Cindi,,Duchow,,,1,R,1,Rep,HD-099,2015
id16430,1550.48381224258,1571.47212166768,861000,-39.7231625728284,Tyler Vorpagel,16430,Tyler,,Vorpagel,,,1,R,1,Rep,HD-027,2015
id16429,1478.90683824174,1516.17916902974,861000,-55.1384467912046,Nancy Vander Meer,16429,Nancy,Lynn,Vander Meer,,,1,R,1,Rep,HD-070,2015
id16428,1565.1395776599,1571.6711470236,861000,-25.2111553363275,Lisa Subeck,16428,Lisa,,Subeck,,,0,D,1,Rep,HD-078,2015
id16427,1564.98654088268,1571.35916134804,861000,-22.6458177701447,Amanda Stuck,16427,Amanda,,Stuck,,,0,D,1,Rep,HD-057,2015
id16426,1565.1438730796,1571.6437868494,861000,-24.3930650475825,David Steffen,16426,David,,Steffen,,,1,R,1,Rep,HD-004,2015
id16425,1565.11546332334,1571.6983641758,861000,-23.9554797222261,Mark Spreitzer,16425,Mark,,Spreitzer,,,0,D,1,Rep,HD-045,2015
id16424,1465.97974749927,1515.47834117141,861000,-67.9372462968804,Michael Rohrkaste,16424,Michael,Karl,Rohrkaste,,Mike,1,R,1,Rep,HD-055,2015
id16423,1198.73538935322,1110.28375381517,861000,80.8763910590451,Romaine Quinn,16423,Romaine,Robert,Quinn,,,1,R,1,Rep,HD-075,2015
id16422,1478.90814007975,1516.17998606961,861000,-53.4103108614211,Todd Novak,16422,Todd,,Novak,,,1,R,1,Rep,HD-051,2015
id16421,1565.09154101229,1571.47241418432,861000,-23.1142837481723,Beth Meyers,16421,Beth,,Meyers,,,0,D,1,Rep,HD-074,2015
id16420,1332.73154990961,1228.6627839784,676000,92.7339036257724,John Macco,16420,John,,Macco,,,1,R,1,Rep,HD-088,2015
id16419,1175.67731870078,1109.39271819947,861000,43.9930262168623,Jesse Kremer,16419,Jesse,,Kremer,,,1,R,1,Rep,HD-059,2015
id16418,1478.85613143225,1516.03325207278,861000,-52.2361917452165,Joel Kitchens,16418,Joel,Coulombe,Kitchens,,,1,R,1,Rep,HD-001,2015
id16417,1301.47297690919,1214.62259877837,861000,69.6633028371209,Terry Katsma,16417,Terry,,Katsma,,,1,R,1,Rep,HD-026,2015
id16416,1555.58639700086,1571.32366026716,861000,-33.2219464644027,Adam Jarchow,16416,Adam,,Jarchow,,,1,R,1,Rep,HD-028,2015
id16415,1314.6923374586,1214.97276753179,861000,79.1434193694965,Cody Horlacher,16415,Cody,,Horlacher,,,1,R,1,Rep,HD-033,2015
id16414,1457.90974348663,1499.68048360085,861000,-59.3814659770246,Dave Heaton,16414,Dave,,Heaton,,,1,R,1,Rep,HD-085,2015
id16413,1285.41018773751,1213.02284212749,861000,65.9786470401066,Bob Gannon,16413,Bob,,Gannon,,,1,R,1,Rep,HD-058,2015
id16412,1478.8925737989,1516.00578185639,861000,-55.0936938034695,James Edming,16412,James,W.,Edming,,,1,R,1,Rep,HD-087,2015
id16411,1578.48126924794,1601.27860496934,676000,-34.4884079907511,Dave Considine,16411,Dave,,Considine,,,0,D,1,Rep,HD-081,2015
id16410,1565.19729336702,1571.8082358518,861000,-25.5527467639927,Jonathan Brostoff,16410,Jonathan,,Brostoff,,,0,D,1,Rep,HD-019,2015
id16409,1550.37357676648,1571.22734445282,861000,-38.1470595758262,Janel Brandtjen,16409,Janel,,Brandtjen,,,1,R,1,Rep,HD-022,2015
id16408,1565.18593302377,1571.65252418081,861000,-24.9553204204137,David Bowen,16408,David,,Bowen,,,0,D,1,Rep,HD-010,2015
id16407,1564.35390186744,1571.26059089195,861000,-23.3895879264919,Scott Allen,16407,Scott,E.,Allen,,,1,R,1,Rep,HD-097,2015
id16124,1528.01413175125,1564.48038791702,861000,-52.4034242294997,Kenneth Skowronski,16124,Kenneth,P.,Skowronski,,Ken,1,R,1,Rep,HD-082,2015
id16063,1478.85141964239,1516.02441970389,861000,-54.2790108724707,Robert Kulp,16063,Robert,Allen,Kulp,,Bob,1,R,1,Rep,HD-069,2015
id16062,1147.98418311448,1056.34596729094,861000,75.2334515562318,Jessie Rodriguez,16062,Jessie,,Rodriguez,,,1,R,1,Rep,HD-021,2015
id16023,1560.35741494071,1570.83848744887,1062000,-25.6735704353714,Adam Neylon,16023,Adam,,Neylon,,,1,R,1,Rep,HD-098,2015
id15726,1582.75552862735,1601.70318174274,970000,-34.5862508276641,Dana Wachs,15726,Dana,,Wachs,,,0,D,1,Rep,HD-091,2015
id15725,1564.99271821541,1571.5813665728,1062000,-18.9838351180338,Katrina Shankland,15725,Katrina,,Shankland,,,0,D,1,Rep,HD-071,2015
id15724,1564.93537198787,1571.47532959014,1062000,-21.4364033697257,Melissa Sargent,15724,Melissa,Agard,Sargent,,,0,D,1,Rep,HD-048,2015
id15723,1517.4045725383,1501.73789957934,298000,0.158963077419912,Daniel Riemer,15723,Daniel,,Riemer,,,0,D,1,Rep,HD-007,2015
id15721,1565.15853189086,1571.924975781,1062000,-21.5030796902772,Tod Ohnstad,15721,Tod,O.,Ohnstad,,,0,D,1,Rep,HD-065,2015
id15720,1564.96499679038,1571.58801844968,1062000,-21.3941007482676,Debra Kolste,15720,Debra,,Kolste,,,0,D,1,Rep,HD-044,2015
id15719,1565.02161257853,1571.77348674013,1062000,-21.7837771700313,Dianne Hesselbein,15719,Dianne,Helen,Hesselbein,,,0,D,1,Rep,HD-079,2015
id15718,1565.08846284608,1571.78411589991,1062000,-22.1119656125049,Eric Genrich,15718,Eric,,Genrich,,,0,D,1,Rep,HD-090,2015
id15362,1564.87841703773,1571.420233276,1062000,-20.3373989801701,LaTonya Johnson,15362,LaTonya,,Johnson,,,0,D,1,Rep,HD-017,2015
id15361,1564.9913717529,1571.61395378576,1062000,-22.5887218877081,Evan Goyke,15361,Evan,,Goyke,,,0,D,1,Rep,HD-018,2015
id15360,1565.13355750854,1571.96854638788,1062000,-20.8193204895822,Mandela Barnes,15360,Mandela,,Barnes,,,0,D,1,Rep,HD-011,2015
id15101,1565.03218330754,1571.72634238445,997000,-22.2499315700022,Thomas Weatherston,15101,Thomas,Roger,Weatherston,,,1,R,1,Rep,HD-062,2015
id15100,1564.64635652559,1571.65387720128,1062000,-22.9834898957229,Paul Tittl,15100,Paul,R.,Tittl,,,1,R,1,Rep,HD-025,2015
id15099,1289.18188042572,1214.60485207924,1062000,62.712565793388,John Spiros,15099,John,,Spiros,,,1,R,1,Rep,HD-086,2015
id15098,1563.60445065094,1571.62033040177,1062000,-25.3806212634079,Michael Schraa,15098,Michael,,Schraa,,,1,R,1,Rep,HD-053,2015
id15097,1171.87837556013,1111.59680001777,1062000,45.2779965531308,Joe Sanfelippo,15097,Joe,,Sanfelippo,,,1,R,1,Rep,HD-015,2015
id15096,1162.78962807335,1109.67345226427,1062000,39.4983051812355,David Murphy,15096,David,J.,Murphy,,,1,R,1,Rep,HD-056,2015
id15095,1565.04755620588,1571.63177812628,1062000,-20.5492021263833,Robb Kahl,15095,Robb,,Kahl,,,0,D,1,Rep,HD-047,2015
id15094,1289.13370856954,1214.60085441946,1062000,59.0553196000726,John Jagler,15094,John,,Jagler,,,1,R,1,Rep,HD-037,2015
id15093,1562.48180299673,1571.64994737664,1062000,-23.3794083133353,Rob Hutton,15093,Rob,,Hutton,,,1,R,1,Rep,HD-013,2015
id15092,1532.30406590949,1561.20937242063,1062000,-42.1573196509792,Mary Czaja,15092,Mary,J.,Czaja,,,1,R,1,Rep,HD-035,2015
id15091,1475.98819269421,1516.14461127879,1062000,-53.4729750816373,Mark Born,15091,Mark,L.,Born,,,1,R,1,Rep,HD-039,2015
id14585,1562.41349242683,1571.37183201932,1062000,-24.9600188150366,Rob Swearingen,14585,Rob,,Swearingen,,,1,R,1,Rep,HD-034,2015
id13657,1564.97043501625,1571.59504033621,1062000,-20.1949039294373,Jill Billings,13657,Jill,E.,Billings,,,0,D,1,Rep,HD-095,2015
id13347,1536.38584954477,1570.71764849037,861000,-55.4224713442147,Robert Brooks,13347,Robert,,Brooks,,,1,R,1,Rep,HD-060,2015
id13308,1565.02197271186,1571.6612731862,1062000,-21.4935724849754,Chris Taylor,13308,Chris,,Taylor,,,0,D,1,Rep,HD-076,2015
id13126,1565.03172113183,1571.65094683573,1062000,-21.2066243007789,Steve Doyle,13126,Steve,,Doyle,,,0,D,1,Rep,HD-094,2015
id13125,1562.04137572936,1571.35466952172,1062000,-25.2804847491257,David Craig,13125,David,J.,Craig,,Dave,1,R,1,Rep,HD-083,2015
id12300,1437.5349029226,1491.19048661578,1062000,-68.0724753928105,Warren Petryk,12300,Warren,,Petryk,,,1,R,1,Rep,HD-093,2015
id12298,1560.18036448973,1570.5211552805,1062000,-23.8720389680948,Amy Loudenbeck,12298,Amy,,Loudenbeck,,,1,R,1,Rep,HD-031,2015
id12296,1557.47772133063,1570.71563349555,997000,-27.0636590588401,Tom Larson,12296,Tom,,Larson,,,1,R,1,Rep,HD-067,2015
id12295,1239.95094431983,1107.12677554821,589000,114.954837743599,Dale Kooyenga,12295,Dale,,Kooyenga,,,1,R,1,Rep,HD-014,2015
id12294,1560.94591953394,1595.02353345473,970000,-47.6124354685971,Dean Knudson,12294,Dean,,Knudson,,,1,R,1,Rep,HD-030,2015
id12291,1564.99382047158,1571.65537676829,1062000,-20.4147838203373,Tyler August,12291,Tyler,,August,,,1,R,1,Rep,HD-032,2015
id12286,1565.0309077247,1571.54902802036,1062000,-21.9553819188807,Jocasta Zamarripa,12286,Jocasta,,Zamarripa,,,0,D,1,Rep,HD-008,2015
id12276,1564.93270014168,1571.43874520348,1062000,-21.6229434955956,Andre Jacque,12276,Andre,,Jacque,,,1,R,1,Rep,HD-002,2015
id12275,1561.76234919595,1571.52353543117,1062000,-25.911706643886,Mike Kuglitsch,12275,Mike,,Kuglitsch,,,1,R,1,Rep,HD-084,2015
id12269,1475.76670336374,1515.95692124441,1062000,-54.4249727750816,Travis Tranel,12269,Travis,,Tranel,,,1,R,1,Rep,HD-049,2015
id12268,1565.83837777632,1571.69715903776,997000,-20.997538584096,Jim Steineke,12268,Jim,,Steineke,,,1,R,1,Rep,HD-005,2015
