bill_id,date,action
815250,2016-04-07,"Passed Assembly (Passed Both Houses) (67-0-6)"
815250,2016-05-23,"Conditional Veto, Received in the Senate"
815250,2016-05-26,"Motion Order of the Day (Kean)"
815250,2016-05-26,"Motion Table (23-14) (Weinberg)"
815250,2016-09-15,"Motion Order of the Day (Kean)"
815250,2016-09-15,"Motion Table (23-14) (Weinberg)"
815251,2016-01-12,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
815252,2016-01-12,"Introduced in the Senate, Referred to Senate Commerce Committee"
815252,2016-05-20,"Reviewed by the Pension and Health Benefits Commission Recommend to not enact"
815253,2016-01-12,"Introduced in the Senate, Referred to Senate Education Committee"
815254,2016-01-12,"Introduced in the Senate, Referred to Senate Education Committee"
815255,2016-01-12,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
815256,2016-01-12,"Introduced in the Senate, Referred to Senate Economic Growth Committee"
815257,2016-01-12,"Introduced in the Senate, Referred to Senate Commerce Committee"
815258,2016-01-12,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
815259,2016-01-12,"Introduced in the Senate, Referred to Senate Education Committee"
815260,2016-01-12,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
815261,2016-01-12,"Introduced in the Senate, Referred to Senate Economic Growth Committee"
815262,2016-01-12,"Introduced in the Senate, Referred to Senate Higher Education Committee"
815263,2016-01-12,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
815263,2016-10-20,"Reported from Senate Committee with Amendments, 2nd Reading"
815264,2016-01-12,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
815265,2016-01-12,"Introduced in the Senate, Referred to Senate Environment and Energy Committee"
815266,2016-01-12,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
815267,2016-01-12,"Introduced in the Senate, Referred to Senate Judiciary Committee"
815268,2016-01-12,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
815269,2016-01-12,"Introduced in the Senate, Referred to Senate Higher Education Committee"
815269,2016-02-08,"Reported from Senate Committee with Amendments, 2nd Reading"
815270,2016-01-12,"Introduced in the Senate, Referred to Senate Higher Education Committee"
815271,2016-01-12,"Introduced in the Senate, Referred to Senate Judiciary Committee"
815272,2016-01-12,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
815272,2016-02-04,"Reported from Senate Committee, 2nd Reading"
815272,2016-02-08,"Referred to Senate Budget and Appropriations Committee"
815272,2016-02-29,"Reported from Senate Committee, 2nd Reading"
815272,2016-03-14,"Substituted by A1210"
815273,2016-01-12,"Introduced in the Senate, Referred to Senate Commerce Committee"
815274,2016-01-12,"Introduced in the Senate, Referred to Senate Environment and Energy Committee"
815275,2016-01-12,"Introduced in the Senate, Referred to Senate Environment and Energy Committee"
815275,2016-02-29,"Reported from Senate Committee, 2nd Reading"
815275,2016-03-14,"Passed by the Senate (40-0)"
815275,2016-03-14,"Received in the Assembly, Referred to Assembly State and Local Government Committee"
815275,2016-06-20,"Transferred to Assembly Appropriations Committee"
815275,2016-06-20,"Reported out of Assembly Committee, 2nd Reading"
815275,2016-06-27,"Substituted for A3901"
815275,2016-06-27,"Passed Assembly (Passed Both Houses) (79-0-0)"
815275,2016-08-31,"Approved P.L.2016, c.34."
815276,2016-01-12,"Introduced in the Senate, Referred to Senate Judiciary Committee"
