bill_id,roll_call_id,date,description,yea,nay,nv
42286,136995,2009-03-04,"Senate - Third Consideration - Emergency Clause",31,0,0
42286,136996,2009-03-04,"Senate - Third Consideration",31,0,0
42287,136969,2009-03-11,"Senate - Third Consideration - Emergency Clause",30,0,0
42287,136970,2009-03-11,"Senate - Third Consideration",30,0,0
42289,136934,2010-05-18,"Senate - House Amendments",11,20,0
42289,136935,2009-03-11,"Senate - Third Consideration",30,0,0
42291,136886,2010-01-27,"Senate - Motion to Table Amendment",19,12,0
42291,136887,2010-01-27,"Senate - Third Consideration",31,0,0
42292,136872,2009-12-16,"Senate - Third Consideration",31,2,0
42293,136856,2009-04-01,"Senate - Third Consideration",33,0,0
42297,136817,2009-05-05,"Senate - Third Consideration",32,0,0
42298,136798,2009-12-08,"House - Amendment",96,0,0
42298,136799,2009-12-08,"House - Motion to Table Amendment",51,45,0
42298,136800,2009-12-08,"House - Motion to Table Amendment",50,46,0
42298,136801,2009-12-08,"House - Third Consideration",57,39,0
42300,136767,2009-03-03,"Senate - Third Consideration",21,10,0
42300,136768,2009-03-03,"Senate - Third Consideration",20,11,0
42301,136757,2010-03-10,"House - Senate Amendments",96,1,0
42301,136758,2010-03-09,"Senate - Third Consideration",33,0,0
42313,136537,2009-06-29,"Senate - Third Consideration",32,0,0
42313,136538,2009-03-24,"House - Third Consideration",96,2,0
42319,136436,2009-12-16,"Senate - Third Consideration",32,0,0
42334,136190,2010-02-17,"House - Senate Amendments",93,0,0
42334,136191,2010-02-03,"Senate - Third Consideration",32,0,0
42350,135874,2010-02-17,"House - Third Consideration",93,1,0
42351,135850,2010-03-24,"Senate - Third Consideration",21,11,0
42365,135551,2009-03-10,"Senate - Third Consideration",30,0,0
42376,135177,2010-03-24,"Senate - Third Consideration",32,0,0
42380,135043,2010-05-26,"Senate - Third Consideration",33,0,0
42383,134901,2009-09-29,"Senate - Third Consideration",30,0,0
42395,134558,2009-04-22,"Senate - Third Consideration",32,0,0
42397,134497,2010-06-02,"Senate - House Amendments",30,1,0
42397,134499,2009-04-21,"Senate - Third Consideration",30,3,0
42414,134008,2009-07-06,"Senate - Third Consideration",32,0,0
42419,133865,2009-05-06,"Senate - Third Consideration",32,0,0
42427,133570,2009-04-29,"Senate - Third Consideration - Emergency Clause",33,0,0
42427,133571,2009-04-29,"Senate - Third Consideration",33,0,0
42435,133349,2010-03-24,"Senate - House Amendments",31,1,0
42435,133350,2009-06-24,"Senate - Third Consideration",31,1,0
42441,133132,2009-12-08,"House - Amendment",87,9,0
42441,133133,2009-12-08,"House - Motion to Table Amendment",50,46,0
42441,133134,2009-12-08,"House - Motion to Table Amendment",50,46,0
42441,133135,2009-12-08,"House - Motion to Table Amendment",50,46,0
42441,133136,2009-12-08,"House - Motion to Table Amendment",50,46,0
42441,133137,2009-12-08,"House - Motion to Table Amendment",53,43,0
42441,133138,2009-12-08,"House - Motion to Table Amendment",51,45,0
42441,133139,2009-12-08,"House - Motion to Table Amendment",61,35,0
42441,133140,2009-12-08,"House - Third Consideration",58,38,0
42450,132735,2009-06-24,"Senate - Third Consideration",32,0,0
42452,132669,2010-05-19,"Senate - Third Consideration",22,10,0
42458,132449,2009-12-17,"Senate - House Amendments",32,0,0
42458,132450,2009-07-13,"Senate - Third Consideration",32,0,0
42466,132167,2009-11-18,"Senate - House Amendments",33,0,0
42466,132168,2009-06-17,"Senate - Third Consideration",32,0,0
42472,131886,2009-09-29,"Senate - Third Consideration",30,0,0
