bill_id,roll_call_id,date,description,yea,nay,nv
796227,480770,2015-08-19,"Senate/ passed 2nd & 3rd readings/ suspension",26,2,0
796227,480771,2015-08-19,"House/ passed 3rd reading",71,0,0
796234,480772,2015-08-19,"Senate/ passed 2nd & 3rd readings/ suspension",29,0,0
796234,480773,2015-08-19,"House/ passed 3rd reading",71,0,0
796241,480774,2015-08-19,"Senate/ passed 2nd & 3rd readings/ suspension",24,5,0
796241,480775,2015-08-19,"House/ passed 3rd reading",63,8,0
796241,480776,2015-08-19,"House/ passed 3rd reading",61,10,0
796249,480777,2015-08-19,"House/ passed 3rd reading",62,12,0
796249,480778,2015-08-19,"Senate/ passed 2nd & 3rd readings/ suspension",21,7,0
796254,480779,2015-08-19,"House/ passed 3rd reading",67,6,0
796254,480780,2015-08-19,"Senate/ passed 2nd & 3rd readings/ suspension",24,4,0
