roll_call_id,sponsor_id,vote
278723,2593,1
278723,2599,1
278723,2601,1
278723,2602,1
278723,2604,1
278723,2605,1
278723,2606,1
278723,2607,1
278723,2608,1
278723,2610,1
278723,2612,1
278723,2613,1
278723,2614,1
278723,2615,1
278723,2616,1
278723,2619,1
278723,2620,4
278723,2621,1
278723,2622,1
278723,2623,1
278723,2624,1
278723,2625,1
278723,2627,1
278723,2628,1
278723,2629,1
278723,2630,1
278723,2631,1
278723,2633,1
278723,2636,1
278723,2637,1
278723,2638,1
278723,2639,1
278723,2640,1
278723,2641,1
278723,2642,1
278723,2643,1
278723,2647,4
278723,2648,1
278723,2649,1
278723,2650,1
278723,2651,1
278723,2652,1
278723,2653,4
278723,2654,1
278723,2655,1
278723,2656,1
278723,2657,1
278723,2659,1
278723,2660,4
278723,2661,4
278723,2663,1
278723,2664,1
278723,2667,1
278723,2669,1
278723,2671,1
278723,2672,1
278723,2673,1
278723,2674,1
278723,2675,1
278723,2676,1
278723,2677,1
278723,2679,1
278723,2681,4
278723,2684,1
278723,2686,1
278723,2687,1
278723,2688,1
278723,2690,1
278723,2691,4
278723,2692,1
278723,2694,1
278723,2695,1
278723,2700,1
278723,2701,1
278723,2704,1
278723,2706,1
278723,2707,1
278723,2708,4
278723,2709,1
278723,2712,1
278723,2713,1
278723,2715,1
278723,2716,1
278723,2718,3
278723,2719,1
278723,2720,1
278723,2721,1
278723,2722,4
278723,2723,1
278723,2724,1
278723,2725,4
278723,2726,1
278723,2727,1
278723,2728,1
278723,2729,1
278723,2730,4
278723,2733,1
278723,2734,1
278723,2735,1
278723,2736,1
278723,11238,1
278723,11239,1
278723,11240,1
278723,11241,1
278723,11242,4
278723,11243,1
278723,11244,1
278723,11245,1
278723,11249,1
278723,11250,1
278723,11251,4
278723,11253,1
278723,11254,1
278723,11255,1
278723,11256,1
278723,11257,4
278723,11258,1
278723,11259,1
278723,12121,4
278723,12122,1
278723,12195,1
278723,13719,1
278723,13750,1
278723,13903,1
278723,15988,1
278723,15989,1
278723,15990,1
278723,15991,4
278723,15992,1
278723,15993,1
278723,15994,4
278723,15995,1
278723,15996,1
278723,15997,1
278723,15998,1
278723,15999,1
278723,16000,1
278723,16001,1
278723,16002,1
278723,16003,1
278723,16004,1
278723,16005,1
278723,16006,1
278723,16007,1
278723,16008,1
278723,16009,1
278723,16010,1
278723,16011,1
278723,16018,1
278723,16019,1
306140,2593,1
306140,2599,1
306140,2601,1
306140,2602,1
306140,2604,1
306140,2605,1
306140,2606,1
306140,2607,1
306140,2608,1
306140,2610,1
306140,2612,1
306140,2613,1
306140,2614,1
306140,2615,1
306140,2616,1
306140,2619,1
306140,2620,4
306140,2621,1
306140,2622,1
306140,2623,1
306140,2624,1
306140,2625,1
306140,2627,1
306140,2628,1
306140,2629,1
306140,2630,1
306140,2631,1
306140,2633,1
306140,2636,1
306140,2637,1
306140,2638,1
306140,2639,1
306140,2640,1
306140,2641,1
306140,2642,1
306140,2643,1
306140,2647,4
306140,2648,1
306140,2649,1
306140,2650,1
306140,2651,1
306140,2652,1
306140,2653,4
306140,2654,1
306140,2655,1
306140,2656,1
306140,2657,1
306140,2659,1
306140,2660,4
306140,2661,4
306140,2663,1
306140,2664,1
306140,2667,1
306140,2669,1
306140,2671,1
306140,2672,1
306140,2673,1
306140,2674,1
306140,2675,1
306140,2676,1
306140,2677,1
306140,2679,1
306140,2681,4
306140,2684,1
306140,2686,1
306140,2687,1
306140,2688,1
306140,2690,1
306140,2691,4
306140,2692,1
306140,2694,1
306140,2695,1
306140,2700,1
306140,2701,1
306140,2704,1
306140,2706,1
306140,2707,1
306140,2708,4
306140,2709,1
306140,2712,1
306140,2713,1
306140,2715,1
306140,2716,1
306140,2718,3
306140,2719,1
306140,2720,1
306140,2721,1
306140,2722,4
306140,2723,1
306140,2724,1
306140,2725,4
306140,2726,1
306140,2727,1
306140,2728,1
306140,2729,1
306140,2730,4
306140,2733,1
306140,2734,1
306140,2735,1
306140,2736,1
306140,11238,1
306140,11239,1
306140,11240,1
306140,11241,1
306140,11242,4
306140,11243,1
306140,11244,1
306140,11245,1
306140,11249,1
306140,11250,1
306140,11251,4
306140,11253,1
306140,11254,1
306140,11255,1
306140,11256,1
306140,11257,4
306140,11258,1
306140,11259,1
306140,12121,4
306140,12122,1
306140,12195,1
306140,13719,1
306140,13750,1
306140,13903,1
306140,15988,1
306140,15989,1
306140,15990,1
306140,15991,4
306140,15992,1
306140,15993,1
306140,15994,4
306140,15995,1
306140,15996,1
306140,15997,1
306140,15998,1
306140,15999,1
306140,16000,1
306140,16001,1
306140,16002,1
306140,16003,1
306140,16004,1
306140,16005,1
306140,16006,1
306140,16007,1
306140,16008,1
306140,16009,1
306140,16010,1
306140,16011,1
306140,16018,1
306140,16019,1
259688,2603,2
259688,2632,2
259688,2678,1
259688,2711,2
259688,2739,2
259688,2740,2
259688,2741,2
259688,2744,2
259688,2747,2
259688,2748,2
259688,2750,1
259688,2752,2
259688,2754,2
259688,2756,4
259688,2757,2
259688,2758,2
259688,2759,2
259688,2761,2
259688,2762,1
259688,2765,2
259688,2767,2
259688,2768,2
259688,2769,2
259688,11260,2
259688,11261,2
259688,11262,2
259688,11263,2
259688,11264,2
259688,11265,1
259688,16014,2
259689,2603,1
259689,2632,1
259689,2678,2
259689,2711,1
259689,2739,1
259689,2740,1
259689,2741,1
259689,2744,1
259689,2747,1
259689,2748,1
259689,2750,2
259689,2752,1
259689,2754,1
259689,2756,4
259689,2757,1
259689,2758,1
259689,2759,1
259689,2761,1
259689,2762,1
259689,2765,1
259689,2767,1
259689,2768,1
259689,2769,1
259689,11260,1
259689,11261,2
259689,11262,1
259689,11263,1
259689,11264,1
259689,11265,1
259689,16014,1
259690,2603,1
259690,2632,1
259690,2678,1
259690,2711,1
259690,2739,2
259690,2740,2
259690,2741,1
259690,2744,3
259690,2747,2
259690,2748,2
259690,2750,1
259690,2752,1
259690,2754,1
259690,2756,2
259690,2757,1
259690,2758,1
259690,2759,2
259690,2761,2
259690,2762,1
259690,2765,2
259690,2767,1
259690,2768,1
259690,2769,2
259690,11260,2
259690,11261,1
259690,11262,2
259690,11263,2
259690,11264,2
259690,11265,1
259690,16014,2
259691,2603,1
259691,2632,2
259691,2678,1
259691,2711,1
259691,2739,2
259691,2740,2
259691,2741,1
259691,2744,3
259691,2747,2
259691,2748,2
259691,2750,1
259691,2752,2
259691,2754,2
259691,2756,2
259691,2757,2
259691,2758,1
259691,2759,2
259691,2761,2
259691,2762,1
259691,2765,2
259691,2767,2
259691,2768,2
259691,2769,2
259691,11260,2
259691,11261,1
259691,11262,2
259691,11263,2
259691,11264,2
259691,11265,2
259691,16014,2
259692,2603,2
259692,2632,1
259692,2678,2
259692,2711,1
259692,2739,1
259692,2740,1
259692,2741,1
259692,2744,3
259692,2747,1
259692,2748,1
259692,2750,2
259692,2752,1
259692,2754,1
259692,2756,1
259692,2757,1
259692,2758,2
259692,2759,1
259692,2761,1
259692,2762,1
259692,2765,1
259692,2767,1
259692,2768,1
259692,2769,1
259692,11260,1
259692,11261,2
259692,11262,1
259692,11263,1
259692,11264,1
259692,11265,1
259692,16014,1
271852,2593,2
271852,2599,4
271852,2601,2
271852,2602,4
271852,2604,4
271852,2605,1
271852,2606,2
271852,2607,1
271852,2608,2
271852,2610,2
271852,2612,1
271852,2613,2
271852,2614,4
271852,2615,4
271852,2616,1
271852,2619,2
271852,2620,2
271852,2621,1
271852,2622,1
271852,2623,1
271852,2624,1
271852,2625,2
271852,2627,2
271852,2628,2
271852,2629,1
271852,2630,2
271852,2631,2
271852,2633,2
271852,2636,2
271852,2637,1
271852,2638,2
271852,2639,2
271852,2640,2
271852,2641,1
271852,2642,1
271852,2643,2
271852,2647,4
271852,2648,2
271852,2649,2
271852,2650,2
271852,2651,1
271852,2652,2
271852,2653,4
271852,2654,2
271852,2655,2
271852,2656,1
271852,2657,1
271852,2659,1
271852,2660,2
271852,2661,1
271852,2663,1
271852,2664,2
271852,2667,2
271852,2669,2
271852,2671,2
271852,2672,2
271852,2673,1
271852,2674,2
271852,2675,2
271852,2676,2
271852,2677,2
271852,2679,2
271852,2681,2
271852,2684,2
271852,2686,4
271852,2687,2
271852,2688,2
271852,2690,1
271852,2691,2
271852,2692,1
271852,2694,2
271852,2695,4
271852,2700,2
271852,2701,1
271852,2704,2
271852,2706,2
271852,2707,1
271852,2708,2
271852,2709,2
271852,2712,1
271852,2713,1
271852,2715,2
271852,2716,1
271852,2718,3
271852,2719,2
271852,2720,2
271852,2721,2
271852,2722,1
271852,2723,2
271852,2724,2
271852,2725,2
271852,2726,2
271852,2727,1
271852,2728,1
271852,2729,2
