sponsor_id,name
1254,"Peter Abbate"
1255,"Marc Alessi"
1256,"Thomas Alfano"
1257,"George Amedore"
1258,"Carmen Arroyo"
1259,"Jeffrion Aubry"
1260,"James Bacalles"
1261,"Greg Ball"
1262,"William Barclay"
1263,"Robert Barra"
1264,"Inez Barron"
1265,"Michael Benedetto"
1266,"Michael Benjamin"
1267,"Jonathan Bing"
1268,"William Boyland"
1269,"Philip Boyle"
1270,"James Brennan"
1271,"Richard Brodsky"
1272,"Alec Brook-Krasny"
1273,"Daniel Burling"
1274,"Marc Butler"
1275,"Kevin Cahill"
1276,"Nancy Calhoun"
1277,"Karim Camara"
1278,"Ronald Canestrari"
1279,"Ann-Margaret Carrozza"
1280,"Nelson Castro"
1281,"Joan Christensen"
1282,"Barbara Clark"
1283,"William Colton"
1284,"James Conte"
1285,"Vivian Cook"
1286,"Jane Corwin"
1287,"Marcos Crespo"
1288,"Clifford Crouch"
1289,"Michael Cusick"
1290,"Steven Cymbrowitz"
1291,"Francine DelMonte"
1292,"Michael DenDekker"
1293,"Ro Ann Destito"
1294,"Jeffrey Dinowitz"
1295,"Janet Duprey"
1296,"Steven Englebright"
1297,"Joseph Errigo"
1298,"Adriano Espaillat"
1299,"Herman Farrell"
1300,"Ginny Fields"
1301,"Gary Finch"
1302,"Michael Fitzpatrick"
1303,"Dennis Gabryszak"
1304,"Sandra Galef"
1305,"David Gantt"
1306,"Michael Gianaris"
1307,"Vanessa Gibson"
1308,"Joseph Giglio"
1309,"Deborah Glick"
1310,"Timothy Gordon"
1311,"Richard Gottfried"
1312,"Aileen Gunther"
1313,"Stephen Hawley"
1314,"James Hayes"
1315,"Carl Heastie"
1316,"Andrew Hevesi"
1317,"Dov Hikind"
1318,"Earlene Hooper"
1319,"Sam Hoyt"
1320,"Donna Hyer-Spencer"
1321,"Rhoda Jacobs"
1322,"Ellen Jaffee"
1323,"Hakeem Jeffries"
1324,"Susan John"
1325,"Tony Jordan"
1326,"Brian Kavanagh"
1327,"Micah Kellner"
1328,"Brian Kolb"
1329,"David Koon"
1330,"Rory Lancman"
1331,"George Latimer"
1332,"Charles Lavine"
1333,"Joseph Lentol"
1334,"Barbara Lifton"
1335,"Peter Lopez"
1336,"Vito Lopez"
1337,"Donna Lupardo"
1338,"William Magee"
1339,"William Magnarelli"
1340,"Alan Maisel"
1341,"Margaret Markey"
1342,"Nettie Mayersohn"
1343,"David McDonough"
1344,"John McEneny"
1345,"Thomas McKevitt"
1346,"Grace Meng"
1347,"Joel Miller"
1348,"Michael Miller"
1349,"Joan Millman"
1350,"Marcus Molinaro"
1351,"Joseph Morelle"
1352,"Catherine Nolan"
1353,"Daniel O'Donnell"
1354,"Thomas Omara"
1355,"Robert Oaks"
1356,"Felix Ortiz"
1357,"William Parment"
1358,"Amy Paulin"
1359,"Crystal Peoples-Stokes"
1360,"Jose Peralta"
1361,"Nick Perry"
1362,"Audrey Pheffer"
1363,"Adam Powell"
1364,"Gary Pretlow"
1365,"Jack Quinn"
1366,"Annie Rabbitt"
1367,"Andrew Raia"
1368,"Philip Ramos"
1369,"Bill Reilich"
1370,"Robert Reilly"
1371,"Jose Rivera"
1373,"Peter Rivera"
1374,"Annette Robinson"
1375,"Linda Rosenthal"
1376,"Addie Russell"
1377,"Joseph Saladino"
1378,"Teresa Sayward"
1379,"William Scarborough"
1380,"Michelle Schimel"
1381,"Robin Schimminger"
1382,"Mark Schroeder"
1383,"Dierdre Scozzafava"
1384,"Sheldon Silver"
1385,"Frank Skartados"
1386,"Michael Spano"
1387,"Albert Stirpe"
1388,"Robert Sweeney"
1389,"James Tedisco"
1390,"Fred Thiele"
1391,"Matthew Titone"
1392,"Michele Titus"
1393,"Lou Tobacco"
1394,"Darryl Towns"
1395,"David Townsend"
1396,"Rob Walker"
1397,"Helene Weinstein"
1398,"Harvey Weisenberg"
1399,"Keith Wright"
1400,"Kenneth Zebrowski"
1401,"Eric Adams"
1402,"Joseph Addabbo"
1403,"James Alesi"
1404,"Darrel Aubertine"
1405,"John Bonacic"
1406,"Neil Breslin"
1407,"John DeFrancisco"
1408,"Ruben Diaz"
1409,"Martin Dilan"
