bill_id,date,action
802864,2015-01-23,"Pending introduction."
802864,2015-01-26,"Introduced and Pass First Reading."
802864,2015-01-28,"Referred to HED, FIN, referral sheet 2"
802864,2015-12-17,"Carried over to 2016 Regular Session."
802865,2015-01-23,Introduced.
802865,2015-01-26,"Passed First Reading."
802865,2015-01-26,"Referred to HSH, WAM."
802865,2015-12-17,"Carried over to 2016 Regular Session."
802865,2016-01-21,"Re-Referred to HMS, WAM."
802865,2016-01-28,"The committee(s) on HMS has scheduled a public hearing on 02-02-16 1:15PM in conference room 016."
802865,2016-02-02,"The committee(s) on HMS recommend(s) that the measure be PASSED, WITH AMENDMENTS. The votes in HMS were as follows: 5 Aye(s): Senator(s) Chun Oakland, Riviere, Green, Ruderman, L. Thielen; Aye(s) with reservations: none ; 0 No(es): none; and 2 Excused: Senator(s) Harimoto, Slom."
802865,2016-02-08,"Reported from HMS (Stand. Com. Rep. No. 2049) with recommendation of passage on Second Reading, as amended (SD 1) and referral to WAM."
802865,2016-02-08,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM."
802866,2015-01-23,Introduced.
802866,2015-01-23,"Passed First Reading."
802866,2015-01-23,"Referred to JDL."
802866,2015-12-17,"Carried over to 2016 Regular Session."
802869,2015-01-22,Introduced.
802869,2015-01-22,"Passed First Reading."
802869,2015-01-22,"Referred to WAM."
802869,2015-12-17,"Carried over to 2016 Regular Session."
802870,2015-01-23,"Pending introduction."
802870,2015-01-26,"Introduced and Pass First Reading."
802870,2015-01-26,"Referred to TRN, JUD, referral sheet 1"
802870,2015-12-17,"Carried over to 2016 Regular Session."
802872,2015-01-29,"Introduced and Passed First Reading"
802872,2015-02-02,"Referred to HLT, CPC, JUD, referral sheet 6"
802872,2015-02-09,"Bill scheduled to be heard by HLT on Wednesday, 02-11-15 8:35AM in House conference room 329."
802872,2015-02-10,"Re-referred to HLT, CPC, FIN, referral sheet 13"
802872,2015-02-11,"The committees on HLT recommend that the measure be PASSED, WITH AMENDMENTS. The votes were as follows: 5 Ayes: Representative(s) Belatti, Creagan, Kobayashi, Morikawa; Ayes with reservations: Representative(s) Jordan; 2 Noes: Representative(s) Fukumoto Chang, Tupola; and 2 Excused: Representative(s) Hashem, Oshiro."
802872,2015-02-13,"Reported from HLT (Stand. Com. Rep. No. 230) as amended in HD 1, recommending passage on Second Reading and referral to CPC."
802872,2015-02-13,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on CPC with Representative(s) Cullen, Har, Jordan, Matsumoto, Oshiro, Pouha, San Buenaventura, Tokioka voting aye with reservations; Representative(s) Fukumoto Chang, McDermott, Thielen, Tupola, Ward voting no (5) and Representative(s) Takumi excused (1)."
802872,2015-02-13,"Bill scheduled to be heard by CPC on Wednesday, 02-18-15 3:00PM in House conference room 325."
802872,2015-02-18,"The committees on CPC recommend that the measure be PASSED, WITH AMENDMENTS. The votes were as follows: 13 Ayes: Representative(s) McKelvey, Woodson, Belatti, Brower, Creagan, Hashem, C. Lee, Nakashima, Takayama; Ayes with reservations: Representative(s) Har, Oshiro, San Buenaventura, Fukumoto Chang; Noes: none; and 3 Excused: Representative(s) Kawakami, Yamane, McDermott."
802872,2015-02-20,"Reported from CPC (Stand. Com. Rep. No. 570) as amended in HD 2, recommending referral to FIN."
802872,2015-02-20,"Report adopted. referred to the committee(s) on FIN as amended in HD 2 with Representative(s) Cullen, DeCoite, Fukumoto Chang, Har, Jordan, Kawakami, Matsumoto, Oshiro, Pouha, San Buenaventura, Tokioka voting aye with reservations; Representative(s) McDermott, Thielen, Tupola, Ward voting no (4) and Representative(s) Ito excused (1)."
802872,2015-02-24,"Bill scheduled to be heard by FIN on Friday, 02-27-15 3:00PM in House conference room 308."
802872,2015-02-27,"The committee(s) on FIN recommend(s) that the measure be deferred until 03-03-15."
802872,2015-02-27,"Bill scheduled for decision making on Tuesday, 03-03-15 11:05AM in conference room 308."
802872,2015-03-03,"The committees on FIN recommend that the measure be PASSED, UNAMENDED. The votes were as follows: 14 Ayes: Representative(s) Luke, Nishimoto, Cachola, Johanson, Kobayashi, Lowen, Onishi, Yamashita; Ayes with reservations: Representative(s) Cullen, DeCoite, Jordan, Keohokalole, Tokioka, Pouha; 1 Noes: Representative(s) Ward; and Excused: none."
802872,2015-03-06,"Reported from FIN (Stand. Com. Rep. No. 902), recommending passage on Third Reading."
802872,2015-03-10,"Passed Third Reading with Representative(s) DeCoite, Har, Jordan, Keohokalole, Pouha, San Buenaventura, Tokioka voting aye with reservations; Representative(s) Fukumoto Chang, Matsumoto, Thielen, Tupola, Ward voting no (5) and none excused (0). Transmitted to Senate."
802872,2015-03-12,"Received from House (Hse. Com. No. 326)."
802872,2015-03-12,"Passed First Reading."
802872,2015-03-12,"Referred to CPN, JDL/WAM."
802872,2015-03-13,"The committee(s) on CPN has scheduled a public hearing on 03-17-15 9:00AM in conference room 229."
802872,2015-03-17,"The committee(s) on CPN recommend(s) that the measure be PASSED, WITH AMENDMENTS. The votes in CPN were as follows: 5 Aye(s): Senator(s) Baker, Taniguchi, Kahele, Nishihara, Wakai; Aye(s) with reservations: none ; 1 No(es): Senator(s) Slom; and 1 Excused: Senator(s) Kidani."
802872,2015-03-24,"Reported from CPN (Stand. Com. Rep. No. 991) with recommendation of passage on Second Reading, as amended (SD 1) and referral to JDL/WAM."
802872,2015-03-24,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to JDL/WAM."
802872,2015-04-02,"The committee(s) on JDL/WAM will hold a public decision making on 04-08-15 9:55AM in conference room 211."
802872,2015-04-08,"The committee(s) on WAM recommend(s) that the measure be PASSED, UNAMENDED. The votes in WAM were as follows: 9 Aye(s): Senator(s) Tokuda, Kouchi, Chun Oakland, Dela Cruz, English, Galuteria, Inouye, Riviere, Ruderman; Aye(s) with reservations: none ; 1 No(es): Senator(s) Slom; and 1 Excused: Senator(s) Harimoto."
802872,2015-04-08,"The committee(s) on JDL recommend(s) that the measure be PASSED, UNAMENDED. The votes in JDL were as follows: 3 Aye(s): Senator(s) Keith-Agaran, Shimabukuro, Espero; Aye(s) with reservations: none ; 1 No(es): Senator(s) Slom; and 3 Excused: Senator(s) Gabbard, Ihara, L. Thielen."
802872,2015-04-10,"Reported from JDL/WAM (Stand. Com. Rep. No. 1531) with recommendation of passage on Third Reading."
802872,2015-04-10,"One Day Notice 04-14-15."
802872,2015-04-14,"Report adopted; Passed Third Reading. Ayes, 23; Aye(s) with reservations: none . Noes, 2 (Senator(s) Riviere, Slom). Excused, 0 (none). Transmitted to House."
802872,2015-04-14,"Returned from Senate (Sen. Com. No. 630) in amended form (SD 1)."
802872,2015-04-16,"House disagrees with Senate amendment (s)."
802872,2015-04-17,"Received notice of disagreement (Hse. Com. No. 616)."
802872,2015-04-20,"Re-referred to HLT, CPC, JUD, FIN, referral sheet 53"
802872,2015-04-20,"House Conferees Appointed: Belatti, McKelvey, Rhoads, Luke Co-Chairs; Creagan, McDermott."
802872,2015-04-20,"Received notice of appointment of House conferees (Hse. Com. No. 617)."
802872,2015-04-20,"Senate Conferees Appointed: Baker Chair; Keith-Agaran, Tokuda Co-Chairs; Harimoto, Wakai."
802872,2015-04-20,"Received notice of Senate conferees (Sen. Com. No. 641)."
802872,2015-04-22,"Bill scheduled for Conference Committee Meeting on Thursday, 04-23-15 10:15AM in conference room 016."
802872,2015-04-23,"Conference committee meeting to reconvene on 04-27-15 9:30AM in conference room 016."
802872,2015-04-27,"Conference Committee Meeting will reconvene on Wednesday 04-29-15 9:30AM in conference room 016."
802872,2015-04-29,"Conference Committee Meeting will reconvene on Thursday 04-30-15 9:30AM in conference room 016."
802872,2015-04-30,"Conference Committee Meeting will reconvene on Thursday, 04-30-15 at 4:15PM in Conference Room 016."
802872,2015-04-30,"Conference Committee Meeting will reconvene on Friday 05-01-15 9:00AM in conference room 229."
802872,2015-05-01,"Conference Committee Meeting will reconvene on Friday 05-01-15 at 2:00PM in Conference Room 229."
802872,2015-12-17,"Carried over to 2016 Regular Session."
802872,2016-04-12,"Senate Conferee(s) discharged."
802872,2016-04-13,"Received notice of all Senate conferees being discharged (Sen. Com. No. 647)."
802872,2016-04-14,"House Conferee(s) discharged."
