bill_id,roll_call_id,date,description,yea,nay,nv
666301,388713,2015-02-03,"House Final Action - Passed as amended - Yea: 119 Nay: 0",119,0,0
666301,475127,2015-03-25,"Senate Final Action - Passed - Yea: 40 Nay: 0",40,0,0
666311,409818,2015-03-12,"House Committee of the Whole - Motion to refer to committee failed - Yea: 41 Nay: 81",41,81,0
666311,475169,2015-02-25,"Senate Final Action - Passed as amended - Yea: 40 Nay: 0",40,0,0
666311,475170,2015-03-12,"House Committee of the Whole - Amendment by  Representative Kuether was rejected - Yea: 33 Nay: 89",33,89,0
666311,475171,2015-03-12,"House Committee of the Whole - Amendment by  Representative Henry was rejected - Yea: 45 Nay: 77",45,77,0
666311,475172,2015-03-12,"House Committee of the Whole - Motion to refer to Committee on Education failed. - Yea: 41 Nay: 81",41,81,0
666311,475173,2015-03-12,"House Committee of the Whole - Substitute bill be passed as amended - Yea: 64 Nay: 58",64,58,0
666311,475174,2015-03-13,"House Final Action - Substitute passed as amended - Yea: 64 Nay: 57",64,57,0
666311,475175,2015-03-16,"Senate Concurred with amendments - Yea: 25 Nay: 14",25,14,0
666321,386805,2015-01-28,"Senate Emergency Final Action - Passed - Yea: 38 Nay: 0",38,0,0
666321,389291,2015-02-04,"House Final Action - Substitute passed - Yea: 88 Nay: 34",88,34,0
666321,390122,2015-02-05,"Senate Concurred with amendments - Yea: 24 Nay: 13",24,13,0
666331,390017,2015-02-05,"House Final Action - Passed as amended - Yea: 116 Nay: 2",116,2,0
666331,475089,2015-04-01,"Senate Committee of the Whole - Part 1 by Senator LaTurner was adopted. - Yea: 20 Nay: 16",20,16,3
666331,475090,2015-04-02,"Senate Final Action - Passed as amended - Yea: 24 Nay: 11",24,11,5
666331,475091,2015-05-21,"Senate Conference Committee Report was adopted - Yea: 36 Nay: 1",36,1,0
666331,475092,2015-05-26,"House Conference Committee Report was adopted - Yea: 106 Nay: 7",106,7,0
666342,474898,2015-03-09,"Senate Final Action - Passed as amended - Yea: 38 Nay: 0",38,0,0
666362,393865,2015-02-12,"House Final Action - Passed as amended - Yea: 121 Nay: 1",121,1,0
666362,475113,2015-03-19,"Senate Final Action - Passed as amended - Yea: 38 Nay: 0",38,0,0
666362,475114,2015-03-31,"House Concurred with amendments in conference - Yea: 115 Nay: 0",115,0,0
666393,394659,2015-02-13,"House Final Action - Passed as amended - Yea: 115 Nay: 0",115,0,0
666393,475190,2015-03-19,"Senate Emergency Final Action - Passed as amended - Yea: 38 Nay: 0",38,0,0
666393,475191,2015-06-10,"House Concurred with amendments in conference - Yea: 111 Nay: 0",111,0,1
666424,389995,2015-02-05,"House Final Action - Passed as amended - Yea: 118 Nay: 0",118,0,0
666424,521191,2016-03-18,"Senate Emergency Final Action - Substitute passed - Yea: 38 Nay: 0",38,0,0
666424,539402,2016-04-28,"Senate Conference Committee Report was adopted - Yea: 40 Nay: 0",40,0,0
666424,539403,2016-04-28,"House Conference Committee Report was adopted - Yea: 115 Nay: 2",115,2,0
666445,474837,2015-02-19,"Senate Final Action - Passed as amended - Yea: 40 Nay: 0",40,0,0
666445,474838,2015-03-25,"House Final Action - Passed - Yea: 124 Nay: 0",124,0,0
666465,388646,2015-02-03,"House Final Action - Passed - Yea: 119 Nay: 0",119,0,0
666465,475007,2015-05-05,"Senate Emergency Final Action - Passed as amended - Yea: 32 Nay: 8",32,8,0
666465,475008,2015-05-30,"Senate Conference Committee Report not adopted - Yea: 18 Nay: 21",18,21,0
666465,475009,2015-05-31,"Senate Substitute Motion to Not Adopt the CCR and a new conference committee be appointed - Motion failed - Yea: 11 Nay: 28",11,28,0
666465,475010,2015-05-31,"Senate Conference Committee Report was adopted - Yea: 25 Nay: 14",25,14,0
666465,475011,2015-06-01,"House Conference Committee Report was adopted - Yea: 88 Nay: 26",88,26,0
670301,395801,2015-02-17,"House Final Action - Passed - Yea: 88 Nay: 33",88,33,0
670301,475070,2015-03-25,"Senate Final Action - Passed as amended - Yea: 40 Nay: 0",40,0,0
670301,475071,2015-04-02,"Senate Conference Committee Report was adopted - Yea: 40 Nay: 0",40,0,0
670301,475072,2015-04-30,"House Conference Committee Report was adopted - Yea: 89 Nay: 33",89,33,0
673806,384234,2015-01-14,"Senate Final Action - Adopted - Yea: 36 Nay: 3",36,3,0
674018,386505,2015-01-27,"House Committee of the Whole - Amendment by  Representative Rubin was adopted - Yea: 82 Nay: 35",82,35,0
674018,386506,2015-01-27,"House Committee of the Whole - Amendment by  Representative Schroeder was rejected - Yea: 39 Nay: 77",39,77,0
674018,386720,2015-01-28,"House Final Action - Adopted as amended - Yea: 116 Nay: 3",116,3,0
674018,389710,2015-02-04,"Senate Final Action - Adopted as amended - Yea: 35 Nay: 4",35,4,1
674018,395220,2015-02-16,"Senate Conference Committee Report was adopted - Yea: 27 Nay: 7",27,7,2
674018,395779,2015-02-17,"House Conference Committee Report was adopted - Yea: 83 Nay: 38",83,38,0
674433,386507,2015-01-27,"House Committee of the Whole - Amendment by  Representative Rubin was rejected - Yea: 51 Nay: 67",51,67,0
674433,386508,2015-01-27,"House Committee of the Whole - Amendment by  Representative Rubin was adopted - Yea: 69 Nay: 49",69,49,0
674433,386509,2015-01-27,"House Committee of the Whole - Amendment by  Representative Hineman was rejected - Yea: 52 Nay: 66",52,66,0
674433,386716,2015-01-28,"House Final Action - Adopted as amended - Yea: 113 Nay: 6",113,6,0
675878,474926,2015-02-26,"Senate Emergency Final Action - Passed as amended - Yea: 40 Nay: 0",40,0,0
675878,474927,2015-05-07,"House Emergency Final Action - Substitute passed - Yea: 112 Nay: 6",112,6,0
675878,474928,2015-06-01,"House Conference Committee Report was adopted - Yea: 111 Nay: 0",111,0,0
675878,474929,2015-06-01,"Senate Conference Committee Report was adopted - Yea: 36 Nay: 2",36,2,0
675943,474847,2015-02-26,"Senate Final Action - Passed as amended - Yea: 40 Nay: 0",40,0,0
