roll_call_id,sponsor_id,vote
192345,5215,1
192345,5216,1
192345,5218,1
192345,5219,4
192345,5221,1
192345,5224,1
192345,5225,1
192345,5226,1
192345,5227,1
192345,5228,1
192345,5229,1
192345,5230,4
192345,5232,1
192345,5233,1
192345,5234,1
192345,5235,1
192345,5236,1
192345,5238,1
192345,5239,1
192345,5240,1
192345,5241,4
192345,5242,4
192345,5243,1
192345,5245,1
192345,5247,1
192345,5251,1
192345,5254,1
192345,5257,1
192345,5258,1
192345,5263,4
192345,5264,1
192345,5266,1
192345,5267,1
192345,5268,1
192345,5269,1
192345,5271,1
192345,5273,1
192345,5274,1
192345,5277,1
192345,5278,4
192345,5279,1
192345,5280,1
192345,5282,1
192345,5284,1
192345,5286,1
192345,5288,1
192345,5289,1
192345,5290,1
192345,5291,1
192345,5292,1
192345,5297,1
192345,5298,1
192345,5299,4
192345,5300,1
192345,5302,1
192345,5304,1
192345,5307,1
192345,5309,1
192345,5310,4
192345,5313,1
192345,5314,4
192345,5317,1
192345,5318,1
192345,5319,1
192345,5320,1
192345,5328,1
192345,5329,1
192345,5332,4
192345,5343,1
192345,9524,1
192345,9541,1
192345,13042,1
192345,13044,1
192345,13045,1
192345,13075,1
192345,13851,1
192345,13852,1
192345,13855,1
192345,13863,1
192345,13873,1
192345,13878,1
192345,13881,4
192345,13886,1
192345,13888,1
192345,13895,1
192345,13896,1
192345,13898,1
192345,13899,1
192345,13901,1
192345,13902,1
192345,13905,1
192345,13906,4
192345,13909,1
192345,13913,1
192345,13914,1
192345,13915,1
192345,13916,1
192345,13919,1
192345,13920,1
192345,13921,1
192345,13922,1
192345,13929,1
192345,13930,1
192345,13936,1
192345,13937,4
198686,5249,1
198686,5253,1
198686,5272,1
198686,5275,1
198686,5296,1
198686,5315,1
198686,5328,1
198686,5356,1
198686,5357,1
198686,5358,4
198686,5359,1
198686,5360,1
198686,5361,1
198686,5364,1
198686,5369,1
198686,5371,4
198686,5373,1
198686,5374,1
198686,5376,1
198686,5379,1
198686,5381,1
198686,5382,1
198686,5383,1
198686,5385,1
198686,5386,1
198686,5399,1
198686,5402,1
198686,5403,1
198686,5404,1
198686,5413,1
198686,5414,1
198686,5420,1
198686,5421,4
198686,13856,1
198686,13893,1
198686,13907,1
198686,13910,1
198686,13917,1
198686,13928,1
183583,5215,1
183583,5216,1
183583,5218,1
183583,5219,1
183583,5221,1
183583,5224,1
183583,5225,1
183583,5226,1
183583,5227,1
183583,5228,1
183583,5229,1
183583,5230,1
183583,5232,1
183583,5233,1
183583,5234,1
183583,5235,1
183583,5236,1
183583,5238,1
183583,5239,4
183583,5240,1
183583,5241,4
183583,5242,1
183583,5243,1
183583,5245,1
183583,5247,1
183583,5251,1
183583,5254,4
183583,5257,1
183583,5258,4
183583,5263,1
183583,5264,1
183583,5266,1
183583,5267,1
183583,5268,4
183583,5269,1
183583,5271,1
183583,5273,1
183583,5274,1
183583,5277,1
183583,5278,1
183583,5279,1
183583,5280,1
183583,5282,1
183583,5284,4
183583,5286,1
183583,5288,1
183583,5289,1
183583,5290,1
183583,5291,1
183583,5292,1
183583,5297,1
183583,5298,1
183583,5299,1
183583,5300,1
183583,5302,1
183583,5304,1
183583,5307,1
183583,5309,4
183583,5310,1
183583,5313,1
183583,5314,1
183583,5317,1
183583,5318,1
183583,5319,1
183583,5320,1
183583,5328,1
183583,5329,1
183583,5332,1
183583,5343,4
183583,9524,1
183583,9541,1
183583,13042,1
183583,13044,1
183583,13045,1
183583,13075,1
183583,13851,1
183583,13852,1
183583,13855,1
183583,13863,1
183583,13873,1
183583,13878,1
183583,13881,1
183583,13886,1
183583,13888,1
183583,13895,1
183583,13896,1
183583,13898,1
183583,13899,1
183583,13901,1
183583,13902,1
183583,13905,1
183583,13906,4
183583,13909,1
183583,13913,1
183583,13914,1
183583,13915,1
183583,13916,1
183583,13919,4
183583,13920,1
183583,13921,1
183583,13922,4
183583,13929,1
183583,13930,1
183583,13936,1
183583,13937,1
177912,5215,1
177912,5216,1
177912,5218,1
177912,5219,1
177912,5221,1
177912,5224,1
177912,5225,1
177912,5226,1
177912,5227,1
177912,5228,1
177912,5229,1
177912,5230,1
177912,5232,1
177912,5233,1
177912,5234,4
177912,5235,1
177912,5236,1
177912,5238,1
177912,5239,1
177912,5240,1
177912,5241,4
177912,5242,1
177912,5243,1
177912,5245,1
177912,5247,1
177912,5251,1
177912,5254,1
177912,5257,1
177912,5258,4
177912,5263,1
177912,5264,1
177912,5266,1
177912,5267,1
177912,5268,1
177912,5269,1
177912,5271,1
177912,5273,1
177912,5274,1
177912,5277,4
177912,5278,4
177912,5279,1
177912,5280,1
177912,5282,4
177912,5284,1
177912,5286,1
177912,5288,1
177912,5289,1
177912,5290,4
177912,5291,1
177912,5292,1
177912,5297,1
177912,5298,1
177912,5299,1
177912,5300,1
177912,5302,1
177912,5304,1
177912,5307,1
177912,5309,1
177912,5310,1
177912,5313,1
177912,5314,1
177912,5317,1
177912,5318,1
177912,5319,1
177912,5320,1
177912,5328,1
177912,5329,1
177912,5332,4
177912,5343,1
177912,9524,1
177912,9541,1
177912,13042,1
177912,13044,1
177912,13045,1
177912,13075,1
177912,13851,1
177912,13852,1
177912,13855,1
177912,13863,1
177912,13873,1
177912,13878,1
177912,13881,1
177912,13886,1
177912,13888,1
177912,13895,1
177912,13896,1
177912,13898,1
177912,13899,1
177912,13901,1
177912,13902,1
177912,13905,1
177912,13906,1
177912,13909,4
177912,13913,1
177912,13914,1
177912,13915,1
177912,13916,4
177912,13919,1
177912,13920,1
177912,13921,1
177912,13922,1
177912,13929,1
177912,13930,1
177912,13936,1
177912,13937,1
192073,5249,1
192073,5253,4
192073,5272,1
192073,5275,1
192073,5296,1
192073,5315,1
192073,5328,1
192073,5356,1
192073,5357,1
192073,5358,1
192073,5359,1
192073,5360,4
192073,5361,1
192073,5364,1
192073,5369,1
192073,5371,1
192073,5373,1
192073,5374,1
192073,5376,1
192073,5379,1
192073,5381,1
192073,5382,4
192073,5383,1
192073,5385,4
192073,5386,1
192073,5399,1
192073,5402,1
192073,5403,1
192073,5404,1
192073,5413,1
192073,5414,1
192073,5420,1
192073,5421,1
192073,13856,1
192073,13893,1
192073,13907,1
192073,13910,1
192073,13917,1
192073,13928,1
193997,5215,1
193997,5216,1
193997,5218,1
193997,5219,1
193997,5221,1
193997,5224,1
193997,5225,1
193997,5226,1
193997,5227,1
193997,5228,1
193997,5229,1
193997,5230,1
193997,5232,1
193997,5233,1
193997,5234,1
193997,5235,1
193997,5236,1
193997,5238,1
193997,5239,1
193997,5240,1
193997,5241,1
193997,5242,1
193997,5243,1
193997,5245,1
193997,5247,1
193997,5251,1
193997,5254,1
193997,5257,1
193997,5258,1
193997,5263,1
193997,5264,1
193997,5266,1
193997,5267,1
193997,5268,1
193997,5269,1
193997,5271,1
193997,5273,4
193997,5274,1
193997,5277,1
193997,5278,1
193997,5279,1
193997,5280,1
193997,5282,1
193997,5284,1
193997,5286,1
193997,5288,1
193997,5289,1
193997,5290,1
193997,5291,1
193997,5292,1
193997,5297,1
193997,5298,1
193997,5299,1
193997,5300,1
193997,5302,4
193997,5304,1
193997,5307,1
193997,5309,1
193997,5310,1
193997,5313,1
193997,5314,1
193997,5317,1
193997,5318,1
193997,5319,1
193997,5320,1
193997,5328,1
193997,5329,4
193997,5332,1
193997,5343,1
193997,9524,1
193997,9541,1
193997,13042,1
193997,13044,1
193997,13045,1
193997,13075,1
193997,13851,1
193997,13852,1
193997,13855,1
193997,13863,1
193997,13873,1
193997,13878,4
193997,13881,1
193997,13886,1
193997,13888,1
193997,13895,1
193997,13896,1
193997,13898,1
193997,13899,1
193997,13901,1
193997,13902,1
193997,13905,1
193997,13906,1
193997,13909,1
193997,13913,1
193997,13914,1
193997,13915,1
193997,13916,1
193997,13919,1
193997,13920,1
193997,13921,1
193997,13922,1
193997,13929,1
193997,13930,1
193997,13936,1
193997,13937,1
197969,5249,1
197969,5253,1
197969,5272,1
197969,5275,1
197969,5296,1
197969,5315,1
197969,5328,4
197969,5356,1
197969,5357,1
197969,5358,1
197969,5359,1
197969,5360,1
197969,5361,1
197969,5364,1
197969,5369,1
197969,5371,4
197969,5373,1
197969,5374,1
197969,5376,1
197969,5379,1
197969,5381,1
197969,5382,1
197969,5383,1
197969,5385,1
197969,5386,1
197969,5399,4
197969,5402,1
197969,5403,1
197969,5404,1
197969,5413,1
197969,5414,1
197969,5420,1
197969,5421,1
197969,13856,1
197969,13893,1
197969,13907,1
197969,13910,1
197969,13917,1
197969,13928,1
194138,5215,2
194138,5216,2
194138,5218,2
194138,5219,1
194138,5221,1
194138,5224,4
194138,5225,4
194138,5226,2
194138,5227,2
