sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
2,"William Anderson",William,,Anderson,Jr.,Bill,2,R,1,Rep,HD-008
5,"Tim Armstead",Tim,,Armstead,,,2,R,1,Rep,HD-040
6,"Bob Ashley",Bob,,Ashley,,,2,R,2,Sen,SD-003
9,"Robert Beach",Robert,D.,Beach,,,1,D,2,Sen,SD-013
10,"Craig Blair",Craig,P.,Blair,,,2,R,2,Sen,SD-015
11,"Brent Boggs",Brent,,Boggs,,,1,D,1,Rep,HD-034
18,"Denny Canterbury",Denny,Ray,Canterbury,Jr.,Ray,2,R,1,Rep,HD-042
19,"Michael Caputo",Michael,L.,Caputo,,Mike,1,D,1,Rep,HD-050
20,"Mitch Carmichael",Mitch,B.,Carmichael,,,2,R,2,Sen,SD-004
21,"Daryl Cowles",Daryl,E.,Cowles,,,2,R,1,Rep,HD-058
26,"Walter Duke",Walter,E.,Duke,,,2,R,1,Rep,HD-061
27,"Jeff Eldridge",Jeff,,Eldridge,,,1,D,1,Rep,HD-022
31,"Allen Evans",Allen,V.,Evans,,,2,R,1,Rep,HD-054
32,"Barbara Fleischauer",Barbara,Evans,Fleischauer,,,1,D,1,Rep,HD-051
36,"Nancy Peoples Guthrie",Nancy,Lee,"Peoples Guthrie",,,1,D,1,Rep,HD-036
37,"Bill Hamilton",Bill,,Hamilton,,,2,R,1,Rep,HD-045
38,"William Hartman",William,G.,Hartman,,,1,D,1,Rep,HD-043
44,"Lynwood Ireland",Lynwood,,Ireland,,Woody,2,R,1,Rep,HD-007
48,"Patrick Lane",Patrick,,Lane,,,2,R,1,Rep,HD-038
50,"Linda Longstreth",Linda,,Longstreth,,,1,D,1,Rep,HD-050
52,"Timothy Manchin",Timothy,J.,Manchin,,Tim,1,D,1,Rep,HD-050
56,"Tim Miley",Tim,,Miley,,,1,D,1,Rep,HD-048
57,"Carol Miller",Carol,D.,Miller,,,2,R,1,Rep,HD-016
59,"Clif Moore",Clif,,Moore,,,1,D,1,Rep,HD-026
60,"Jim Morgan",Jim,,Morgan,,,1,D,1,Rep,HD-016
61,"Ricky Moye",Ricky,,Moye,,,1,D,1,Rep,HD-029
62,"John Overington",John,,Overington,,,2,R,1,Rep,HD-062
63,"Corey Palumbo",Corey,L.,Palumbo,,,1,D,2,Sen,SD-017
65,"Don Perdue",Don,C.,Perdue,,,1,D,1,Rep,HD-019
66,"David Perry",David,G.,Perry,,,1,D,1,Rep,HD-032
67,"David Pethtel",David,Lee,Pethtel,,,1,D,1,Rep,HD-005
73,"Douglas Reynolds",Douglas,V.,Reynolds,,,1,D,1,Rep,HD-017
74,"Ralph Rodighiero",Ralph,,Rodighiero,,,1,D,1,Rep,HD-024
75,"William Romine",William,Roger,Romine,,,2,R,1,Rep,HD-006
76,"Ruth Rowan",Ruth,,Rowan,,,2,R,1,Rep,HD-057
81,"Kelli Sobonya",Kelli,,Sobonya,,,2,R,1,Rep,HD-018
94,"Ron Walters",Ron,,Walters,,,2,R,1,Rep,HD-039
100,"Jack Yost",Jack,,Yost,,,1,D,2,Sen,SD-001
104,"Donna Boley",Donna,J.,Boley,,,2,R,2,Sen,SD-003
108,"Frank Deem",Frank,,Deem,,,2,R,1,Rep,HD-010
115,"Mike Hall",Mike,,Hall,,,2,R,2,Sen,SD-004
119,"Jeffrey Kessler",Jeffrey,V.,Kessler,,,1,D,2,Sen,SD-002
125,"Robert Plymale",Robert,H.,Plymale,,Bob,1,D,2,Sen,SD-005
126,"Roman Prezioso",Roman,W.,Prezioso,Jr.,,1,D,2,Sen,SD-013
129,"Ron Stollings",Ron,,Stollings,,,1,D,2,Sen,SD-007
130,"Dave Sypolt",Dave,,Sypolt,,,2,R,2,Sen,SD-014
131,"John Unger",John,,Unger,II,,1,D,2,Sen,SD-016
802,"Douglas Facemire",Douglas,Eugene,Facemire,,,1,D,2,Sen,SD-012
804,"Bob Williams",Bob,,Williams,,,1,D,2,Sen,SD-014
805,"William Laird",William,R.,Laird,IV,,1,D,2,Sen,SD-010
806,"Herb Snyder",Herb,,Snyder,,,1,D,2,Sen,SD-016
810,"Michael Ferro",Michael,,Ferro,,Mike,1,D,1,Rep,HD-004
824,"John Shott",John,H.,Shott,,,2,R,1,Rep,HD-027
825,"Magaret Smith",Magaret,Donaldson,Smith,,Peggy,1,D,1,Rep,HD-046
826,"Pat McGeehan",Pat,,McGeehan,,,2,R,1,Rep,HD-001
11204,"Ronald Miller",Ronald,F.,Miller,,Ron,1,D,2,Sen,SD-010
11206,"Gary Howell",Gary,G.,Howell,,,2,R,1,Rep,HD-056
11304,"Denise Campbell",Denise,L.,Campbell,,,1,D,1,Rep,HD-043
11305,"Eric Householder",Eric,Lee,Householder,,,2,R,1,Rep,HD-064
11306,"Rupert Phillips",Rupert,W.,Phillips,Jr.,Rupie,1,D,1,Rep,HD-024
11309,"Erikka Storch",Erikka,,Storch,,,2,R,1,Rep,HD-003
11591,"Ryan Ferns",Ryan,J.,Ferns,,,2,R,2,Sen,SD-001
11592,"Marty Gearheart",Marty,,Gearheart,,,2,R,1,Rep,HD-027
11796,"Joe Ellington",Joe,C.,Ellington,Jr.,,2,R,1,Rep,HD-027
11797,"Fredrik Nelson",Fredrik,Eric,Nelson,Jr.,Eric,2,R,1,Rep,HD-035
11798,"John O'Neal",John,David,O'Neal,IV,,2,R,1,Rep,HD-028
13726,"Art Kirkendoll",Art,,Kirkendoll,,,1,D,2,Sen,SD-007
13807,"Justin Marcum",Justin,J.,Marcum,,,1,D,1,Rep,HD-020
13933,"William Cole",William,Paul,Cole,III,Bill,2,R,2,Sen,SD-006
15832,"Scott Cadle",Scott,,Cadle,,,2,R,1,Rep,HD-013
15833,"Paul Espinosa",Paul,,Espinosa,,,2,R,1,Rep,HD-066
15834,"Dana Lynch",Dana,L.,Lynch,,,1,D,1,Rep,HD-044
15835,"Joshua Nelson",Joshua,,Nelson,,,2,R,1,Rep,HD-023
15837,"Randy Smith",Randy,E.,Smith,,,2,R,1,Rep,HD-053
15845,"Chris Walters",Chris,,Walters,,,2,R,2,Sen,SD-008
15859,"Karen Arvon",Karen,Lynne,Arvon,,,2,R,1,Rep,HD-031
