bill_number,bill_id,title
H0001,655740,"Establishment of Congressional Districts"
H0003,655721,"Support for the State of Israel"
H0005,655751,"Human Trafficking/Abduction of Nigerian Girls"
S0002,655694,"Establishing the Congressional Districts of the State"
S0004,655704,"Support for the State of Israel"
