sponsor_id,name
1615,"Joseph Abruzzo"
1617,"Janet Adkins"
1625,"Debbie Boyd"
1627,"Oscar Braynon"
1635,"Gwyndolen Clarke-Reed"
1636,"Marti Coley"
1638,"Steve Crisafulli"
1643,"Eric Eisnaugle"
1644,"Greg Evers"
1647,"Anitere Flores"
1649,"Erik Fresen"
1651,"Bill Galvano"
1653,"Joseph Gibbons"
1654,"Audrey Gibson"
1658,"Denise Grimsley"
1660,"Alan Hays"
1662,"Doug Holder"
1664,"Ed Hooper"
1666,"Matt Hudson"
1667,"Dorothy Hukill"
1669,"Mia Jones"
1674,"John Legg"
1678,"Debbie Mayfield"
1679,"Charles McBurney"
1680,"Seth McKeel"
1683,"Bryan Nelson"
1685,"Mark Pafford"
1686,"Jimmy Patronis"
1694,"Kevin Rader"
1698,"Betty Reed"
1699,"Michelle Rehwinkel Vasilinda"
1700,"Ronald Renuart"
1703,"Kenneth Roberson"
1706,"Darryl Rouson"
1707,"Maria Sachs"
1710,"Ron Saunders"
1711,"Robert Schenck"
1713,"Elaine Schwartz"
1716,"Darren Soto"
1719,"Dwayne Taylor"
1720,"Geraldine Thompson"
1722,"Perry Thurston"
1723,"John Tobia"
1725,"Charles Van Zant"
1726,"James Waldman"
1727,"Will Weatherford"
1729,"Alan Williams"
1731,"John Wood"
1732,"Ritch Workman"
1735,"Thad Altman"
1743,"Charles Dean"
1744,"Nancy Detert"
1746,"Alex De La Portilla"
1749,"Don Gaetz"
1751,"Andy Gardiner"
1760,"Joe Negron"
1764,"Garrett Richter"
1765,"Jeremy Ring"
1767,"Christopher Smith"
1768,"Eleanor Sobel"
1770,"John Thrasher"
2380,"Janet Cruz"
2775,"Matt Gaetz"
12359,"Larry Ahern"
12360,"Ben Albritton"
12361,"Frank Artiles"
12362,"Dennis Baxley"
12363,"Lori Berman"
12364,"Michael Bileca"
12365,"Jeffrey Brandes"
12366,"Jason Brodeur"
12367,"Douglas Broxson"
12368,"Matthew Caldwell"
12370,"Jeff Clemens"
12371,"Richard Corcoran"
12373,"Daniel Davis"
12375,"Reggie Fullwood"
12377,"Tom Goodson"
12378,"James Grant"
12379,"Gayle Harrell"
12381,"Clay Ingram"
12384,"Larry Metz"
12385,"George Moraitis"
12386,"Jeanette Nunez"
12387,"Kathleen Passidomo"
12389,"Keith Perry"
12390,"Raymond Pilon"
12391,"Elizabeth Porter"
12393,"Patrick Rooney"
12394,"Irving Slosberg"
12395,"Jimmie Smith"
12396,"Cynthia Stafford"
12397,"Greg Steube"
12398,"Carlos Trujillo"
12399,"Dana Young"
12400,"Lizbeth Benacquisto"
12405,"Jack Latvala"
12406,"Gwen Margolis"
12407,"Bill Montford"
12410,"David Simmons"
12469,"Bill Hager"
12736,"Barbara Watson"
13713,"Jose Oliva"
14048,"Dwight Dudley"
14049,"Katie Edwards"
14050,"Holly Raschein"
14051,"Ross Spano"
14052,"Linda Stewart"
14200,"Dave Kerner"
14201,"Mark Danish"
14560,"Ray Rodrigues"
14561,"Travis Cummings"
14984,"Travis Hutson"
14985,"Jake Raburn"
14986,"Victor Torres"
14999,"Jose Rodriguez"
15146,"Dave Hood"
15147,"Bobby Powell"
15148,"Sharon Pritchett"
15149,"Richard Stark"
15252,"Larry Lee"
15253,"Kionne McGhee"
15620,"Heather Fitzenhagen"
15621,"Jared Moskowitz"
15622,"Cary Pigman"
15623,"Ricardo Rangel"
15625,"Rob Bradley"
15711,"Halsey Beshears"
15712,"Neil Combee"
15730,"MaryLynn Magar"
15732,"Michael Clelland"
15741,"Karen Castor Dentel"
15742,"Dane Eagle"
15750,"Daniel Raulerson"
15751,"David Santiago"
15752,"Charlie Stone"
15754,"Tom Lee"
15774,"Aaron Bean"
15855,"Mike LaRosa"
15857,"Wilton Simpson"
15897,"Kathleen Peters"
15958,"David Richardson"
15969,"Carl Zimmerman"
16020,"Randolph Bracy"
16025,"Manny Diaz"
16026,"Shevrin Jones"
16027,"Clovis Watson"
16081,"Amanda Murphy"
16082,"Walter Hill"
16260,"Select Committee on Redistricting"
