bill_id,date,action
563750,2013-08-19,"introduced in Senate"
563750,2013-08-21,"to Senate Floor"
563750,2013-08-22,"adopted by voice vote"
563751,2013-08-19,"introduced in Senate"
563751,2013-08-19,"adopted by voice vote"
563752,2013-08-19,"introduced in Senate"
563752,2013-08-19,"to State & Local Government (S)"
563752,2013-08-19,"taken from State & Local Government (S)"
563752,2013-08-19,"1st reading"
563752,2013-08-19,"returned to State & Local Government (S)"
563752,2013-08-20,"taken from State & Local Government (S)"
563752,2013-08-20,"2nd reading"
563752,2013-08-20,"returned to State & Local Government (S)"
563753,2013-08-19,"introduced in House"
563753,2013-08-20,"to House Floor"
563753,2013-08-22,"adopted by voice vote"
563754,2013-08-19,"introduced in House"
563754,2013-08-19,"adopted by voice vote"
563755,2013-08-19,"introduced in House"
563755,2013-08-20,"to House Floor"
563755,2013-08-20,"adopted by voice vote"
563756,2013-08-19,"introduced in Senate"
563756,2013-08-19,"to State & Local Government (S)"
563757,2013-08-19,"introduced in House"
563757,2013-08-19,"adopted by voice vote"
563758,2013-08-19,"introduced in Senate"
563758,2013-08-19,"to State & Local Government (S)"
563758,2013-08-19,"taken from State & Local Government (S)"
563758,2013-08-19,"1st reading"
563758,2013-08-19,"returned to State & Local Government (S)"
563758,2013-08-20,"taken from State & Local Government (S)"
563758,2013-08-20,"2nd reading"
563758,2013-08-20,"returned to State & Local Government (S)"
563759,2013-08-19,"introduced in House"
563759,2013-08-19,"to State Government (H)"
563760,2013-08-19,"introduced in Senate"
563760,2013-08-21,"to State & Local Government (S)"
563761,2013-08-19,"introduced in House"
563761,2013-08-20,"to House Floor"
563761,2013-08-20,"adopted by voice vote"
563762,2013-08-19,"introduced in House"
563762,2013-08-19,"to State Government (H)"
563762,2013-08-19,"posting waived"
563762,2013-08-19,"taken from State Government (H)"
563762,2013-08-19,"1st reading"
563762,2013-08-19,"returned to State Government (H)"
563762,2013-08-20,"reported favorably, to Rules with Committee Substitute, committee amendment (1-title)"
563762,2013-08-20,"taken from Rules (H)"
563762,2013-08-20,"2nd reading"
563762,2013-08-20,"returned to Rules (H)"
563762,2013-08-20,"posted for passage in the Regular Orders of the Day for Wednesday, August 21, 2013"
