bill_id,roll_call_id,date,description,yea,nay,nv
245813,38560,2011-01-26,"R2 For Adopt",110,8,2
245814,36915,2011-02-02,"A1 Stam\Second Reading",115,1,1
245814,36916,2011-02-02,"A2 Haire\Second Reading",51,65,1
245814,36917,2011-02-02,"A3 Spear\Second Reading",52,64,1
245814,36918,2011-02-02,"A4 Martin\Second Reading",111,1,5
245814,36919,2011-02-02,"Second Reading",66,50,1
245814,36920,2011-02-02,"Third Reading",66,50,1
245814,37479,2011-02-16,"Amendment 1",46,0,2
245814,37480,2011-02-16,"Second Reading",30,18,0
245814,40339,2011-02-22,"M3 To Lay On T\he Table/M5 Po\stpone Indef.",71,49,0
245814,40340,2011-02-22,"M11 Concur",69,49,2
245814,43901,2011-03-09,"Veto Override",68,51,0
245814,44016,2011-03-10,"Motion 12 -\Susp. Rule 18",112,0,2
245815,36598,2011-02-10,"A1 Stam\Second Reading",113,4,1
245815,36599,2011-02-10,"Second Reading",81,36,1
245815,43510,2011-03-07,"Second Reading",48,1,1
245817,42481,2011-03-01,"Second Reading",68,46,2
245817,42675,2011-03-02,"Third Reading",71,46,1
245817,196928,2012-05-17,"Second Reading",1,14,0
245817,197375,2012-05-21,"Third Reading",1,13,1
245817,198294,2012-05-24,"R2 Ruled Mat'l\M11 Concur",67,49,0
245817,199427,2012-05-29,"R3 Ruled Mat'l\M11 Concur",66,50,1
245818,36311,2011-02-08,"Second Reading",115,1,4
245818,44614,2011-03-10,"SECOND READING",16,34,0
245818,49410,2011-03-14,"Second Reading\Motion 7\To Reconsider",36,13,1
245818,49411,2011-03-14,"Second Reading",31,18,1
245819,43844,2011-03-07,"A1 Bordsen\Second Reading",49,69,0
245819,43845,2011-03-07,"A2 Rapp\Second Reading",50,68,0
245819,43846,2011-03-07,"A3 Glazier\Second Reading",50,68,0
245819,43847,2011-03-07,"A4 Glazier\Second Reading",50,68,0
245819,43848,2011-03-07,"Second Reading",69,49,0
245819,43849,2011-03-07,"Third Reading\M7 Postpone To\A Day Certain",83,35,0
245819,43850,2011-03-08,"A5 Weiss\Third Reading",48,68,2
245819,43851,2011-03-08,"Third Reading",69,47,2
245819,61391,2011-04-04,"Amendment 1",18,31,0
245819,61392,2011-04-04,"Amendment 2",18,31,0
245819,61393,2011-04-04,"Amendment 3",18,31,0
245819,61394,2011-04-04,"Amendment 4",18,31,0
245819,61395,2011-04-04,"Second Reading",31,18,0
245819,202553,2012-06-14,"Veto Override\M4 Previous\Question",69,47,1
245819,202554,2012-06-14,"Veto Override",71,46,0
245819,203102,2012-06-18,"Motion 11\OVERRIDE VETO",0,16,0
245820,73381,2011-04-26,"Second Reading",89,28,2
245820,74194,2011-04-28,"A1 Stam\Third Reading",113,2,1
245820,74195,2011-04-28,"Third Reading",98,18,0
245822,38754,2011-01-26,"Amendment 1",19,30,0
245822,38755,2011-01-26,"Amendment 2",48,1,0
245822,38756,2011-01-26,"Motion 7\To Adopt",30,19,0
245826,59069,2011-03-30,"Second Reading",50,0,0
246383,37358,2011-02-03,"R2 For Adopt",111,0,2
246385,90801,2011-06-08,"Second Reading\M4 Previous\Question",81,32,3
246385,90802,2011-06-08,"Second Reading",108,7,1
246385,93928,2011-06-15,"Second Reading",49,0,1
246385,93929,2011-06-16,"M11 Concur",109,7,2
246387,91361,2011-06-07,"Second Reading",118,0,1
246387,91362,2011-06-07,"A1 Lucas\Third Reading",117,0,2
246387,91363,2011-06-08,"Third Reading",117,0,2
246387,203857,2012-06-21,"Second Reading",15,0,0
246387,203858,2012-06-21,"M11 Concur",103,10,1
246388,90976,2011-06-08,"Second Reading\M4 Previous\Question",69,46,3
246388,90977,2011-06-08,"Second Reading",74,42,2
246388,94407,2011-06-15,"Second Reading",32,18,0
246391,36793,2011-02-10,"Second Reading",49,0,1
246391,44085,2011-03-10,"Second Reading",110,1,2
246391,51532,2011-03-15,"Motion 9\To Concur",49,0,0
247021,36443,2011-02-10,"Second Reading",50,0,0
247021,93891,2011-06-15,"Second Reading\M7 PP DAY/Susp\end Rules 2ND\AND 3RD",116,0,2
247021,93892,2011-06-16,"Second Reading",64,52,1
247021,191620,2011-11-28,"Motion 9\To Concur",0,17,0
247021,191621,2012-01-04,"Motion 11\VETO OVERRIDE",0,19,0
247420,41095,2011-02-23,"Amendment 1",19,31,0
247420,41096,2011-02-23,"Amendment 2",48,2,0
247420,41097,2011-02-23,"Amendment 3",19,31,0
247420,41098,2011-02-23,"Amendment 4",19,31,0
247420,41099,2011-02-23,"Amendment 5",50,0,0
247420,41100,2011-02-23,"Second Reading",34,16,0
247420,41432,2011-02-24,"Third Reading",33,17,0
247420,63410,2011-04-07,"Second Reading\M4 Previous\Question",66,48,4
247420,63411,2011-04-07,"Second Reading",69,48,1
247420,64931,2011-04-11,"A1 Owens\Third Reading",57,61,1
247420,64932,2011-04-11,"Third Reading\M4 Previous\Question",67,50,2
247420,64933,2011-04-11,"Third Reading",68,51,0
247420,66979,2011-04-14,"Motion 9\To Concur",0,47,0
247420,90973,2011-06-09,"C Rpt Adopt",108,5,1
247420,94396,2011-06-09,"Conference Rpt\Motion 8\To Adopt",45,0,1
249164,36576,2011-02-10,"Second Reading",116,1,1
249164,42563,2011-03-01,"Second Reading",48,1,0
250099,40315,2011-02-22,"A1 Luebke\R2 For Adopt",52,67,0
250099,40316,2011-02-22,"A2 Owens\R2 For Adopt",111,8,1
250099,40317,2011-02-22,"A3 Samuelson\R2 For Adopt",115,1,4
250099,40318,2011-02-22,"A4 Stam\R2 For Adopt",118,0,2
250099,40319,2011-02-22,"A5 Moffitt\R2 For Adopt",118,0,2
250099,40320,2011-02-22,"R2 For Adopt",120,0,0
250767,36455,2011-02-03,"Amendment 1",18,30,0
250767,36456,2011-02-03,"Second Reading",30,18,0
250767,36457,2011-02-07,"Amendment 2",47,0,2
250767,36458,2011-02-07,"Third Reading",31,16,2
250767,36459,2011-02-09,"A1 Gibson\Second Reading",51,67,2
250767,36460,2011-02-09,"A2 Owens\Second Reading",50,69,1
250767,36461,2011-02-09,"A3 Rapp\Second Reading",49,69,2
250767,36462,2011-02-09,"A4 Adams\Second Reading",51,66,3
250767,36463,2011-02-09,"Second Reading",66,51,3
250767,36464,2011-02-10,"Third Reading",66,51,1
250767,44357,2011-03-09,"Motion 11 Susp\Rules/Cal",31,19,0
250767,44358,2011-03-09,"Motion 11\Override Veto",31,19,0
250776,43909,2011-03-09,"Second Reading",116,0,3
250776,97586,2011-06-16,"Amendment 1",45,0,0
250776,97587,2011-06-16,"Second Reading",45,0,0
250776,97588,2011-06-17,"Amendment 2",41,0,3
250776,97589,2011-06-17,"Third Reading",41,0,3
250776,97590,2011-06-18,"M11 Concur\Sen. Amd. 1",109,2,1
250776,97591,2011-06-18,"M11 Concur\Sen. Amd. 2",110,0,2
250776,97592,2011-06-18,"M11 Concur",105,6,1
250792,91436,2011-06-08,"Second Reading",116,0,1
250792,91437,2011-06-09,"Third Reading",117,1,1
250792,96665,2011-06-15,"Second Reading",49,0,1
250881,50042,2011-03-14,"Second Reading",118,0,1
250881,51685,2011-03-15,"Third Reading",117,0,1
250881,61214,2011-04-04,"Second Reading",49,0,0
250916,57018,2011-03-22,"Second Reading",50,0,0
250916,87849,2011-06-02,"Second Reading",116,0,2
250916,91179,2011-06-07,"Motion 9\To Concur",50,0,0
251113,36690,2011-02-08,"Amendment 1",48,1,0
251113,36691,2011-02-08,"Second Reading",49,0,0
251113,38142,2011-02-17,"Second Reading",105,2,7
251113,40054,2011-02-21,"Third Reading",117,2,1
251212,39058,2011-02-08,"Motion 7\To Adopt",49,0,0
251270,36467,2011-02-15,"A1 Glazier\Second Reading",117,0,2
251270,36468,2011-02-15,"Second Reading",118,0,1
251270,55564,2011-03-23,"Second Reading",50,0,0
251270,57116,2011-03-28,"M11 Concur",117,0,2
251400,42934,2011-03-03,"Second Reading",112,0,7
251418,55239,2011-03-22,"Second Reading",50,0,0
251438,53303,2011-03-17,"Second Reading",116,0,1
251438,55008,2011-03-22,"Third Reading",117,1,1
251438,69139,2011-04-19,"Second Reading",48,0,0
251438,69536,2011-04-20,"Third Reading",49,0,0
251446,36712,2011-02-09,"Amendment 1",49,1,0
251446,36713,2011-02-09,"Second Reading",49,1,0
251446,43808,2011-03-09,"Second Reading\M8 Re-Refer\Health and Hum\an Services",49,69,1
251446,43809,2011-03-09,"A1 Insko\Second Reading",50,68,1
251446,43810,2011-03-09,"A2 Harrison\Second Reading",47,70,2
251446,43811,2011-03-09,"Second Reading",80,39,0
251446,44061,2011-03-10,"A3 Luebke\Third Reading",46,67,3
251446,44062,2011-03-10,"Third Reading\M8 Re-Refer\Judiciary",44,71,1
251446,44063,2011-03-10,"Third Reading",74,40,2
251446,51452,2011-03-15,"Motion 9\To Concur",48,1,0
251602,78291,2011-05-10,"Second Reading",50,0,0
251602,78813,2011-05-11,"Third Reading",50,0,0
251602,86331,2011-05-31,"Second Reading",111,4,2
251602,86868,2011-06-01,"Third Reading",108,5,4
251767,43806,2011-03-08,"Second Reading",50,0,0
251767,59714,2011-03-31,"Second Reading",118,0,1
251772,41691,2011-02-24,"Second Reading",50,0,0
251772,55299,2011-03-23,"Second Reading",114,0,1
251922,40831,2011-02-23,"A1 Moore, T.\Second Reading",116,1,2
251922,40832,2011-02-23,"Second Reading",117,0,2
251922,41574,2011-02-24,"Third Reading",113,0,4
251922,55465,2011-03-23,"Second Reading",50,0,0
252293,83411,2011-05-24,"Second Reading",83,32,2
252446,58172,2011-03-29,"A1 Luebke\Second Reading",50,66,4
252446,58173,2011-03-29,"A2 Jackson\Second Reading",52,65,3
252446,58174,2011-03-29,"Second Reading",64,53,3
252446,58745,2011-03-30,"Third Reading\M8 Re-Refer\Judiciary A",51,65,1
252446,58746,2011-03-30,"Third Reading",66,50,1
252533,42838,2011-03-02,"Amendment 1",20,29,0
252533,42839,2011-03-02,"Amendment 2",16,33,0
252533,42840,2011-03-02,"Amendment 3",47,2,0
252533,42841,2011-03-02,"Second Reading",36,13,0
252533,69313,2011-04-20,"A1 Rhyne\Second Reading",119,0,0
252533,69314,2011-04-20,"A3 Jordan\Second Reading\Perfecting\Amendment",97,18,3
252533,69315,2011-04-20,"A2 Mills\Second Reading",67,49,2
252533,69316,2011-04-20,"A4 Faison\Second Reading",49,68,1
252533,69317,2011-04-20,"A5 Glazier\Second Reading",115,2,1
252533,69318,2011-04-20,"A6 Faison\Second Reading",41,75,2
252533,69319,2011-04-20,"Second Reading",88,29,1
252533,69320,2011-04-20,"Third Reading",91,27,0
252533,73117,2011-04-26,"Motion 9\To Concur",8,40,0
252533,93834,2011-06-09,"Conference Rpt\Motion 8\To Adopt",32,9,1
252533,93835,2011-06-09,"C Rpt Adopt",62,44,6
252533,99822,2011-07-13,"Motion 11\OVERRIDE VETO",35,12,0
252533,99979,2011-07-25,"Veto Override\M4 Previous\Question",59,53,6
252533,99980,2011-07-25,"Veto Override",74,42,2
252633,91269,2011-06-07,"Second Reading",68,49,2
252633,207104,2012-07-03,"Amendment 1",9,0,1
252633,207105,2012-07-03,"Second Reading",1,8,1
252720,41404,2011-02-24,"Second Reading",48,0,0
252720,42286,2011-02-28,"Third Reading",46,0,0
252720,51148,2011-03-15,"Second Reading",115,2,1
252720,52452,2011-03-16,"Third Reading",114,2,3
252820,64941,2011-04-11,"Second Reading",118,0,1
252932,43442,2011-03-07,"Second Reading",49,0,1
252932,63297,2011-04-07,"A1 Weiss\Second Reading",116,0,2
252932,63298,2011-04-07,"Second Reading",111,5,2
252932,67230,2011-04-14,"House Amd. 1\Motion 9\To Concur",0,47,0
252932,90841,2011-06-03,"C Rpt Adopt",103,11,3
252932,90842,2011-06-08,"Conference Rpt\Motion 8\To Adopt",50,0,0
252932,94057,2011-06-09,"C Rpt Adopt\M6 Reconsider",115,2,1
252932,94058,2011-06-13,"C Rpt Adopt",106,6,6
252985,42802,2011-03-03,"SECOND READING",38,11,0
252985,43408,2011-03-07,"Third Reading",36,12,2
252985,94358,2011-06-16,"A1 LaRoque\Second Reading",103,2,4
252985,94359,2011-06-17,"House Amd\Motion 9\To Concur",31,12,2
253419,54437,2011-03-17,"R2 For Adopt",118,0,0
253524,38534,2011-02-07,"R2 For Adopt",111,0,5
253620,90687,2011-06-07,"Second Reading",75,43,1
253620,90688,2011-06-08,"A1 Cleveland\Third Reading",115,0,2
253620,90689,2011-06-08,"A2 Cleveland\Third Reading",114,0,3
