bill_id,date,action
784493,2015-06-08,"[LD 1] Senate Committee of the Whole"
784493,2015-06-08,"[LD 1] Do pass committee report adopted"
784493,2015-06-09,"[LD 2] Passed Senate (42-0)"
784493,2015-06-09,"[LD 2] HWMC"
784493,2015-06-09,"[LD 2] Do pass committee report adopted"
784493,2015-06-10,"[LD 3] Passed House (62-0) SGND BY GOV (June 17) Ch. 3 (partial veto)."
784499,2015-06-08,"[LD 1] Referred to House Appropriations & Finance"
784499,2015-06-08,"[LD 1] Do pass committee report adopted"
784499,2015-06-09,"[LD 2] Passed House (60-0)"
784499,2015-06-09,"[LD 2] Senate Committee of the Whole"
784499,2015-06-09,"[LD 2] Do pass committee report adopted"
784499,2015-06-10,"[LD 3] Passed Senate (41-0) SGND BY GOV (June 11) Ch. 1."
784505,2015-06-08,"[LD 1] HWMC"
784505,2015-06-08,"[LD 1] Do pass committee report adopted"
784505,2015-06-09,"[LD 2] Passed House (60-2)"
784505,2015-06-10,"[LD 3] Senate Committee of the Whole"
784505,2015-06-10,"[LD 3] Do pass committee report adopted"
784505,2015-06-11,"[LD 4] Passed Senate (31-11) SGND BY GOV (June 15) Ch. 2."
