Row,id11040,id11041,id11042,id11045,id11047,id11048,id11049,id11050,id11051,id11053,id11054,id11055,id11056,id11057,id11058,id11059,id11060,id11062,id11063,id11064,id11065,id11066,id11067,id11069,id11070,id11071,id11072,id11073,id11076,id11077,id11080,id11099,id11100,id11120,id11122,id11123,id11124,id11126,id11127,id11128,id11129,id11130,id11132,id11133,id11135,id11136,id11137,id11138,id11139,id11140,id11141,id11143,id11144,id11145,id11146,id11159,id11163,id11164,id11605,id11606,id11799,id11801,id11802,id11803,id11804,id11806,id13318,id14026,id14083,id14084,id14135,id14886,id14888,id14891,id14897,id14902,id14903,id14906,id14907,id14909,id14912,id14915,id14918,id14921,id14922,id14923,id14924,id14925,id15051,id15206,id15212,id15213,id15224,id15228,id15230,id15237,id15240,id15243,id16037,id16101,id16236,id16270,id16447,id16449,id16450,id16451,id16452,id16453,id16454,id16455,id16456,id16457,id16458,id16460,id16462,id16463,id16467,id16468,id16472,id16473,id16475,id16476,id16478,id16479,id16480,id16483,id16501,id8965,id9073,id9081,id9126,id9151,id9154,id9157,id9162,id9168,id9171,id9172,id9173,id9175,id9176,id9177,id9178,id9179,id9181,id9182,id9186,id9188,id9191,id9192,id9193,id9194,id9195,id9197,id9199,id9200,id9202,id9209,id9211,id9213,id9214,id9215,id9216,id9217,id9219,id9220,id9222,id9225,id9228,id9231,id9232,id9237,id9243,id9247,id9254,id9257,id9264,id9269,id9270,id9271,id9273,id9274,id9279,id9280,id9282,id9283,id9284,id9287,id9289,id9293,id9294,id9295,id9296,id9302,id9308,id9311,id9315,id9316,id9320,id9321,id9322,id9323,id9324,id9329,id9330,id9332,id9333,id9334,id9335,id9337,id9340,id9341,id9343,id9344,id9345,id9346,id9358,id9359,id9362,id9363,id9365,id9368,id9371,id9372,id9375,id9376,id9378,id9379,id9381,id9383,id9384,id9388,id9389,id9549,id9630
id11040,1,1,1,1,1,1,0.974683544303797,0.9875,1,1,0.972222222222222,1,1,0.963414634146341,1,1,1,1,0.98780487804878,0.975308641975309,0.98,1,1,1,0.987654320987654,0.975308641975309,1,1,1,1,1,0.98780487804878,0.950617283950617,1,1,1,0.975,0.847457627118644,0.98780487804878,0.975609756097561,1,0.890243902439024,0.939024390243902,0.87012987012987,0.985714285714286,1,1,0.950617283950617,1,0.939024390243902,0.987654320987654,1,1,0.974683544303797,1,1,0.98780487804878,0.987654320987654,0.987654320987654,0.98780487804878,0.888888888888889,1,1,1,0.987654320987654,1,1,0.901960784313726,1,1,1,1,1,1,1,1,1,1,1,0.980769230769231,1,0.98,1,1,0.980769230769231,1,1,0.980769230769231,1,1,0.961538461538462,1,0.980769230769231,1,1,0.490196078431373,1,1,1,1,0.942857142857143,1,1,1,1,1,1,1,1,1,0.96551724137931,0.896551724137931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.634146341463415,0.2,0.353658536585366,0.1625,0.341463414634146,0.777777777777778,0.987012987012987,1,0.960526315789474,1,1,1,0.987654320987654,1,0.98780487804878,0.987654320987654,1,0.98780487804878,0.9875,0.975609756097561,1,0.987012987012987,1,1,1,1,0.975609756097561,0.975308641975309,1,1,1,0.98780487804878,0.987654320987654,1,0.987179487179487,1,0.975,1,0.98780487804878,0.987654320987654,0.987654320987654,0.987654320987654,1,1,0.950617283950617,1,0.98780487804878,0.986486486486487,1,0.926829268292683,1,0.962962962962963,0.963414634146341,1,1,1,1,0.79746835443038,0.975308641975309,0.962025316455696,1,0.98780487804878,0.914634146341463,1,1,0.98780487804878,1,1,0.961538461538462,0.987654320987654,0.987654320987654,1,0.24390243902439,1,0.98780487804878,1,0.987654320987654,1,1,1,1,1,1,0.341463414634146,0.962962962962963,0.975308641975309,1,0.986301369863014,0.9875,1,1,1,1,0.987654320987654,1,1,1,1,1,1,1,0.9875,1,1,0.986486486486487,1,0.987654320987654,0.987341772151899
id11041,1,0.98,1,1,1,1,1,1,1,1,0.977777777777778,1,1,1,1,1,1,1,1,0.980392156862745,1,0.979166666666667,1,1,1,0.96,1,1,0.979591836734694,1,1,1,0.96078431372549,0.98,1,0.96078431372549,0.98,0.8,0.980392156862745,1,1,0.823529411764706,0.980392156862745,0.877551020408163,0.977272727272727,1,1,1,1,0.980392156862745,1,1,1,1,1,1,1,1,1,0.98,0.88,1,1,1,1,1,1,0.861111111111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972222222222222,1,0.972222222222222,1,1,0.416666666666667,0.972222222222222,1,1,1,0.954545454545455,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667,0.2,0.392156862745098,0.2,0.372549019607843,0.82,0.979166666666667,1,0.977272727272727,0.980392156862745,1,1,0.980392156862745,1,1,1,1,0.980392156862745,1,1,1,0.959183673469388,1,1,1,1,0.96078431372549,0.980392156862745,1,1,1,1,1,0.980392156862745,1,1,0.979166666666667,1,1,0.979591836734694,0.980392156862745,1,1,0.98,0.92156862745098,0.978723404255319,1,1,1,0.901960784313726,1,0.96,1,1,1,1,1,0.8125,0.94,1,1,0.980392156862745,0.882352941176471,1,1,1,1,1,1,1,1,1,0.294117647058824,1,1,1,1,1,1,1,1,1,1,0.392156862745098,0.96,0.96,1,1,1,1,0.980392156862745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
id11042,0.968253968253968,0.969230769230769,1,0.984615384615385,0.967741935483871,0.968253968253968,0.984615384615385,1,0.984126984126984,0.984615384615385,0.96551724137931,0.984375,0.984615384615385,0.953846153846154,0.984375,1,1,1,0.938461538461538,0.96875,1,0.983606557377049,0.984615384615385,0.984615384615385,1,0.969230769230769,0.968253968253968,0.984615384615385,0.96875,0.984615384615385,0.984615384615385,1,0.96875,1,1,1,0.952380952380952,0.826086956521739,0.969230769230769,0.907692307692308,0.984375,0.861538461538462,0.953846153846154,0.935483870967742,0.981818181818182,1,1,0.968253968253968,1,0.938461538461538,0.984375,1,0.969230769230769,0.968253968253968,1,0.984615384615385,1,0.984615384615385,0.984615384615385,0.984375,0.859375,0.982142857142857,1,0.984126984126984,0.984375,0.984375,1,0.775,0.974358974358974,0.973684210526316,1,1,1,0.975,0.951219512195122,0.975609756097561,1,0.951219512195122,0.975609756097561,0.951219512195122,0.975609756097561,1,0.951219512195122,1,0.975609756097561,0.951219512195122,0.95,0.975,0.975609756097561,0.975,0.951219512195122,1,0.926829268292683,0.975,0.975,0.5,1,1,0.972222222222222,0.962962962962963,1,0.91304347826087,0.954545454545455,0.909090909090909,0.954545454545455,0.954545454545455,1,0.909090909090909,1,1,1,0.954545454545455,0.954545454545455,0.954545454545455,0.904761904761905,0.954545454545455,1,0.909090909090909,0.909090909090909,1,0.909090909090909,0.954545454545455,1,1,0.909090909090909,1,0.954545454545455,0.676923076923077,0.21875,0.384615384615385,0.28125,0.453125,0.793650793650794,1,1,0.932203389830508,1,0.984615384615385,1,0.984615384615385,0.984375,0.969230769230769,1,0.968253968253968,0.938461538461538,1,0.969230769230769,0.967213114754098,0.983870967741936,0.984615384615385,1,0.967741935483871,0.969230769230769,0.953846153846154,0.919354838709677,1,0.96875,0.983870967741936,1,1,0.969230769230769,1,0.984615384615385,0.969230769230769,1,1,0.984615384615385,0.984615384615385,1,0.984126984126984,0.952380952380952,0.861538461538462,0.983606557377049,0.984615384615385,0.966101694915254,0.983606557377049,0.938461538461538,0.984615384615385,0.967741935483871,0.953125,0.968253968253968,0.984615384615385,0.984615384615385,0.984126984126984,0.825396825396825,0.953846153846154,0.967741935483871,1,0.953846153846154,0.830769230769231,1,1,0.969230769230769,1,1,0.967741935483871,0.984375,1,1,0.353846153846154,1,1,0.953846153846154,0.984615384615385,1,1,1,1,1,1,0.46875,0.952380952380952,0.96875,1,0.966666666666667,1,0.969230769230769,0.968253968253968,0.969230769230769,1,0.968253968253968,0.969230769230769,0.984615384615385,0.984615384615385,1,0.984615384615385,1,0.96875,1,0.982142857142857,0.984126984126984,1,0.953125,0.96875,0.968253968253968
id11045,0.981818181818182,0.947368421052632,1,1,0.981818181818182,0.981818181818182,0.963636363636364,1,1,0.982456140350877,0.938775510204082,1,0.964912280701754,0.947368421052632,0.982142857142857,1,1,1,0.982456140350877,0.964285714285714,0.966666666666667,0.964285714285714,1,0.982456140350877,0.982456140350877,0.982456140350877,0.982456140350877,1,0.981818181818182,1,1,1,0.947368421052632,0.981818181818182,0.982456140350877,0.964912280701754,0.963636363636364,0.82051282051282,0.982456140350877,0.947368421052632,1,0.87719298245614,0.964912280701754,0.888888888888889,0.979591836734694,0.982142857142857,1,0.964285714285714,1,0.982456140350877,1,1,0.981818181818182,0.981818181818182,1,1,1,0.982456140350877,0.982456140350877,1,0.857142857142857,0.979591836734694,1,0.982456140350877,0.981818181818182,1,1,0.8,1,1,1,0.976744186046512,0.976744186046512,1,0.977272727272727,1,1,0.976744186046512,1,0.953488372093023,0.977272727272727,0.976190476190476,0.976744186046512,1,0.954545454545455,0.976744186046512,0.976190476190476,0.977272727272727,1,1,0.931818181818182,1,0.977272727272727,1,1,0.523809523809524,1,1,0.975,0.96969696969697,0.964285714285714,0.961538461538462,1,0.961538461538462,1,1,1,0.961538461538462,1,1,1,0.846153846153846,1,0.961538461538462,0.96,1,1,0.961538461538462,0.923076923076923,1,0.961538461538462,1,1,1,0.961538461538462,1,1,0.789473684210526,0.207547169811321,0.421052631578947,0.267857142857143,0.446428571428571,0.872727272727273,1,1,0.980769230769231,1,1,1,0.982456140350877,0.982456140350877,0.982456140350877,1,0.980769230769231,0.929824561403509,1,0.982456140350877,0.981481481481482,0.981818181818182,1,1,0.962962962962963,0.982456140350877,0.929824561403509,0.946428571428571,1,0.982142857142857,0.981818181818182,1,1,0.982456140350877,0.945454545454545,1,0.944444444444444,1,1,1,0.982142857142857,0.982142857142857,0.964285714285714,0.964285714285714,0.894736842105263,0.961538461538462,0.982142857142857,0.980392156862745,0.982456140350877,0.912280701754386,1,0.964285714285714,0.964912280701754,1,1,0.982142857142857,1,0.754716981132076,0.947368421052632,0.962264150943396,1,0.982456140350877,0.912280701754386,1,1,0.929824561403509,1,1,0.943396226415094,1,1,0.967741935483871,0.385964912280702,1,1,0.964912280701754,0.982456140350877,1,1,0.982456140350877,1,1,1,0.446428571428571,0.963636363636364,0.910714285714286,1,0.979591836734694,0.982142857142857,0.982456140350877,0.962962962962963,0.982456140350877,1,0.982142857142857,0.964912280701754,1,1,1,1,1,0.982456140350877,1,1,1,1,1,0.964285714285714,1
id11047,0.981818181818182,0.981818181818182,1,0.981818181818182,0.980769230769231,0.980769230769231,0.981481481481482,1,0.981132075471698,1,0.958333333333333,0.980769230769231,1,0.981818181818182,0.981481481481482,1,1,1,0.981818181818182,0.981818181818182,1,0.980769230769231,0.981818181818182,1,0.981818181818182,0.945454545454545,0.981481481481482,0.981818181818182,0.981481481481482,0.981818181818182,0.981481481481482,1,0.962962962962963,1,1,1,0.980769230769231,0.828571428571429,0.962962962962963,0.963636363636364,0.981481481481482,0.872727272727273,0.945454545454545,0.865384615384615,0.978723404255319,1,1,0.981481481481482,1,0.963636363636364,0.981481481481482,1,0.981132075471698,0.961538461538462,1,0.981818181818182,1,0.981132075471698,0.981818181818182,0.963636363636364,0.87037037037037,1,1,0.963636363636364,1,0.981132075471698,1,0.85,0.973684210526316,0.972972972972973,1,1,1,0.974358974358974,0.975,0.975,1,0.974358974358974,0.975,0.975,0.975,1,0.975,1,1,0.975,0.975,0.975,0.975,1,0.975,1,0.975,0.974358974358974,0.974358974358974,0.564102564102564,1,1,1,1,0.956521739130435,0.95,0.95,0.95,0.95,0.95,1,0.95,1,1,1,0.95,0.95,1,0.947368421052632,0.95,1,0.95,0.9,1,0.95,0.95,1,1,0.95,1,0.95,0.672727272727273,0.226415094339623,0.381818181818182,0.277777777777778,0.462962962962963,0.849056603773585,1,1,0.96078431372549,0.981132075471698,0.981481481481482,1,0.981818181818182,0.963636363636364,0.981818181818182,1,0.981481481481482,0.927272727272727,1,0.981818181818182,0.980769230769231,0.961538461538462,0.981818181818182,1,0.980769230769231,0.981818181818182,0.909090909090909,0.981818181818182,1,0.981818181818182,0.981132075471698,1,1,0.963636363636364,0.962962962962963,0.981818181818182,0.943396226415094,1,1,0.981818181818182,0.981818181818182,1,0.981132075471698,0.943396226415094,0.890909090909091,0.962264150943396,1,0.98,0.961538461538462,0.927272727272727,0.981818181818182,0.962962962962963,0.963636363636364,1,0.981481481481482,1,0.981818181818182,0.862745098039216,0.981818181818182,0.98,1,0.945454545454545,0.872727272727273,1,1,0.981481481481482,1,1,0.962962962962963,0.981481481481482,1,1,0.381818181818182,1,1,0.981818181818182,1,1,1,1,1,1,1,0.472727272727273,0.925925925925926,0.925925925925926,1,0.980392156862745,1,0.981818181818182,0.962962962962963,0.981818181818182,1,0.981132075471698,0.981818181818182,0.981818181818182,0.981481481481482,1,0.981818181818182,1,0.981481481481482,1,0.980769230769231,0.981818181818182,1,0.963636363636364,0.981481481481482,1
id11048,0.977272727272727,0.978260869565217,1,1,0.978260869565217,1,0.953488372093023,0.978260869565217,0.977777777777778,1,0.951219512195122,0.978260869565217,0.978260869565217,0.956521739130435,1,1,0.978260869565217,0.978260869565217,0.978260869565217,0.955555555555556,1,0.977272727272727,0.978260869565217,0.956521739130435,0.978260869565217,0.956521739130435,0.978260869565217,1,0.978260869565217,0.978260869565217,1,1,0.956521739130435,0.976744186046512,1,0.978260869565217,0.930232558139535,0.828571428571429,0.978260869565217,0.934782608695652,0.978260869565217,0.869565217391304,0.955555555555556,0.795454545454545,1,0.978260869565217,0.978260869565217,0.978260869565217,0.977272727272727,0.91304347826087,1,1,0.977272727272727,1,0.978260869565217,1,1,1,0.978260869565217,0.977777777777778,0.891304347826087,1,0.971428571428571,1,0.977777777777778,0.978260869565217,1,0.828571428571429,1,0.967741935483871,1,0.96969696969697,1,0.96969696969697,0.970588235294118,0.941176470588235,0.970588235294118,0.939393939393939,1,0.96969696969697,0.970588235294118,0.96969696969697,1,0.970588235294118,0.941176470588235,1,1,0.941176470588235,0.970588235294118,0.9375,0.941176470588235,1,0.911764705882353,1,0.96969696969697,0.53125,1,1,0.96875,1,0.92,0.954545454545455,0.956521739130435,0.956521739130435,1,0.956521739130435,0.956521739130435,0.956521739130435,1,1,0.956521739130435,0.956521739130435,0.956521739130435,1,0.954545454545455,1,0.954545454545455,1,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,1,1,1,1,0.956521739130435,0.760869565217391,0.244444444444444,0.456521739130435,0.282608695652174,0.422222222222222,0.866666666666667,1,0.978260869565217,0.975609756097561,0.978260869565217,0.977777777777778,1,1,0.956521739130435,1,1,1,1,1,1,0.976744186046512,0.955555555555556,1,0.978260869565217,0.976744186046512,0.978260869565217,0.977777777777778,1,1,0.977272727272727,0.977272727272727,1,1,0.956521739130435,1,1,0.954545454545455,0.978260869565217,0.978260869565217,1,1,1,1,1,0.91304347826087,1,0.977777777777778,0.975609756097561,1,0.869565217391304,1,0.955555555555556,0.978260869565217,1,1,0.956521739130435,1,0.727272727272727,0.934782608695652,0.953488372093023,1,0.978260869565217,0.869565217391304,1,1,0.978260869565217,0.978260869565217,1,0.952380952380952,0.978260869565217,0.978260869565217,1,0.41304347826087,1,0.978260869565217,1,1,1,0.977777777777778,1,1,1,1,0.377777777777778,0.955555555555556,0.933333333333333,1,0.977272727272727,0.977777777777778,0.977777777777778,0.978260869565217,0.978260869565217,1,0.955555555555556,0.977777777777778,1,1,1,0.978260869565217,1,1,1,1,1,1,0.978260869565217,0.977777777777778,0.978260869565217
id11049,1,1,1,1,1,1,0.96969696969697,1,1,1,0.984126984126984,1,1,0.984848484848485,1,1,1,1,0.984848484848485,0.984615384615385,0.978723404255319,1,1,0.984848484848485,0.984375,1,0.984848484848485,1,0.984375,1,1,0.984848484848485,0.96969696969697,1,1,1,0.984615384615385,0.772727272727273,1,0.96875,1,0.909090909090909,0.954545454545455,0.866666666666667,0.982142857142857,1,1,0.96875,1,0.96969696969697,0.984848484848485,1,0.984615384615385,1,1,1,0.984615384615385,0.984848484848485,0.984615384615385,0.984848484848485,0.907692307692308,1,1,1,0.984615384615385,1,1,0.875,1,1,1,1,1,1,1,0.975,1,0.975,1,1,0.975,0.974358974358974,1,0.975,0.975,1,1,0.974358974358974,1,1,1,1,0.975,1,1,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.944444444444444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.712121212121212,0.166666666666667,0.348484848484849,0.107692307692308,0.363636363636364,0.753846153846154,1,1,0.935483870967742,0.984615384615385,1,1,0.969230769230769,0.984615384615385,1,0.984848484848485,1,0.984848484848485,0.984375,1,1,0.984375,1,1,1,1,0.984848484848485,0.969230769230769,1,1,1,0.984615384615385,0.984375,0.984848484848485,1,1,0.984848484848485,1,0.984615384615385,0.969230769230769,1,0.984126984126984,1,1,0.921875,1,0.984848484848485,0.982758620689655,1,0.924242424242424,1,0.923076923076923,0.984848484848485,0.984615384615385,1,0.984615384615385,1,0.861538461538462,0.923076923076923,0.96875,1,0.96969696969697,0.878787878787879,1,1,0.984848484848485,1,1,0.983870967741936,0.984615384615385,0.984615384615385,1,0.242424242424242,1,0.984615384615385,1,0.984615384615385,1,1,1,1,1,1,0.430769230769231,0.984375,0.969230769230769,1,1,0.984615384615385,1,1,1,1,0.984615384615385,1,1,1,1,1,1,1,0.984375,1,1,0.967741935483871,1,0.984615384615385,1
id11050,0.980769230769231,0.981481481481482,1,1,0.981132075471698,0.980769230769231,1,1,1,0.981818181818182,0.959183673469388,1,0.981481481481482,0.963636363636364,1,1,1,1,1,0.981818181818182,1,0.980769230769231,1,0.981818181818182,1,1,0.981481481481482,1,0.981481481481482,1,1,1,0.962962962962963,0.981481481481482,1,0.981818181818182,0.962264150943396,0.8,0.981818181818182,0.963636363636364,1,0.836363636363636,0.963636363636364,0.843137254901961,0.979591836734694,1,1,0.980769230769231,1,0.909090909090909,1,1,0.981481481481482,0.980769230769231,1,1,1,1,1,1,0.865384615384615,0.979166666666667,1,1,0.981818181818182,1,1,0.833333333333333,1,1,1,1,1,1,0.971428571428571,1,1,0.971428571428571,1,0.942857142857143,1,1,0.970588235294118,1,0.971428571428571,0.971428571428571,0.970588235294118,1,1,1,0.942857142857143,1,0.971428571428571,1,1,0.558823529411765,1,1,0.967741935483871,0.962962962962963,0.91304347826087,0.95,1,0.95,1,1,1,0.947368421052632,1,1,0.95,0.8,1,0.95,0.95,1,1,0.95,0.95,1,0.95,1,1,1,0.95,1,1,0.709090909090909,0.226415094339623,0.436363636363636,0.236363636363636,0.472727272727273,0.867924528301887,0.980769230769231,1,0.979166666666667,1,1,1,0.962962962962963,1,0.981818181818182,1,0.981132075471698,0.962962962962963,1,0.981818181818182,0.979166666666667,1,1,1,0.981132075471698,0.981818181818182,0.963636363636364,0.963636363636364,1,0.981481481481482,1,1,1,0.981818181818182,0.981481481481482,1,0.962264150943396,1,1,1,0.981818181818182,1,1,0.981481481481482,0.909090909090909,1,0.981818181818182,0.978260869565217,1,0.927272727272727,1,0.962962962962963,0.945454545454545,1,1,0.981818181818182,1,0.770833333333333,0.944444444444444,0.980392156862745,1,0.963636363636364,0.854545454545455,1,1,0.981818181818182,1,1,0.943396226415094,1,1,1,0.345454545454545,1,1,0.981818181818182,1,1,1,1,1,1,1,0.518518518518518,0.981481481481482,0.962962962962963,1,0.98,1,0.981481481481482,0.981481481481482,0.981132075471698,1,0.981481481481482,0.981818181818182,1,1,1,1,1,0.981481481481482,1,1,1,1,1,0.981818181818182,0.981481481481482
id11051,0.987654320987654,0.987951807228916,1,1,0.98780487804878,0.987654320987654,0.98780487804878,1,1,0.988095238095238,0.987012987012987,1,0.98780487804878,0.988095238095238,1,1,1,1,1,0.975903614457831,0.979166666666667,0.9875,1,0.988095238095238,0.987951807228916,0.951807228915663,0.988095238095238,1,0.987951807228916,1,1,0.988095238095238,0.975903614457831,0.98780487804878,1,0.98780487804878,0.975308641975309,0.85,0.987951807228916,0.963855421686747,1,0.833333333333333,0.964285714285714,0.873417721518987,0.972972972972973,1,1,0.975609756097561,1,0.952380952380952,0.987951807228916,1,0.98780487804878,0.98780487804878,1,1,0.988095238095238,0.987951807228916,1,1,0.902439024390244,0.986301369863014,1,0.9875,0.975903614457831,1,1,0.892857142857143,1,1,1,1,1,1,0.982142857142857,1,1,0.981481481481482,1,0.964285714285714,1,1,0.981481481481482,1,0.982142857142857,0.982142857142857,0.981481481481482,1,1,1,0.964285714285714,1,0.982142857142857,1,1,0.472727272727273,1,1,0.980392156862745,0.976190476190476,0.894736842105263,0.96969696969697,1,0.96875,1,1,1,0.967741935483871,1,1,0.96875,0.84375,1,0.96875,0.967741935483871,1,1,0.96875,0.9375,1,0.96875,1,1,1,0.96875,1,1,0.69047619047619,0.170731707317073,0.369047619047619,0.168674698795181,0.44047619047619,0.783132530120482,1,1,0.961038961038961,1,1,1,0.98780487804878,0.987951807228916,0.987951807228916,0.988095238095238,0.9875,0.976190476190476,0.987654320987654,0.988095238095238,0.987012987012987,0.987654320987654,1,1,0.987654320987654,0.988095238095238,0.976190476190476,0.951219512195122,1,0.987951807228916,1,0.987951807228916,0.98780487804878,0.988095238095238,0.9625,1,0.975308641975309,1,0.988095238095238,0.98780487804878,0.988095238095238,0.987951807228916,1,0.975609756097561,0.879518072289157,1,0.976190476190476,0.973333333333333,0.987654320987654,0.916666666666667,1,0.925,0.975903614457831,1,1,0.987951807228916,1,0.759493670886076,0.951219512195122,0.975,1,0.976190476190476,0.845238095238095,1,1,0.988095238095238,1,1,0.962962962962963,1,0.988095238095238,1,0.285714285714286,1,0.987951807228916,0.988095238095238,0.98780487804878,1,1,1,1,1,1,0.464285714285714,0.975609756097561,0.963414634146341,1,0.986842105263158,0.987951807228916,0.988095238095238,1,0.987951807228916,1,0.987951807228916,0.988095238095238,1,1,1,1,1,0.987951807228916,0.98780487804878,1,1,0.987341772151899,0.987951807228916,0.987951807228916,0.987654320987654
id11053,0.967741935483871,0.951612903225806,1,0.983870967741936,0.966101694915254,0.966666666666667,0.983606557377049,0.983870967741936,0.983606557377049,0.983870967741936,0.946428571428571,0.983333333333333,0.983606557377049,0.934426229508197,0.983333333333333,1,1,1,0.951612903225806,0.967741935483871,1,0.983050847457627,0.983870967741936,0.983870967741936,1,0.967741935483871,0.966666666666667,0.983870967741936,0.966666666666667,0.983870967741936,0.983870967741936,1,0.967213114754098,1,1,1,0.949152542372881,0.872340425531915,0.967741935483871,0.951612903225806,0.983606557377049,0.903225806451613,0.967741935483871,0.879310344827586,0.982456140350877,1,1,0.95,1,0.951612903225806,0.983870967741936,1,0.966101694915254,0.967213114754098,1,0.983870967741936,0.983870967741936,0.983606557377049,0.983870967741936,0.983606557377049,0.854838709677419,0.981818181818182,1,0.967213114754098,0.983870967741936,0.983333333333333,1,0.80952380952381,0.975,0.975609756097561,1,1,1,0.976190476190476,0.953488372093023,0.976744186046512,1,0.928571428571429,0.976744186046512,0.953488372093023,0.976744186046512,0.975609756097561,0.953488372093023,1,0.976744186046512,0.953488372093023,0.952380952380952,0.976744186046512,0.976744186046512,1,0.953488372093023,1,0.976744186046512,0.976190476190476,0.976190476190476,0.571428571428571,1,1,0.974358974358974,0.96969696969697,0.966666666666667,0.928571428571429,0.962962962962963,0.928571428571429,0.964285714285714,0.964285714285714,1,0.928571428571429,1,1,1,0.964285714285714,0.964285714285714,0.964285714285714,0.925925925925926,0.964285714285714,1,0.925925925925926,0.892857142857143,1,0.928571428571429,0.964285714285714,1,1,0.928571428571429,1,0.964285714285714,0.693548387096774,0.283333333333333,0.387096774193548,0.327868852459016,0.475409836065574,0.80327868852459,1,1,0.964912280701754,1,0.983606557377049,1,0.983870967741936,0.983606557377049,0.967741935483871,1,0.967213114754098,0.935483870967742,1,0.967741935483871,0.966101694915254,0.982758620689655,0.983870967741936,1,0.949152542372881,0.951612903225806,0.935483870967742,0.983870967741936,1,0.967741935483871,0.983050847457627,1,1,0.967741935483871,0.983333333333333,0.983870967741936,0.967213114754098,1,0.983870967741936,1,0.983870967741936,1,0.983333333333333,0.933333333333333,0.919354838709677,0.982758620689655,0.983870967741936,0.963636363636364,0.983333333333333,0.919354838709677,0.983606557377049,0.966666666666667,0.951612903225806,1,0.983870967741936,0.983870967741936,0.983870967741936,0.810344827586207,0.967741935483871,0.96551724137931,1,0.951612903225806,0.887096774193548,1,1,0.967741935483871,1,1,0.96551724137931,0.983050847457627,1,1,0.419354838709677,1,1,0.951612903225806,0.983870967741936,1,1,1,1,1,1,0.483870967741936,0.95,0.95,1,0.964912280701754,0.983606557377049,0.967741935483871,0.95,0.967741935483871,1,0.950819672131147,0.967741935483871,0.983870967741936,0.983870967741936,1,0.983870967741936,0.983870967741936,0.967213114754098,1,0.981818181818182,0.983870967741936,1,0.967213114754098,0.967213114754098,1
