bill_id,date,action
415209,2011-10-17,"Bill Numbered but not Distributed in LRGC"
415209,2011-10-17,"Numbered Bill Made Available for Public Distributi in LRGC"
415209,2011-10-17,"LFA/ bill sent to agencies for fiscal input in LRGC"
415209,2011-10-17,"Senate/ received bill from Legislative Research in SINTRO"
415209,2011-10-17,"Senate/ 1st reading (Introduced) in SSTRUL"
415209,2011-10-17,"Senate/ lifted from Rules in SSTRUL"
415209,2011-10-17,"Senate/ placed on 2nd Reading Calendar in S2ND"
415209,2011-10-17,"LFA/ fiscal note sent to sponsor in S2ND"
415209,2011-10-17,"Senate/ received fiscal note from Fiscal Analyst in S2ND"
415209,2011-10-17,"LFA/ fiscal note publicly available in S2ND"
415209,2011-10-17,"Senate/ 2nd & 3rd readings/ suspension in S2ND"
415209,2011-10-17,"Senate/ passed 2nd & 3rd readings/ suspension in HCLERK"
415209,2011-10-17,"Senate/ to House in HCLERK"
415209,2011-10-17,"House/ received from Senate in HCLERK"
415209,2011-10-17,"House/ 1st reading (Introduced) in HSTRUL"
415209,2011-10-17,"House/ 2nd reading/ suspension in H3RDSB"
415209,2011-10-17,"House/ 3rd reading in H3RDSB"
415209,2011-10-17,"House/ passed 3rd reading in HSPKR"
415209,2011-10-17,"House/ signed by Speaker/ returned to Senate in SPRES"
415209,2011-10-17,"House/ to Senate in SPRES"
415209,2011-10-17,"Senate/ received from House in SPRES"
415209,2011-10-17,"Senate/ signed by President/ sent for enrolling in LRGCEN"
415209,2011-10-18,"Bill Received from Senate for Enrolling in LRGCEN"
415209,2011-10-18,"Draft of Enrolled Bill Prepared in LRGCEN"
415209,2011-10-19,"Enrolled Bill Returned to House or Senate in SSEC"
415209,2011-10-19,"Senate/ enrolled bill to Printing in SSEC"
415209,2011-10-19,"Senate/ received enrolled bill from Printing in SSEC"
415209,2011-10-19,"Senate/ to Governor in EGOV"
415209,2011-10-20,"Governor Signed in ELTGOV"
415252,2011-10-03,"Bill Numbered but not Distributed in LRGC"
415252,2011-10-03,"Numbered Bill Made Available for Public Distributi in LRGC"
415252,2011-10-03,"LFA/ bill sent to agencies for fiscal input in LRGC"
415252,2011-10-03,"Senate/ received bill from Legislative Research in SINTRO"
415252,2011-10-03,"Senate/ 1st reading (Introduced) in SSTRUL"
415252,2011-10-03,"Senate/ under suspension of the rules in SSTRUL"
415252,2011-10-03,"Senate/ placed on 2nd Reading Calendar in S2ND"
415252,2011-10-03,"Senate/ 2nd reading in S2ND"
415252,2011-10-03,"Senate/ passed 2nd reading in S3RD"
415252,2011-10-03,"LFA/ fiscal note sent to sponsor in S3RD"
415252,2011-10-03,"LFA/ fiscal note publicly available in S3RD"
415252,2011-10-03,"Senate/ received fiscal note from Fiscal Analyst in S3RD"
415252,2011-10-03,"Senate/ 3rd reading in S3RD"
415252,2011-10-03,"Senate/ passed 3rd reading in HCLERK"
415252,2011-10-03,"Senate/ to House in HCLERK"
415252,2011-10-03,"House/ received from Senate in HINTRO"
415252,2011-10-03,"House/ 1st reading (Introduced) in HSTRUL"
415252,2011-10-03,"House/ 2nd reading/ suspension in H3RDSB"
