bill_id,date,action
230224,2011-01-18,"[LD 1] HPREF"
230224,2011-01-19,"[LD 2] HCPAC/HJC-HCPAC"
230224,2011-01-28,"[LD 11] DP-HJC"
230224,2011-02-08,"[LD 22] DNP-CS/DP"
230224,2011-02-10,"[LD 24] PASSED/H (64-0)"
230224,2011-02-07,"[LD 21] SCONC/SJC-SCONC"
230224,2011-02-21,"[LD 35] DP-SJC"
230224,2011-02-26,"[LD 40] DP"
230224,2011-03-02,"[LD 44] PASSED/S (36-0) SGND (Apr. 5) Ch. 63."
230225,2011-01-18,"[LD 1] HPREF"
230225,2011-01-19,"[LD 2] HAGC/HAFC-HAGC"
230225,2011-01-26,"[LD 9] DP-HAFC"
230225,2011-02-12,"[LD 26] DP"
230225,2011-02-13,"[LD 27] PASSED/H (65-0)"
230225,2011-02-08,"[LD 22] SCONC/SFC-SCONC"
230225,2011-02-21,"[LD 35] DP-SFC"
230225,2011-03-02,"[LD 44] w/drn"
230225,2011-03-04,"[LD 46] PASSED/S (33-0) SGND (Apr.4) Ch. 37."
230226,2011-01-18,"[LD 1] HPREF"
230226,2011-01-19,"[LD 2] HEC"
230226,2011-02-03,"[LD 17] DP/a"
230226,2011-02-04,"[LD 18] PASSED/H (58-0)"
230226,2011-01-29,"[LD 12] SEC/SPAC-SEC"
230226,2011-02-08,"[LD 22] DP-SPAC"
230226,2011-02-21,"[LD 35] DP"
230226,2011-03-02,"[LD 44] PASSED/S (33-0) SGND (Apr.1) Ch. 21."
230227,2011-01-18,"[LD 1] HPREF"
230227,2011-01-19,"[LD 2] HCPAC/HJC-HCPAC"
230227,2011-01-26,"[LD 9] DP-HJC"
230227,2011-01-29,"[LD 12] DP"
230227,2011-01-31,"[LD 14] PASSED/H (59-0)"
230227,2011-01-22,"[LD 5] SPAC/SJC-SPAC"
230227,2011-02-12,"[LD 26] DP-SJC"
230227,2011-02-26,"[LD 40] DP"
230227,2011-03-04,"[LD 46] PASSED/S (33-0) SGND (Apr.1) Ch. 22."
230228,2011-01-18,"[LD 1] HPREF"
230228,2011-01-19,"[LD 2] HAGC/HJC-HAGC"
230228,2011-01-26,"[LD 9] DP-HJC"
230228,2011-01-29,"[LD 12] DP/a"
230228,2011-02-03,"[LD 17] PASSED/H (53-0)"
230228,2011-01-29,"[LD 12] SCONC/SFC-SCONC"
230228,2011-02-21,"[LD 35] DP-SFC"
230228,2011-03-02,"[LD 44] w/drn"
