sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
4744,"Daniel Itse",Daniel,C.,Itse,,,2,R,1,Rep,HD-010
4746,"Susan Emerson",Susan,,Emerson,,,2,R,1,Rep,HD-011
4747,"Jordan Ulery",Jordan,G.,Ulery,,,2,R,1,Rep,HD-037
4750,"Timothy Horrigan",Timothy,,Horrigan,,,1,D,1,Rep,HD-006
4751,"Timothy Robertson",Timothy,N.,Robertson,,,1,D,1,Rep,HD-006
4754,"Carol McGuire",Carol,,McGuire,,,2,R,1,Rep,HD-029
4760,"Jeb Bradley",Jeb,,Bradley,,,2,R,2,Sen,SD-003
4764,"Paul Ingbretson",Paul,C.,Ingbretson,,,2,R,1,Rep,HD-015
4765,"William O'Brien",William,L.,O'Brien,,,2,R,1,Rep,HD-005
4766,"Alfred Baldasaro",Alfred,P.,Baldasaro,,,2,R,1,Rep,HD-005
4768,"David Bates",David,,Bates,,,2,R,1,Rep,HD-007
4770,"Walter Kolodziej",Walter,,Kolodziej,,,2,R,1,Rep,HD-007
4772,"Mary Griffin",Mary,E.,Griffin,,,2,R,1,Rep,HD-007
4773,"Carl Seidel",Carl,W.,Seidel,,,2,R,1,Rep,HD-028
4774,"Edith Hogan",Edith,,Hogan,,Dee,2,R,1,Rep,HD-034
4775,"Sharon Carson",Sharon,,Carson,,,2,R,2,Sen,SD-014
4783,"Lou Dallesandro",Lou,C.,Dallesandro,,,1,D,2,Sen,SD-020
4785,"Edward Butler",Edward,A.,Butler,,,1,D,1,Rep,HD-007
4787,"Molly Kelly",Molly,,Kelly,,,1,D,2,Sen,SD-010
4789,"Martha Clark",Martha,Fuller,Clark,,,1,D,2,Sen,SD-021
4792,"Bette Lasky",Bette,R.,Lasky,,,1,D,2,Sen,SD-013
4796,"Andrew White",Andrew,,White,,,1,D,1,Rep,HD-013
4800,"Tara Sad",Tara,,Sad,,,1,D,1,Rep,HD-001
4801,"Robert Haefner",Robert,,Haefner,,Bob,2,R,1,Rep,HD-037
4802,"Stephen Shurtleff",Stephen,,Shurtleff,,Steve,1,D,1,Rep,HD-011
4803,"David Welch",David,A.,Welch,,,2,R,1,Rep,HD-013
4805,"Robert Rowe",Robert,,Rowe,,,2,R,1,Rep,HD-022
4809,"Patrick Long",Patrick,T.,Long,,,1,D,1,Rep,HD-010
4810,"Thomas Buco",Thomas,,Buco,,Tom,1,D,1,Rep,HD-002
4812,"Laura Pantelakos",Laura,C.,Pantelakos,,,1,D,1,Rep,HD-025
4814,"David Pierce",David,M.,Pierce,,,1,D,2,Sen,SD-005
4817,"Lynne Ober",Lynne,,Ober,,,2,R,1,Rep,HD-037
