sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
662,"David Albo",David,B.,Albo,,,2,R,1,Rep,HD-042
663,"Kenneth Alexander",Kenneth,Cooper,Alexander,,,1,D,2,Sen,SD-005
667,"Mamye BaCote",Mamye,E.,BaCote,,,1,D,1,Rep,HD-095
669,"Robert Bell",Robert,Bernard,Bell,III,,2,R,1,Rep,HD-058
672,"Robert Brink",Robert,H.,Brink,,,1,D,1,Rep,HD-048
673,"David Bulova",David,L.,Bulova,,,1,D,1,Rep,HD-037
674,"Kathy Byron",Kathy,J.,Byron,,,2,R,1,Rep,HD-022
676,"Charles Carrico",Charles,W.,Carrico,Sr.,,2,R,2,Sen,SD-040
677,"Benjamin Cline",Benjamin,L.,Cline,,Ben,2,R,1,Rep,HD-024
678,"Mark Cole",Mark,L.,Cole,,,2,R,1,Rep,HD-088
679,"John Cosgrove",John,A.,Cosgrove,Jr.,,2,R,2,Sen,SD-014
680,"Kirkland Cox","M. Kirkland",,Cox,,Kirk,2,R,1,Rep,HD-066
682,"Rosalyn Dance",Rosalyn,R.,Dance,,,1,D,2,Sen,SD-016
683,"Adam Ebbin",Adam,P.,Ebbin,,,1,D,2,Sen,SD-030
689,"Todd Gilbert","C. Todd",,Gilbert,,,2,R,1,Rep,HD-015
695,"Algie Howell",Algie,T.,Howell,Jr.,,1,D,1,Rep,HD-090
696,"William Howell",William,J.,Howell,,,2,R,1,Rep,HD-028
697,"Timothy Hugo",Timothy,D.,Hugo,,,2,R,1,Rep,HD-040
700,"Riley Ingram",Riley,Edward,Ingram,,,2,R,1,Rep,HD-062
702,"Johnny Joannou",Johnny,S.,Joannou,,,1,D,1,Rep,HD-079
705,"Chris Jones","S. Chris",,Jones,,,2,R,1,Rep,HD-076
706,"Terry Kilgore",Terry,G.,Kilgore,,,2,R,1,Rep,HD-001
707,"Steven Landes","R. Steven",,Landes,,,2,R,1,Rep,HD-025
708,"Lynwood Lewis",Lynwood,W.,Lewis,Jr.,,1,D,1,Rep,HD-100
709,"Scott Lingamfelter","L. Scott",,Lingamfelter,,,2,R,1,Rep,HD-031
711,"George Loupassi",George,M.,Loupassi,,Manoli,2,R,1,Rep,HD-068
712,"Dave Marsden",Dave,W.,Marsden,,,1,D,2,Sen,SD-037
713,"Daniel Marshall",Daniel,W.,Marshall,III,Danny,2,R,1,Rep,HD-014
714,"Robert Marshall",Robert,G.,Marshall,,Bob,2,R,1,Rep,HD-013
715,"James Massie",James,P.,Massie,III,Jimmie,2,R,1,Rep,HD-072
718,"Jennifer McClellan",Jennifer,L.,McClellan,,,1,D,1,Rep,HD-071
721,"Jackson Miller",Jackson,Hunter,Miller,,,2,R,1,Rep,HD-050
725,"Joseph Morrissey",Joseph,D.,Morrissey,,Joe,1,D,1,Rep,HD-074
729,"John O'Bannon",John,M.,O'Bannon,III,,2,R,1,Rep,HD-073
731,"Robert Orrock",Robert,D.,Orrock,Sr.,Bobby,2,R,1,Rep,HD-054
732,"Christopher Peace",Christopher,K.,Peace,,,2,R,1,Rep,HD-097
734,"Kenneth Plum",Kenneth,R.,Plum,,,1,D,1,Rep,HD-036
735,"Brenda Pogge",Brenda,L.,Pogge,,,2,R,1,Rep,HD-096
736,"Charles Poindexter",Charles,D.,Poindexter,,,2,R,1,Rep,HD-009
741,"Thomas Rust",Thomas,Davis,Rust,,,2,R,1,Rep,HD-086
743,"Edward Scott",Edward,T.,Scott,,,2,R,1,Rep,HD-030
748,"Mark Sickles",Mark,D.,Sickles,,,1,D,1,Rep,HD-043
749,"Lionell Spruill",Lionell,,Spruill,Sr.,,1,D,1,Rep,HD-077
752,"David Toscano",David,Joseph,Toscano,,,1,D,1,Rep,HD-057
753,"Roslyn Tyler",Roslyn,C.,Tyler,,,1,D,1,Rep,HD-075
756,"Jeion Ward",Jeion,A.,Ward,,,1,D,1,Rep,HD-092
758,"Lee Ware",Lee,,Ware,Jr.,,2,R,1,Rep,HD-065
759,"Vivian Watts",Vivian,E.,Watts,,,1,D,1,Rep,HD-039
760,"Thomas Wright",Thomas,,Wright,Jr.,Tommy,2,R,1,Rep,HD-061
761,"George Barker",George,Lincoln,Barker,,,1,D,2,Sen,SD-039
763,"Charles Colgan",Charles,J.,Colgan,Sr.,,1,D,2,Sen,SD-029
765,"Creigh Deeds","R. Creigh",,Deeds,,,1,D,2,Sen,SD-025
766,"John Edwards",John,S.,Edwards,,,1,D,2,Sen,SD-021
767,"Emmett Hanger",Emmett,W.,Hanger,Jr.,,2,R,2,Sen,SD-024
770,"Janet Howell",Janet,D.,Howell,,,1,D,2,Sen,SD-032
772,"Mamie Locke",Mamie,E.,Locke,,,1,D,2,Sen,SD-002
773,"Louise Lucas","L. Louise",,Lucas,,,1,D,2,Sen,SD-018
