sponsor_id,name
1778,"Roberta Abdul-Salaam"
1779,"Stacey Abrams"
1780,"Stephen Allison"
1781,"Hinton Amerson"
1782,"Lee Anderson"
1783,"Kathy Ashe"
1784,"Rick Austin"
1785,"Glenn Baker"
1786,"Terry Barnard"
1787,"Paul Battles"
1788,"Timothy Beardon"
1789,"Sharon Beasley-Teague"
1790,"Simone Bell"
1791,"Stephanie Benfield"
1792,"Tommy Benton"
1793,"Ellis Black"
1794,"Tyrone Brooks"
1795,"Roger Bruce"
1796,"R Bryant"
1797,"Debbie Buckner"
1798,"Mark Burkalter"
1799,"Jon Burns"
1800,"Mark Butler"
1801,"Charlice Byrd"
1802,"Amy Carter"
1803,"Earl Carter"
1804,"David Casas"
1805,"Jill Chambers"
1806,"Mickey Channell"
1807,"Mike Cheokas"
1808,"Michael Coan"
1809,"Jim Cole"
1810,"Brooks Coleman"
1811,"Doug Collins"
1812,"Toney Collins"
1813,"Sharon Cooper"
1814,"John Cox"
1815,"Rick Crawford"
1816,"Hardie Davis"
1817,"Steve Davis"
1818,"Dee Dawkins-Haigler"
1819,"Burke Day"
1820,"Katie Dempsey"
1821,"Tom Dickson"
1822,"Elly Dobbs"
1823,"Ron Dodson"
1824,"Matt Dollar"
1825,"Patricia Dooley"
1826,"Karla Drenner"
1827,"Winfred Dukes"
1828,"Earl Ehrhart"
1829,"Terry England"
1830,"Carl Von Epps"
1831,"James Epps"
1832,"Melvin Everson"
1833,"Hugh Floyd"
1834,"Virgil Fludd"
1835,"Robert Franklin"
1836,"Gloria Frazier"
1837,"Carol Fullerton"
1838,"Patricia Gardner"
1839,"Harry Geisinger"
1840,"Mike Glanton"
1841,"Rich Golick"
1842,"Craig Gordon"
1843,"Tom Graves"
1844,"Gerald Greene"
1845,"Mark Hamilton"
1846,"Bob Hanner"
1847,"Benjie Harbin"
1848,"Buddy Harden"
1849,"Michael Harden"
1850,"John Hatfield"
1851,"Keith Heard"
1852,"Joe Heckstall"
1853,"Bill Hembree"
1854,"Michele Henson"
1855,"Calvin Hill"
1856,"Cecily Hill"
1857,"Doug Holt"
1858,"Billy Horne"
1859,"Penny Houston"
1860,"Henry Howard"
1861,"Helen Hudson"
1862,"Carolyn Hugley"
1863,"Mack Jackson"
1864,"Mike Jacobs"
1865,"Lynmore James"
1866,"Sean Jerguson"
1867,"Celeste Johnson"
1868,"Terry Johnson"
1869,"Jan Jones"
1870,"Sheila Jones"
1871,"Darryl Jordan"
1872,"Margaret Kaiser"
1873,"Jerry Keen"
1874,"Mike Keown"
1875,"Culver Kidd"
1876,"David Knight"
1877,"Tom Knox"
1878,"Robert Lane"
1879,"Roger Lane"
1880,"Kevin Levitas"
1881,"Edward Lindsey"
1882,"Ralph Long"
1883,"Barry Loudermilk"
1884,"David Lucas"
1885,"John Lunsford"
1886,"Billy Maddox"
1887,"Eugene Maddox"
1888,"Randal Mangham"
1889,"Judith Manning"
1890,"Pedro Marin"
1891,"Charles Martin"
1892,"Howard Maxwell"
1893,"Jeff May"
1894,"Rahn Mayo"
1895,"Tom McCall"
1896,"Douglas McKillip"
1897,"John Meadows"
1898,"Francis Millar"
1899,"James Mills"
1900,"Billy Mitchell"
1901,"Alisha Morgan"
1902,"Greg Morris"
1903,"Howard Mosby"
1904,"Quincy Murphy"
1905,"Jay Neal"
1906,"Randy Nix"
1907,"Larry O'Neal"
1908,"Mary Oliver"
1909,"Bobby Parham"
1910,"Butch Parrish"
1911,"Don Parsons"
1912,"Allen Peake"
1913,"DuBose Porter"
1914,"Alan Powell"
1915,"Jay Powell"
1916,"Jimmy Pruett"
1917,"Ann Purcell"
1918,"David Ralston"
1919,"Matthew Ramsey"
1920,"Nikki Randall"
1921,"Barbara Reece"
1922,"Bobby Reese"
1923,"Tom Rice"
1924,"James Richardson"
1925,"Jay Roberts"
1926,"Carlton Rogers"
1927,"Ed Rynders"
1928,"Austin Scott"
1929,"Martin Scott"
1930,"Anthony Sellier"
1931,"Ed Setzler"
1932,"Jay Shaw"
1933,"Donna Sheldon"
1934,"Robbin Shipp"
1935,"Barbara Sims"
1936,"Chuck Sims"
1937,"Georganna Sinkfield"
1938,"Bob Smith"
1939,"Earnest Smith"
1940,"Kip Smith"
1941,"Lynn Smith"
1942,"Richard Smith"
1943,"Tommy Smith"
1944,"Vance Smith"
1945,"Calvin Smyre"
1946,"Edward Stephens"
1947,"Ron Stephens"
1948,"Pam Stephenson"
1949,"Willie Talton"
1950,"Rashad Taylor"
1951,"Robert Teilhet"
1952,"Brian Thomas"
1953,"Lee Thompson"
1954,"Len Walker"
1955,"Tom Weldon"
1956,"Joe Wilkinson"
1957,"Wendell Willard"
1958,"Al Williams"
1959,"Earnest Williams"
1960,"Mark Williams"
1961,"Roger Williams"
1962,"Don Wix"
1963,"John Yates"
1964,"David Adelman"
1965,"Don Balfour"
1966,"Robert Brown"
1967,"Gail Buckner"
1968,"John Bulloch"
1969,"Gloria Butler"
1970,"Jim Butterworth"
1972,"Ronnie Chance"
1973,"Jeff Chapman"
1974,"Bill Cowsert"
1975,"John Crosby"
1976,"John Douglas"
1977,"Vincent Fort"
1978,"Greg Goggans"
1979,"Tim Golden"
1980,"Johnny Grant"
1981,"Bill Hamrick"
1982,"Ed Harbison"
1983,"Seth Harp"
1984,"Lee Hawkins"
1985,"Bill Heath"
1986,"Steve Henson"
1987,"Jack Hill"
1988,"Judson Hill"
1989,"George Hooks"
1990,"Ralph Hudgens"
1991,"William Jackson"
1992,"Lester Jackson"
1993,"Donzella James"
1994,"Eric Johnson"
1995,"Emanuel Jones"
1996,"Dan Moody"
1997,"Jeff Mullis"
1998,"Jack Murphy"
1999,"Nan Orrock"
2000,"Eugene Pearson"
2001,"J B Powell"
2002,"Ronald Ramsey"
2003,"Kasim Reed"
2004,"Chip Rogers"
2005,"Mitch Seabaugh"
2006,"Valencia Seay"
2007,"David Shafer"
2008,"Freddie Sims"
2009,"Preston Smith"
2010,"Cecil Staton"
2011,"Doug Stoner"
2012,"Ed Tarver"
2013,"Horacena Tate"
2014,"Donald Thomas"
2015,"Curt Thompson"
2016,"Stephen Thompson"
2017,"Ross Tolleson"
2018,"Renee Unterman"
2019,"Dan Weber"
2020,"John Wiles"
2021,"Tommie Williams"
