bill_id,date,action
65210,2008-11-17,"House Prefiled"
65210,2009-01-13,"House First Readers"
65210,2009-01-14,"House Second Readers"
65211,2008-11-17,"House Prefiled"
65211,2009-01-14,"House First Readers"
65211,2009-01-15,"House Second Readers"
65211,2009-03-09,"House Committee Favorably Reported"
65211,2009-03-12,"House Third Readers"
65211,2009-03-12,"House Passed/Adopted"
65211,2009-03-17,"Senate Read and Referred"
65211,2009-03-30,"Senate Committee Favorably Reported "
65211,2009-03-30,"Senate Read Second Time"
65211,2009-04-01,"Senate Third Read"
65211,2009-04-01,"Senate Passed/Adopted"
65211,2009-04-03,"House Agree Senate Amend or Sub"
65211,2009-04-03,"Senate Agrees House Amend or Sub"
65211,2009-04-13,"House Sent to Governor "
65211,2009-05-11,"House Date Signed by Governor "
65211,2009-05-11,"Act 339"
65211,2010-01-01,"Effective Date"
65212,2008-11-17,"House Prefiled"
65212,2009-01-14,"House First Readers"
65212,2009-01-15,"House Second Readers"
65213,2008-11-17,"House Prefiled"
65213,2009-01-15,"House First Readers"
65213,2009-01-16,"House Second Readers"
65214,2008-11-17,"House Prefiled"
65215,2008-11-17,"House Prefiled"
65215,2009-01-13,"House First Readers"
65215,2009-01-14,"House Second Readers"
65216,2008-11-17,"House Prefiled"
65217,2008-11-17,"House Prefiled"
65218,2008-11-17,"House Prefiled"
65218,2009-01-13,"House First Readers"
65218,2009-01-14,"House Second Readers"
65219,2008-11-17,"House Prefiled"
65219,2009-01-16,"House First Readers"
65219,2009-01-26,"House Second Readers"
65220,2008-11-17,"House Prefiled"
65220,2009-01-15,"House First Readers"
65220,2009-01-16,"House Second Readers"
65221,2008-11-17,"House Prefiled"
65221,2009-01-14,"House First Readers"
65221,2009-01-15,"House Second Readers"
65222,2008-11-17,"House Prefiled"
65223,2008-11-17,"House Prefiled"
65223,2009-01-15,"House First Readers"
65223,2009-01-16,"House Second Readers"
65224,2008-11-17,"House Prefiled"
65224,2009-01-15,"House First Readers"
65224,2009-01-16,"House Second Readers"
65225,2008-11-17,"House Prefiled"
65225,2009-01-15,"House First Readers"
65225,2009-01-16,"House Second Readers"
65225,2009-03-04,"House Committee Favorably Reported"
65225,2009-03-12,"House Third Readers"
65225,2009-03-12,"House Passed/Adopted"
65225,2009-03-17,"Senate Read and Referred"
65225,2009-03-26,"Senate Committee Favorably Reported "
65225,2009-03-26,"Senate Read Second Time"
65225,2009-04-01,"Senate Tabled"
65225,2009-04-03,"Senate Taken from Table"
65225,2009-04-03,"Senate Third Read"
65225,2009-04-03,"Senate Passed/Adopted"
65225,2009-04-03,"House Disagrees Senate Amend/Sub"
65225,2009-04-03,"Senate Insists"
65225,2009-04-03,"House Insists"
65225,2009-04-03,"House Conference Committee Appointed"
65225,2009-04-03,"Senate Conference Committee Appointed"
65225,2010-04-21,"House Conference Committee Report Adopted"
65226,2008-11-17,"House Prefiled"
65226,2009-01-13,"House First Readers"
65226,2009-01-14,"House Second Readers"
65227,2008-11-17,"House Prefiled"
65227,2009-01-13,"House First Readers"
65227,2009-01-14,"House Second Readers"
65228,2008-11-20,"House Prefiled"
65228,2009-01-14,"House First Readers"
65228,2009-01-15,"House Second Readers"
65229,2008-11-20,"House Prefiled"
65229,2009-01-14,"House First Readers"
65229,2009-01-15,"House Second Readers"
65229,2009-02-10,"House Committee Favorably Reported"
65229,2009-04-03,"House Withdrawn, Recommitted"
65230,2008-11-20,"House Prefiled"
65230,2009-01-14,"House First Readers"
65230,2009-01-15,"House Second Readers"
65231,2008-11-20,"House Prefiled"
65231,2009-01-14,"House First Readers"
65231,2009-01-15,"House Second Readers"
65232,2008-11-20,"House Prefiled"
65232,2009-01-14,"House First Readers"
65232,2009-01-15,"House Second Readers"
65232,2009-02-24,"House Committee Favorably Reported"
65232,2009-03-03,"House Withdrawn, Recommitted"
65232,2009-03-05,"House Committee Favorably Reported"
65232,2009-03-12,"House Third Readers"
65232,2009-03-12,"House Passed/Adopted"
65232,2009-03-17,"Senate Read and Referred"
65232,2009-03-26,"Senate Committee Favorably Reported "
65232,2009-03-26,"Senate Read Second Time"
65232,2010-01-11,"Senate Recommitted"
65232,2010-04-20,"Senate Committee Favorably Reported "
65232,2010-04-27,"Senate Third Read"
65232,2010-04-27,"Senate Passed/Adopted"
65232,2010-04-29,"House Agree Senate Amend or Sub"
65232,2010-05-07,"House Sent to Governor "
65232,2010-06-04,"House Date Signed by Governor "
65232,2010-06-04,"Act 676"
65232,2010-07-01,"Effective Date"
65233,2008-11-21,"House Prefiled"
65233,2009-01-14,"House First Readers"
65233,2009-01-15,"House Second Readers"
65233,2009-03-03,"House Committee Favorably Reported"
65233,2009-04-03,"House Withdrawn, Recommitted"
65233,2010-03-10,"House Committee Favorably Reported"
65233,2010-03-17,"House Third Readers"
65233,2010-03-17,"House Passed/Adopted"
65233,2010-03-18,"Senate Read and Referred"
65233,2010-04-20,"Senate Committee Favorably Reported "
65233,2010-04-20,"Senate Read Second Time"
65234,2008-11-21,"House Prefiled"
65234,2009-01-28,"House First Readers"
65234,2009-01-29,"House Second Readers"
65235,2008-11-25,"House Prefiled"
65235,2009-01-28,"House First Readers"
65235,2009-01-29,"House Second Readers"
65236,2008-12-03,"House Prefiled"
65237,2008-12-04,"House Prefiled"
65237,2009-01-14,"House First Readers"
65237,2009-01-15,"House Second Readers"
65238,2008-12-05,"House Prefiled"
65238,2009-01-14,"House First Readers"
65238,2009-01-15,"House Second Readers"
65238,2009-02-06,"House Committee Favorably Reported"
65238,2009-02-17,"House Third Readers"
65238,2009-02-17,"House Passed/Adopted"
65238,2009-02-18,"Senate Read and Referred"
65238,2009-03-25,"Senate Committee Favorably Reported "
65238,2009-03-25,"Senate Read Second Time"
65238,2009-03-30,"Senate Third Read"
65238,2009-03-30,"Senate Passed/Adopted"
65238,2009-04-01,"House Disagrees Senate Amend/Sub"
65238,2009-04-01,"Senate Insists"
65238,2009-04-03,"House Insists"
65238,2009-04-03,"House Conference Committee Appointed"
65238,2009-04-03,"Senate Conference Committee Appointed"
65238,2009-04-03,"House Conference Committee Report Adopted"
65238,2009-04-03,"Senate Conference Committee Report Adopted"
65238,2009-04-13,"House Sent to Governor "
65238,2009-04-21,"House Date Signed by Governor "
65238,2009-04-21,"Act 25"
65238,2009-07-01,"Effective Date"
65239,2008-12-05,"House Prefiled"
65239,2009-02-24,"House First Readers"
65239,2009-02-25,"House Second Readers"
65240,2008-12-09,"House Prefiled"
65240,2009-01-28,"House First Readers"
65240,2009-01-29,"House Second Readers"
65240,2010-03-11,"House Committee Favorably Reported"
65240,2010-03-17,"House Withdrawn, Recommitted"
65240,2010-03-18,"House Committee Favorably Reported"
65241,2008-12-16,"House Prefiled"
65241,2009-01-13,"House First Readers"
65241,2009-01-14,"House Second Readers"
65242,2008-12-18,"House Prefiled"
65242,2009-01-15,"House First Readers"
65242,2009-01-16,"House Second Readers"
65243,2008-12-18,"House Prefiled"
65244,2008-12-18,"House Prefiled"
65244,2009-01-13,"House First Readers"
65244,2009-01-14,"House Second Readers"
65245,2008-12-18,"House Prefiled"
65245,2009-01-13,"House First Readers"
65245,2009-01-14,"House Second Readers"
65246,2008-12-22,"House Prefiled"
65246,2009-02-24,"House First Readers"
65246,2009-02-25,"House Second Readers"
65247,2008-12-30,"House Prefiled"
65247,2009-01-15,"House First Readers"
65247,2009-01-16,"House Second Readers"
65248,2009-01-06,"House Prefiled"
65248,2009-02-02,"House First Readers"
65248,2009-02-03,"House Second Readers"
65249,2009-01-06,"House Prefiled"
65249,2009-02-19,"House First Readers"
65249,2009-02-24,"House Second Readers"
65250,2009-01-06,"House Prefiled"
65250,2009-04-01,"House First Readers"
65250,2009-04-03,"House Second Readers"
65251,2009-01-06,"House Prefiled"
65251,2009-02-19,"House First Readers"
65251,2009-02-24,"House Second Readers"
65252,2009-01-06,"House Prefiled"
65252,2009-01-16,"House First Readers"
65252,2009-01-26,"House Second Readers"
65253,2009-01-08,"House Prefiled"
65253,2009-01-14,"House First Readers"
65253,2009-01-15,"House Second Readers"
65253,2009-03-09,"House Committee Favorably Reported"
65253,2009-03-12,"House Third Readers"
65253,2009-03-12,"House Passed/Adopted"
65253,2009-03-12,"Senate Read and Referred"
65253,2009-03-26,"Senate Committee Favorably Reported "
65253,2009-03-26,"Senate Read Second Time"
65253,2010-01-11,"Senate Recommitted"
65253,2010-04-20,"Senate Committee Favorably Reported "
65254,2009-01-13,"House First Readers"
65254,2009-01-14,"House Second Readers"
