bill_number,bill_id,title
HB188,436261,"Relating to an affirmative defense available to certain students enrolled in grade level nine or above who engage in prohibited sexual contact with another student at or above that grade level."
HB189,436262,"Relating to the admissibility of certain evidence in capital cases in which the state seeks the death penalty."
HB190,436263,"Relating to a suit for legal separation in a marriage."
HB191,436264,"Relating to the modification or enforcement of a child support order during the obligor's confinement in jail or prison."
HB192,436265,"Relating to the receipt of an exemption or waiver for a school district or campus that is academically unacceptable."
HB193,436266,"Relating to access to certain law enforcement, corrections, and prosecutorial records under the public information law."
HB194,436267,"Relating to the consideration of ownership interests of disabled veterans in determining whether a business is a historically underutilized business for purposes of state contracting."
HB195,436268,"Relating to the availability on the Internet of reports of political expenditures and contributions filed in connection with certain county and municipal offices."
HB196,436269,"Relating to a study on the number of taxpayers claiming the federal earned income tax credit."
HB197,436270,"Relating to an obesity and wellness information portal on the comptroller's Internet website."
HB198,436271,"Relating to the correction of voter registration records following a change of address submitted to the United States Postal Service."
HB199,436272,"Relating to the system by which an application for a low income housing tax credit is scored."
HB200,507038,"Relating to liability of certain electric utilities that allow certain uses of land that the electric utility owns, occupies, or leases."
HB201,436273,"Relating to the information on the supplementary birth certificate of an adopted child."
HB202,436274,"Relating to the absence of a student from school to visit with a parent or guardian who will be or has been deployed on military duty."
HB203,436275,"Relating to changing the name of the Railroad Commission of Texas to the Texas Oil and Gas Commission."
HB204,436276,"Relating to zero-based budgeting for certain entities funded by this state and requiring a state agency that is undergoing review by the Sunset Advisory Commission to undergo a financial audit and submit a zero-based budget in connection with the review."
HB205,436277,"Relating to the allocation of outpatient mental health services and beds in certain mental health facilities and the commitment of certain persons to receive mental health services."
HB206,436278,"Relating to the punishment for the offense of tampering with certain governmental records based on certain reporting for school districts and open-enrollment charter schools."
HB207,436279,"Relating to prohibited retaliation against state or local public employees for reporting to certain persons violations of law."
HB208,436280,"Relating to the removal from office of a member of the board of trustees of an independent school district."
HB209,436281,"Relating to the operation of special student recovery programs by certain school districts."
HB210,436282,"Relating to the authority of the commissioner of education to issue subpoenas and conduct accreditation investigations."
HB211,436283,"Relating to the amount of the fee paid by a defendant for a peace officer's services in executing or processing an arrest warrant, capias, or capias pro fine."
HB212,436284,"Relating to pretrial hearings in criminal cases."
HB213,437859,"Relating to the $1 million total revenue exemption for the franchise tax."
HB214,437862,"Relating to the exemption from ad valorem taxation of the total appraised value of the residence homestead of the surviving spouse of a 100 percent or totally disabled veteran."
HB215,437865,"Relating to escrow accounts maintained by tax collectors for the payment of ad valorem taxes."
HB216,437870,"Relating to electronic voter registration."
HB217,437873,"Relating to the types of beverages that may be sold to students on public school campuses."
HB218,437877,"Relating to prohibiting the manufacture and sale of certain children's products containing bisphenol-A or certain other substances."
HB219,437881,"Relating to the provision of certain public benefits and services to persons not lawfully present in the United States and reimbursement from the federal government for those benefits and services."
HB220,437887,"Relating to consecutive sentences for certain offenses involving injury to a child, an elderly individual, or a disabled individual and arising out of the same criminal episode."
HB221,437890,"Relating to the elimination of the statute of limitations for certain felony offenses."
HB222,437893,"Relating to a public school student's eligibility for a public education grant to attend another public school."
HB223,437896,"Relating to the carrying of concealed handguns by certain persons attending a school board meeting."
HB224,437902,"Relating to the use of a public school student's performance on an end-of-course assessment instrument in determining the student's final grade for the course."
HB225,437906,"Relating to the imposition of a surcharge for the use of a credit card for payments under a commercial or residential real estate lease."
HB226,437911,"Relating to prohibition of certain insurance discrimination."
HB227,437913,"Relating to the appropriation of money from the economic stabilization fund to be used for the purposes of the water infrastructure fund during the next state fiscal biennium."
HB228,437921,"Relating to the maximum rate of growth of appropriations."
HB229,437925,"Relating to an exemption from ad valorem taxation of the residence homestead of the surviving spouse of a member of the armed services of the United States who dies while on active duty."
HB230,437927,"Relating to exempting textbooks purchased, used, or consumed by university and college students from the sales and use tax for a limited period."
HB231,437932,"Relating to suspending Employees Retirement System of Texas annuity payments for employees who return to work for the state."
HB232,437938,"Relating to allowing certain minors convicted of certain alcohol offenses to perform community service instead of attending an alcohol awareness program."
HB233,437940,"Relating to the creation of the offense of obstruction of or retaliation against a process server."
HB234,437946,"Relating to the optional flexible school day program provided by school districts."
HB235,437948,"Relating to the punishment prescribed for burglary of a vehicle and to grants of community supervision to persons who commit that offense."
HB236,437954,"Relating to the eligibility of certain peace officers for an exemption from ad valorem taxation of the officers' residence homestead."
HB237,437958,"Relating to the limitation on the rate of growth in appropriations from state tax revenues."
HB238,437961,"Relating to the prohibition of employment discrimination on the basis of sexual orientation or gender identity or expression."
HB239,437967,"Relating to verification of motor vehicle financial responsibility information."
HB240,437972,"Relating to a license suspension after moving violations for a holder of a provisional driver's license."
HB241,437976,"Relating to the notice provided by the chief appraiser of an appraisal district of the availability of agreement forms authorizing certain electronic communications."
HB242,437979,"Relating to the requirement that certain ad valorem tax-related notices be delivered to a property owner by certified mail."
HB243,437982,"Relating to the authority of a community center that provides mental health or mental retardation services to sell certain real property of the center."
HB244,437989,"Relating to requiring photo identification for credit card purchases."
HB245,437992,"Relating to the authority of emergency room physicians and certain certified emergency medical services professionals to hold a person believed to have a mental illness; establishing mental health crisis intervention certification for certain emergency medical services personnel."
HB246,437997,"Relating to the rates charged by water and sewer utilities."
HB247,438000,"Relating to the adoption of noise regulations by certain counties; providing a criminal penalty."
HB248,438006,"Relating to the regulation of automotive wrecking and salvage yards in certain counties."
HB249,438010,"Relating to the drug testing of certain persons seeking financial assistance benefits."
HB250,438013,"Relating to the designation of a segment of Interstate Highway 35 as the Trooper Randy Vetter Memorial Highway."
HB251,438017,"Relating to considering the performance of certain students on state assessment instruments in evaluating school district and campus performance."
HB252,438022,"Relating to water shortage reporting by water utilities and providers of wholesale water service."
HB253,438026,"Relating to the use of municipal hotel occupancy tax revenue in certain municipalities."
HB254,438030,"Relating to an exemption for farms from payment for wastewater service."
HB255,438034,"Relating to mandatory supervision for certain offenses involving the possession of a controlled substance."
HB256,438041,"Relating to mandatory supervision for certain inmates sentenced following violation of a condition of community supervision."
HB257,438044,"Relating to the creation of the Texas Tech University Health Sciences Center at El Paso as a component institution of the Texas Tech University System."
HB258,438049,"Relating to liability of certain public utilities that allow certain uses of land that the public utility owns, occupies, or leases."
HB259,438051,"Relating to electioneering conducted near a polling place."
HB260,438058,"Relating to requiring the use of an ignition interlock device on conviction of certain intoxication offenses as a condition of community supervision; imposing a fee."
HB261,438063,"Relating to the joint or separate prosecution of a capital felony charged against two or more defendants."
HB262,438066,"Relating to offenses involving violating the civil rights of a person in custody and engaging in improper sexual activity with a person in custody; providing certain enhanced penalties."
HB263,438070,"Relating to combination resident hunting and fishing licenses for military personnel."
HB264,438077,"Relating to the public school finance system."
HB265,438080,"Relating to the public school finance system."
HB266,438083,"Relating to enhancing the penalty prescribed for certain acts of official oppression."
HB267,438089,"Relating to municipal civilian complaint review boards."
HB268,438093,"Relating to the retention of and the required disclosure under the public information law of certain complaints alleging official oppression."
HB269,438096,"Relating to a report required to be submitted by a campus intervention team assigned to a public school campus."
HB270,438101,"Relating to an electronic means for voters to determine the status of ballots submitted by mail."
HB271,438103,"Relating to requiring the comptroller to assess ways to expand the provision of information about the federal earned income tax credit."
HB272,438110,"Relating to notice requirements for emergency services districts."
HB273,438114,"Relating to limits on the size of fifth grade classes in public schools."
HB274,438116,"Relating to reporting requirements related to school districts that obtain exceptions from class size limits."
HB275,438122,"Relating to physical education credits required for high school graduation."
HB276,438127,"Relating to requiring a health credit for high school graduation."
HB277,438129,"Relating to physical activity requirements for students in public schools."
HB278,438137,"Relating to the liability of a municipality for certain space flight activities."
HB279,438140,"Relating to the penalty for theft of a pet."
HB280,438144,"Relating to the use of public school counselors' work time."
HB281,438149,"Relating to the right of one immediate family member of certain deceased peace officers to make an oral statement regarding the terms of a plea bargain agreement."
HB282,438152,"Relating to the employment of certified counselors by school districts."
HB283,438155,"Relating to the compensation of county auditors for certain counties."
HB284,438161,"Relating to the availability of certain school district financial information on districts' Internet websites."
HB285,438165,"Relating to prohibiting discrimination by public institutions of higher education against faculty members and students based on their conduct of research relating to intelligent design."
HB286,438168,"Relating to the investigation and resolution of complaints filed against physicians."
HB287,438171,"Relating to the confidentiality of certain information following the completion of a review conducted by an independent review organization."
HB288,438177,"Relating to the application of foreign and international laws and doctrines in this state and requiring a court of this state to uphold and apply certain laws, including the doctrine requiring courts to refrain from involvement in religious doctrinal interpretation or application."
HB289,438180,"Relating to the authority of the attorney general to investigate election-related offenses."
HB290,438183,"Relating to school district selection of assessment instruments in place of state-administered assessment instruments."
HB291,438186,"Relating to a hiring freeze of nonessential personnel employed by a state agency."
HB292,438192,"Relating to the authorization and regulation of poker gaming and the duties of the Texas Lottery Commission; providing civil and criminal penalties."
HB293,438196,"Relating to the release and use of certain information maintained by the State Bar of Texas on request of certain continuing legal education sponsors regarding attorneys."
HB294,438201,"Relating to the exemption from ad valorem taxation of certain property owned by a charitable organization and used in providing housing and related services to certain homeless individuals."
HB295,438204,"Relating to the creation of a commission to study drowsy driving."
HB296,438210,"Relating to breakfast for certain public school students."
HB297,438214,"Relating to appeals regarding dangerous dogs."
HB298,438216,"Relating to prohibiting employer retaliation against employees who seek recovery of unpaid wages and procedures in wage claim hearings conducted by the Texas Workforce Commission; providing administrative penalties."
HB299,438220,"Relating to the operation and movement of a vehicle when certain traffic-control signals do not display an indication."
HB300,524920,"Relating to an alternative system of public education governance that enhances school accountability, local control, and family empowerment in the educational system."
HB301,438227,"Relating to manufacturers' inclusion of denatonium benzoate in certain products containing ethylene glycol."
HB302,438229,"Relating to the duties of a mortgage servicer of certain residential mortgage loans."
HB303,438234,"Relating to this state's goal for renewable energy."
HB304,438236,"Relating to employee caseload standards for child and adult protective services and child-care licensing services and call processing standards for certain of those services."
HB305,438241,"Relating to the release of complaint information by the Texas Medical Board to the legislature."
HB306,438245,"Relating to the limitation on appropriations for the Temporary Assistance for Needy Families program."
HB307,438683,"Relating to safety equipment requirements for certain cyclists; creating an offense."
HB308,438696,"Relating to a school district's recognition of and education regarding traditional winter celebrations."
HB309,438712,"Relating to prohibiting abortion when based on the sex of the unborn child; creating an offense."
HB310,439112,"Relating to entry of a guilty plea by a minor for certain offenses under the Alcoholic Beverage Code."
HB311,439016,"Relating to the exemption of certain transit districts from motor fuel taxes."
HB312,438921,"Relating to information contained on a personal identification certificate, driver's license, and commercial driver's license."
HB313,438826,"Relating to electronic voter registration."
HB314,439384,"Relating to the abolition of the Alternative Fuels Research and Education Division program administered by the Railroad Commission of Texas."
HB315,439383,"Relating to the applicability of the law governing the ad valorem taxation of a dealer's motor vehicle inventory."
HB316,439380,"Relating to the pilot program authorizing a property owner to appeal to the State Office of Administrative Hearings regarding certain appraisal review board determinations."
HB317,439378,"Relating to the classification of certain entities as primarily engaged in retail trade for purposes of the franchise tax."
HB318,439374,"Relating to employer access to the personal accounts of certain employees and job applicants through electronic communication devices; establishing an unlawful employment practice."
HB319,439372,"Relating to the extent of a defendant's criminal responsibility for the conduct of a coconspirator in certain felony cases."
HB320,439369,"Relating to the admissibility of certain confessions in capital cases."
HB321,439367,"Relating to the consequences of successfully completing a period of deferred adjudication community supervision."
HB322,439362,"Relating to procedures for management of certain public school campuses and school districts that do not satisfy certain performance standards."
HB323,439360,"Relating to reports to the legislature on certain administrative hearings regarding the automatic suspension of a person's driver's license."
HB324,439358,"Relating to certain facilities and service provider transactions between school districts and charter schools."
HB325,439356,"Relating to the boundaries of public beaches."
HB326,439351,"Relating to eligibility to serve on the appraisal review board of an appraisal district."
HB327,439350,"Relating to requiring notice and the dissemination of criminal history record information to the subject of the information in certain circumstances."
HB328,439346,"Relating to the punishment for certain conduct constituting the offense of official oppression and to the statute of limitation on prosecution of that conduct."
HB329,439342,"Relating to the inclusion of an incarcerated person in the population data used for redistricting according to the person's last residence before incarceration."
HB330,439341,"Relating to the admissibility of evidence of other similar offenses in the prosecution of certain sexual offenses."
HB331,439566,"Relating to registration powers of volunteer deputy registrars."
HB332,439627,"Relating to tort liability arising from a volunteer's operation of a Parks and Wildlife Department motor-driven vehicle or motor-driven equipment."
HB333,439625,"Relating to requiring notice of a hotel's firearms policy and other guest policies; providing a criminal penalty."
HB334,439624,"Relating to the residency requirement for certain elective offices of certain political subdivisions."
HB335,439746,"Relating to the posting of certain notices for political subdivisions on the comptroller's Internet website."
HB336,439772,"Relating to the use of a wireless communication device to provide evidence of motor vehicle financial responsibility."
