Row,id12024,id12166,id14780,id14781,id15770,id6221,id6273,id6274,id6275,id6279,id6282,id6286
id12024,1,0.73542600896861,0.585185185185185,0.634686346863469,0.806691449814126,0.773504273504274,0.419354838709677,0.671641791044776,0.694656488549618,0.686991869918699,0.675182481751825,0.791208791208791
id12166,0.73542600896861,1,0.588495575221239,0.663755458515284,0.806167400881057,0.729166666666667,0.471590909090909,0.687224669603524,0.644144144144144,0.64622641509434,0.711206896551724,0.783549783549784
id14780,0.585185185185185,0.588495575221239,1,0.693430656934307,0.569852941176471,0.573839662447257,0.741071428571429,0.616236162361624,0.635338345864662,0.548,0.534296028880866,0.594202898550725
id14781,0.634686346863469,0.663755458515284,0.693430656934307,1,0.614545454545455,0.645833333333333,0.597345132743363,0.661818181818182,0.637037037037037,0.619607843137255,0.664285714285714,0.6415770609319
id15770,0.806691449814126,0.806167400881057,0.569852941176471,0.614545454545455,1,0.783333333333333,0.415178571428571,0.6875,0.740601503759398,0.696,0.701438848920863,0.84115523465704
id6221,0.773504273504274,0.729166666666667,0.573839662447257,0.645833333333333,0.783333333333333,1,0.452631578947368,0.645569620253165,0.688311688311688,0.69683257918552,0.728395061728395,0.776859504132231
id6273,0.419354838709677,0.471590909090909,0.741071428571429,0.597345132743363,0.415178571428571,0.452631578947368,1,0.577777777777778,0.539170506912442,0.473684210526316,0.513274336283186,0.402654867256637
id6274,0.671641791044776,0.687224669603524,0.616236162361624,0.661818181818182,0.6875,0.645569620253165,0.577777777777778,1,0.710526315789474,0.724,0.693140794223827,0.670289855072464
id6275,0.694656488549618,0.644144144144144,0.635338345864662,0.637037037037037,0.740601503759398,0.688311688311688,0.539170506912442,0.710526315789474,1,0.630081300813008,0.642066420664207,0.759259259259259
id6279,0.686991869918699,0.64622641509434,0.548,0.619607843137255,0.696,0.69683257918552,0.473684210526316,0.724,0.630081300813008,1,0.670588235294118,0.658823529411765
id6282,0.675182481751825,0.711206896551724,0.534296028880866,0.664285714285714,0.701438848920863,0.728395061728395,0.513274336283186,0.693140794223827,0.642066420664207,0.670588235294118,1,0.695035460992908
id6286,0.791208791208791,0.783549783549784,0.594202898550725,0.6415770609319,0.84115523465704,0.776859504132231,0.402654867256637,0.670289855072464,0.759259259259259,0.658823529411765,0.695035460992908,1
