sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
7700,"Appropriations Committee",,,,,,0,,3,Jnt,
7703,"Robert Skarphol",Robert,J.,Skarphol,,Bob,2,R,1,Rep,HD-002
7706,"Tracy Boe",Tracy,,Boe,,,1,D,1,Rep,HD-009
7707,"Dan Ruby",Dan,,Ruby,,,2,R,1,Rep,HD-038
7710,"Randy Boehning",Randy,G.,Boehning,,,2,R,1,Rep,HD-027
7713,"Glen Froseth",Glen,,Froseth,,,2,R,1,Rep,HD-004
7714,"Judiciary Committee",,,,,,0,,3,Jnt,
7715,"Human Services Committee",,,,,,0,,3,Jnt,
7716,"Government and Veterans Affairs Committee",,,,,,0,,3,Jnt,
7717,"Mark Dosch",Mark,A.,Dosch,,,2,R,1,Rep,HD-032
7719,"Lois Delmore",Lois,,Delmore,,,1,D,1,Rep,HD-043
7720,"Education Committee",,,,,,0,,3,Jnt,
7721,"Finance and Taxation Committee",,,,,,0,,3,Jnt,
7722,"Industry, Business and Labor Committee",,,,,,0,,3,Jnt,
7724,"Curt Hofstad",Curt,,Hofstad,,,2,R,1,Rep,HD-015
7725,"Agriculture Committee",,,,,,0,,3,Jnt,
7727,"Political Subdivisions Committee",,,,,,0,,3,Jnt,
7730,"Blair Thoreson",Blair,,Thoreson,,,2,R,1,Rep,HD-044
7731,"Bill Amerman",Bill,,Amerman,,,1,D,1,Rep,HD-026
7732,"Jeff Delzer",Jeff,,Delzer,,,2,R,1,Rep,HD-008
7736,"Keith Kempenich",Keith,,Kempenich,,,2,R,1,Rep,HD-039
7737,"Karen Karls",Karen,,Karls,,,2,R,1,Rep,HD-035
7738,"Lisa Meier",Lisa,M.,Meier,,,2,R,1,Rep,HD-032
7740,"Gary Sukut",Gary,R.,Sukut,,,2,R,1,Rep,HD-001
7741,"Lawrence Klemin",Lawrence,R.,Klemin,,,2,R,1,Rep,HD-047
7742,"William Kretschmar",William,E.,Kretschmar,,,2,R,1,Rep,HD-028
7744,"Kenton Onstad",Kenton,,Onstad,,,1,D,1,Rep,HD-004
