roll_call_id,sponsor_id,vote
174142,3800,1
174142,3801,1
174142,3804,1
174142,3806,1
174142,3808,3
174142,3811,1
174142,3812,1
174142,3813,1
174142,3814,1
174142,3815,1
174142,3816,1
174142,3819,1
174142,3824,1
174142,3825,1
174142,3828,1
174142,3829,1
174142,3830,1
174142,3833,2
174142,3834,1
174142,3843,2
174142,3844,2
174142,3845,3
174142,3846,2
174142,3847,2
174142,3851,1
174142,3852,2
174142,3855,2
174142,3857,2
174142,3869,1
174142,3870,2
174142,3871,2
174142,3872,2
174142,3874,1
174142,3876,2
174142,3880,1
174142,3882,1
174142,3883,2
174142,3886,2
174142,3889,1
174142,3891,2
174142,3894,2
174142,3895,2
174142,3896,2
174142,3897,1
174142,3898,2
174142,3899,3
174142,3900,2
174142,3904,2
174142,3905,2
174142,3907,1
174142,3913,1
174142,3914,1
174142,3918,2
174142,3922,2
174142,3926,1
174142,3933,2
174142,3934,2
174142,3938,2
174142,3942,2
174142,3944,2
174142,3946,2
174142,3956,2
174142,3960,2
174142,12256,2
174142,12257,2
174142,12258,2
174142,12264,1
174142,12266,2
174142,12267,1
174142,12268,2
174142,12269,2
174142,12274,2
174142,12275,2
174142,12276,2
174142,12277,2
174142,12278,2
174142,12286,1
174142,12287,1
174142,12291,2
174142,12292,2
174142,12293,1
174142,12294,2
174142,12295,2
174142,12296,2
174142,12297,2
174142,12298,2
174142,12299,2
174142,12300,1
174142,12301,2
174142,12302,2
174142,12306,1
174142,12307,1
174142,12308,1
174142,12909,1
174142,13125,2
174142,13126,1
174142,13127,2
174142,13308,1
174251,3800,1
174251,3801,1
174251,3804,1
174251,3806,1
174251,3808,3
174251,3811,1
174251,3812,1
174251,3813,1
174251,3814,1
174251,3815,1
174251,3816,1
174251,3819,1
174251,3824,1
174251,3825,1
174251,3828,1
174251,3829,1
174251,3830,1
174251,3833,2
174251,3834,1
174251,3843,2
174251,3844,2
174251,3845,3
174251,3846,2
174251,3847,2
174251,3851,1
174251,3852,2
174251,3855,2
174251,3857,2
174251,3869,1
174251,3870,2
174251,3871,2
174251,3872,2
174251,3874,1
174251,3876,2
174251,3880,1
174251,3882,1
174251,3883,2
174251,3886,2
174251,3889,1
174251,3891,2
174251,3894,2
174251,3895,2
174251,3896,2
174251,3897,2
174251,3898,2
174251,3899,3
174251,3900,2
174251,3904,2
174251,3905,2
174251,3907,1
174251,3913,1
174251,3914,1
174251,3918,2
174251,3922,2
174251,3926,1
174251,3933,2
174251,3934,2
174251,3938,2
174251,3942,2
174251,3944,2
174251,3946,2
174251,3956,2
174251,3960,2
174251,12256,2
174251,12257,2
174251,12258,2
174251,12264,2
174251,12266,2
174251,12267,2
174251,12268,2
174251,12269,2
174251,12274,2
174251,12275,2
174251,12276,2
174251,12277,2
174251,12278,2
174251,12286,1
174251,12287,1
174251,12291,2
174251,12292,2
174251,12293,2
174251,12294,2
174251,12295,2
174251,12296,2
174251,12297,2
174251,12298,2
174251,12299,2
174251,12300,1
174251,12301,2
174251,12302,2
174251,12306,1
174251,12307,1
174251,12308,1
174251,12909,1
174251,13125,2
174251,13126,1
174251,13127,2
174251,13308,1
174319,3818,1
174319,3835,1
174319,3836,1
174319,3837,1
174319,3838,1
174319,3840,1
174319,3858,1
174319,3859,1
174319,3862,1
174319,3864,1
174319,3866,1
174319,3867,1
174319,3877,1
174319,3878,1
174319,3887,1
174319,3902,1
174319,3903,1
174319,3908,1
174319,3910,1
174319,3916,1
174319,3920,1
174319,3923,1
174319,3935,1
174319,3941,1
174319,3943,1
174319,3951,1
174319,12254,1
174319,12261,1
174319,12262,1
174319,12271,1
174319,12272,1
174319,12304,1
174319,13311,1
174320,3800,2
174320,3801,2
174320,3804,2
174320,3806,2
174320,3808,1
174320,3811,1
174320,3812,2
174320,3813,2
174320,3814,1
174320,3815,2
174320,3816,2
174320,3819,1
174320,3824,2
174320,3825,1
174320,3828,2
174320,3829,2
174320,3830,1
174320,3833,1
174320,3834,1
174320,3843,1
174320,3844,1
174320,3845,3
174320,3846,1
174320,3847,1
174320,3851,2
174320,3852,1
174320,3855,1
174320,3857,1
174320,3869,2
174320,3870,1
174320,3871,1
174320,3872,1
174320,3874,2
174320,3876,1
174320,3880,2
174320,3882,3
174320,3883,1
174320,3886,1
174320,3889,1
174320,3891,1
174320,3894,1
174320,3895,1
174320,3896,1
174320,3897,1
174320,3898,1
174320,3899,3
174320,3900,2
174320,3904,1
174320,3905,1
174320,3907,1
174320,3913,1
174320,3914,2
174320,3918,1
174320,3922,1
174320,3926,1
174320,3933,1
174320,3934,1
174320,3938,1
174320,3942,1
174320,3944,1
174320,3946,1
174320,3956,1
174320,3960,1
174320,12256,1
174320,12257,1
174320,12258,1
174320,12264,1
174320,12266,1
174320,12267,1
174320,12268,1
174320,12269,1
174320,12274,1
174320,12275,1
174320,12276,1
174320,12277,1
174320,12278,1
174320,12286,1
174320,12287,2
174320,12291,1
174320,12292,1
174320,12293,1
174320,12294,1
174320,12295,1
174320,12296,1
174320,12297,1
174320,12298,1
174320,12299,1
174320,12300,1
174320,12301,1
174320,12302,1
174320,12306,2
174320,12307,2
174320,12308,2
174320,12909,2
174320,13125,1
174320,13126,2
174320,13127,1
174320,13308,2
174321,3800,2
174321,3801,2
174321,3804,2
174321,3806,2
174321,3808,2
174321,3811,2
174321,3812,2
174321,3813,2
174321,3814,2
174321,3815,2
174321,3816,2
174321,3819,2
174321,3824,2
174321,3825,2
174321,3828,2
174321,3829,2
174321,3830,2
174321,3833,2
174321,3834,2
174321,3843,1
174321,3844,1
174321,3845,3
174321,3846,1
174321,3847,1
174321,3851,2
174321,3852,1
174321,3855,1
174321,3857,1
174321,3869,2
174321,3870,1
174321,3871,1
174321,3872,1
174321,3874,2
