sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
4410,"Gerald Brady",Gerald,L.,Brady,,,1,D,1,Rep,HD-004
4411,"William Carson",William,J.,Carson,Jr.,,1,D,1,Rep,HD-028
4413,"Earl Jaques",Earl,G.,Jaques,Jr.,,1,D,1,Rep,HD-027
4414,"James Johnson",James,,Johnson,,,1,D,1,Rep,HD-016
4415,"John Kowalko",John,A.,Kowalko,Jr.,,1,D,1,Rep,HD-025
4416,"Gregory Lavelle",Gregory,Francis,Lavelle,,,2,R,2,Sen,SD-004
4417,"Valerie Longhurst",Valerie,J.,Longhurst,,,1,D,1,Rep,HD-015
4418,"Robert Marshall",Robert,I.,Marshall,,Bob,1,D,2,Sen,SD-003
4419,"Joseph Miro",Joseph,E.,Miro,,,2,R,1,Rep,HD-022
4420,"John Mitchell",John,L.,Mitchell,Jr.,,1,D,1,Rep,HD-013
4425,"Michael Barbieri",Michael,A.,Barbieri,,,1,D,1,Rep,HD-018
4427,"Helene Keeley",Helene,M.,Keeley,,,1,D,1,Rep,HD-003
4428,"Daniel Short",Daniel,B.,Short,,,2,R,1,Rep,HD-039
4432,"Bryon Short",Bryon,,Short,,,1,D,1,Rep,HD-007
4434,"Deborah Hudson",Deborah,D.,Hudson,,,2,R,1,Rep,HD-012
4435,"Michael Mulrooney",Michael,P.,Mulrooney,,,1,D,1,Rep,HD-017
4441,"Colin Bonini",Colin,J.,Bonini,,,2,R,2,Sen,SD-016
4443,"Brian Bushweller",Brian,J.,Bushweller,,,1,D,2,Sen,SD-017
4444,"Catherine Cloutier",Catherine,A.,Cloutier,,,2,R,2,Sen,SD-005
4447,"David Sokola",David,P.,Sokola,,,1,D,2,Sen,SD-008
4453,"Peter Schwartzkopf",Peter,C.,Schwartzkopf,,,1,D,1,Rep,HD-014
4454,"Margaret Henry",Margaret,Rose,Henry,,,1,D,2,Sen,SD-002
4455,"William Outten",William,Robert,Outten,,,2,R,1,Rep,HD-030
4457,"David Wilson",David,L.,Wilson,,,2,R,1,Rep,HD-035
4460,"Gerald Hocker",Gerald,W.,Hocker,,,2,R,2,Sen,SD-020
4462,"Harris McDowell",Harris,B.,McDowell,III,,1,D,2,Sen,SD-001
4463,"Quinton Johnson","S. Quinton",,Johnson,IV,,1,D,1,Rep,HD-008
4464,"Michael Ramone",Michael,,Ramone,,,2,R,1,Rep,HD-021
4467,"John Viola",John,J.,Viola,,,1,D,1,Rep,HD-026
4468,"Patricia Blevins",Patricia,M.,Blevins,,,1,D,2,Sen,SD-007
4469,"Karen Peterson",Karen,E.,Peterson,,,1,D,2,Sen,SD-009
4471,"Bruce Ennis",Bruce,C.,Ennis,,,1,D,2,Sen,SD-014
4478,"Gary Simpson",Gary,,Simpson,,,2,R,2,Sen,SD-018
4481,"Bethany Hall-Long",Bethany,A.,Hall-Long,,,1,D,2,Sen,SD-010
4484,"David McBride",David,B.,McBride,,,1,D,2,Sen,SD-013
4503,"Ruth King",Ruth,Briggs,King,,,2,R,1,Rep,HD-037
10562,"Stephanie Bolden",Stephanie,T.,Bolden,,,1,D,1,Rep,HD-002
10563,"Debra Heffernan",Debra,J.,Heffernan,,,1,D,1,Rep,HD-006
10564,"Harvey Kenton",Harvey,R.,Kenton,Jr.,,2,R,1,Rep,HD-036
10565,"Edward Osienski",Edward,S.,Osienski,,,1,D,1,Rep,HD-024
10814,"Harold Peterman",Harold,J.,Peterman,,,2,R,1,Rep,HD-033
11375,"David Lawson",David,G.,Lawson,,,2,R,2,Sen,SD-015
13174,"Andria Bennett",Andria,L.,Bennett,,,1,D,1,Rep,HD-032
13686,"Melanie Smith",Melanie,George,Smith,,,1,D,1,Rep,HD-005
14542,"Paul Baumbach",Paul,S.,Baumbach,,,1,D,1,Rep,HD-023
14543,"Timothy Dukes",Timothy,D.,Dukes,,,2,R,1,Rep,HD-040
14544,"Ronald Gray",Ronald,E.,Gray,,,2,R,1,Rep,HD-038
14545,"Kimberly Williams",Kimberly,,Williams,,,1,D,1,Rep,HD-019
14546,"Charles Paradee","W. Charles",,Paradee,III,,1,D,1,Rep,HD-029
14547,"Charles Potter",Charles,,Potter,Jr.,,1,D,1,Rep,HD-001
14548,"Stephen Smyk",Stephen,T.,Smyk,,,2,R,1,Rep,HD-020
14549,"Jeffrey Spiegelman",Jeffrey,N.,Spiegelman,,,2,R,1,Rep,HD-011
14550,"Ernesto Lopez",Ernesto,B.,Lopez,,,2,R,2,Sen,SD-006
14551,"Brian Pettyjohn",Brian,Guy,Pettyjohn,,,2,R,2,Sen,SD-019
14552,"Nicole Poore",Nicole,,Poore,,,1,D,2,Sen,SD-012
14553,"Bryan Townsend",Bryan,,Townsend,,,1,D,2,Sen,SD-011
16374,"Bryant Richardson",Bryant,L.,Richardson,,,2,R,2,Sen,SD-021
16446,"Sean Lynn",Sean,M.,Lynn,,,1,D,1,Rep,HD-031
16769,"Richard Collins",Richard,G.,Collins,,,2,R,1,Rep,HD-041
16770,"Sean Matthews",Sean,,Matthews,,,1,D,1,Rep,HD-010
16771,"Kevin Hensley",Kevin,S.,Hensley,,,2,R,1,Rep,HD-009
16772,"Lyndon Yearick",Lyndon,Dean,Yearick,,,2,R,1,Rep,HD-034
17735,"David Bentz",David,,Bentz,,,1,D,1,Rep,HD-018
