bill_id,roll_call_id,date,description,yea,nay,nv
217121,31556,2011-02-04,"House vote on Final Passage",95,0,0
217121,90207,2011-04-12,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",46,0,0
217121,90208,2011-04-15,"House vote on Final Passage as Amended by the Senate",96,0,0
217122,41618,2011-02-22,"House vote on Final Passage",92,0,0
217124,41941,2011-02-26,"House vote on Final Passage",56,41,0
217129,42528,2011-03-01,"House vote on Final Passage",57,41,0
217129,89690,2011-04-12,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",47,1,0
217129,89691,2011-04-15,"House vote on Final Passage as Amended by the Senate",54,42,0
217130,43125,2011-03-04,"House vote on Final Passage",91,6,0
217133,31583,2011-02-07,"House vote on Final Passage",88,0,0
217133,60866,2011-04-01,"Senate vote on 3rd Reading & Final Passage",48,0,0
217135,40942,2011-02-23,"House vote on Final Passage",63,33,0
217136,35147,2011-02-14,"House vote on Final Passage",79,14,0
217136,35148,2011-02-14,"House vote on Final Passage on Reconsideration",75,18,0
217137,31572,2011-02-07,"House vote on Final Passage",88,4,0
217137,59540,2011-03-29,"Senate vote on 3rd Reading & Final Passage",47,0,0
217140,31585,2011-02-14,"House vote on Final Passage",93,0,0
217142,43375,2011-03-07,"House vote on Final Passage",96,0,0
217145,31563,2011-02-07,"House vote on Final Passage",92,0,0
217145,63496,2011-04-07,"Senate vote on 3rd Reading & Final Passage",49,0,0
217147,41649,2011-02-23,"House vote on Final Passage",95,1,0
217147,60004,2011-04-01,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",48,0,0
217147,90161,2011-04-21,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",47,0,0
217147,90162,2011-04-21,"House vote on Final Passage as Amended by the Senate",96,1,0
217149,41692,2011-02-22,"House vote on Final Passage",87,5,0
217149,59784,2011-03-31,"Senate vote on 3rd Reading & Final Passage",47,0,0
217152,40866,2011-02-23,"House vote on Final Passage",96,0,0
217152,90106,2011-04-08,"Senate vote on 3rd Reading & Final Passage",41,7,0
217158,42940,2011-03-03,"House vote on Final Passage",98,0,0
217158,61295,2011-04-04,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",49,0,0
217158,89612,2011-04-20,"Senate vote on Final Passage without Senate Amendments",47,0,1
217160,31564,2011-02-07,"House vote on Final Passage",92,0,0
217161,31573,2011-02-07,"House vote on Final Passage",92,0,0
217161,89467,2011-04-12,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",47,0,0
217161,89468,2011-04-14,"House vote on Final Passage as Amended by the Senate",97,0,0
217162,43290,2011-03-04,"House vote on Final Passage",84,13,0
217162,61812,2011-04-05,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",48,0,0
217162,89970,2011-04-13,"House vote on Final Passage as Amended by the Senate",92,4,0
217163,43312,2011-03-05,"House vote on Final Passage",90,7,0
217167,43481,2011-03-05,"House vote on Final Passage",58,40,0
217167,89249,2011-04-09,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",41,8,0
217167,89250,2011-04-20,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",39,9,0
217167,89251,2011-04-21,"House vote on Final Passage as Amended by the Senate",70,26,0
217169,42970,2011-03-03,"House vote on Final Passage",98,0,0
217169,61521,2011-04-04,"Senate vote on 3rd Reading & Final Passage",49,0,0
217171,41388,2011-02-22,"House vote on Final Passage",91,0,0
217171,140303,2012-01-16,"House vote on Final Passage",90,0,0
217172,42338,2011-03-01,"House vote on Final Passage",98,0,0
217172,63643,2011-04-06,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",48,0,1
217172,90272,2011-04-13,"House vote on Final Passage as Amended by the Senate",96,0,0
217173,42547,2011-03-01,"House vote on Final Passage",98,0,0
217173,89032,2011-04-11,"Senate vote on 3rd Reading & Final Passage",46,0,1
217174,43386,2011-03-07,"House vote on Final Passage",56,40,0
217174,61663,2011-04-05,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",49,0,0
217174,90156,2011-04-21,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",46,0,0
217174,90157,2011-04-21,"House vote on Final Passage as Amended by the Senate",57,40,0
217176,43422,2011-03-05,"House vote on Final Passage",97,0,0
217176,57047,2011-03-28,"Senate vote on 3rd Reading & Final Passage",46,0,0
217178,43427,2011-03-03,"House vote on Final Passage",98,0,0
217178,147128,2012-01-30,"House vote on Final Passage",96,0,0
217178,165729,2012-03-01,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",47,0,1
217178,166959,2012-03-05,"House vote on Final Passage as Amended by the Senate",94,0,0
217182,40153,2011-02-22,"House vote on Final Passage",89,4,0
217182,89401,2011-04-11,"Senate vote on 3rd Reading & Final Passage",47,0,0
217190,41823,2011-02-25,"House vote on Final Passage",97,0,0
217190,58985,2011-03-29,"Senate vote on 3rd Reading & Final Passage",47,0,0
217192,42165,2011-02-28,"House vote on Final Passage",56,41,0
217192,61364,2011-04-04,"Senate vote on 3rd Reading & Final Passage as Amended by the Senate",29,19,0
217192,89767,2011-04-13,"House vote on Final Passage as Amended by the Senate",53,43,0
217194,147106,2012-01-30,"House vote on Final Passage",96,0,0
217194,162468,2012-02-27,"Senate vote on 3rd Reading & Final Passage",47,0,0
217195,31549,2011-02-07,"House vote on Final Passage",88,0,0
217195,63612,2011-04-07,"Senate vote on 3rd Reading & Final Passage",49,0,0
217196,35102,2011-02-07,"House vote on Final Passage",87,1,0
217199,31554,2011-02-07,"House vote on Final Passage",91,1,0
217202,42757,2011-03-02,"House vote on Final Passage",92,3,0
