bill_id,roll_call_id,date,description,yea,nay,nv
216544,219847,7/18/2011,On Motion to Suspend the Rules and Pass as Amended,310,1,120
216716,216556,5/15/2012,On Motion to Suspend the Rules and Pass as Amended,400,0,31
216716,220988,5/15/2012,On Motion to Suspend the Rules and Pass as Amended,400,0,31
216780,218633,11/18/2011,On Motion to Suspend the Rules and Pass as Amended,261,165,8
216801,220546,1/5/2011,On Motion to Table,223,188,20
216801,220547,1/5/2011,On Ordering the Previous Question,236,188,7
216801,220548,1/5/2011,On Motion to Commit,191,238,2
216801,220549,1/5/2011,On Agreeing to the Resolution,238,191,2
216805,221230,1/20/2011,On Agreeing to the Amendment,428,1,5
216805,221231,1/20/2011,On Agreeing to the Resolution,253,175,6
216818,220757,1/6/2011,On Motion to Suspend the Rules and Agree,408,13,11
216822,221393,1/7/2011,On Agreeing to the Resolution,257,159,18
216835,216711,1/27/2011,On the Resolution S.Res. 8,12,84,4
216837,216647,1/27/2011,On the Resolution S.Res. 10,44,51,5
227166,220236,1/18/2011,On Motion to Suspend the Rules and Pass as Amended,399,0,35
244857,219601,1/19/2011,On Motion to Recommit with Instructions,185,245,4
244857,219602,1/19/2011,On Passage,245,189,1
244858,221418,5/4/2011,On Motion to Recommit with Instructions,192,235,5
244858,221419,5/4/2011,On Passage,251,175,6
244859,216256,4/5/2011,On the Amendment S.Amdt. 284 to H.R. 4 (Comprehensive 1099 Taxpayer Protection and Repayment of Exchange Subsidy Overpayments Act of 2011),41,58,1
244859,216257,4/5/2011,On Passage of the Bill H.R. 4,87,12,1
244859,220057,3/3/2011,On Motion to Table the Appeal of the Ruling of the Chair,243,181,8
244859,220058,3/3/2011,On Passage,314,112,6
244860,216851,3/22/2012,On Agreeing to the Amendment,234,173,24
244860,216852,3/22/2012,On Agreeing to the Amendment,179,228,24
244860,216853,3/22/2012,On Agreeing to the Amendment,251,157,23
244860,216854,3/22/2012,On Motion to Recommit with Instructions,180,229,22
244860,216855,3/22/2012,On Passage,223,181,27
244860,218811,3/22/2012,On Agreeing to the Amendment,234,173,24
244860,218812,3/22/2012,On Agreeing to the Amendment,179,228,24
244860,218813,3/22/2012,On Agreeing to the Amendment,251,157,23
244860,218814,3/22/2012,On Motion to Recommit with Instructions,180,229,22
244860,218815,3/22/2012,On Passage,223,181,27
244861,218949,12/7/2011,On Agreeing to the Amendment,187,236,10
244861,218950,12/7/2011,On Agreeing to the Amendment,183,238,12
244861,218951,12/7/2011,On Agreeing to the Amendment,177,246,10
244861,218952,12/7/2011,On Agreeing to the Amendment,177,242,14
244861,218953,12/7/2011,On Agreeing to the Amendment,183,240,10
244861,218954,12/7/2011,On Motion to Recommit with Instructions,183,235,15
244861,218955,12/7/2011,On Passage,241,184,8
244863,220074,11/14/2011,On Motion to Suspend the Rules and Pass,391,0,42
244885,220432,10/24/2011,On Motion to Suspend the Rules and Pass,392,1,40
244912,216745,2/27/2012,On Motion to Suspend the Rules and Concur in the Senate Amendment,388,3,42
244912,221266,2/28/2011,On Motion to Suspend the Rules and Pass as Amended,399,3,30
244912,221267,2/27/2012,On Motion to Suspend the Rules and Concur in the Senate Amendment,388,3,42
244923,222107,10/13/2011,On Motion to Recommit with Instructions,173,249,11
244923,222108,10/13/2011,On Passage,251,172,10
244924,222009,1/26/2011,On Agreeing to the Amendment,396,7,31
244924,222010,1/26/2011,On Motion to Recommit with Instructions,173,228,33
244924,222011,1/26/2011,On Passage,239,160,35
244930,216102,5/15/2012,On Motion to Suspend the Rules and Pass as Amended,394,1,36
244930,219562,5/15/2012,On Motion to Suspend the Rules and Pass as Amended,394,1,36
244933,219695,2/28/2011,On Motion to Suspend the Rules and Pass as Amended,396,4,32
244959,219586,2/28/2011,On Motion to Suspend the Rules and Pass as Amended,402,0,30
244963,219870,8/1/2011,On Motion to Suspend the Rules and Pass,426,0,6
244983,220516,1/7/2011,On Ordering the Previous Question,236,182,16
244983,220517,1/7/2011,On Agreeing to the Resolution,236,181,17
244986,221158,1/25/2011,On Motion to Recommit with Instructions,184,242,8
244986,221159,1/25/2011,On Agreeing to the Resolution,256,165,13
244991,219929,1/24/2011,On Ordering the Previous Question,238,174,22
244991,219930,1/24/2011,On Agreeing to the Resolution,240,168,26
244997,220248,1/25/2011,On Motion to Suspend the Rules and Agree,424,0,10
245002,220840,1/26/2011,On Ordering the Previous Question,234,178,22
246629,220133,11/1/2011,On Motion to Suspend the Rules and Agree,396,9,28
246883,216676,1/27/2011,On the Resolution S.Res. 21,46,49,5
248535,216039,2/2/2011,On the Amendment S.Amdt. 28 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),44,54,2
248535,216040,2/2/2011,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: McConnell Amdt. No. 13),47,51,2
248535,216041,2/15/2011,On the Amendment S.Amdt. 14 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),47,51,2
248535,216042,2/17/2011,On Passage of the Bill S. 223,87,8,5
248535,217047,2/2/2011,On the Motion (Motion to Waive All Budgetary Discipline Re: Stabenow Amdt. No. 9),81,17,2
248535,217048,2/3/2011,On the Amendment S.Amdt. 8 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),96,1,3
248535,217049,2/3/2011,On the Motion to Table S.Amdt. 19 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),55,42,3
248535,217050,2/8/2011,On the Amendment S.Amdt. 34 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),96,1,3
248535,217051,2/15/2011,On the Amendment S.Amdt. 58 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),98,0,2
248535,217052,2/15/2011,On the Motion to Table S.Amdt. 21 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),51,47,2
248535,217053,2/17/2011,On the Cloture Motion S. 223,96,2,2
248535,217054,2/17/2011,On the Motion to Table S.Amdt. 4 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),61,38,1
248535,217055,2/17/2011,On the Motion to Table S.Amdt. 18 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),52,47,1
248535,217056,2/17/2011,On the Motion to Table S.Amdt. 80 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),34,65,1
248535,217057,2/17/2011,On the Motion to Table S.Amdt. 91 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),59,40,1
248561,216491,1/26/2011,On the Resolution S.Res. 14,97,0,3
248579,216646,1/27/2011,On the Resolution S.Res. 29,81,15,4
250561,216119,3/1/2011,On the Amendment S.Amdt. 121 to S. 23 (Patent Reform Act of 2011),97,2,1
250561,216120,3/1/2011,On the Motion to Table S.Amdt. 112 to S. 23 (Patent Reform Act of 2011),52,47,1
250561,216121,3/2/2011,On the Amendment S.Amdt. 115 to S. 23 (Patent Reform Act of 2011),58,40,2
250561,216122,3/3/2011,On the Motion to Table S.Amdt. 133 to S. 23 (Patent Reform Act of 2011),87,13,0
250561,216123,3/3/2011,On the Cloture Motion S. 23,87,3,10
250561,216124,3/8/2011,On Passage of the Bill S. 23,95,5,0
250589,216759,1/27/2011,On the Resolution S.Res. 28,92,4,4
251061,220046,2/9/2011,On Motion to Suspend the Rules and Pass,429,0,5
252021,216937,6/7/2012,On Motion to Recommit with Instructions,179,239,13
252021,216938,6/7/2012,On Passage,270,146,15
252021,218995,6/7/2012,On Motion to Recommit with Instructions,179,239,13
252021,218996,6/7/2012,On Passage,270,146,15
252170,219909,12/15/2011,On Motion to Suspend the Rules and Pass as Amended,407,4,22
252170,219910,1/1/2013,On Motion to Suspend the Rules and Concur in the Senate Amendment,410,5,16
253108,216433,7/25/2012,On Motion to Suspend the Rules and Pass as Amended,327,98,6
253108,220609,7/25/2012,On Motion to Suspend the Rules and Pass as Amended,327,98,6
253241,218847,7/29/2011,On Motion to Suspend the Rules and Pass as Amended,402,20,10
253244,216251,2/15/2011,On Passage of the Bill H.R. 514,86,12,2
253244,220035,2/8/2011,On Motion to Suspend the Rules and Pass,277,148,9
253244,220036,2/14/2011,On Motion to Recommit with Instructions,186,234,13
253244,220037,2/14/2011,On Passage,275,144,14
253244,220038,2/17/2011,On Motion to Concur in the Senate Amendment,279,143,11
254786,220797,3/30/2011,On Agreeing to the Amendment,185,237,10
254786,220798,3/30/2011,On Motion to Recommit with Instructions,185,238,9
254786,220799,3/30/2011,On Passage,225,195,12
260498,220805,12/16/2011,On Motion to Suspend the Rules and Pass as Amended,413,0,20
263768,221171,2/10/2011,On Ordering the Previous Question,240,180,13
263768,221172,2/10/2011,On Agreeing to the Resolution,255,169,9
263813,221391,2/11/2011,On Motion to Recommit with Instructions,178,242,13
263813,221392,2/11/2011,On Agreeing to the Resolution,391,28,14
264238,219935,2/9/2011,On Motion to Suspend the Rules and Pass,259,169,6
265598,220427,2/10/2011,On Agreeing to the Resolution,248,176,9
265710,219669,3/8/2011,On Motion to Suspend the Rules and Pass,280,138,14
265800,220559,12/1/2011,On Agreeing to the Amendment,173,244,16
265800,220560,12/1/2011,On Agreeing to the Amendment,171,248,14
265800,220561,12/1/2011,On Agreeing to the Amendment,179,243,11
265800,220562,12/1/2011,On Agreeing to the Amendment,172,250,11
265800,220563,12/1/2011,On Agreeing to the Amendment,170,250,13
265800,220564,12/1/2011,On Motion to Recommit with Instructions,188,233,12
265800,220565,12/1/2011,On Passage,263,159,11
267492,220135,4/12/2011,On Motion to Suspend the Rules and Pass,408,3,21
267513,219821,3/8/2011,On Motion to Suspend the Rules and Pass,401,12,19
268635,221672,3/2/2011,On Agreeing to the Amendment,422,0,10
268635,221673,3/2/2011,On Motion to Recommit with Instructions,181,246,5
268635,221674,3/2/2011,On Passage,421,4,7
268754,216729,3/9/2011,On Passage of the Bill H.R. 1,44,56,0
268754,216730,3/9/2011,On the Amendment S.Amdt. 149 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),42,58,0
268754,216731,12/21/2012,On the Cloture Motion S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),91,1,7
268754,216732,12/21/2012,On the Motion (Motion to Waive Sec. 314(e)(1) of the Congressional Budget Act),57,34,8
268754,216733,12/28/2012,On the Amendment S.Amdt. 3344 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),52,43,5
268754,216734,12/28/2012,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Tester Amdt. No. 3350),51,44,5
268754,216735,12/28/2012,On the Amendment S.Amdt. 3368 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),44,51,5
268754,216736,12/28/2012,On the Amendment S.Amdt. 3370 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),35,60,5
268754,216737,12/28/2012,On the Amendment S.Amdt. 3371 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),40,55,5
268754,216738,12/28/2012,On the Amendment S.Amdt. 3382 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),48,47,5
268754,216739,12/28/2012,On the Amendment S.Amdt. 3376 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),42,52,6
268754,216740,12/28/2012,On the Amendment S.Amdt. 3410 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),3,91,6
268754,216741,12/28/2012,On the Amendment S.Amdt. 3355 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),46,49,5
268754,216742,12/28/2012,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Merkley Amdt. No. 3367 as Modified Further),55,40,5
268754,216743,12/28/2012,On the Amendment S.Amdt. 3391 to S.Amdt. 3395 to H.R. 1 (Full-Year Continuing Appropriations Act 2011),41,54,5
268754,216744,12/28/2012,On Passage of the Bill H.R. 1,62,32,6
268754,221268,2/15/2011,On Agreeing to the Amendment,207,223,3
268754,221269,2/15/2011,On Agreeing to the Amendment,72,358,3
268754,221270,2/15/2011,On Agreeing to the Amendment,105,326,2
268754,221271,2/15/2011,On Agreeing to the Amendment,109,320,4
268754,221272,2/16/2011,On Agreeing to the Amendment,233,198,2
268754,221273,2/16/2011,On Agreeing to the Amendment,135,294,4
268754,221274,2/16/2011,On Agreeing to the Amendment,133,299,1
268754,221275,2/16/2011,On Agreeing to the Amendment,136,296,1
268754,221276,2/16/2011,On Agreeing to the Amendment,305,127,1
268754,221277,2/16/2011,On Agreeing to the Amendment,262,169,2
268754,221278,2/16/2011,On Agreeing to the Amendment,184,247,2
268754,221279,2/16/2011,On Agreeing to the Amendment,228,203,2
