sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
1118,"Rocky Adkins",Rocky,J.,Adkins,,,1,D,1,Rep,HD-099
1121,"Linda Belcher",Linda,Howlett,Belcher,,,1,D,1,Rep,HD-049
1122,"Johnny Bell",Johnny,W.,Bell,,,1,D,1,Rep,HD-023
1123,"Kevin Bratcher",Kevin,D.,Bratcher,,,2,R,1,Rep,HD-029
1125,"Thomas Burch",Thomas,J.,Burch,,,1,D,1,Rep,HD-030
1126,"Dwight Butler",Dwight,D.,Butler,,,2,R,1,Rep,HD-018
1127,"John Carney",John,,Carney,,Bam,2,R,1,Rep,HD-051
1129,"Larry Clark",Larry,,Clark,,,1,D,1,Rep,HD-046
1130,"Hubert Collins",Hubert,,Collins,,,1,D,1,Rep,HD-097
1131,"Leslie Combs",Leslie,A.,Combs,,,1,D,1,Rep,HD-094
1133,"Tim Couch",Tim,,Couch,,,2,R,1,Rep,HD-090
1134,"Will Coursey",Will,R.,Coursey,,,1,D,1,Rep,HD-006
1136,"Ron Crimm",Ron,,Crimm,,,2,R,1,Rep,HD-033
1138,"Jim DeCesare",Jim,,DeCesare,,,2,R,1,Rep,HD-017
1139,"Mitchel Denham",Mitchel,B.,Denham,,Mike,1,D,1,Rep,HD-070
1140,"Bob DeWeese",Bob,M.,DeWeese,,,2,R,1,Rep,HD-048
1141,"Myron Dossett",Myron,B.,Dossett,,,2,R,1,Rep,HD-009
1143,"C.B. Embry",C.B.,,Embry,Jr.,,2,R,2,Sen,SD-006
1146,"Joseph Fischer",Joseph,M.,Fischer,,,2,R,1,Rep,HD-068
1147,"Kelly Flood",Kelly,,Flood,,,1,D,1,Rep,HD-075
1148,"David Floyd",David,W.,Floyd,,,2,R,1,Rep,HD-050
1150,"James Glenn",James,,Glenn,,Jim,1,D,1,Rep,HD-013
1151,"Jim Gooch",Jim,,Gooch,Jr.,,1,D,1,Rep,HD-012
1152,"Derrick Graham",Derrick,W.,Graham,,,1,D,1,Rep,HD-057
1153,"Jeff Greer",Jeff,,Greer,,,1,D,1,Rep,HD-027
1155,"Mike Harmon",Mike,,Harmon,,,2,R,1,Rep,HD-054
1159,"Jeff Hoover",Jeff,,Hoover,,,2,R,1,Rep,HD-083
1160,"Dennis Horlander",Dennis,L.,Horlander,,,1,D,1,Rep,HD-040
1162,"Joni Jenkins",Joni,L.,Jenkins,,,1,D,1,Rep,HD-044
1163,"Dennis Keene",Dennis,,Keene,,,1,D,1,Rep,HD-067
1164,"Thomas Kerr",Thomas,Robert,Kerr,,,2,R,1,Rep,HD-064
1165,"Martha King",Martha,Jane,King,,,1,D,1,Rep,HD-016
1166,"Adam Koenig",Adam,,Koenig,,,2,R,1,Rep,HD-069
1168,"Stan Lee",Stan,,Lee,,,2,R,1,Rep,HD-045
1169,"Mary Marzian",Mary,Lou,Marzian,,,1,D,1,Rep,HD-034
1170,"Thomas McKee",Thomas,M.,McKee,,,1,D,1,Rep,HD-078
1171,"Reginald Meeks",Reginald,K.,Meeks,,,1,D,1,Rep,HD-042
1172,"Charles Miller",Charles,W.,Miller,,,1,D,1,Rep,HD-028
1174,"Brad Montell",Brad,,Montell,,,2,R,1,Rep,HD-058
1175,"Tim Moore",Tim,,Moore,,,2,R,1,Rep,HD-018
1177,"Rick Nelson",Rick,G.,Nelson,,,1,D,1,Rep,HD-087
1179,"David Osborne",David,W.,Osborne,,,2,R,1,Rep,HD-059
1180,"Sannie Overly",Sannie,,Overly,,,1,D,1,Rep,HD-072
1181,"Darryl Owens",Darryl,T.,Owens,,,1,D,1,Rep,HD-043
