sponsor_id,name
3800,"Fred Clark"
3801,"Louis Molepske"
3803,"Charles Benedict"
3804,"Terese Berceau"
3805,"Spencer Black"
3806,"Christopher Danou"
3807,"Thomas Hixson"
3808,"Cory Mason"
3809,"Tom Nelson"
3810,"Joseph Parisi"
3811,"Sandra Pasch"
3812,"Sondy Pope-Roberts"
3813,"Mark Radcliffe"
3814,"Jon Richards"
3815,"Kelda Roys"
3816,"Donna Seidel"
3817,"Mike Sheridan"
3818,"Jennifer Shilling"
3819,"Christine Sinicki"
3820,"Jeff Smith"
3821,"Terry Van Akkeren"
3822,"Annette Williams"
3823,"Ted Zigmunt"
3824,"Andrew Jorgensen"
3825,"Peter Barca"
3826,"Jeffrey Plale"
3828,"Mark Pocan"
3829,"Jason Fields"
3830,"Tamara Grigsby"
3831,"Ann Hraychuck"
3832,"Mary Hubler"
3833,"Peggy Krusick"
3834,"Leon Young"
3835,"Robert Wirch"
3836,"Spencer Coggs"
3837,"David Hansen"
3838,"Julie Lassa"
3839,"John Lehman"
3840,"Mark Miller"
3841,"Judith Robson"
3843,"Garey Bies"
3844,"Gary Tauchen"
3845,"Gary Hebl"
3846,"Jeffrey Mursau"
3847,"Dan Knodl"
3848,"Kristen Dexter"
3849,"Steve Hilgenberg"
3850,"Jeff Wood"
3851,"Gordon Hintz"
3852,"Karl Van Roy"
3853,"Gary Sherman"
3854,"James Soletski"
3855,"Joan Ballweg"
3856,"Thomas Lothian"
3857,"Richard Spanbauer"
3858,"Robert Cowles"
3859,"Jim Holperin"
3860,"Pat Kreitlow"
3861,"Alan Lasee"
3862,"Bob Jauch"
3863,"Randy Hopper"
3864,"Fred Risser"
3865,"Jim Sullivan"
3866,"Luther Olsen"
3867,"Jon Erpenbach"
3869,"Nick Milroy"
3870,"Samantha Kerkman"
3871,"Dan Meyer"
3872,"Scott Suder"
3873,"John Townsend"
3874,"Amy Vruwink"
3875,"Scott Gunderson"
3876,"Dean Kaufert"
3877,"Kathleen Vinehout"
3878,"Joe Leibham"
3880,"Tony Staskunas"
3881,"Pedro Colon"
3882,"Barbara Toles"
3883,"Mark Honadel"
3884,"Russell Decker"
3886,"Alvin Ott"
3887,"Lena Taylor"
3889,"Robert Turner"
3891,"Ed Brooks"
3892,"Brett Davis"
3893,"Michael Huebsch"
3894,"Daniel LeMahieu"
3895,"John Murtha"
3896,"Lee Nerison"
3897,"Keith Ripp"
3898,"Patricia Strachota"
3899,"Mary Williams"
3900,"Bob Ziegelbauer"
3901,"Dan Kapanke"
3902,"Alberta Darling"
3903,"Mary Lazich"
3904,"Steve Kestell"
3905,"Jerry Petrowski"
3906,"Roger Roth"
3907,"John Steinbrink"
3908,"Sheila Harsdorf"
3909,"Theodore Kanavas"
3910,"Dale Schultz"
3913,"David Cullen"
3914,"Josh Zepnick"
3915,"Marlin Schneider"
3916,"Timothy Carpenter"
3918,"Jeff Stone"
3919,"Phil Montgomery"
3920,"Scott Fitzgerald"
3922,"John Nygren"
3923,"Neal Kedzie"
3926,"Frederick Kessler"
3928,"Mark Gundrum"
3931,"Philip Garthwaite"
3932,"Mark Gottlieb"
3933,"Robin Vos"
3934,"Jim Ott"
3935,"Glenn Grothman"
3937,"Kitty Rhoades"
3938,"Joel Kleefisch"
3941,"Rich Zipperer"
3942,"Kevin Petersen"
3943,"Leah Vukmir"
3944,"William Kramer"
3946,"Steve Nass"
3951,"Michael Ellis"
3956,"Jeff Fitzgerald"
3957,"Scott Newcomer"
3958,"Donald Friske"
3960,"Donald Pridemore"
12909,"Penny Schaber"
12926,Finance
12927,"Legislative Organization"
13149,"Legislative Council"
13190,"Legislative Council"
13344,"Law Revision Committee"
13541,"Employment Relations"
13997,Rules
