bill_id,roll_call_id,date,description,yea,nay,nv
38132,15575,2009-06-10,"HB 1 PN 1872, 2009 A1701, SUSP RULES, FAIRCHILD",107,85,11
38132,15576,2009-06-29,"HB 1 PN 2098, FINAL PASSAGE",104,96,3
38138,28455,2010-03-22,"HB 9 PN 3360, FINAL PASSAGE",142,54,4
38138,28456,2010-06-28,"HB 9 PN 3939, FINAL PASSAGE-RECONSIDERED",48,0,2
38138,28457,2010-06-29,"HB 9 PN 3939, CONCUR",199,0,3
38162,27750,2009-02-11,"HB 39 PN 31, FINAL PASSAGE",192,0,11
38162,27751,2009-08-11,"HB 39 PN 2058, FINAL PASSAGE",47,0,2
38162,27752,2009-08-19,"HB 39 PN 2058, CONCUR",179,10,14
38163,22150,2010-10-04,"HB 40 PN 3799, AGREE TO ON, SECOND CONSIDERATION",156,41,5
38163,22165,2010-10-05,"HB 40 PN 3799, FINAL PASSAGE",159,38,5
38165,15661,2009-06-24,"HB 42 PN 2038, FINAL PASSAGE",193,2,8
38170,16745,2009-06-01,"HB 47 PN 1795, FINAL PASSAGE",192,0,10
38170,22064,2010-09-29,"HB 47 PN 3776, FINAL PASSAGE",32,15,2
38170,22139,2010-10-04,"HB 47 PN 3776, CONCUR",195,2,5
38171,28442,2009-04-21,"HB 48 PN 1395, 2009 A649, PETRI",197,0,5
38171,28443,2009-04-22,"HB 48 PN 1574, FINAL PASSAGE",155,37,10
38171,28444,2009-07-01,"HB 48 PN 2092, A2310, LOGAN AMENDMENT NO. A-2310",42,7,1
38171,28445,2009-07-02,"HB 48 PN 2368, FINAL PASSAGE-RECONSIDERED",43,5,2
38171,28446,2010-04-21,"HB 48 PN 3578, CONCUR",156,35,9
38171,28447,2010-05-05,"HB 48 PN 3578, CONCUR IN HOUSE AMENDMENTS",49,0,1
38171,28448,2010-06-08,"HB 48 PN 3850, CONCURRENCE IN HOUSE AMENDMENTS AS AMENDED",41,6,3
38171,28449,2010-06-14,"HB 48 PN 3850, CONCUR",136,55,11
38178,15683,2009-03-30,"HB 56 PN 1194, FINAL PASSAGE",192,0,10
38182,16765,2010-04-26,"HB 60 PN 3554, FINAL PASSAGE",179,8,13
38182,27378,2010-10-12,"HB 60 PN 3975, FINAL PASSAGE",47,2,0
38182,27435,2010-11-15,"HB 60 PN 3975, CONCUR",186,10,5
38187,22006,2010-09-14,"HB 65 PN 4073, FINAL PASSAGE",187,3,12
38189,17224,2009-04-22,"HB 67 PN 67, 2009 A796, MOT CONST, MARKOSEK",87,106,9
38189,17225,2009-04-27,"HB 67 PN 1599, FINAL PASSAGE",168,24,10
38189,17226,2010-05-24,"HB 67 PN 3419, MOTION TO TABLE FERLO AMENDMENT A-6818",32,15,3
38189,17227,2010-05-25,"HB 67 PN 3775, FINAL PASSAGE",44,3,3
38189,17228,2010-07-01,"HB 67 PN 3792, CONCUR",71,126,5
38190,15676,2009-06-16,"HB 68 PN 2039, FINAL PASSAGE",195,0,8
38194,15736,2009-12-07,"HB 72 PN 54, FINAL PASSAGE",193,0,9
38195,15722,2009-02-11,"HB 73 PN 55, FINAL PASSAGE",190,2,11
38196,15723,2009-05-06,"HB 74 PN 393, FINAL PASSAGE",196,0,6
38202,17614,2009-07-02,"HB 80 PN 2350, MOT RECOM ENVIR RES, VITALI",195,0,8
38206,27445,2009-03-31,"HB 84 PN 76, 2009 A576, DELUCA",196,0,6
38206,27446,2009-04-01,"HB 84 PN 1381, FINAL PASSAGE",192,0,10
38206,27447,2009-06-03,"HB 84 PN 1955, FINAL PASSAGE",49,0,1
38206,27448,2009-06-08,"HB 84 PN 1955, CONCUR",194,0,9
38207,16115,2009-03-11,"HB 85 PN 77, 2009 A301, DELUCA",192,0,11
38207,16116,2009-03-17,"HB 85 PN 949, FINAL PASSAGE",195,0,8
38211,27682,2009-02-11,"HB 89 PN 81, FINAL PASSAGE",192,0,11
38211,27683,2009-07-01,"HB 89 PN 2180, FINAL PASSAGE",49,0,1
38211,27684,2009-07-08,"HB 89 PN 2180, CONCUR",196,0,7
38212,17761,2009-05-11,"HB 90 PN 82, FINAL PASSAGE",193,0,9
38214,27449,2009-03-11,"HB 92 PN 84, FINAL PASSAGE",156,36,11
38214,27450,2009-07-08,"HB 92 PN 1705, FINAL PASSAGE-RECONSIDERED",45,2,3
38214,27451,2009-07-14,"HB 92 PN 1705, CONCUR",156,39,8
38215,15753,2009-03-10,"HB 93 PN 85, FINAL PASSAGE",192,0,11
38216,16739,2009-02-11,"HB 94 PN 86, FINAL PASSAGE",192,0,11
38217,16127,2009-02-11,"HB 95 PN 87, FINAL PASSAGE",192,0,11
38219,16108,2009-06-24,"HB 97 PN 1976, MOT RECOM TO GAME & FISH, BARBIN",194,1,8
38223,16176,2010-03-08,"HB 101 PN 3129, FINAL PASSAGE",194,0,6
38223,22060,2010-09-29,"HB 101 PN 4389, FINAL PASSAGE",47,0,2
38223,22166,2010-10-05,"HB 101 PN 4389, CONCUR",180,19,3
38223,28595,2010-11-15,"HB 101 PN 4389, MOT OVERRIDE",171,24,6
38224,16131,2009-02-11,"HB 102 PN 95, FINAL PASSAGE",186,6,11
38227,16175,2009-05-06,"HB 105 PN 98, FINAL PASSAGE",195,0,7
38227,22038,2010-09-27,"HB 105 PN 98, FINAL PASSAGE",48,0,1
38228,16179,2009-05-06,"HB 106 PN 99, FINAL PASSAGE",195,0,7
38228,22039,2010-09-27,"HB 106 PN 99, FINAL PASSAGE",48,0,1
38229,16180,2009-05-06,"HB 107 PN 100, FINAL PASSAGE",195,0,7
38229,22037,2010-09-27,"HB 107 PN 100, FINAL PASSAGE",48,0,1
38231,27452,2009-03-16,"HB 109 PN 913, FINAL PASSAGE",194,0,9
38231,27453,2009-07-09,"HB 109 PN 2417, FINAL PASSAGE",47,0,3
38231,27454,2009-07-13,"HB 109 PN 2417, CONCUR",197,0,6
38237,15160,2009-03-23,"HB 115 PN 394, FINAL PASSAGE",190,0,12
38237,15161,2010-06-22,"HB 115 PN 2093, A7883, RAFFERTY AMENDMENT NO. A-7883",37,13,0
38239,17600,2009-09-30,"HB 117 PN 113, 2009 A2993, HARPER",196,0,7
38239,17601,2009-10-07,"HB 117 PN 2724, FINAL PASSAGE",199,0,4
38242,16177,2009-06-25,"HB 120 PN 344, 2009 A1323, MARSICO",192,1,10
