bill_id,roll_call_id,date,description,yea,nay,nv
437146,308594,2013-02-27,"House: Passage Of Bill",111,0,2
437146,308595,2013-04-18,"Senate: 2nd Reading",41,0,1
437148,307462,2013-05-15,"House: Passage Of Bill",94,12,5
437150,307511,2013-04-17,"House: Passage Of Bill",114,0,5
437150,369791,2014-06-04,"Senate: 2nd Reading",41,0,3
437150,370020,2014-06-05,"Senate: 3rd Reading",41,0,2
437150,370021,2014-06-05,"House: Concur In Senate Amendments",99,0,6
437160,308172,2013-01-29,"House: Passage Of Bill",112,0,1
437160,368207,2014-05-28,"Senate: 2nd Reading",43,0,1
437160,369556,2014-06-03,"House: Concur In Senate Amendments",97,0,6
437164,308102,2013-05-23,"House: Passage Of Bill",112,0,3
437168,307488,2013-04-24,"House: Passage Of Bill",104,0,5
437168,325087,2014-02-20,"Senate: 2nd Reading",41,0,3
437168,334683,2014-03-05,"House: Concur In Senate Amendments",77,0,6
437178,308305,2013-02-05,"House: Passage Of Bill",105,0,5
437178,308306,2013-06-04,"Senate: 2nd Reading",45,0,0
437178,308307,2013-06-05,"House: Concur In Senate Amendments",104,0,3
437197,309769,2013-02-19,"House: Passage Of Bill",90,19,3
437197,309770,2013-04-09,"Senate: 2nd Reading",39,2,3
437197,309771,2013-04-17,"House: Concur In Senate Amendments",103,4,5
437211,307453,2013-03-06,"House: Passage Of Bill",74,43,4
437217,308269,2013-03-20,"House: Passage Of Bill",111,0,7
437217,308270,2013-05-23,"Senate: 2nd Reading",36,0,2
437217,308271,2013-05-29,"House: Concur In Senate Amendments",109,0,2
437235,308106,2013-03-06,"House: Passage Of Bill",114,0,5
437237,367976,2014-05-28,"House: Passage Of Bill",107,0,5
437253,308043,2013-03-20,"House: Passage Of Bill",110,0,7
437253,369782,2014-06-04,"Senate: 2nd Reading",41,0,3
437253,370013,2014-06-05,"House: Concur In Senate Amendments",1,92,6
437254,308572,2013-02-06,"House: Passage Of Bill",95,0,5
437254,308573,2013-02-07,"House: Passage Of Bill",106,0,5
437254,308574,2013-05-14,"Senate: 2nd Reading",33,0,2
437257,307428,2013-06-04,"House: Passage Of Bill",102,0,3
437257,328260,2014-02-25,"Senate: 2nd Reading",42,0,1
437257,334381,2014-03-05,"House: Concur In Senate Amendments",105,0,6
437259,307484,2013-03-20,"House: Passage Of Bill",108,0,8
437262,308388,2013-04-24,"House: Passage Of Bill",111,2,4
437262,309924,2013-06-04,"Senate: 2nd Reading",43,0,0
437262,309925,2013-06-06,"House: Concur In Senate Amendments",85,0,18
437267,307400,2013-01-23,"House: Passage Of Bill",73,40,2
437267,307401,2013-01-24,"House: Table The Motion To Recommit",66,44,9
437267,307402,2013-01-24,"House: Table Motion To Adjourn Debate",64,46,9
437267,307403,2013-01-24,"House: Passage Of Bill",65,44,10
437269,308511,2013-03-06,"House: Passage Of Bill",105,0,5
437269,308512,2013-04-30,"Senate: 2nd Reading",37,2,1
437269,308513,2013-05-14,"House: Concur In Senate Amendments",96,0,4
437270,307475,2013-05-14,"House: Passage Of Bill",101,0,4
437270,362523,2014-05-06,"Senate: 2nd Reading",38,0,0
437270,363888,2014-05-13,"House: Concur In Senate Amendments",96,0,8
437271,308239,2013-04-09,"House: Passage Of Bill",113,0,3
437271,308240,2013-06-04,"Senate: 2nd Reading",45,0,0
437274,305450,2013-04-25,"House: Passage Of Bill",65,34,12
437274,305451,2013-05-01,"House: Table Motion To Adjourn Debate",74,37,2
437274,305452,2013-05-01,"House: Passage Of Bill",65,39,2
437274,305453,2013-05-29,"Senate: Motion To Recall",26,19,0
437274,305454,2013-05-30,"Senate: To Set For Special Order",28,16,0
437274,341244,2014-03-13,"Senate: Rule 15a",21,20,2
437274,345455,2014-03-19,"Senate: Rule 15a",25,18,1
437274,345456,2014-03-19,"Senate: To Adjourn",11,29,2
437274,345457,2014-03-19,"Senate: 2nd Reading",9,33,1
437275,308123,2013-04-25,"House: Waive Printing",98,0,5
437275,308124,2013-04-25,"House: Passage Of Bill",104,0,5
437275,367288,2014-05-27,"Senate: 2nd Reading",41,0,2
437275,369918,2014-06-05,"House: Adopt Conference Report",83,0,6
437275,370016,2014-06-05,"Senate: To Adopt The Conference Report",42,0,2
437290,354673,2014-04-10,"House: Passage Of Bill",109,0,6
437302,307537,2013-02-06,"House: Table The Motion To Recommit The Bill",30,68,5
437306,308155,2013-04-30,"House: Passage Of Bill",71,38,4
437306,356182,2014-04-15,"Senate: 2nd Reading",40,0,4
437306,364662,2014-05-15,"Senate: To Concur",0,38,3
437306,369947,2014-06-05,"House: Granting Free Conference Powers",93,0,6
437306,370049,2014-06-05,"Senate: To Adopt The Conference Report",42,0,2
437306,372137,2014-06-17,"House: Adopt Free Conference Report",112,0,1
437309,307786,2013-05-30,"House: Passage Of Bill",49,37,5
437309,360327,2014-04-29,"Senate: 2nd Reading",32,7,2
437309,361287,2014-05-01,"House: Concur In Senate Amendments",96,1,7
437321,333937,2014-03-04,"House: Passage Of Bill",101,0,3
437321,366038,2014-05-21,"Senate: 2nd Reading",42,0,0
437337,308178,2013-04-25,"House: Passage Of Bill",99,4,4
437340,309162,2014-01-15,"House: Table Motion To Adjourn Debate",80,32,3
437340,309163,2014-01-15,"House: Passage Of Bill",69,45,3
437342,307696,2013-05-01,"House: Passage Of Bill",102,1,2
437342,369864,2014-06-04,"Senate: 2nd Reading",37,4,3
437342,370007,2014-06-05,"House: Concur In Senate Amendments",0,96,6
437342,372109,2014-06-17,"House: Adopt Conference Report",110,1,1
437342,373142,2014-06-19,"Senate: To Adopt The Conference Report",32,7,2
437349,308631,2012-12-12,"Senate: Adoption Of The Resolution",44,1,0
437377,308252,2013-01-17,"Senate: 2nd Reading",43,0,0
437377,308253,2013-01-23,"Senate: 3rd Reading",43,0,0
437377,308254,2013-04-17,"House: Passage Of Bill",86,25,4
437377,308255,2013-05-01,"House: Concur In Senate Amendments",0,108,2
437377,308256,2013-06-05,"Senate: To Adopt The Conference Report",40,0,1
437377,308257,2013-06-06,"House: Adopt Conference Report",107,5,0
437378,308712,2013-01-15,"Senate: 2nd Reading",40,2,0
437378,308713,2013-02-20,"House: Motion To Adjourn Debate",67,40,2
437378,308714,2013-03-06,"House: Table Motion To Adjourn Debate",32,77,5
437378,308715,2013-03-20,"House: Passage Of Bill",88,26,2
437379,307478,2013-02-14,"Senate: To Set For Special Order",18,22,0
437379,307479,2013-03-14,"Senate: 2nd Reading",34,5,2
437382,307444,2013-02-14,"Senate: 2nd Reading",38,0,0
437383,309903,2013-04-30,"Senate: 2nd Reading",27,16,1
437383,309904,2013-06-05,"House: Passage Of Bill",102,4,2
437383,309905,2013-06-06,"Senate: To Concur",40,0,1
437385,309893,2013-03-07,"Senate: 2nd Reading",39,0,4
437385,309894,2013-04-18,"House: Passage Of Joint Resolution",98,0,2
437387,308125,2013-02-14,"Senate: 2nd Reading",39,0,0
437390,307581,2013-02-19,"Senate: 2nd Reading",40,1,0
437394,307471,2013-04-30,"Senate: 2nd Reading",42,0,1
437394,307472,2013-05-01,"Senate: 3rd Reading",42,0,2
437394,333616,2014-03-04,"House: Adopt Amendment",50,58,3
437394,333617,2014-03-04,"House: Passage Of Bill",108,0,3
437394,334536,2014-03-05,"House: Passage Of Bill",104,1,2
437394,334537,2014-03-05,"House: Passage Of Bill",110,0,5
437394,335698,2014-03-06,"House: Passage Of Bill",96,0,1
437394,347133,2014-03-25,"House: Concur In Senate Amendments",98,0,5
437397,308049,2013-02-20,"Senate: 2nd Reading",35,10,0
437397,308050,2013-05-15,"House: Passage Of Bill",91,23,5
437397,310214,2014-01-21,"House: Adopt Conference Report",118,0,4
437397,310215,2014-01-21,"Senate: To Adopt The Conference Report",39,4,0
437410,307466,2013-06-04,"Senate: 2nd Reading",40,0,0
437412,308215,2013-04-11,"Senate: 2nd Reading",41,0,2
437428,307417,2013-03-12,"Senate: Adoption Of Committee Amendment",39,0,0
437428,307418,2013-03-13,"Senate: 3rd Reading",27,16,0
437450,308193,2013-03-13,"Senate: 2nd Reading",44,0,0
437450,308195,2013-05-29,"House: Passage Of Bill",115,0,2
437450,308196,2013-06-05,"Senate: To Lay On The Table-motion To Carry Over",14,26,1
437450,308198,2013-06-05,"Senate: To Carry Over",29,14,1
437450,368374,2014-05-29,"House: Concur In Senate Amendments",98,0,7
437466,308073,2013-01-22,"Senate: 2nd Reading",22,15,0
437466,308074,2013-02-20,"House: Table Motion To Adjourn Debate",62,34,2
437466,308075,2013-02-20,"House: Passage Of Bill",97,8,2
437467,308103,2013-02-14,"Senate: To Set For Special Order",19,21,0
437467,308104,2013-03-19,"Senate: 2nd Reading",25,15,3
437471,308290,2013-01-23,"Senate: 2nd Reading",41,1,0
437471,308291,2013-05-21,"House: Passage Of Bill",108,0,0
437473,308230,2013-05-01,"Senate: To Adopt Amendment",26,18,1
437901,308181,2013-02-27,"House: Passage Of Bill",113,0,2
437915,307436,2013-03-20,"House: Adjourn Debate On Bill Until 17th",23,70,5
437915,307437,2013-03-20,"House: Table Motion To Recommit To Judiciary",22,83,5
437915,307438,2013-03-20,"House: Recommit To Judiciary",72,34,5
437930,307549,2013-05-22,"House: Table Motion To Adjourn Debate",77,30,0
437930,307550,2013-05-22,"House: Passage Of Bill",93,19,0
437993,309335,2014-01-15,"House: Passage Of Bill",105,0,3
438007,307538,2013-04-25,"House: Table Motion To Adjourn Debate",67,38,5
438007,307539,2013-04-25,"House: Table The Motion To Recommit",70,38,5
438007,307540,2013-04-25,"House: Table The Bill",37,69,5
438007,307541,2013-04-25,"House: Table Amendment",63,42,10
438007,307542,2013-04-25,"House: Cloture",67,36,12
438007,307543,2013-04-25,"House: Table The Motion To Recommit",66,35,12
438007,307544,2013-04-25,"House: Passage Of Bill",66,37,10
438007,307545,2013-05-01,"House: Passage Of Bill",72,42,2
438019,308232,2013-01-24,"House: Commit To Judiciary",61,44,9
438033,309751,2013-01-22,"House: Adopt Joint Resolution",87,0,4
438033,309752,2013-02-14,"Senate: 2nd Reading",40,0,0
438064,308217,2013-02-21,"House: Passage Of Bill",104,0,5
438064,308218,2013-02-21,"House: Passage Of Bill",111,0,4
438064,308219,2013-06-04,"Senate: 2nd Reading",43,0,0
438064,308220,2013-06-06,"House: Concur In Senate Amendments",110,0,0
438112,308087,2013-02-05,"House: Passage Of Bill",98,3,5
438125,309378,2013-03-06,"House: Passage Of Bill",94,17,5
438125,309379,2013-05-15,"Senate: 2nd Reading",39,2,3
438125,309380,2013-05-21,"House: Concur In Senate Amendments",109,0,0
438167,308298,2013-04-10,"Senate: 2nd Reading",43,0,0
438167,308299,2013-05-28,"House: Passage Of Bill",76,32,3
438172,308296,2013-02-19,"Senate: 2nd Reading",39,1,0
438218,308105,2013-02-14,"Senate: 2nd Reading",37,2,0
438232,309880,2013-02-27,"Senate: 2nd Reading",41,0,1
438232,309881,2013-05-29,"House: Passage Of Bill",96,8,2
438232,309882,2013-06-05,"Senate: To Lay On The Table Motion To Carry Over",15,28,1
438232,309883,2013-06-05,"Senate: To Carry Over",29,12,1
438232,309884,2013-06-06,"Senate: To Concur",40,0,1
438299,307476,2013-02-27,"Senate: 2nd Reading",41,0,3
438299,350808,2014-04-02,"House: Passage Of Bill",112,0,4
438299,351037,2014-04-03,"House: Passage Of Bill",104,0,5
438299,354173,2014-04-09,"Senate: To Concur With House Amendment",41,0,4
438333,308132,2013-02-12,"Senate: 2nd Reading",36,0,0
438333,308133,2013-05-09,"Senate: 3rd Reading",40,0,2
438340,307426,2013-03-19,"Senate: 2nd Reading",38,1,2
438340,307427,2013-05-28,"Senate: To Concur",37,1,5
438340,309918,2013-05-16,"House: Passage Of Bill",101,0,5
438374,307535,2013-04-25,"Senate: 2nd Reading",42,0,0
