bill_id,roll_call_id,date,description,yea,nay,nv
886996,563598,2016-10-02,"House Final Passage",49,14,3
886997,563745,2016-10-01,"House Final Passage",66,1,0
886998,563477,2016-10-06,"House Final Passage",36,30,0
887003,563461,2016-09-30,"Senate Final Passage",41,1,0
887003,563474,2016-10-06,"House Final Passage",43,22,0
887004,563462,2016-09-30,"Senate Final Passage",29,13,0
887005,563465,2016-09-30,"Senate Final Passage",39,3,0
887005,563466,2016-10-03,"House Final Passage",61,0,4
887006,563599,2016-09-30,"Senate Final Passage",21,20,1
887007,563464,2016-09-30,"Senate Final Passage",34,8,0
887007,563468,2016-10-03,"House Final Passage",33,11,2
887008,563459,2016-09-30,"Senate Final Passage",38,4,0
887008,563460,2016-10-01,"House Final Passage",66,1,0
887009,563463,2016-09-30,"Senate Final Passage",38,3,1
887009,563467,2016-10-03,"House Final Passage",50,13,0
887029,563473,2016-10-05,"House Final Passage",36,32,0
887029,563600,2016-09-30,"Senate Final Passage",42,0,0
887030,563601,2016-10-01,"Senate Final Passage",38,4,0
887031,563458,2016-10-01,"Senate Final Passage",35,5,2
887032,563513,2016-10-06,"House Final Passage",58,6,1
887032,563602,2016-09-30,"Senate Final Passage",42,0,0
