bill_id,roll_call_id,date,description,yea,nay,nv
663778,401352,2015-02-25,"Senate Final Passage",35,1,6
663778,414368,2015-03-20,"House Final Passage",59,5,5
663801,401395,2015-02-25,"Senate Final Passage",28,12,2
663801,414354,2015-03-20,"House Final Passage",67,0,3
663841,411743,2015-03-16,"Senate Final Passage",37,2,0
663885,402721,2015-02-27,"House Final Passage",58,0,12
663885,414264,2015-03-20,"Senate Final Passage",37,0,0
663890,403328,2015-03-02,"House Final Passage",67,0,3
663890,414385,2015-03-20,"Senate Final Passage",40,0,0
663929,414470,2015-03-20,"Senate Final Passage",30,0,0
663937,408637,2015-03-10,"Senate Final Passage",32,8,0
663951,402692,2015-02-27,"House Final Passage",57,0,12
663955,402839,2015-02-24,"Senate Final Passage",30,11,0
663955,414473,2015-03-21,"House Final Passage",64,0,4
663959,394585,2015-02-12,"Senate Final Passage",36,0,5
663978,414005,2015-03-19,"House Final Passage",44,12,11
663986,409057,2015-03-10,"House Final Passage",70,0,0
664004,395588,2015-02-16,"House Final Passage",45,3,21
664021,397593,2015-02-18,"Senate Final Passage",39,0,1
664026,395631,2015-02-16,"House Final Passage",44,0,25
664047,413912,2015-03-19,"Senate Final Passage",20,14,0
664052,389305,2015-02-03,"House Final Passages",63,0,3
664057,404025,2015-03-03,"House Final Passage",66,0,4
664069,406907,2015-03-07,"Senate Final Passage",31,7,3
664088,394365,2015-02-12,"House Final Passage",39,29,2
664109,403780,2015-03-03,"Senate Final Passage",25,16,1
664122,390845,2015-02-05,"House Final Passages",44,19,6
664127,414140,2015-03-20,"Senate Final Passage",30,0,0
664145,403946,2015-03-03,"Senate Final Passage",35,5,2
664145,412077,2015-03-17,"House Final Passage",65,0,4
664154,402308,2015-02-26,"Senate Final Passage",39,0,2
664154,414414,2015-03-20,"House Final Passage",58,0,7
664162,396441,2015-02-17,"Senate Final Passage",42,0,0
664388,394595,2015-02-12,"Senate Final Passage",35,0,6
664388,413087,2015-03-18,"House Final Passage",50,0,17
664397,414404,2015-03-20,"Senate Final Passage",39,0,0
664398,395667,2015-02-16,"House Final Passage",59,4,6
664403,399077,2015-02-20,"Senate Final Passage",39,0,2
664409,393793,2015-02-11,"House Final Passage",38,30,2
664412,405862,2015-03-05,"Senate Final Passage",40,0,2
664412,412285,2015-03-17,"House Final Passage",59,0,6
664423,398317,2015-02-19,"Senate Final Passage",36,0,1
664423,413986,2015-03-19,"House Final Passage",57,0,11
664429,399878,2015-02-23,"Senate Final Passage",38,0,2
664435,402131,2015-02-26,"Senate Final Passage",30,9,1
664441,393687,2015-02-11,"Senate Final Passage",37,0,2
664441,414073,2015-03-19,"House Final Passage",46,1,20
664444,399007,2015-02-20,"House Final Passage",52,0,15
664447,413841,2015-03-19,"Senate Final Passage",21,18,0
664786,398259,2015-02-19,"Senate Final Passage",37,0,1
664786,414444,2015-03-20,"House Final Passage",52,0,10
664788,411837,2015-03-14,"House Final Passage",31,28,7
664794,399483,2015-02-23,"Senate Final Passage",38,0,2
664795,389883,2015-02-04,"House Final Passages",70,0,0
664799,400069,2015-02-23,"House Final Passage",70,0,0
