bill_id,date,action
415285,2011-08-01,"Filed for introduction"
415285,2011-08-01,"To Finance"
415285,2011-08-01,"Introduced in House"
415285,2011-08-01,"To House Finance"
415294,2011-08-01,"Filed for introduction"
415294,2011-08-01,"To Finance"
415294,2011-08-01,"Introduced in House"
415294,2011-08-01,"To House Finance"
415294,2011-08-03,"With title amendment, do pass"
415294,2011-08-03,"Immediate consideration"
415294,2011-08-03,"Read 1st time"
415294,2011-08-04,"On 2nd reading, House Calendar"
415294,2011-08-04,"Read 2nd time"
415294,2011-08-05,"On 3rd reading, House Calendar"
415302,2011-08-01,"Filed for introduction"
415302,2011-08-01,"To Finance"
415302,2011-08-01,"Introduced in House"
415302,2011-08-01,"To House Finance"
415307,2011-08-02,"Originating in House Finance"
415307,2011-08-02,"Do pass"
415307,2011-08-03,"On 1st reading, House Calendar"
415307,2011-08-03,"Read 1st time"
415307,2011-08-04,"On 2nd reading, House Calendar"
415307,2011-08-04,"Read 2nd time"
415307,2011-08-05,"On 3rd reading, House Calendar"
415314,2011-08-02,"Originating in House Finance"
415314,2011-08-02,"Do pass"
415314,2011-08-03,"On 1st reading, House Calendar"
415314,2011-08-03,"Read 1st time"
415314,2011-08-04,"On 2nd reading, House Calendar"
415314,2011-08-04,"Read 2nd time"
415314,2011-08-05,"On 3rd reading, House Calendar"
415321,2011-08-02,"Originating in House Select Committee on Redistricting"
415321,2011-08-02,"With accompanying minority report, do pass"
415321,2011-08-03,"On 1st reading, House Calendar"
415321,2011-08-03,"Motion to substitute minority report for the report of the House Select Committee on Redistricting rejected (Roll No. 510)"
415321,2011-08-03,"Read 1st time"
415321,2011-08-04,"On 2nd reading, House Calendar"
415321,2011-08-04,"Read 2nd time"
415321,2011-08-04,"Amendment rejected (Roll No. 511)"
415321,2011-08-04,"Amendments pending"
415321,2011-08-05,"On 3rd reading with restricted right to amend, House Calendar"
415321,2011-08-05,"Amendment reported by the Clerk"
415321,2011-08-05,"Amendment rejected (Voice vote)"
415321,2011-08-05,"Amendment rejected (Voice vote)"
415321,2011-08-05,"Amendment rejected (Roll No. 529)"
415321,2011-08-05,"Amendment ruled not germane"
415321,2011-08-05,"Amendment adopted (Voice vote)"
415321,2011-08-05,"Amendment rejected (Voice vote)"
415321,2011-08-05,"Amendment rejected (Roll No. 530)"
415321,2011-08-05,"Amendment rejected (Voice vote)"
415321,2011-08-05,"Amendment rejected (Roll No. 531)"
415321,2011-08-05,"Amendment adopted (Voice vote)"
415321,2011-08-05,"Amendment adopted (Voice vote)"
415321,2011-08-05,"Amendment adopted (Voice vote)"
415321,2011-08-05,"Amendment withdrawn (Voice vote)"
415321,2011-08-05,"Read 3rd time"
415321,2011-08-05,"Passed House (Roll No. 532)"
415321,2011-08-05,"Effective from passage (Roll No. 533)"
415321,2011-08-05,"Communicated to Senate"
415321,2011-08-05,"House Message received"
415321,2011-08-05,"Introduced in Senate"
415321,2011-08-05,"Immediate consideration"
415321,2011-08-05,"Committee reference dispensed"
415321,2011-08-05,"On 1st reading"
415321,2011-08-05,"Read 1st time"
415321,2011-08-05,"On 2nd reading"
415321,2011-08-05,"Suspension of Constitutional Rule (Roll No. 5)"
415321,2011-08-05,"Read 2nd time"
415321,2011-08-05,"Floor amendment rejected (Voice vote)"
415321,2011-08-05,"Floor amendment rejected (Voice vote)"
415321,2011-08-05,"On 3rd reading"
415321,2011-08-05,"Read 3rd time"
415321,2011-08-05,"Passed Senate (Roll No. 6)"
415321,2011-08-05,"Effective from passage (Roll No. 7)"
415321,2011-08-05,"Communicated to House"
415321,2011-08-05,"House received Senate message"
415321,2011-08-05,"Completed legislative action"
415321,2011-08-05,"To Governor 8/17/11 - Senate Journal"
415321,2011-08-17,"To Governor 8/17/11"
415321,2011-08-05,"To Governor 8/17/11 - House Journal"
415321,2011-08-05,"Vetoed by Governor 8/17/11 - Senate Journal"
415321,2011-08-17,"Vetoed by Governor 8/17/11"
415321,2011-08-05,"Vetoed by Governor 8/17/11 - House Journal"
415328,2011-08-03,"Filed for introduction"
415328,2011-08-03,"To Finance"
415328,2011-08-03,"Introduced in House"
415328,2011-08-03,"To House Finance"
415332,2011-08-01,"Filed for introduction"
415332,2011-08-01,"To Finance"
415332,2011-08-01,"Introduced in Senate"
415332,2011-08-01,"To Finance"
415332,2011-08-03,"Committee substitute reported"
415332,2011-08-03,"On 1st reading"
415332,2011-08-03,"Immediate consideration"
415332,2011-08-03,"Read 1st time"
415332,2011-08-03,"On 2nd reading"
415332,2011-08-03,"Suspension of Constitutional Rule (Roll No. 11)"
415332,2011-08-03,"Read 2nd time"
415332,2011-08-03,"On 3rd reading"
415332,2011-08-03,"Read 3rd time"
415332,2011-08-03,"Passed Senate (Roll No. 12)"
415332,2011-08-03,"Effective from passage (Roll No. 12)"
415332,2011-08-03,"Ordered to House"
415332,2011-08-04,"Introduced in House"
415332,2011-08-04,"Reference dispensed"
415332,2011-08-04,"Immediate consideration"
415332,2011-08-04,"Read 1st time"
415332,2011-08-05,"On 2nd reading, House Calendar"
415332,2011-08-05,"Read 2nd time"
415332,2011-08-05,"Amendment adopted (Voice vote)"
415332,2011-08-05,"Amendment withdrawn (Voice vote)"
415332,2011-08-05,"Amendment withdrawn (Voice vote)"
415332,2011-08-05,"Amendment withdrawn (Voice vote)"
415332,2011-08-05,"Dispensed with Constitutional Rule (Roll No. 512)"
415332,2011-08-05,"Read 3rd time"
415332,2011-08-05,"Passed House (Roll No. 513)"
415332,2011-08-05,"Title amendment adopted (Voice vote)"
415332,2011-08-05,"Effective from passage (Roll No. 514)"
415332,2011-08-05,"House reconsidered effective date and passage (Voice vote)"
415332,2011-08-05,"Returned to 2nd reading"
415332,2011-08-05,"Read 2nd time"
415332,2011-08-05,"House reconsidered amendment and withdrew"
415332,2011-08-05,"Amendment reported by the Clerk"
415332,2011-08-05,"Amendment adopted (Voice vote)"
415332,2011-08-05,"Dispensed with Constitutional Rule (Roll No. 539)"
415332,2011-08-05,"Read 3rd time"
415332,2011-08-05,"Passed House (Roll No. 540)"
415332,2011-08-05,"Title amendment adopted (Voice vote)"
415332,2011-08-05,"Effective from passage (Roll No. 541)"
415332,2011-08-05,"Communicated to Senate"
415332,2011-08-05,"House Message received"
415332,2011-08-05,"Senate concurred in House amendment and passed bill (Roll No. 9)"
415332,2011-08-05,"Effective from passage (Roll No. 9)"
415332,2011-08-05,"Communicated to House"
415332,2011-08-05,"House received Senate message"
415332,2011-08-05,"Completed legislative action"
415332,2011-08-05,"To Governor 8/17/11 - Senate Journal"
415332,2011-08-17,"To Governor 8/17/11"
415332,2011-08-05,"To Governor 8/17/11 - House Journal"
415332,2011-08-05,"Approved by Governor 8/23/11 - House Journal"
415332,2011-08-05,"Approved by Governor 8/23/11 - Senate Journal"
415332,2011-08-23,"Approved by Governor 8/23/11"
415332,2011-08-29,"Chapter 7, Acts, 1st Extraordinary Session, 2011"
415344,2011-08-01,"Filed for introduction"
415344,2011-08-01,"To Economic Development then Finance"
415344,2011-08-01,"Introduced in Senate"
415344,2011-08-01,"To Economic Development"
415344,2011-08-02,"Committee substitute reported, but first to Finance"
415344,2011-08-02,"Immediate consideration"
415344,2011-08-02,"On 1st reading"
415344,2011-08-02,"Read 1st time"
415344,2011-08-02,"On 2nd reading to Finance"
415344,2011-08-03,"Committee substitute for committee substitute reported"
415344,2011-08-03,"On 1st reading"
415344,2011-08-03,"Immediate consideration"
415344,2011-08-03,"Read 1st time"
415344,2011-08-03,"On 2nd reading"
415344,2011-08-03,"Suspension of Constitutional Rule (Roll No. 13)"
415344,2011-08-03,"Read 2nd time"
415344,2011-08-03,"On 3rd reading"
415344,2011-08-03,"Read 3rd time"
415344,2011-08-03,"Passed Senate (Roll No. 14)"
415344,2011-08-03,"Ordered to House"
415344,2011-08-04,"Introduced in House"
415344,2011-08-04,"Reference dispensed"
415344,2011-08-04,"Immediate consideration"
415344,2011-08-04,"Read 1st time"
415344,2011-08-05,"On 2nd reading, House Calendar"
415344,2011-08-05,"Read 2nd time"
415344,2011-08-05,"Dispensed with Constitutional Rule (Roll No. 515)"
415344,2011-08-05,"Read 3rd time"
415344,2011-08-05,"Passed House (Roll No. 516)"
415344,2011-08-05,"Communicated to Senate"
415344,2011-08-05,"House Message received"
415344,2011-08-05,"Completed legislative action"
415344,2011-08-17,"To Governor 8/17/11"
415344,2011-08-05,"To Governor 8/17/11 - Senate Journal"
415344,2011-08-05,"To Governor 8/17/11 - House Journal"
415344,2011-08-05,"Approved by Governor 8/23/11 - House Journal"
415344,2011-08-23,"Approved by Governor 8/23/11"
415344,2011-08-05,"Approved by Governor 8/23/11 - Senate Journal"
415344,2011-08-29,"Chapter 8, Acts, 1st Extraordinary Session, 2011"
415348,2011-08-01,"Filed for introduction"
415348,2011-08-01,"To Finance"
415348,2011-08-01,"Introduced in Senate"
415348,2011-08-01,"To Finance"
415348,2011-08-03,"Reported do pass, with title amendment"
415348,2011-08-03,"On 1st reading"
415348,2011-08-03,"Immediate consideration"
415348,2011-08-03,"Read 1st time"
415348,2011-08-03,"On 2nd reading"
415348,2011-08-03,"Suspension of Constitutional Rule (Roll No. 3)"
415348,2011-08-03,"Read 2nd time"
415348,2011-08-03,"On 3rd reading"
415348,2011-08-03,"Read 3rd time"
415348,2011-08-03,"Passed Senate with amended title (Roll No. 4)"
415348,2011-08-03,"Effective from passage (Roll No. 4)"
415348,2011-08-03,"Ordered to House"
415348,2011-08-04,"Introduced in House"
415348,2011-08-04,"Reference dispensed"
415348,2011-08-04,"Immediate consideration"
415348,2011-08-04,"Read 1st time"
415348,2011-08-05,"On 2nd reading, House Calendar"
415348,2011-08-05,"Read 2nd time"
415348,2011-08-05,"Dispensed with Constitutional Rule (Roll No. 517)"
415348,2011-08-05,"Read 3rd time"
415348,2011-08-05,"Passed House (Roll No. 518)"
415348,2011-08-05,"Effective from passage (Roll No. 519)"
415348,2011-08-05,"Communicated to Senate"
415348,2011-08-05,"House Message received"
415348,2011-08-05,"Completed legislative action"
415348,2011-08-17,"To Governor 8/17/11"
415348,2011-08-05,"To Governor 8/17/11 - Senate Journal"
415348,2011-08-05,"To Governor 8/17/11 - House Journal"
415348,2011-08-05,"Approved by Governor 8/23/11 - House Journal"
415348,2011-08-05,"Approved by Governor 8/23/11 - Senate Journal"
415348,2011-08-23,"Approved by Governor 8/23/11"
415348,2011-08-29,"Chapter 4, Acts, 1st Extraordinary Session, 2011"
415356,2011-08-01,"Filed for introduction"
415356,2011-08-01,"To Finance"
415356,2011-08-01,"Introduced in Senate"
415356,2011-08-01,"To Finance"
415356,2011-08-03,"Reported do pass"
415356,2011-08-03,"On 1st reading"
415356,2011-08-03,"Immediate consideration"
415356,2011-08-03,"Read 1st time"
415356,2011-08-03,"On 2nd reading"
415356,2011-08-03,"Suspension of Constitutional Rule (Roll No. 5)"
415356,2011-08-03,"Read 2nd time"
415356,2011-08-03,"On 3rd reading"
415356,2011-08-03,"Read 3rd time"
415356,2011-08-03,"Passed Senate (Roll No. 6)"
415356,2011-08-03,"Effective from passage (Roll No. 6)"
415356,2011-08-03,"Ordered to House"
415356,2011-08-04,"Introduced in House"
415356,2011-08-04,"Reference dispensed"
415356,2011-08-04,"Immediate consideration"
415356,2011-08-04,"Read 1st time"
415356,2011-08-05,"On 2nd reading, House Calendar"
415356,2011-08-05,"Read 2nd time"
415356,2011-08-05,"Dispensed with Constitutional Rule (Roll No. 520)"
415356,2011-08-05,"Read 3rd time"
415356,2011-08-05,"Passed House (Roll No. 521)"
415356,2011-08-05,"Effective from passage (Roll No. 522)"
415356,2011-08-05,"Communicated to Senate"
415356,2011-08-05,"House Message received"
415356,2011-08-05,"Completed legislative action"
415356,2011-08-05,"To Governor 8/10/11 - House Journal"
415356,2011-08-05,"To Governor 8/10/11 - Senate Journal"
415356,2011-08-10,"To Governor 8/10/11"
415356,2011-08-05,"Approved by Governor 8/10/11 - Senate Journal"
415356,2011-08-10,"Approved by Governor 8/10/11"
415356,2011-08-05,"Approved by Governor 8/10/11 - House Journal"
415356,2011-08-29,"Chapter 1, Acts, 1st Extraordinary Session, 2011"
415363,2011-08-01,"Filed for introduction"
415363,2011-08-01,"To Finance"
415363,2011-08-01,"Introduced in Senate"
415363,2011-08-01,"To Finance"
415363,2011-08-03,"Reported do pass"
415363,2011-08-03,"On 1st reading"
415363,2011-08-03,"Immediate consideration"
415363,2011-08-03,"Read 1st time"
415363,2011-08-03,"On 2nd reading"
415363,2011-08-03,"Suspension of Constitutional Rule (Roll No. 7)"
415363,2011-08-03,"Read 2nd time"
415363,2011-08-03,"On 3rd reading"
415363,2011-08-03,"Read 3rd time"
415363,2011-08-03,"Passed Senate (Roll No. 8)"
415363,2011-08-03,"Effective from passage (Roll No. 8)"
415363,2011-08-03,"Ordered to House"
415363,2011-08-04,"Introduced in House"
415363,2011-08-04,"Reference dispensed"
415363,2011-08-04,"Immediate consideration"
415363,2011-08-04,"Read 1st time"
415363,2011-08-05,"On 2nd reading, House Calendar"
415363,2011-08-05,"Read 2nd time"
415363,2011-08-05,"Dispensed with Constitutional Rule (Roll No. 523)"
415363,2011-08-05,"Read 3rd time"
415363,2011-08-05,"Passed House (Roll No. 524)"
415363,2011-08-05,"Effective from passage (Roll No. 525)"
415363,2011-08-05,"Communicated to Senate"
415363,2011-08-05,"House Message received"
415363,2011-08-05,"Completed legislative action"
415363,2011-08-05,"To Governor 8/10/11 - House Journal"
415363,2011-08-05,"To Governor 8/10/11 - Senate Journal"
