sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
8629,Appropriations,,,,,,0,,3,Jnt,
8630,"Agriculture, State and Public Lands and Water Resources",,,,,,0,,3,Jnt,
8631,"Corporations, Elections and Political Subdivisions",,,,,,0,,3,Jnt,
8633,Judiciary,,,,,,0,,3,Jnt,
8634,"Travel, Recreation, Wildlife and Cultural Resources",,,,,,0,,3,Jnt,
8635,"Ken Esquibel",Ken,A.,Esquibel,,,1,D,1,Rep,HD-041
8638,"James Byrd",James,W.,Byrd,,,1,D,1,Rep,HD-044
8641,"Bill Landen",Bill,,Landen,,,2,R,2,Sen,SD-027
8647,"Michael Madden",Michael,,Madden,,Mike,2,R,1,Rep,HD-040
8648,"Robert McKim",Robert,,McKim,,,2,R,1,Rep,HD-021
8651,"Curt Meier",Curt,,Meier,,,2,R,2,Sen,SD-003
8652,"Tony Ross",Tony,,Ross,,,2,R,2,Sen,SD-004
8657,"Stan Blake",Stan,,Blake,,,1,D,1,Rep,HD-039
8660,"Mary Throne",Mary,A.,Throne,,,1,D,1,Rep,HD-011
8662,"Kermit Brown",Kermit,C.,Brown,,,2,R,1,Rep,HD-014
8663,"Charles Scott",Charles,K.,Scott,,,2,R,2,Sen,SD-030
8667,"Floyd Esquibel",Floyd,A.,Esquibel,,,1,D,2,Sen,SD-008
8668,"Michael Von Flatern",Michael,,"Von Flatern",,,2,R,2,Sen,SD-024
8669,"Labor, Health and Social Services",,,,,,0,,3,Jnt,
8670,"Transportation, Highways and Military Affairs",,,,,,0,,3,Jnt,
8671,"David Miller",David,R.,Miller,,,2,R,1,Rep,HD-055
8672,"Richard Cannady",Richard,L.,Cannady,,,2,R,1,Rep,HD-006
8673,"Amy Edmonds",Amy,L.,Edmonds,,,2,R,1,Rep,HD-012
8674,"Eli Bebout",Eli,D.,Bebout,,,2,R,2,Sen,SD-026
8675,"Cale Case",Cale,,Case,,,2,R,2,Sen,SD-025
8676,"Stan Cooper",Stan,,Cooper,,,2,R,2,Sen,SD-014
8678,Revenue,,,,,,0,,3,Jnt,
8679,"Dan Dockstader",Dan,,Dockstader,,,2,R,2,Sen,SD-016
8680,"Tim Stubson",Tim,,Stubson,,,2,R,1,Rep,HD-056
8685,"John Hastert",John,M.,Hastert,,,1,D,2,Sen,SD-013
8687,"Bruce Burns",Bruce,,Burns,,,2,R,2,Sen,SD-021
8688,"Drew Perkins",Drew,A.,Perkins,,,2,R,2,Sen,SD-029
8692,Education,,,,,,0,,3,Jnt,
8693,"Minerals, Business and Economic Development",,,,,,0,,3,Jnt,
8697,"Bernadine Craft",Bernadine,L.,Craft,,,1,D,2,Sen,SD-012
8698,"Allen Jaggi",Allen,M.,Jaggi,,,2,R,1,Rep,HD-019
8701,"Henry Coe",Henry,"H R",Coe,,,2,R,2,Sen,SD-018
8702,"Select Water",,,,,,0,,3,Jnt,
8707,"Elaine Harvey",Elaine,D.,Harvey,,,2,R,1,Rep,HD-026
8709,"Glenn Moniz",Glenn,,Moniz,,,2,R,1,Rep,HD-046
8711,"Dan Zwonitzer",Dan,,Zwonitzer,,,2,R,1,Rep,HD-043
8712,"Rosie Berger",Rosie,,Berger,,,2,R,1,Rep,HD-051
8713,"Bob Nicholas",Bob,,Nicholas,,,2,R,1,Rep,HD-008
8714,"Cathy Connolly",Cathy,,Connolly,,,1,D,1,Rep,HD-013
8716,"Thomas Lockhart",Thomas,,Lockhart,,Tom,2,R,1,Rep,HD-057
8717,"Management Audit",,,,,,0,,3,Jnt,
8720,"Management Council",,,,,,0,,3,Jnt,
8721,"Wayne Johnson",Wayne,H.,Johnson,,,2,R,2,Sen,SD-006
8724,"Ray Peterson","R. Ray",,Peterson,,,2,R,2,Sen,SD-019
8725,"Steve Harshman",Steve,,Harshman,,,2,R,1,Rep,HD-037
8730,"Gerald Geis",Gerald,E.,Geis,,,2,R,2,Sen,SD-020
8732,"Select Natural Resource Funding",,,,,,0,,3,Jnt,
10591,"Fred Emerich",Fred,,Emerich,,,2,R,2,Sen,SD-005
10592,"Donald Burkhart",Donald,Edgar,Burkhart,Jr.,,2,R,1,Rep,HD-015
10593,"Gerald Gay",Gerald,S.,Gay,,,2,R,1,Rep,HD-036
10594,"Kendell Kroeker",Kendell,,Kroeker,,,2,R,1,Rep,HD-035
10597,"Leland Christensen",Leland,,Christensen,,,2,R,2,Sen,SD-017
10598,"Mike Greear",Mike,,Greear,,,2,R,1,Rep,HD-027
10599,"Hans Hunt",Hans,,Hunt,,,2,R,1,Rep,HD-002
10600,"Larry Hicks",Larry,,Hicks,,,2,R,2,Sen,SD-011
10601,"Jim Anderson",Jim,D.,Anderson,,,2,R,2,Sen,SD-002
10602,"Chris Rothfuss",Chris,,Rothfuss,,,1,D,2,Sen,SD-009
10603,"John Freeman",John,L.,Freeman,,,1,D,1,Rep,HD-060
10604,"Ogden Driskill",Ogden,,Driskill,,,2,R,2,Sen,SD-001
10606,"Paul Barnard",Paul,R.,Barnard,,,2,R,2,Sen,SD-015
10607,"Norine Kasperik",Norine,A.,Kasperik,,,2,R,1,Rep,HD-032
10608,"Carl Loucks",Carl,R.,Loucks,,Bunky,2,R,1,Rep,HD-059
10609,"Samuel Krone",Samuel,,Krone,,Sam,2,R,1,Rep,HD-024
10611,"Philip Nicholas",Philip,,Nicholas,,,2,R,2,Sen,SD-010
10612,"John Eklund",John,,Eklund,Jr.,,2,R,1,Rep,HD-010
10944,"Ruth Petroff",Ruth,Ann,Petroff,,,2,R,1,Rep,HD-016
11985,"Rita Campbell",Rita,,Campbell,,,2,R,1,Rep,HD-034
12910,"David Zwonitzer",David,L.,Zwonitzer,,,2,R,1,Rep,HD-009
13870,"Tom Reeder",Tom,,Reeder,,,2,R,1,Rep,HD-058
14036,"Dan Kirkbride",Dan,R.,Kirkbride,,,2,R,1,Rep,HD-004
14038,"Sue Wilson",Sue,,Wilson,,,2,R,1,Rep,HD-007
14197,"Mark Baker",Mark,,Baker,,,2,R,1,Rep,HD-048
14198,"Marti Halverson",Marti,,Halverson,,,2,R,1,Rep,HD-022
14199,"Jerry Paxton",Jerry,,Paxton,,,2,R,1,Rep,HD-047
14226,"Eric Barlow",Eric,,Barlow,,,2,R,1,Rep,HD-003
14230,"Lloyd Larsen",Lloyd,Charles,Larsen,,,2,R,1,Rep,HD-054
14231,"Garry Piiparinen",Garry,C.,Piiparinen,,,2,R,1,Rep,HD-049
14232,"Albert Sommers",Albert,,Sommers,,,2,R,1,Rep,HD-020
14233,"Tom Walters",Tom,,Walters,,,2,R,1,Rep,HD-038
14235,"Nathan Winters",Nathan,,Winters,,,2,R,1,Rep,HD-028
14412,"David Northrup",David,,Northrup,,,2,R,1,Rep,HD-050
16390,"William Pownall",William,,Pownall,,Bill,2,R,1,Rep,HD-052
16431,"Charles Pelkey",Charles,F.,Pelkey,,,1,D,1,Rep,HD-045
16443,"Tyler Lindholm",Tyler,,Lindholm,,,2,R,1,Rep,HD-001
16557,"David Kinskey",David,,Kinskey,,,2,R,2,Sen,
16558,"Joann Dayton",Joann,,Dayton,,,1,D,1,Rep,HD-017
16559,"Dan Laursen",Dan,,Laursen,,,2,R,1,Rep,HD-025
16560,"Jeff Wasserburger",Jeff,,Wasserburger,,,2,R,2,Sen,SD-023
16710,"Theodore Blackburn",Theodore,,Blackburn,,Jim,2,R,1,Rep,HD-042
16711,"Mark Jennings",Mark,,Jennings,,,2,R,1,Rep,HD-030
16712,"Stephan Pappas",Stephan,,Pappas,,,2,R,2,Sen,SD-007
16713,"Andy Schwartz",Andy,,Schwartz,,,1,D,1,Rep,HD-023
16716,"Cheri Steinmetz",Cheri,,Steinmetz,,,2,R,1,Rep,HD-005
16799,"Fred Baldwin",Fred,A.,Baldwin,,,2,R,1,Rep,HD-018
16802,"Jim Allen",Jim,,Allen,,,2,R,1,Rep,HD-033
16803,"Scott Clem",Scott,,Clem,,,2,R,1,Rep,HD-031
16965,"Roy Edwards",Roy,,Edwards,,,2,R,1,Rep,HD-053
17805,"Brian Boner",Brian,,Boner,,,2,R,2,Sen,SD-002
17868,"Mark Kinner",Mark,S.,Kinner,,,2,R,1,Rep,HD-029
