sponsor_id,name
8210,"Charles Turbiville"
8211,"Lance Carson"
8212,"Bob Faehn"
8213,"Mark Kirkeby"
8214,"Daniel Lederman"
8215,"Tim Rounds"
8216,"Oran Sorenson"
8217,"Craig Tieszen"
8218,"Ryan Maher"
8219,"Thomas Nelson"
8220,"Russell Olson"
8221,"Larry Tidemann"
8222,"Phil Jensen"
8223,"Patrick Kirschman"
8224,"Don Kopp"
8225,"Kristi Noem"
8226,"Todd Schlekeway"
8227,"Susan Wismer"
8228,"Jeffrey Haverly"
8229,"Jim Bradford"
8230,"Corey Brown"
8231,"Cooper Garnos"
8232,"Jim Hundstad"
8233,"Shantel Krebs"
8234,"Justin Cronin"
8235,"Elaine Elliott"
8236,"Kent Juhnke"
8237,"Gerald Lange"
8238,"Larry Lucas"
8239,"Ed McLaughlin"
8240,"J Putnam"
8241,"Manny Steele"
8242,"Steve Street"
8243,"Kim Vanneman"
8244,"Mike Verchio"
8245,"Mike Vehle"
8246,"Dan Ahlers"
8247,"Art Fryslie"
8248,"Dave Knudson"
8249,"Pamela Merchant"
8250,"Thomas Deadrick"
8251,"Nancy Berry"
8252,"Paul Dennert"
8253,"Gary Hanson"
8254,"Larry Rhoden"
8255,Appropriations
8256,"State Affairs"
8257,"Agriculture and Natural Resources"
8258,Commerce
8259,Judiciary
8260,Education
8261,"Health and Human Services"
8262,Taxation
8263,Transportation
8264,"Local Government"
8265,"Thomas Brunner"
8266,"Betty Olson"
8267,"Dean Schrempp"
8268,"Dennis Schmidt"
8269,"Jacqueline Sly"
8270,"Richard Engels"
8271,"Joni Cutler"
8272,"Marc Feinstein"
8273,"Peggy Gibson"
8274,"Noel Hamiel"
8275,"Charles Hoffman"
8276,"Kevin Killer"
8277,"Nick Moser"
8278,"Eldon Nygaard"
8279,"Stanford Adelstein"
8280,"Jason Gant"
8281,"Sandy Jerstad"
8282,"Kathleen Miles"
8283,"Gene Abdallah"
8284,"Margaret Gillespie"
8285,"Roger Hunt"
8286,"Fred Romkema"
8287,"Jason Frerichs"
8288,"Dean Wink"
8289,"Julie Bartling"
8290,"Dennis Feickert"
8291,"Jim Bolin"
8292,"Bernie Hunhoff"
8293,"Roger Solum"
8294,"Bill Van Gerpen"
8295,"Bob Gray"
8296,"Al Novstrup"
8297,"Gordon Howie"
8298,"Brian Gosch"
8299,"David Lust"
8300,"Val Rausch"
8301,"Timothy Rave"
8302,"Scott Heidepriem"
8303,"Jean Hunhoff"
8304,"Frank Kloucek"
8305,"Jim Peterson"
8306,"Mitchell Fargen"
8307,"Carol Pitts"
8308,"Ben Nesselhuf"
8309,"Tom Hansen"
8310,"Ryan Olson"
8311,"Kristin Conzet"
8312,"Deb Peters"
8313,"Thomas Dempster"
8314,"David Novstrup"
8315,"Darrell Solberg"
8316,"Quinten Burg"
8317,"Martha Vanderlinde"
8318,"Susan Blake"
8319,"Brock Greenfield"
8320,"Lance Russell"
8321,"Bill Thompson"
8322,"Edward Iron Cloud"
8323,"Jamie Boomgarden"
8324,"Richard Curd"
8325,"Local Government"
8326,Transportation
8327,Commerce
8328,"Retirement Laws"
8329,Education
8330,Appropriations
8331,Taxation
8332,"Agriculture and Natural Resources"
8333,"Health and Human Services"
8334,Judiciary
8335,"State Affairs"
