roll_call_id,sponsor_id,vote
365793,9,1
365793,20,1
365793,63,1
365793,100,1
365793,103,1
365793,104,1
365793,107,1
365793,109,1
365793,113,1
365793,115,1
365793,118,1
365793,119,1
365793,121,1
365793,125,1
365793,126,1
365793,129,1
365793,130,1
365793,131,1
365793,802,1
365793,804,1
365793,805,1
365793,806,1
365793,821,1
365793,11204,1
365793,11293,1
365793,11294,1
365793,13726,1
365793,13933,1
365793,15844,1
365793,15845,1
365793,15865,1
365794,9,1
365794,20,1
365794,63,1
365794,100,1
365794,103,1
365794,104,1
365794,107,1
365794,109,1
365794,113,1
365794,115,1
365794,118,1
365794,119,1
365794,121,1
365794,125,1
365794,126,1
365794,129,1
365794,130,1
365794,131,1
365794,802,1
365794,804,1
365794,805,1
365794,806,1
365794,821,1
365794,11204,1
365794,11293,1
365794,11294,1
365794,13726,1
365794,13933,1
365794,15844,1
365794,15845,1
365794,15865,1
365795,9,1
365795,20,1
365795,63,1
365795,100,1
365795,103,1
365795,104,1
365795,107,1
365795,109,1
365795,113,1
365795,115,1
365795,118,1
365795,119,1
365795,121,1
365795,125,1
365795,126,1
365795,129,1
365795,130,1
365795,131,1
365795,802,1
365795,804,1
365795,805,1
365795,806,1
365795,821,1
365795,11204,1
365795,11293,1
365795,11294,1
365795,13726,1
365795,13933,1
365795,15844,1
365795,15845,1
365795,15865,1
365973,2,1
365973,3,1
365973,5,1
365973,6,1
365973,7,1
365973,8,1
365973,11,1
365973,12,1
365973,18,1
365973,19,1
365973,21,1
365973,22,1
365973,27,1
365973,28,1
365973,31,1
365973,32,1
365973,33,1
365973,36,1
365973,37,1
365973,38,1
365973,43,1
365973,44,1
365973,48,1
365973,50,1
365973,52,1
365973,53,1
365973,56,1
365973,57,1
365973,59,1
365973,60,1
365973,61,1
365973,62,1
365973,64,1
365973,65,1
365973,66,3
365973,67,1
365973,68,1
365973,69,1
365973,70,1
365973,73,3
365973,75,1
365973,76,1
365973,81,1
365973,83,1
365973,86,1
365973,87,1
365973,88,1
365973,94,1
365973,96,1
365973,97,1
365973,98,1
365973,810,1
365973,812,3
365973,816,1
365973,817,1
365973,819,1
365973,820,1
365973,824,1
365973,825,1
365973,829,1
365973,834,1
365973,11206,1
365973,11207,1
365973,11272,1
365973,11304,1
365973,11305,3
365973,11306,1
365973,11309,1
365973,11591,1
365973,11592,1
365973,11593,3
365973,11796,3
365973,11797,3
365973,11798,1
365973,11919,1
365973,13807,1
365973,13846,1
365973,15831,1
365973,15832,1
365973,15833,1
365973,15834,1
365973,15835,3
365973,15837,1
365973,15838,1
365973,15859,1
365973,15860,1
365973,15861,1
365973,15862,1
365973,15863,1
365973,15864,3
365973,15891,1
365973,15892,1
365973,15893,1
365973,15894,1
365973,15895,1
365973,15896,1
365973,15904,1
365973,15907,1
365973,15908,1
365973,16114,1
365974,2,1
365974,3,1
365974,5,1
365974,6,1
365974,7,1
365974,8,1
365974,11,1
365974,12,1
365974,18,1
365974,19,1
365974,21,1
365974,22,1
365974,27,1
365974,28,1
365974,31,1
365974,32,1
365974,33,1
365974,36,1
365974,37,1
365974,38,1
365974,43,1
365974,44,1
365974,48,1
365974,50,1
365974,52,1
365974,53,1
365974,56,1
365974,57,1
365974,59,1
365974,60,1
365974,61,1
365974,62,1
365974,64,1
365974,65,1
365974,66,3
365974,67,1
365974,68,1
365974,69,1
365974,70,1
365974,73,3
365974,75,1
365974,76,1
365974,81,1
365974,83,1
365974,86,1
365974,87,1
365974,88,1
365974,94,1
365974,96,1
365974,97,1
365974,98,1
365974,810,1
365974,812,3
365974,816,1
365974,817,1
365974,819,1
365974,820,1
365974,824,1
365974,825,1
365974,829,1
365974,834,1
365974,11206,1
365974,11207,1
365974,11272,1
365974,11304,1
365974,11305,3
365974,11306,1
365974,11309,1
365974,11591,1
365974,11592,1
365974,11593,3
365974,11796,3
365974,11797,3
365974,11798,1
365974,11919,1
365974,13807,1
365974,13846,1
365974,15831,1
365974,15832,1
365974,15833,1
365974,15834,1
365974,15835,3
365974,15837,1
365974,15838,1
365974,15859,1
365974,15860,1
365974,15861,1
365974,15862,1
365974,15863,1
365974,15864,3
365974,15891,1
365974,15892,1
365974,15893,1
365974,15894,1
365974,15895,1
365974,15896,1
365974,15904,1
365974,15907,1
365974,15908,1
365974,16114,1
365216,9,1
365216,10,1
365216,17,1
365216,20,1
365216,63,1
365216,100,1
365216,103,1
365216,104,1
365216,107,1
365216,109,1
365216,113,1
365216,115,1
365216,119,1
365216,121,1
365216,125,1
365216,126,1
365216,129,1
365216,130,1
365216,131,1
365216,132,1
365216,804,1
365216,805,1
365216,806,1
365216,821,1
365216,11204,1
365216,11293,1
365216,11294,1
365216,13726,1
365216,13933,1
365216,15844,1
365216,15845,1
365216,15865,1
365217,9,1
365217,10,1
365217,17,1
365217,20,1
365217,63,1
365217,100,1
365217,103,1
365217,104,1
365217,107,1
365217,109,1
365217,113,1
365217,115,1
365217,119,1
365217,121,1
365217,125,1
365217,126,1
365217,129,1
365217,130,1
365217,131,1
365217,132,1
365217,804,1
365217,805,1
365217,806,1
365217,821,1
365217,11204,1
365217,11293,1
365217,11294,1
365217,13726,1
365217,13933,1
365217,15844,1
365217,15845,1
365217,15865,1
365218,9,1
365218,10,1
365218,17,1
365218,20,1
365218,63,1
365218,100,1
365218,103,1
365218,104,1
365218,107,1
365218,109,1
365218,113,1
365218,115,1
365218,119,1
365218,121,1
365218,125,1
365218,126,1
365218,129,1
365218,130,1
365218,131,1
365218,132,1
365218,804,1
365218,805,1
365218,806,1
365218,821,1
365218,11204,1
365218,11293,1
365218,11294,1
365218,13726,1
365218,13933,1
365218,15844,1
365218,15845,1
365218,15865,1
366028,2,1
366028,3,1
366028,5,1
366028,6,1
366028,7,1
366028,8,2
366028,11,2
366028,12,1
366028,18,2
366028,19,2
366028,21,1
366028,22,2
366028,27,2
366028,28,1
366028,31,1
366028,32,2
366028,33,2
366028,36,2
366028,37,1
366028,38,2
366028,43,2
366028,44,1
366028,48,1
366028,50,2
366028,52,2
366028,53,2
366028,56,2
366028,57,1
366028,59,2
366028,60,2
366028,61,2
366028,62,1
366028,64,2
366028,65,2
366028,66,3
366028,67,2
366028,68,2
366028,69,2
366028,70,2
366028,73,3
366028,75,1
366028,76,1
366028,81,1
366028,83,2
366028,86,2
366028,87,2
366028,88,2
366028,94,3
366028,96,2
366028,97,2
366028,98,2
366028,810,2
366028,812,3
366028,816,2
366028,817,2
366028,819,2
366028,820,2
366028,824,1
366028,825,2
366028,829,2
366028,834,2
366028,11206,2
366028,11207,1
366028,11272,2
366028,11304,2
366028,11305,3
366028,11306,2
366028,11309,2
366028,11591,2
366028,11592,1
366028,11593,3
366028,11796,3
366028,11797,3
366028,11798,2
366028,11919,2
366028,13807,2
366028,13846,2
366028,15831,2
366028,15832,1
366028,15833,2
366028,15834,2
366028,15835,3
366028,15837,1
366028,15838,2
366028,15859,2
366028,15860,1
366028,15861,1
366028,15862,1
366028,15863,2
366028,15864,3
366028,15891,2
366028,15892,1
366028,15893,2
366028,15894,2
366028,15895,2
366028,15896,2
366028,15904,1
366028,15907,2
366028,15908,2
366028,16114,2
366029,2,2
366029,3,1
366029,5,2
366029,6,1
366029,7,1
366029,8,1
366029,11,1
366029,12,2
366029,18,1
366029,19,1
366029,21,1
366029,22,1
366029,27,1
366029,28,1
366029,31,1
366029,32,1
366029,33,1
366029,36,1
366029,37,1
366029,38,1
366029,43,1
366029,44,2
366029,48,2
366029,50,1
366029,52,1
366029,53,1
366029,56,1
366029,57,2
366029,59,1
366029,60,1
366029,61,1
366029,62,2
366029,64,1
366029,65,1
366029,66,3
366029,67,1
366029,68,1
366029,69,1
366029,70,1
366029,73,3
366029,75,1
366029,76,2
366029,81,2
366029,83,1
366029,86,1
366029,87,1
366029,88,1
366029,94,3
366029,96,1
366029,97,1
366029,98,1
366029,810,1
366029,812,3
366029,816,1
366029,817,1
366029,819,1
366029,820,1
366029,824,2
366029,825,1
366029,829,1
366029,834,1
366029,11206,2
366029,11207,2
366029,11272,1
366029,11304,1
366029,11305,3
366029,11306,1
366029,11309,1
366029,11591,1
366029,11592,1
366029,11593,3
366029,11796,3
366029,11797,3
366029,11798,1
366029,11919,1
366029,13807,1
366029,13846,1
366029,15831,1
366029,15832,1
366029,15833,1
366029,15834,1
366029,15835,3
366029,15837,2
366029,15838,1
366029,15859,1
366029,15860,2
366029,15861,1
366029,15862,2
366029,15863,1
366029,15864,3
366029,15891,1
366029,15892,1
366029,15893,1
366029,15894,1
366029,15895,1
366029,15896,1
366029,15904,2
366029,15907,1
366029,15908,1
366029,16114,1
366030,2,1
366030,3,1
366030,5,2
366030,6,1
366030,7,1
366030,8,1
366030,11,1
366030,12,2
366030,18,1
366030,19,1
366030,21,1
366030,22,1
366030,27,1
366030,28,1
366030,31,1
366030,32,1
366030,33,1
366030,36,1
366030,37,1
366030,38,1
366030,43,1
366030,44,2
366030,48,1
366030,50,1
366030,52,1
366030,53,1
366030,56,1
366030,57,2
366030,59,1
366030,60,1
366030,61,1
366030,62,1
366030,64,1
366030,65,1
366030,66,3
366030,67,1
366030,68,1
366030,69,1
366030,70,1
366030,73,3
366030,75,1
366030,76,2
366030,81,2
366030,83,1
366030,86,1
366030,87,1
366030,88,1
366030,94,3
366030,96,1
366030,97,1
366030,98,1
366030,810,1
366030,812,3
366030,816,1
366030,817,1
366030,819,1
366030,820,1
366030,824,2
366030,825,1
366030,829,1
366030,834,1
366030,11206,2
366030,11207,2
366030,11272,1
366030,11304,1
366030,11305,3
366030,11306,1
366030,11309,1
366030,11591,1
366030,11592,1
366030,11593,3
366030,11796,3
366030,11797,3
366030,11798,1
366030,11919,1
366030,13807,1
366030,13846,1
366030,15831,1
366030,15832,1
366030,15833,1
366030,15834,1
366030,15835,3
366030,15837,2
366030,15838,1
366030,15859,1
366030,15860,1
366030,15861,1
366030,15862,2
366030,15863,1
366030,15864,3
366030,15891,1
366030,15892,1
366030,15893,1
366030,15894,1
366030,15895,1
366030,15896,1
366030,15904,2
366030,15907,1
366030,15908,1
366030,16114,1
366031,9,1
366031,20,1
366031,63,1
366031,100,1
366031,103,1
366031,104,1
366031,107,1
366031,109,1
366031,113,1
366031,115,1
366031,118,1
366031,119,1
366031,121,1
366031,125,1
366031,126,1
366031,129,1
366031,130,1
366031,131,1
366031,802,1
366031,804,1
366031,805,1
366031,806,1
366031,821,1
366031,11204,1
366031,11293,1
366031,11294,1
366031,13726,1
366031,13933,1
366031,15844,1
366031,15845,1
366031,15865,1
366032,9,1
366032,20,1
366032,63,1
366032,100,1
366032,103,1
366032,104,1
366032,107,1
366032,109,1
366032,113,1
366032,115,1
366032,118,1
366032,119,1
366032,121,1
366032,125,1
366032,126,1
366032,129,1
366032,130,1
366032,131,1
366032,802,1
366032,804,1
366032,805,1
366032,806,1
366032,821,1
366032,11204,1
366032,11293,1
366032,11294,1
366032,13726,1
366032,13933,1
366032,15844,1
366032,15845,1
366032,15865,1
365219,9,1
365219,10,1
365219,17,1
365219,20,1
365219,63,1
365219,100,1
365219,103,1
365219,104,1
365219,107,1
365219,109,1
365219,113,1
365219,115,1
365219,119,1
365219,121,1
365219,125,1
365219,126,1
365219,129,1
365219,130,1
365219,131,1
365219,132,1
365219,804,1
365219,805,1
365219,806,1
365219,821,1
365219,11204,1
365219,11293,1
365219,11294,1
365219,13726,1
365219,13933,1
365219,15844,1
365219,15845,1
365219,15865,1
365220,9,1
365220,10,1
365220,17,1
365220,20,1
365220,63,1
365220,100,1
365220,103,1
365220,104,1
365220,107,1
365220,109,1
365220,113,1
365220,115,1
365220,119,1
365220,121,1
365220,125,1
365220,126,1
365220,129,1
365220,130,1
365220,131,1
365220,132,1
365220,804,1
365220,805,1
365220,806,1
365220,821,1
365220,11204,1
365220,11293,1
365220,11294,1
365220,13726,1
365220,13933,1
365220,15844,1
365220,15845,1
365220,15865,1
365221,9,1
365221,10,1
365221,17,1
365221,20,1
365221,63,1
365221,100,1
365221,103,1
365221,104,1
365221,107,1
365221,109,1
365221,113,1
365221,115,1
365221,119,1
365221,121,1
365221,125,1
365221,126,1
365221,129,1
365221,130,1
365221,131,1
365221,132,1
365221,804,1
365221,805,1
365221,806,1
365221,821,1
365221,11204,1
365221,11293,1
365221,11294,1
365221,13726,1
365221,13933,1
365221,15844,1
365221,15845,1
365221,15865,1
365783,9,1
365783,20,1
365783,63,1
365783,100,1
365783,103,1
365783,104,1
365783,107,1
365783,109,1
365783,113,1
365783,115,1
365783,118,1
365783,119,1
365783,121,1
365783,125,1
365783,126,1
365783,129,1
365783,130,1
365783,131,1
365783,802,1
365783,804,1
365783,805,1
365783,806,2
365783,821,1
365783,11204,1
365783,11293,1
365783,11294,1
365783,13726,1
365783,13933,1
365783,15844,1
365783,15845,1
365783,15865,1
